N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
2	0,07 MLWS	3,00	12	36	12	21
3	-0,18 MLWS	3,25	10	36	22	25	
4	-0,43 MLWS	3,50	8	36	30	31	
5	-0,68 MLWS	3,75	10	36	40	25	
6	-0,93 MLWS	4,00	8	36	48	31	
7	-1,18 MLWS	4,25	5	36	53	50	
8	-1,43 MLWS	4,50	4	36	57	63	
9	-1,68 MLWS	4,75	3	36	60	83	
10	-1,93 MLWS	5,00	3	36	63	83	
11	-2,18 MLWS	5,25	3	36	66	83	
12	-2,43 MLWS	5,50	3	36	69	83	
13	-2,68 MLWS	5,75	3	36	72	83	
14	-2,93 MLWS	6,00	4	36	76	63	
15	-3,18 MLWS	6,25	4	36	80	63	
16	-3,43 MLWS	6,50	5	36	85	50	
17	-3,68 MLWS	6,75	7	45	92	36	
18	-3,93 MLWS	7,00	7	50	99	36	
19	-4,18 MLWS	7,25	8	50	107	31	
20	-4,43 MLWS	7,50	7	65	114	36	
21	-4,68 MLWS	7,75	8	65	122	31	
22	-4,93 MLWS	8,00	12	72	134	21	
23	-5,18 MLWS	8,25	10	72	144	25	
24	-5,43 MLWS	8,50	8	72	152	31	
25	-5,68 MLWS	8,75	10	72	162	25	
26	-5,93 MLWS	9,00	10	72	172	25	
27	-6,18 MLWS	9,25	11	72	183	23	
28	-6,43 MLWS	9,50	13	72	196	19	
29	-6,68 MLWS	9,75	11	72	207	23	
30	-6,93 MLWS	10,00	12	72	219	21	
31	-7,18 MLWS	10,25	12	72	231	21	
32	-7,43 MLWS	10,50	14	72	245	18	
33	-7,68 MLWS	10,75	14	72	259	18	
34	-7,93 MLWS	11,00	12	72	271	21	
35	-8,18 MLWS	11,25	14	72	285	18	
36	-8,43 MLWS	11,50	12	72	297	21	
37	-8,68 MLWS	11,75	14	72	311	18	
38	-8,93 MLWS	12,00	15	72	326	17	
39	-9,18 MLWS	12,25	17	72	343	15	
40	-9,43 MLWS	12,50	18	72	361	14	
41	-9,68 MLWS	12,75	18	72	379	14	
42	-9,93 MLWS	13,00	22	72	401	11	
43	-10,18 MLWS	13,25	21	72	422	12	
44	-10,43 MLWS	13,50	20	72	442	13	
45	-10,68 MLWS	13,75	18	72	460	14	
46	-10,93 MLWS	14,00	18	72	478	14	
47	-11,18 MLWS	14,25	17	72	495	15	
48	-11,43 MLWS	14,50	17	72	512	15	
49	-11,68 MLWS	14,75	17	72	529	15	
50	-11,93 MLWS	15,00	12	72	541	21	
51	-12,18 MLWS	15,25	12	72	553	20,8    
52	-12,43 MLWS	15,50	14	72	567	17,9	
53	-12,68 MLWS	15,75	14	72	581	17,9	
54	-12,93 MLWS	16,00	13	72	594	19,2	
55	-13,18 MLWS	16,25	13	72	607	19,2	
56	-13,43 MLWS	16,50	10	72	617	25,0	
57	-13,68 MLWS	16,75	11	72	628	22,7	
58	-13,93 MLWS	17,00	10	72	638	25,0	
59	-14,18 MLWS	17,25	11	72	649	22,7	
60	-14,43 MLWS	17,50	10	72	659	25,0	
61	-14,68 MLWS	17,75	8	72	667	31,3	
62	-14,93 MLWS	18,00	10	72	677	25,0	
63	-15,18 MLWS	18,25	10	72	687	25,0	
64	-15,43 MLWS	18,50	9	72	696	27,8	
65	-15,68 MLWS	18,75	9	72	705	27,8	
66	-15,93 MLWS	19,00	9	72	714	27,8	
67	-16,18 MLWS	19,25	8	72	722	31,3	
68	-16,43 MLWS	19,50	8	72	730	31,3	
69	-16,68 MLWS	19,75	8	72	738	31,3	
70	-16,93 MLWS	20,00	9	72	747	27,8	
71	-17,18 MLWS	20,25	8	72	755	31,3	
72	-17,43 MLWS	20,50	10	72	765	25,0	
73	-17,68 MLWS	20,75	9	72	774	27,8	
74	-17,93 MLWS	21,00	10	72	784	25,0	
75	-18,18 MLWS	21,25	10	72	794	25,0	
76	-18,43 MLWS	21,50	10	72	804	25,0	
77	-18,68 MLWS	21,75	10	72	814	25,0	
78	-18,93 MLWS	22,00	26	72	840	9,6	
79	-19,18 MLWS	22,25	25	72	865	10,0	
80	-19,43 MLWS	22,50	18	72	883	13,9	
81	-19,68 MLWS	22,75	21	72	904	11,9	
82	-19,93 MLWS	23,00	18	72	922	13,9	
83	-20,18 MLWS	23,25	16	72	938	15,6	
84	-20,43 MLWS	23,50	17	72	955	14,7	
85	-20,68 MLWS	23,75	16	72	971	15,6	
86	-20,93 MLWS	24,00	15	72	986	16,7	
87	-21,18 MLWS	24,25	14	72	1.000	17,9	
88	-21,43 MLWS	24,50	14	72	1.014	17,9	
89	-21,68 MLWS	24,75	14	72	1.028	17,9	
90	-21,93 MLWS	25,00	14	72	1.042	17,9	
