N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
2	1,95 MLWS	1,00	4	72	4	63
3	1,70 MLWS	1,25	4	72	8	63
4	1,45 MLWS	1,50	6	72	14	42
5	1,20 MLWS	1,75	5	72	19	50
6	0,95 MLWS	2,00	7	72	26	36
7	0,70 MLWS	2,25	9	72	35	28
8	0,45 MLWS	2,50	8	72	43	31
9	0,20 MLWS	2,75	9	72	52	28
10	-0,05 MLWS	3,00	12	72	64	21	
11	-0,30 MLWS	3,25	15	72	79	17	
12	-0,55 MLWS	3,50	16	72	95	16	
13	-0,80 MLWS	3,75	13	72	108	19	
14	-1,05 MLWS	4,00	15	72	123	17	
15	-1,30 MLWS	4,25	14	72	137	18	
16	-1,55 MLWS	4,50	10	72	147	25	
17	-1,80 MLWS	4,75	11	72	158	23	
18	-2,05 MLWS	5,00	13	72	171	19	
19	-2,30 MLWS	5,25	14	72	185	18	
20	-2,55 MLWS	5,50	10	72	195	25	
21	-2,80 MLWS	5,75	11	72	206	23	
22	-3,05 MLWS	6,00	13	72	219	19	
23	-3,30 MLWS	6,25	16	72	235	16	
24	-3,55 MLWS	6,50	14	72	249	18	
25	-3,80 MLWS	6,75	17	72	266	15	
26	-4,05 MLWS	7,00	13	72	279	19	
27	-4,30 MLWS	7,25	15	72	294	17	
28	-4,55 MLWS	7,50	18	72	312	14	
29	-4,80 MLWS	7,75	16	72	328	16	
30	-5,05 MLWS	8,00	17	72	345	15	
31	-5,30 MLWS	8,25	14	72	359	18	
32	-5,55 MLWS	8,50	13	72	372	19	
33	-5,80 MLWS	8,75	10	72	382	25	
34	-6,05 MLWS	9,00	9	72	391	28	
35	-6,30 MLWS	9,25	13	72	404	19	
36	-6,55 MLWS	9,50	12	72	416	21	
37	-6,80 MLWS	9,75	11	72	427	23	
38	-7,05 MLWS	10,00	15	72	442	17	
39	-7,30 MLWS	10,25	10	72	452	25	
40	-7,55 MLWS	10,50	14	72	466	18	
41	-7,80 MLWS	10,75	13	72	479	19	
42	-8,05 MLWS	11,00	12	72	491	21	
43	-8,30 MLWS	11,25	11	72	502	23	
44	-8,55 MLWS	11,50	10	72	512	25	
45	-8,80 MLWS	11,75	13	72	525	19	
46	-9,05 MLWS	12,00	16	72	541	16	
47	-9,30 MLWS	12,25	18	72	559	14	
48	-9,55 MLWS	12,50	15	72	574	17	
49	-9,80 MLWS	12,75	17	72	591	15	
50	-10,05 MLWS	13,00	13	72	604	19	
51	-10,30 MLWS	13,25	16	72	620	15,6	
52	-10,55 MLWS	13,50	18	72	638	13,9	
53	-10,80 MLWS	13,75	15	72	653	16,7	
54	-11,05 MLWS	14,00	17	72	670	14,7	
55	-11,30 MLWS	14,25	16	72	686	15,6	
56	-11,55 MLWS	14,50	13	72	699	19,2	
57	-11,80 MLWS	14,75	13	72	712	19,2	
58	-12,05 MLWS	15,00	13	72	725	19,2	
59	-12,30 MLWS	15,25	15	72	740	16,7	
60	-12,55 MLWS	15,50	13	72	753	19,2	
61	-12,80 MLWS	15,75	16	72	769	15,6	
62	-13,05 MLWS	16,00	17	72	786	14,7	
63	-13,30 MLWS	16,25	18	72	804	13,9	
64	-13,55 MLWS	16,50	9	72	813	27,8	
65	-13,80 MLWS	16,75	10	72	823	25,0	
66	-14,05 MLWS	17,00	5	72	828	50,0	
67	-14,30 MLWS	17,25	6	72	834	41,7	
68	-14,55 MLWS	17,50	8	72	842	31,3	
69	-14,80 MLWS	17,75	7	72	849	35,7	
70	-15,05 MLWS	18,00	6	72	855	41,7	
71	-15,30 MLWS	18,25	8	72	863	31,3	
