N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-9,34 MLWS	12,25					
2	-9,59 MLWS	12,50	21	72	21	12	
3	-9,84 MLWS	12,75	19	72	40	13	
4	-10,09 MLWS	13,00	20	72	60	13	
5	-10,34 MLWS	13,25	19	72	79	13	
6	-10,59 MLWS	13,50	19	72	98	13	
7	-10,84 MLWS	13,75	17	72	115	15	
8	-11,09 MLWS	14,00	17	72	132	15	
9	-11,34 MLWS	14,25	17	72	149	15	
10	-11,59 MLWS	14,50	14	72	163	18	
11	-11,84 MLWS	14,75	14	72	177	18	
12	-12,09 MLWS	15,00	14	72	191	18	
13	-12,34 MLWS	15,25	12	72	203	21	
14	-12,59 MLWS	15,50	15	72	218	17	
15	-12,84 MLWS	15,75	15	72	233	17	
16	-13,09 MLWS	16,00	15	72	248	17	
17	-13,34 MLWS	16,25	12	72	260	21	
18	-13,59 MLWS	16,50	11	72	271	23	
19	-13,84 MLWS	16,75	10	72	281	25	
20	-14,09 MLWS	17,00	10	72	291	25	
21	-14,34 MLWS	17,25	9	72	300	28	
22	-14,59 MLWS	17,50	9	72	309	28	
23	-14,84 MLWS	17,75	9	72	318	28	
24	-15,09 MLWS	18,00	9	72	327	28	
25	-15,34 MLWS	18,25	9	72	336	28	
26	-15,59 MLWS	18,50	9	72	345	28	
27	-15,84 MLWS	18,75	8	72	353	31	
28	-16,09 MLWS	19,00	8	72	361	31	
29	-16,34 MLWS	19,25	8	72	369	31	
30	-16,59 MLWS	19,50	9	72	378	28	
31	-16,84 MLWS	19,75	7	72	385	36	
32	-17,09 MLWS	20,00	9	72	394	28	
33	-17,34 MLWS	20,25	9	72	403	28	
34	-17,59 MLWS	20,50	8	72	411	31	
35	-17,84 MLWS	20,75	7	72	418	36	
36	-18,09 MLWS	21,00	9	72	427	28	
37	-18,34 MLWS	21,25	8	72	435	31	
38	-18,59 MLWS	21,50	29	72	464	9	
39	-18,84 MLWS	21,75	22	72	486	11	
40	-19,09 MLWS	22,00	23	72	509	11	
41	-19,34 MLWS	22,25	23	72	532	11	
42	-19,59 MLWS	22,50	20	72	552	13	
43	-19,84 MLWS	22,75	19	72	571	13	
44	-20,09 MLWS	23,00	16	72	587	16	
45	-20,34 MLWS	23,25	16	72	603	16	
46	-20,59 MLWS	23,50	16	72	619	16	
47	-20,84 MLWS	23,75	16	72	635	16	
48	-21,09 MLWS	24,00	16	72	651	16	
49	-21,34 MLWS	24,25	15	72	666	17	
50	-21,59 MLWS	24,50	15	72	681	17	
51	-21,84 MLWS	24,75	15	72	696	16,7	
52	-22,09 MLWS	25,00	15	72	711	16,7	
53	-22,34 MLWS	25,25	14	72	725	17,9	
54	-22,59 MLWS	25,50	14	72	739	17,9	
55	-22,84 MLWS	25,75	14	72	753	17,9	
56	-23,09 MLWS	26,00	14	72	767	17,9	
57	-23,34 MLWS	26,25	14	72	781	17,9	
58	-23,59 MLWS	26,50	14	72	795	17,9	
59	-23,84 MLWS	26,75	14	72	809	17,9	
60	-24,09 MLWS	27,00	14	72	823	17,9	
61	-24,34 MLWS	27,25	14	72	837	17,9	
62	-24,59 MLWS	27,50	14	72	851	17,9	
63	-24,84 MLWS	27,75	14	72	865	17,9	
64	-25,09 MLWS	28,00	14	72	879	17,9	
65	-25,34 MLWS	28,25	14	72	893	17,9	
66	-25,59 MLWS	28,50	14	72	907	17,9	
67	-25,84 MLWS	28,75	13	72	920	19,2	
68	-26,09 MLWS	29,00	14	72	934	17,9	
69	-26,34 MLWS	29,25	14	72	948	17,9	
70	-26,59 MLWS	29,50	14	72	962	17,9	
71	-26,84 MLWS	29,75	14	72	976	17,9	
72	-27,09 MLWS	30,00	14	72	990	17,9	
73	-27,34 MLWS	30,25	14	72	1.004	17,9	
74	-27,59 MLWS	30,50	14	72	1.018	17,9	
75	-27,84 MLWS	30,75	15	72	1.033	16,7	
76	-28,09 MLWS	31,00	15	72	1.048	16,7	
77	-28,34 MLWS	31,25	15	72	1.063	16,7	
78	-28,59 MLWS	31,50	15	72	1.078	16,7	
79	-28,84 MLWS	31,75	15	72	1.093	16,7	
80	-29,09 MLWS	32,00	15	72	1.108	16,7	
81	-29,34 MLWS	32,25	15	72	1.123	16,7	
