N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-5,30 MLWS	8,25					
2	-5,55 MLWS	8,50	10	72	10	25	
3	-5,80 MLWS	8,75	10	72	20	25	
4	-6,05 MLWS	9,00	10	72	30	25	
5	-6,30 MLWS	9,25	11	72	41	23	
6	-6,55 MLWS	9,50	10	72	51	25	
7	-6,80 MLWS	9,75	13	72	64	19	
8	-7,05 MLWS	10,00	12	72	76	21	
9	-7,30 MLWS	10,25	13	72	89	19	
10	-7,55 MLWS	10,50	19	72	108	13	
11	-7,80 MLWS	10,75	16	72	124	16	
12	-8,05 MLWS	11,00	15	72	139	17	
13	-8,30 MLWS	11,25	15	72	154	17	
14	-8,55 MLWS	11,50	15	72	169	17	
15	-8,80 MLWS	11,75	12	72	181	21	
16	-9,05 MLWS	12,00	14	72	195	18	
17	-9,30 MLWS	12,25	14	72	209	18	
18	-9,55 MLWS	12,50	16	72	225	16	
19	-9,80 MLWS	12,75	18	72	243	14	
20	-10,05 MLWS	13,00	19	72	262	13	
21	-10,30 MLWS	13,25	19	72	281	13	
22	-10,55 MLWS	13,50	18	72	299	14	
23	-10,80 MLWS	13,75	18	72	317	14	
24	-11,05 MLWS	14,00	17	72	334	15	
25	-11,30 MLWS	14,25	17	72	351	15	
26	-11,55 MLWS	14,50	14	72	365	18	
27	-11,80 MLWS	14,75	16	72	381	16	
28	-12,05 MLWS	15,00	14	72	395	18	
29	-12,30 MLWS	15,25	13	72	408	19	
30	-12,55 MLWS	15,50	13	72	421	19	
31	-12,80 MLWS	15,75	12	72	433	21	
32	-13,05 MLWS	16,00	13	72	446	19	
33	-13,30 MLWS	16,25	12	72	458	21	
34	-13,55 MLWS	16,50	12	72	470	21	
35	-13,80 MLWS	16,75	10	72	480	25	
36	-14,05 MLWS	17,00	9	72	489	28	
37	-14,30 MLWS	17,25	9	72	498	28	
38	-14,55 MLWS	17,50	8	72	506	31	
39	-14,80 MLWS	17,75	8	72	514	31	
40	-15,05 MLWS	18,00	7	72	521	36	
41	-15,30 MLWS	18,25	7	72	528	36	
42	-15,55 MLWS	18,50	5	72	533	50	
43	-15,80 MLWS	18,75	7	72	540	36	
44	-16,05 MLWS	19,00	5	72	545	50	
45	-16,30 MLWS	19,25	6	72	551	42	
46	-16,55 MLWS	19,50	6	72	557	42	
47	-16,80 MLWS	19,75	6	72	563	42	
48	-17,05 MLWS	20,00	5	72	568	50	
49	-17,30 MLWS	20,25	6	72	574	42	
50	-17,55 MLWS	20,50	5	72	579	50	
51	-17,80 MLWS	20,75	5	72	584	50,0	
52	-18,05 MLWS	21,00	5	72	589	50,0	
53	-18,30 MLWS	21,25	6	72	595	41,7	
54	-18,55 MLWS	21,50	5	72	600	50,0	
55	-18,80 MLWS	21,75	5	72	605	50,0	
56	-19,05 MLWS	22,00	7	72	612	35,7	
57	-19,30 MLWS	22,25	7	72	619	35,7	
58	-19,55 MLWS	22,50	30	72	649	8,3	
59	-19,80 MLWS	22,75	25	72	674	10,0	
60	-20,05 MLWS	23,00	23	72	697	10,9	
61	-20,30 MLWS	23,25	24	72	721	10,4	
62	-20,55 MLWS	23,50	18	72	739	13,9	
63	-20,80 MLWS	23,75	18	72	757	13,9	
64	-21,05 MLWS	24,00	18	72	775	13,9	
65	-21,30 MLWS	24,25	14	72	789	17,9	
66	-21,55 MLWS	24,50	18	72	807	13,9	
67	-21,80 MLWS	24,75	12	72	819	20,8	
68	-22,05 MLWS	25,00	12	72	831	20,8	
69	-22,30 MLWS	25,25	14	72	845	17,9	
70	-22,55 MLWS	25,50	15	72	860	16,7	
71	-22,80 MLWS	25,75	14	72	874	17,9	
72	-23,05 MLWS	26,00	14	72	888	17,9	
73	-23,30 MLWS	26,25	15	72	903	16,7	
74	-23,55 MLWS	26,50	13	72	916	19,2	
75	-23,80 MLWS	26,75	14	72	930	17,9	
76	-24,05 MLWS	27,00	14	72	944	17,9	
77	-24,30 MLWS	27,25	14	72	958	17,9	
78	-24,55 MLWS	27,50	14	72	972	17,9	
79	-24,80 MLWS	27,75	13	72	985	19,2	
80	-25,05 MLWS	28,00	14	72	999	17,9	
81	-25,30 MLWS	28,25	14	72	1.013	17,9	
82	-25,55 MLWS	28,50	15	72	1.028	16,7	
83	-25,80 MLWS	28,75	15	72	1.043	16,7	
84	-26,05 MLWS	29,00	15	72	1.058	16,7	
85	-26,30 MLWS	29,25	15	72	1.073	16,7	
86	-26,55 MLWS	29,50	15	72	1.088	16,7	
87	-26,80 MLWS	29,75	15	72	1.103	16,7	
88	-27,05 MLWS	30,00	14	72	1.117	17,9	
89	-27,30 MLWS	30,25	15	72	1.132	16,7	
90	-27,55 MLWS	30,50	15	72	1.147	16,7	
91	-27,80 MLWS	30,75	14	72	1.161	17,9	
92	-28,05 MLWS	31,00	14	72	1.175	17,9	
93	-28,30 MLWS	31,25	14	72	1.189	17,9	
94	-28,55 MLWS	31,50	14	72	1.203	17,9	
95	-28,80 MLWS	31,75	15	72	1.218	16,7	
96	-29,05 MLWS	32,00	14	72	1.232	17,9	
97	-29,30 MLWS	32,25	15	72	1.247	16,7	
98	-29,55 MLWS	32,50	15	72	1.262	16,7	
99	-29,80 MLWS	32,75	15	72	1.277	16,7	
100	-30,05 MLWS	33,00	16	72	1.293	15,6	
101	-30,30 MLWS	33,25	16	72	1.309	15,6	
102	-30,55 MLWS	33,50	16	72	1.325	15,6	
103	-30,80 MLWS	33,75	16	72	1.341	15,6	
104	-31,05 MLWS	34,00	16	72	1.357	15,6	
105	-31,30 MLWS	34,25	16	72	1.373	15,6	
106	-31,55 MLWS	34,50	20	72	1.393	12,5	
107	-31,80 MLWS	34,75	20	72	1.413	12,5	
108	-32,05 MLWS	35,00	19	72	1.432	13,2	
109	-32,30 MLWS	35,25	18	72	1.450	13,9	
110	-32,55 MLWS	35,50	19	72	1.469	13,2	
111	-32,80 MLWS	35,75	17	72	1.486	14,7	
112	-33,05 MLWS	36,00	17	72	1.503	14,7	
113	-33,30 MLWS	36,25	17	72	1.520	14,7	
114	-33,55 MLWS	36,50	19	72	1.539	13,2	
115	-33,80 MLWS	36,75	18	72	1.557	13,9	
116	-34,05 MLWS	37,00	17	72	1.574	14,7	
117	-34,30 MLWS	37,25	16	72	1.590	15,6	
118	-34,55 MLWS	37,50	16	72	1.606	15,6	
119	-34,80 MLWS	37,75	20	72	1.626	12,5	
120	-35,05 MLWS	38,00	20	72	1.646	12,5	
121	-35,30 MLWS	38,25	20	72	1.666	12,5	
122	-35,55 MLWS	38,50	20	72	1.686	12,5	
123	-35,80 MLWS	38,75	20	72	1.706	12,5	
124	-36,05 MLWS	39,00	20	72	1.726	12,5	
125	-36,30 MLWS	39,25	19	72	1.745	13,2	
126	-36,55 MLWS	39,50	19	72	1.764	13,2	
127	-36,80 MLWS	39,75	20	72	1.784	12,5	
128	-37,05 MLWS	40,00	20	72	1.804	12,5	
129	-37,30 MLWS	40,25	20	72	1.824	12,5	
130	-37,55 MLWS	40,50	17	72	1.841	14,7	
131	-37,80 MLWS	40,75	19	72	1.860	13,2	
132	-38,05 MLWS	41,00	19	72	1.879	13,2	
133	-38,30 MLWS	41,25	20	72	1.899	12,5	
134	-38,55 MLWS	41,50	22	72	1.921	11,4	
135	-38,80 MLWS	41,75	21	72	1.942	11,9	
136	-39,05 MLWS	42,00	21	72	1.963	11,9	
137	-39,30 MLWS	42,25	21	72	1.984	11,9	
138	-39,55 MLWS	42,50	20	72	2.004	12,5	
139	-39,80 MLWS	42,75	22	72	2.026	11,4	
140	-40,05 MLWS	43,00	22	72	2.048	11,4	
141	-40,30 MLWS	43,25	22	72	2.070	11,4	
142	-40,55 MLWS	43,50	24	72	2.094	10,4	
143	-40,80 MLWS	43,75	22	72	2.116	11,4	
144	-41,05 MLWS	44,00	21	72	2.137	11,9	
145	-41,30 MLWS	44,25	64	72	2.201	3,9	
146	-41,55 MLWS	44,50	54	72	2.255	4,6	
147	-41,80 MLWS	44,75	51	72	2.306	4,9	
148	-42,05 MLWS	45,00	35	150	2.341	7,1	
149	-42,30 MLWS	45,25	34	150	2.375	7,4	
150	-42,55 MLWS	45,50	35	150	2.410	7,1	
151	-42,80 MLWS	45,75	34	150	2.444	7,4	
152	-43,05 MLWS	46,00	30	150	2.474	8,3	
153	-43,30 MLWS	46,25	31	150	2.505	8,1	
154	-43,55 MLWS	46,50	28	150	2.533	8,9	
155	-43,80 MLWS	46,75	30	150	2.563	8,3	
156	-44,05 MLWS	47,00	26	150	2.589	9,6	
157	-44,30 MLWS	47,25	34	150	2.623	7,4	
158	-44,55 MLWS	47,50	26	150	2.649	9,6	
159	-44,80 MLWS	47,75	28	150	2.677	8,9	
160	-45,05 MLWS	48,00	29	150	2.706	8,6	
161	-45,30 MLWS	48,25	30	150	2.736	8,3	
162	-45,55 MLWS	48,50	30	150	2.766	8,3	
163	-45,80 MLWS	48,75	36	150	2.802	6,9	
164	-46,05 MLWS	49,00	35	150	2.837	7,1	
165	-46,30 MLWS	49,25	26	150	2.863	9,6	
166	-46,55 MLWS	49,50	30	150	2.893	8,3	
167	-46,80 MLWS	49,75	32	150	2.925	7,8	
168	-47,05 MLWS	50,00	29	150	2.954	8,6	
169	-47,30 MLWS	50,25	27	150	2.981	9,3	
170	-47,55 MLWS	50,50	30	150	3.011	8,3	
