N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,62 MLWS	40,00					
2	-38,87 MLWS	40,25	7	36	7	36	
3	-39,12 MLWS	40,50	9	36	16	28	
4	-39,37 MLWS	40,75	9	36	25	28	
5	-39,62 MLWS	41,00	9	36	34	28	
6	-39,87 MLWS	41,25	10	36	44	25	
7	-40,12 MLWS	41,50	10	36	54	25	
8	-40,37 MLWS	41,75	10	36	64	25	
9	-40,62 MLWS	42,00	10	36	74	25	
10	-40,87 MLWS	42,25	16	36	90	16	
11	-41,12 MLWS	42,50	16	36	106	16	
12	-41,37 MLWS	42,75	16	36	122	16	
13	-41,62 MLWS	43,00	16	36	138	16	
14	-41,87 MLWS	43,25	16	36	154	16	
15	-42,12 MLWS	43,50	17	36	171	15	
16	-42,37 MLWS	43,75	16	36	187	16	
17	-42,62 MLWS	44,00	17	36	204	15	
18	-42,87 MLWS	44,25	17	36	221	15	
19	-43,12 MLWS	44,50	17	36	238	15	
20	-43,37 MLWS	44,75	17	36	255	15	
21	-43,62 MLWS	45,00	17	36	272	15	
22	-43,87 MLWS	45,25	16	36	288	16	
23	-44,12 MLWS	45,50	17	36	305	15	
24	-44,37 MLWS	45,75	16	36	321	16	
25	-44,62 MLWS	46,00	16	36	337	16	
26	-44,87 MLWS	46,25	16	36	353	16	
27	-45,12 MLWS	46,50	16	36	369	16	
28	-45,37 MLWS	46,75	16	36	385	16	
29	-45,62 MLWS	47,00	18	36	403	14	
30	-45,87 MLWS	47,25	18	36	421	14	
31	-46,12 MLWS	47,50	19	36	440	13	
32	-46,37 MLWS	47,75	19	36	459	13	
33	-46,62 MLWS	48,00	19	36	478	13	
34	-46,87 MLWS	48,25	18	36	496	14	
35	-47,12 MLWS	48,50	19	36	515	13	
36	-47,37 MLWS	48,75	19	36	534	13	
37	-47,62 MLWS	49,00	18	36	552	14	
38	-47,87 MLWS	49,25	19	36	571	13	
39	-48,12 MLWS	49,50	20	36	591	13	
40	-48,37 MLWS	49,75	20	36	611	13	
41	-48,62 MLWS	50,00	20	36	631	13	
42	-48,87 MLWS	50,25	20	36	651	13	
43	-49,12 MLWS	50,50	18	36	669	14	
44	-49,37 MLWS	50,75	18	36	687	14	
45	-49,62 MLWS	51,00	18	36	705	14	
46	-49,87 MLWS	51,25	17	44	722	15	
47	-50,12 MLWS	51,50	17	44	739	15	
48	-50,37 MLWS	51,75	17	44	756	15	
49	-50,62 MLWS	52,00	16	44	772	16	
50	-50,87 MLWS	52,25	20	44	792	13	
51	-51,12 MLWS	52,50	20	44	812	12,5	
52	-51,37 MLWS	52,75	22	44	834	11,4	
53	-51,62 MLWS	53,00	22	44	856	11,4	
54	-51,87 MLWS	53,25	22	44	878	11,4	
55	-52,12 MLWS	53,50	22	44	900	11,4	
56	-52,37 MLWS	53,75	24	44	924	10,4	
57	-52,62 MLWS	54,00	24	50	948	10,4	
58	-52,87 MLWS	54,25	24	50	972	10,4	
59	-53,12 MLWS	54,50	24	50	996	10,4	
60	-53,37 MLWS	54,75	25	50	1.021	10,0	
61	-53,62 MLWS	55,00	24	50	1.045	10,4	
62	-53,87 MLWS	55,25	24	50	1.069	10,4	
63	-54,12 MLWS	55,50	24	50	1.093	10,4	
64	-54,37 MLWS	55,75	24	60	1.117	10,4	
65	-54,62 MLWS	56,00	25	65	1.142	10,0	
66	-54,87 MLWS	56,25	25	65	1.167	10,0	
67	-55,12 MLWS	56,50	25	65	1.192	10,0	
68	-55,37 MLWS	56,75	26	72	1.218	9,6	
69	-55,62 MLWS	57,00	23	80	1.241	10,9	
70	-55,87 MLWS	57,25	23	80	1.264	10,9	
71	-56,12 MLWS	57,50	23	80	1.287	10,9	
72	-56,37 MLWS	57,75	25	80	1.312	10,0	
73	-56,62 MLWS	58,00	26	80	1.338	9,6	
74	-56,87 MLWS	58,25	26	90	1.364	9,6	
75	-57,12 MLWS	58,50	26	90	1.390	9,6	
76	-57,37 MLWS	58,75	26	100	1.416	9,6	
77	-57,62 MLWS	59,00	26	100	1.442	9,6	
78	-57,87 MLWS	59,25	26	105	1.468	9,6	
79	-58,12 MLWS	59,50	26	110	1.494	9,6	
80	-58,37 MLWS	59,75	26	110	1.520	9,6	
81	-58,62 MLWS	60,00	28	120	1.548	8,9	
82	-58,87 MLWS	60,25	28	120	1.576	8,9	
83	-59,12 MLWS	60,50	28	130	1.604	8,9	
84	-59,37 MLWS	60,75	25	130	1.629	10,0	
85	-59,62 MLWS	61,00	24	130	1.653	10,4	
86	-59,87 MLWS	61,25	25	130	1.678	10,0	
87	-60,12 MLWS	61,50	25	130	1.703	10,0	
88	-60,37 MLWS	61,75	26	130	1.729	9,6	
89	-60,62 MLWS	62,00	26	130	1.755	9,6	
90	-60,87 MLWS	62,25	26	135	1.781	9,6	
91	-61,12 MLWS	62,50	24	135	1.805	10,4	
92	-61,37 MLWS	62,75	22	135	1.827	11,4	
93	-61,62 MLWS	63,00	22	135	1.849	11,4	
94	-61,87 MLWS	63,25	21	135	1.870	11,9	
95	-62,12 MLWS	63,50	21	135	1.891	11,9	
96	-62,37 MLWS	63,75	21	135	1.912	11,9	
97	-62,62 MLWS	64,00	21	135	1.933	11,9	
98	-62,87 MLWS	64,25	23	135	1.956	10,9	
99	-63,12 MLWS	64,50	22	135	1.978	11,4	
100	-63,37 MLWS	64,75	20	135	1.998	12,5	
101	-63,62 MLWS	65,00	20	135	2.018	12,5	
102	-63,87 MLWS	65,25	20	140	2.038	12,5	
103	-64,12 MLWS	65,50	20	140	2.058	12,5	
104	-64,37 MLWS	65,75	19	140	2.077	13,2	
105	-64,62 MLWS	66,00	19	140	2.096	13,2	
106	-64,87 MLWS	66,25	20	140	2.116	12,5	
107	-65,12 MLWS	66,50	20	140	2.136	12,5	
108	-65,37 MLWS	66,75	20	140	2.156	12,5	
109	-65,62 MLWS	67,00	21	140	2.177	11,9	
110	-65,87 MLWS	67,25	21	140	2.198	11,9	
111	-66,12 MLWS	67,50	22	140	2.220	11,4	
112	-66,37 MLWS	67,75	22	140	2.242	11,4	
113	-66,62 MLWS	68,00	23	140	2.265	10,9	
114	-66,87 MLWS	68,25	23	140	2.288	10,9	
115	-67,12 MLWS	68,50	23	140	2.311	10,9	
116	-67,37 MLWS	68,75	23	140	2.334	10,9	
117	-67,62 MLWS	69,00	23	140	2.357	10,9	
118	-67,87 MLWS	69,25	23	140	2.380	10,9	
119	-68,12 MLWS	69,50	22	140	2.402	11,4	
120	-68,37 MLWS	69,75	23	140	2.425	10,9	
121	-68,62 MLWS	70,00	24	140	2.449	10,4	
122	-68,87 MLWS	70,25	23	160	2.472	10,9	
123	-69,12 MLWS	70,50	23	160	2.495	10,9	
124	-69,37 MLWS	70,75	25	160	2.520	10,0	
125	-69,62 MLWS	71,00	25	160	2.545	10,0	
126	-69,87 MLWS	71,25	25	160	2.570	10,0	
127	-70,12 MLWS	71,50	26	170	2.596	9,6	
128	-70,37 MLWS	71,75	27	170	2.623	9,3	
129	-70,62 MLWS	72,00	27	170	2.650	9,3	
130	-70,87 MLWS	72,25	28	170	2.678	8,9	
131	-71,12 MLWS	72,50	28	170	2.706	8,9	
132	-71,37 MLWS	72,75	20	170	2.726	12,5	
