N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-39,62 MLWS	41,25					
2	-39,87 MLWS	41,50	30	36	30	8	
3	-40,12 MLWS	41,75	25	36	55	10	
4	-40,37 MLWS	42,00	25	36	80	10	
5	-40,62 MLWS	42,25	23	36	103	11	
6	-40,87 MLWS	42,50	22	36	125	11	
7	-41,12 MLWS	42,75	20	36	145	13	
8	-41,37 MLWS	43,00	20	36	165	13	
9	-41,62 MLWS	43,25	19	36	184	13	
10	-41,87 MLWS	43,50	19	36	203	13	
11	-42,12 MLWS	43,75	19	36	222	13	
12	-42,37 MLWS	44,00	18	36	240	14	
13	-42,62 MLWS	44,25	17	36	257	15	
14	-42,87 MLWS	44,50	17	36	274	15	
15	-43,12 MLWS	44,75	18	36	292	14	
16	-43,37 MLWS	45,00	18	36	310	14	
17	-43,62 MLWS	45,25	17	36	327	15	
18	-43,87 MLWS	45,50	17	36	344	15	
19	-44,12 MLWS	45,75	17	36	361	15	
20	-44,37 MLWS	46,00	18	36	379	14	
21	-44,62 MLWS	46,25	18	36	397	14	
22	-44,87 MLWS	46,50	18	36	415	14	
23	-45,12 MLWS	46,75	19	36	434	13	
24	-45,37 MLWS	47,00	19	36	453	13	
25	-45,62 MLWS	47,25	19	36	472	13	
26	-45,87 MLWS	47,50	20	36	492	13	
27	-46,12 MLWS	47,75	20	36	512	13	
28	-46,37 MLWS	48,00	20	36	532	13	
29	-46,62 MLWS	48,25	20	36	552	13	
30	-46,87 MLWS	48,50	20	36	572	13	
31	-47,12 MLWS	48,75	20	36	592	13	
32	-47,37 MLWS	49,00	20	36	612	13	
33	-47,62 MLWS	49,25	20	36	632	13	
34	-47,87 MLWS	49,50	22	36	654	11	
35	-48,12 MLWS	49,75	20	36	674	13	
36	-48,37 MLWS	50,00	19	36	693	13	
37	-48,62 MLWS	50,25	20	36	713	13	
38	-48,87 MLWS	50,50	20	36	733	13	
39	-49,12 MLWS	50,75	21	36	754	12	
40	-49,37 MLWS	51,00	20	36	774	13	
41	-49,62 MLWS	51,25	20	36	794	13	
42	-49,87 MLWS	51,50	21	36	815	12	
43	-50,12 MLWS	51,75	20	36	835	13	
44	-50,37 MLWS	52,00	20	36	855	13	
45	-50,62 MLWS	52,25	19	40	874	13	
46	-50,87 MLWS	52,50	20	40	894	13	
