N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,18 MLWS	38,50					
2	-37,43 MLWS	38,75	8	36	8	31	
3	-37,68 MLWS	39,00	8	36	16	31	
4	-37,93 MLWS	39,25	8	36	24	31	
5	-38,18 MLWS	39,50	8	36	32	31	
6	-38,43 MLWS	39,75	8	36	40	31	
7	-38,68 MLWS	40,00	8	36	48	31	
8	-38,93 MLWS	40,25	8	36	56	31	
9	-39,18 MLWS	40,50	7	36	63	36	
10	-39,43 MLWS	40,75	8	36	71	31	
11	-39,68 MLWS	41,00	7	36	78	36	
12	-39,93 MLWS	41,25	7	36	85	36	
13	-40,18 MLWS	41,50	7	36	92	36	
14	-40,43 MLWS	41,75	8	36	100	31	
15	-40,68 MLWS	42,00	7	36	107	36	
16	-40,93 MLWS	42,25	7	36	114	36	
17	-41,18 MLWS	42,50	7	36	121	36	
18	-41,43 MLWS	42,75	8	36	129	31	
19	-41,68 MLWS	43,00	7	36	136	36	
20	-41,93 MLWS	43,25	7	36	143	36	
21	-42,18 MLWS	43,50	8	36	151	31	
22	-42,43 MLWS	43,75	8	36	159	31	
23	-42,68 MLWS	44,00	8	36	167	31	
24	-42,93 MLWS	44,25	8	36	175	31	
25	-43,18 MLWS	44,50	8	36	183	31	
26	-43,43 MLWS	44,75	9	36	192	28	
27	-43,68 MLWS	45,00	9	36	201	28	
28	-43,93 MLWS	45,25	8	36	209	31	
29	-44,18 MLWS	45,50	12	36	221	21	
30	-44,43 MLWS	45,75	13	36	234	19	
31	-44,68 MLWS	46,00	12	36	246	21	
32	-44,93 MLWS	46,25	15	36	261	17	
33	-45,18 MLWS	46,50	12	36	273	21	
34	-45,43 MLWS	46,75	13	36	286	19	
35	-45,68 MLWS	47,00	13	36	299	19	
36	-45,93 MLWS	47,25	13	36	312	19	
37	-46,18 MLWS	47,50	13	36	325	19	
38	-46,43 MLWS	47,75	14	36	339	18	
39	-46,68 MLWS	48,00	13	36	352	19	
40	-46,93 MLWS	48,25	13	36	365	19	
41	-47,18 MLWS	48,50	15	36	380	17	
42	-47,43 MLWS	48,75	16	36	396	16	
43	-47,68 MLWS	49,00	16	36	412	16	
44	-47,93 MLWS	49,25	16	36	428	16	
45	-48,18 MLWS	49,50	16	36	444	16	
46	-48,43 MLWS	49,75	16	36	460	16	
47	-48,68 MLWS	50,00	18	36	478	14	
48	-48,93 MLWS	50,25	17	36	495	15	
49	-49,18 MLWS	50,50	17	36	512	15	
50	-49,43 MLWS	50,75	17	36	529	15	
51	-49,68 MLWS	51,00	16	36	545	15,6	
52	-49,93 MLWS	51,25	16	36	561	15,6	
53	-50,18 MLWS	51,50	18	36	579	13,9	
54	-50,43 MLWS	51,75	18	36	597	13,9	
55	-50,68 MLWS	52,00	18	36	615	13,9	
56	-50,93 MLWS	52,25	23	36	638	10,9	
57	-51,18 MLWS	52,50	23	36	661	10,9	
58	-51,43 MLWS	52,75	23	36	684	10,9	
59	-51,68 MLWS	53,00	20	36	704	12,5	
60	-51,93 MLWS	53,25	20	36	724	12,5	
61	-52,18 MLWS	53,50	20	36	744	12,5	
62	-52,43 MLWS	53,75	21	36	765	11,9	
63	-52,68 MLWS	54,00	22	36	787	11,4	
64	-52,93 MLWS	54,25	23	36	810	10,9	
65	-53,18 MLWS	54,50	23	36	833	10,9	
66	-53,43 MLWS	54,75	23	36	856	10,9	
67	-53,68 MLWS	55,00	26	36	882	9,6	
68	-53,93 MLWS	55,25	24	36	906	10,4	
69	-54,18 MLWS	55,50	16	36	922	15,6	
70	-54,43 MLWS	55,75	14	36	936	17,9	
71	-54,68 MLWS	56,00	14	36	950	17,9	
72	-54,93 MLWS	56,25	14	36	964	17,9	
73	-55,18 MLWS	56,50	14	36	978	17,9	
74	-55,43 MLWS	56,75	14	36	992	17,9	
75	-55,68 MLWS	57,00	22	36	1.014	11,4	
76	-55,93 MLWS	57,25	22	36	1.036	11,4	
77	-56,18 MLWS	57,50	22	36	1.058	11,4	
78	-56,43 MLWS	57,75	24	36	1.082	10,4	
79	-56,68 MLWS	58,00	24	36	1.106	10,4	
80	-56,93 MLWS	58,25	28	36	1.134	8,9	
81	-57,18 MLWS	58,50	30	36	1.164	8,3	
82	-57,43 MLWS	58,75	30	36	1.194	8,3	
83	-57,68 MLWS	59,00	30	36	1.224	8,3	
84	-57,93 MLWS	59,25	35	36	1.259	7,1	
85	-58,18 MLWS	59,50	30	73	1.289	8,3	
86	-58,43 MLWS	59,75	39	72	1.328	6,4	
87	-58,68 MLWS	60,00	32	90	1.360	7,8	
88	-58,93 MLWS	60,25	33	90	1.393	7,6	
89	-59,18 MLWS	60,50	36	90	1.429	6,9	
90	-59,43 MLWS	60,75	25	90	1.454	10,0	
91	-59,68 MLWS	61,00	25	90	1.479	10,0	
92	-59,93 MLWS	61,25	17	90	1.496	14,7	
93	-60,18 MLWS	61,50	17	90	1.513	14,7	
94	-60,43 MLWS	61,75	21	90	1.534	11,9	
95	-60,68 MLWS	62,00	17	90	1.551	14,7	
96	-60,93 MLWS	62,25	27	90	1.578	9,3	
97	-61,18 MLWS	62,50	33	90	1.611	7,6	
98	-61,43 MLWS	62,75	33	90	1.644	7,6	
99	-61,68 MLWS	63,00	32	100	1.676	7,8	
100	-61,93 MLWS	63,25	25	100	1.701	10,0	
101	-62,18 MLWS	63,50	20	100	1.721	12,5	
102	-62,43 MLWS	63,75	10	100	1.731	25,0	
103	-62,68 MLWS	64,00	11	100	1.742	22,7	
104	-62,93 MLWS	64,25	12	100	1.754	20,8	
105	-63,18 MLWS	64,50	16	100	1.770	15,6	
106	-63,43 MLWS	64,75	30	100	1.800	8,3	
107	-63,68 MLWS	65,00	29	100	1.829	8,6	
108	-63,93 MLWS	65,25	30	100	1.859	8,3	
109	-64,18 MLWS	65,50	30	100	1.889	8,3	
110	-64,43 MLWS	65,75	33	100	1.922	7,6	
111	-64,68 MLWS	66,00	26	100	1.948	9,6	
112	-64,93 MLWS	66,25	24	100	1.972	10,4	
113	-65,18 MLWS	66,50	24	100	1.996	10,4	
114	-65,43 MLWS	66,75	20	100	2.016	12,5	
115	-65,68 MLWS	67,00	26	100	2.042	9,6	
116	-65,93 MLWS	67,25	32	100	2.074	7,8	
117	-66,18 MLWS	67,50	37	100	2.111	6,8	
118	-66,43 MLWS	67,75	36	100	2.147	6,9	
119	-66,68 MLWS	68,00	31	100	2.178	8,1	
120	-66,93 MLWS	68,25	31	100	2.209	8,1	
121	-67,18 MLWS	68,50	35	100	2.244	7,1	
122	-67,43 MLWS	68,75	39	100	2.283	6,4	
123	-67,68 MLWS	69,00	40	125	2.323	6,3	
124	-67,85 MLWS	69,17	28	125	2.351	6,1	
125	-68,10 MLWS	69,42	152	130	2.503	1,6	
126	-68,35 MLWS	69,67	65	130	2.568	3,8	
127	-68,60 MLWS	69,92	52	230	2.620	4,8	
128	-68,85 MLWS	70,17	52	230	2.672	4,8	
129	-69,10 MLWS	70,42	50	230	2.722	5,0	
130	-69,35 MLWS	70,67	40	230	2.762	6,3	
131	-69,60 MLWS	70,92	40	230	2.802	6,3	
132	-69,85 MLWS	71,17	40	230	2.842	6,3	
133	-70,10 MLWS	71,42	40	230	2.882	6,3	
134	-70,35 MLWS	71,67	38	230	2.920	6,6	
135	-70,60 MLWS	71,92	38	230	2.958	6,6	
