N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,94 MLWS	39,00					
2	-38,19 MLWS	39,25	7	36	7	36	
3	-38,44 MLWS	39,50	7	36	14	36	
4	-38,69 MLWS	39,75	7	36	21	36	
5	-38,94 MLWS	40,00	6	36	27	42	
6	-39,19 MLWS	40,25	6	36	33	42	
7	-39,44 MLWS	40,50	7	36	40	36	
8	-39,69 MLWS	40,75	6	36	46	42	
9	-39,94 MLWS	41,00	7	36	53	36	
10	-40,19 MLWS	41,25	7	36	60	36	
11	-40,44 MLWS	41,50	8	36	68	31	
12	-40,69 MLWS	41,75	8	36	76	31	
13	-40,94 MLWS	42,00	8	36	84	31	
14	-41,19 MLWS	42,25	8	36	92	31	
15	-41,44 MLWS	42,50	8	36	100	31	
16	-41,69 MLWS	42,75	8	36	108	31	
17	-41,94 MLWS	43,00	10	36	118	25	
18	-42,19 MLWS	43,25	10	36	128	25	
19	-42,44 MLWS	43,50	10	36	138	25	
20	-42,69 MLWS	43,75	10	36	148	25	
21	-42,94 MLWS	44,00	9	36	157	28	
22	-43,19 MLWS	44,25	9	36	166	28	
23	-43,44 MLWS	44,50	9	36	175	28	
24	-43,69 MLWS	44,75	10	36	185	25	
25	-43,94 MLWS	45,00	11	36	196	23	
26	-44,19 MLWS	45,25	11	36	207	23	
27	-44,44 MLWS	45,50	11	36	218	23	
28	-44,69 MLWS	45,75	12	36	230	21	
29	-44,94 MLWS	46,00	12	36	242	21	
30	-45,19 MLWS	46,25	13	36	255	19	
31	-45,44 MLWS	46,50	14	36	269	18	
32	-45,69 MLWS	46,75	14	36	283	18	
33	-45,94 MLWS	47,00	16	36	299	16	
34	-46,19 MLWS	47,25	16	36	315	16	
35	-46,44 MLWS	47,50	17	36	332	15	
36	-46,69 MLWS	47,75	17	36	349	15	
37	-46,94 MLWS	48,00	17	36	366	15	
38	-47,19 MLWS	48,25	16	36	382	16	
39	-47,44 MLWS	48,50	16	36	398	16	
40	-47,69 MLWS	48,75	17	36	415	15	
41	-47,94 MLWS	49,00	17	36	432	15	
42	-48,19 MLWS	49,25	17	36	449	15	
