N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,07 MLWS	39,25					
2	-38,32 MLWS	39,50	7	36	7	36	
3	-38,57 MLWS	39,75	8	36	15	31	
4	-38,82 MLWS	40,00	9	36	24	28	
5	-39,07 MLWS	40,25	8	36	32	31	
6	-39,32 MLWS	40,50	9	36	41	28	
7	-39,57 MLWS	40,75	8	36	49	31	
8	-39,82 MLWS	41,00	9	36	58	28	
9	-40,07 MLWS	41,25	8	36	66	31	
10	-40,32 MLWS	41,50	7	36	73	36	
11	-40,57 MLWS	41,75	8	36	81	31	
12	-40,82 MLWS	42,00	9	36	90	28	
13	-41,07 MLWS	42,25	9	36	99	28	
14	-41,32 MLWS	42,50	9	36	108	28	
15	-41,57 MLWS	42,75	9	36	117	28	
16	-41,82 MLWS	43,00	9	36	126	28	
17	-42,07 MLWS	43,25	9	36	135	28	
18	-42,32 MLWS	43,50	10	36	145	25	
19	-42,57 MLWS	43,75	10	36	155	25	
20	-42,82 MLWS	44,00	10	36	165	25	
21	-43,07 MLWS	44,25	10	36	175	25	
22	-43,32 MLWS	44,50	11	36	186	23	
23	-43,57 MLWS	44,75	11	36	197	23	
24	-43,82 MLWS	45,00	11	36	208	23	
25	-44,07 MLWS	45,25	10	36	218	25	
26	-44,32 MLWS	45,50	11	36	229	23	
27	-44,57 MLWS	45,75	11	36	240	23	
28	-44,82 MLWS	46,00	12	36	252	21	
29	-45,07 MLWS	46,25	12	36	264	21	
30	-45,32 MLWS	46,50	14	36	278	18	
31	-45,57 MLWS	46,75	14	36	292	18	
32	-45,82 MLWS	47,00	14	36	306	18	
33	-46,07 MLWS	47,25	17	36	323	15	
34	-46,32 MLWS	47,50	17	36	340	15	
35	-46,57 MLWS	47,75	17	36	357	15	
36	-46,82 MLWS	48,00	17	36	374	15	
37	-47,07 MLWS	48,25	19	36	393	13	
38	-47,32 MLWS	48,50	20	36	413	13	
39	-47,57 MLWS	48,75	20	36	433	13	
40	-47,82 MLWS	49,00	20	36	453	13	
41	-48,07 MLWS	49,25	20	36	473	13	
42	-48,32 MLWS	49,50	20	36	493	13	
43	-48,57 MLWS	49,75	20	36	513	13	
44	-48,82 MLWS	50,00	20	36	533	13	
45	-49,07 MLWS	50,25	20	40	553	13	
46	-49,32 MLWS	50,50	20	40	573	13	
47	-49,57 MLWS	50,75	21	40	594	12	
48	-49,82 MLWS	51,00	21	40	615	12	
49	-50,07 MLWS	51,25	21	40	636	12	
50	-50,32 MLWS	51,50	22	40	658	11	
51	-50,57 MLWS	51,75	24	40	682	10,4	
52	-50,82 MLWS	52,00	24	40	706	10,4	
53	-51,07 MLWS	52,25	24	40	730	10,4	
54	-51,32 MLWS	52,50	24	40	754	10,4	
55	-51,57 MLWS	52,75	24	40	778	10,4	
56	-51,82 MLWS	53,00	23	40	801	10,9	
57	-52,07 MLWS	53,25	23	45	824	10,9	
58	-52,32 MLWS	53,50	29	45	853	8,6	
59	-52,57 MLWS	53,75	29	45	882	8,6	
60	-52,82 MLWS	54,00	28	50	910	8,9	
61	-53,07 MLWS	54,25	28	50	938	8,9	
62	-53,32 MLWS	54,50	28	50	966	8,9	
63	-53,57 MLWS	54,75	27	50	993	9,3	
64	-53,82 MLWS	55,00	22	50	1.015	11,4	
65	-54,07 MLWS	55,25	22	60	1.037	11,4	
66	-54,32 MLWS	55,50	22	60	1.059	11,4	
67	-54,57 MLWS	55,75	23	72	1.082	10,9	
