N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-39,78 MLWS	40,75					
2	-40,03 MLWS	41,00	8	36	8	31	
3	-40,28 MLWS	41,25	8	36	16	31	
4	-40,53 MLWS	41,50	8	36	24	31	
5	-40,78 MLWS	41,75	8	36	32	31	
6	-41,03 MLWS	42,00	8	36	40	31	
7	-41,28 MLWS	42,25	8	36	48	31	
8	-41,53 MLWS	42,50	7	36	55	36	
9	-41,78 MLWS	42,75	8	36	63	31	
10	-42,03 MLWS	43,00	7	36	70	36	
11	-42,28 MLWS	43,25	8	36	78	31	
12	-42,53 MLWS	43,50	8	36	86	31	
13	-42,78 MLWS	43,75	8	36	94	31	
14	-43,03 MLWS	44,00	8	36	102	31	
15	-43,28 MLWS	44,25	8	36	110	31	
16	-43,53 MLWS	44,50	8	36	118	31	
17	-43,78 MLWS	44,75	8	36	126	31	
18	-44,03 MLWS	45,00	8	36	134	31	
19	-44,28 MLWS	45,25	10	36	144	25	
20	-44,53 MLWS	45,50	10	36	154	25	
21	-44,78 MLWS	45,75	9	36	163	28	
22	-45,03 MLWS	46,00	10	36	173	25	
23	-45,28 MLWS	46,25	10	36	183	25	
24	-45,53 MLWS	46,50	10	36	193	25	
25	-45,78 MLWS	46,75	12	36	205	21	
26	-46,03 MLWS	47,00	12	36	217	21	
27	-46,28 MLWS	47,25	12	36	229	21	
28	-46,53 MLWS	47,50	14	36	243	18	
29	-46,78 MLWS	47,75	14	36	257	18	
30	-47,03 MLWS	48,00	15	36	272	17	
31	-47,28 MLWS	48,25	14	36	286	18	
32	-47,53 MLWS	48,50	15	36	301	17	
33	-47,78 MLWS	48,75	16	36	317	16	
34	-48,03 MLWS	49,00	18	36	335	14	
35	-48,28 MLWS	49,25	18	36	353	14	
36	-48,53 MLWS	49,50	18	36	371	14	
37	-48,78 MLWS	49,75	18	36	389	14	
38	-49,03 MLWS	50,00	18	36	407	14	
39	-49,28 MLWS	50,25	20	36	427	13	
40	-49,53 MLWS	50,50	20	36	447	13	
41	-49,78 MLWS	50,75	20	36	467	13	
42	-50,03 MLWS	51,00	22	36	489	11	
43	-50,28 MLWS	51,25	22	36	511	11	
44	-50,53 MLWS	51,50	24	36	535	10	
45	-50,78 MLWS	51,75	24	36	559	10	
46	-51,03 MLWS	52,00	27	36	586	9	
47	-51,28 MLWS	52,25	27	36	613	9	
48	-51,53 MLWS	52,50	26	40	639	10	
49	-51,78 MLWS	52,75	24	50	663	10	
50	-52,03 MLWS	53,00	22	50	685	11	
51	-52,28 MLWS	53,25	22	50	707	11,4	
52	-52,53 MLWS	53,50	22	50	729	11,4	
53	-52,78 MLWS	53,75	22	72	751	11,4	
54	-53,03 MLWS	54,00	22	72	773	11,4	
55	-53,28 MLWS	54,25	22	72	795	11,4	
56	-53,53 MLWS	54,50	22	72	817	11,4	
57	-53,78 MLWS	54,75	22	72	839	11,4	
58	-54,03 MLWS	55,00	20	72	859	12,5	
59	-54,28 MLWS	55,25	20	72	879	12,5	
60	-54,53 MLWS	55,50	20	72	899	12,5	
61	-54,78 MLWS	55,75	20	72	919	12,5	
62	-55,03 MLWS	56,00	20	85	939	12,5	
63	-55,28 MLWS	56,25	20	85	959	12,5	
64	-55,53 MLWS	56,50	22	85	981	11,4	
65	-55,78 MLWS	56,75	20	90	1.001	12,5	
66	-56,03 MLWS	57,00	22	90	1.023	11,4	
67	-56,28 MLWS	57,25	22	90	1.045	11,4	
68	-56,53 MLWS	57,50	27	90	1.072	9,3	
69	-56,78 MLWS	57,75	27	90	1.099	9,3	
70	-57,03 MLWS	58,00	27	90	1.126	9,3	
71	-57,28 MLWS	58,25	27	90	1.153	9,3	
72	-57,53 MLWS	58,50	27	90	1.180	9,3	
73	-57,78 MLWS	58,75	26	90	1.206	9,6	
74	-58,03 MLWS	59,00	24	100	1.230	10,4	
