N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,26 MLWS	39,25					
2	-38,51 MLWS	39,50	5	36	5	50	
3	-38,76 MLWS	39,75	7	36	12	36	
4	-39,01 MLWS	40,00	6	36	18	42	
5	-39,26 MLWS	40,25	5	36	23	50	
6	-39,51 MLWS	40,50	5	36	28	50	
7	-39,76 MLWS	40,75	6	36	34	42	
8	-40,01 MLWS	41,00	6	36	40	42	
9	-40,26 MLWS	41,25	6	36	46	42	
10	-40,51 MLWS	41,50	6	36	52	42	
11	-40,76 MLWS	41,75	6	36	58	42	
12	-41,01 MLWS	42,00	7	36	65	36	
13	-41,26 MLWS	42,25	7	36	72	36	
14	-41,51 MLWS	42,50	7	36	79	36	
15	-41,76 MLWS	42,75	8	36	87	31	
16	-42,01 MLWS	43,00	8	36	95	31	
17	-42,26 MLWS	43,25	8	36	103	31	
18	-42,51 MLWS	43,50	7	36	110	36	
19	-42,76 MLWS	43,75	7	36	117	36	
20	-43,01 MLWS	44,00	7	36	124	36	
21	-43,26 MLWS	44,25	8	36	132	31	
22	-43,51 MLWS	44,50	8	36	140	31	
23	-43,76 MLWS	44,75	8	36	148	31	
24	-44,01 MLWS	45,00	8	36	156	31	
25	-44,26 MLWS	45,25	8	36	164	31	
26	-44,51 MLWS	45,50	9	36	173	28	
27	-44,76 MLWS	45,75	9	36	182	28	
28	-45,01 MLWS	46,00	9	40	191	28	
29	-45,26 MLWS	46,25	9	40	200	28	
30	-45,51 MLWS	46,50	9	40	209	28	
31	-45,76 MLWS	46,75	10	40	219	25	
32	-46,01 MLWS	47,00	10	40	229	25	
33	-46,26 MLWS	47,25	10	40	239	25	
34	-46,51 MLWS	47,50	10	40	249	25	
35	-46,76 MLWS	47,75	11	40	260	23	
36	-47,01 MLWS	48,00	13	40	273	19	
37	-47,26 MLWS	48,25	13	40	286	19	
38	-47,51 MLWS	48,50	13	40	299	19	
39	-47,76 MLWS	48,75	13	40	312	19	
40	-48,01 MLWS	49,00	13	40	325	19	
41	-48,26 MLWS	49,25	14	40	339	18	
42	-48,51 MLWS	49,50	13	40	352	19	
43	-48,76 MLWS	49,75	15	40	367	17	
44	-49,01 MLWS	50,00	16	40	383	16	
45	-49,26 MLWS	50,25	16	40	399	16	
46	-49,51 MLWS	50,50	16	40	415	16	
47	-49,76 MLWS	50,75	18	40	433	14	
48	-50,01 MLWS	51,00	18	40	451	14	
49	-50,26 MLWS	51,25	18	40	469	14	
50	-50,51 MLWS	51,50	18	40	487	14	
51	-50,76 MLWS	51,75	18	40	505	13,9	
52	-51,01 MLWS	52,00	20	40	525	12,5	
53	-51,26 MLWS	52,25	26	40	551	9,6	
54	-51,51 MLWS	52,50	23	40	574	10,9	
55	-51,76 MLWS	52,75	24	40	598	10,4	
56	-52,01 MLWS	53,00	21	40	619	11,9	
57	-52,26 MLWS	53,25	27	40	646	9,3	
58	-52,51 MLWS	53,50	27	40	673	9,3	
59	-52,76 MLWS	53,75	28	40	701	8,9	
60	-53,01 MLWS	54,00	27	40	728	9,3	
61	-53,26 MLWS	54,25	24	64	752	10,4	
62	-53,51 MLWS	54,50	24	64	776	10,4	
63	-53,76 MLWS	54,75	26	64	802	9,6	
64	-54,01 MLWS	55,00	28	64	830	8,9	
65	-54,26 MLWS	55,25	28	64	858	8,9	
66	-54,51 MLWS	55,50	25	64	883	10,0	
67	-54,76 MLWS	55,75	25	64	908	10,0	
68	-55,01 MLWS	56,00	26	64	934	9,6	
69	-55,26 MLWS	56,25	26	64	960	9,6	
70	-55,51 MLWS	56,50	24	64	984	10,4	
71	-55,76 MLWS	56,75	23	64	1.007	10,9	
72	-56,01 MLWS	57,00	23	64	1.030	10,9	
73	-56,26 MLWS	57,25	23	64	1.053	10,9	
74	-56,51 MLWS	57,50	26	80	1.079	9,6	
75	-56,76 MLWS	57,75	28	80	1.107	8,9	
76	-57,01 MLWS	58,00	29	80	1.136	8,6	
77	-57,26 MLWS	58,25	28	80	1.164	8,9	
78	-57,51 MLWS	58,50	28	80	1.192	8,9	
79	-57,76 MLWS	58,75	26	90	1.218	9,6	
80	-58,01 MLWS	59,00	26	90	1.244	9,6	
81	-58,26 MLWS	59,25	26	90	1.270	9,6	
82	-58,51 MLWS	59,50	26	105	1.296	9,6	
83	-58,76 MLWS	59,75	26	105	1.322	9,6	
84	-59,01 MLWS	60,00	25	105	1.347	10,0	
85	-59,26 MLWS	60,25	24	105	1.371	10,4	
86	-59,51 MLWS	60,50	23	115	1.394	10,9	
87	-59,76 MLWS	60,75	24	115	1.418	10,4	
88	-60,01 MLWS	61,00	24	115	1.442	10,4	
89	-60,26 MLWS	61,25	28	115	1.470	8,9	
90	-60,51 MLWS	61,50	26	115	1.496	9,6	
91	-60,76 MLWS	61,75	23	125	1.519	10,9	
92	-61,01 MLWS	62,00	23	125	1.542	10,9	
93	-61,26 MLWS	62,25	23	125	1.565	10,9	
94	-61,51 MLWS	62,50	23	125	1.588	10,9	
95	-61,76 MLWS	62,75	25	125	1.613	10,0	
96	-62,01 MLWS	63,00	25	125	1.638	10,0	
97	-62,26 MLWS	63,25	25	140	1.663	10,0	
98	-62,51 MLWS	63,50	27	145	1.690	9,3	
99	-62,76 MLWS	63,75	25	145	1.715	10,0	
100	-63,01 MLWS	64,00	25	155	1.740	10,0	
101	-63,26 MLWS	64,25	20	155	1.760	12,5	
102	-63,51 MLWS	64,50	22	155	1.782	11,4	
103	-63,76 MLWS	64,75	22	155	1.804	11,4	
104	-64,01 MLWS	65,00	22	160	1.826	11,4	
105	-64,26 MLWS	65,25	22	160	1.848	11,4	
106	-64,51 MLWS	65,50	24	160	1.872	10,4	
107	-64,76 MLWS	65,75	24	160	1.896	10,4	
108	-65,01 MLWS	66,00	24	180	1.920	10,4	
109	-65,26 MLWS	66,25	26	180	1.946	9,6	
110	-65,51 MLWS	66,50	28	180	1.974	8,9	
111	-65,76 MLWS	66,75	28	180	2.002	8,9	
112	-66,01 MLWS	67,00	29	180	2.031	8,6	
113	-66,26 MLWS	67,25	27	180	2.058	9,3	
114	-66,51 MLWS	67,50	29	180	2.087	8,6	
115	-66,76 MLWS	67,75	35	180	2.122	7,1	
116	-67,01 MLWS	68,00	28	205	2.150	8,9	
117	-67,26 MLWS	68,25	28	205	2.178	8,9	
118	-67,51 MLWS	68,50	32	205	2.210	7,8	
119	-67,76 MLWS	68,75	35	205	2.245	7,1	
120	-68,01 MLWS	69,00	30	205	2.275	8,3	
121	-68,26 MLWS	69,25	27	210	2.302	9,3	
122	-68,51 MLWS	69,50	28	210	2.330	8,9	
123	-68,76 MLWS	69,75	29	210	2.359	8,6	
124	-69,01 MLWS	70,00	28	210	2.387	8,9	
125	-69,26 MLWS	70,25	28	210	2.415	8,9	
126	-69,51 MLWS	70,50	26	215	2.441	9,6	
