N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-30,08 MLWS	31,50					
2	-30,33 MLWS	31,75	2	13	2	125	
3	-30,58 MLWS	32,00	1	13	3	250	
4	-30,83 MLWS	32,25	2	13	5	125	
5	-31,08 MLWS	32,50	1	13	6	250	
6	-31,33 MLWS	32,75	2	13	8	125	
7	-31,58 MLWS	33,00	2	13	10	125	
8	-31,83 MLWS	33,25	2	13	12	125	
9	-32,08 MLWS	33,50	2	13	14	125	
10	-32,33 MLWS	33,75	2	13	16	125	
11	-32,58 MLWS	34,00	2	13	18	125	
12	-32,83 MLWS	34,25	2	13	20	125	
13	-33,08 MLWS	34,50	2	13	22	125	
14	-33,33 MLWS	34,75	2	13	24	125	
15	-33,58 MLWS	35,00	2	13	26	125	
16	-33,83 MLWS	35,25	2	13	28	125	
17	-34,08 MLWS	35,50	2	13	30	125	
18	-34,33 MLWS	35,75	2	13	32	125	
19	-34,58 MLWS	36,00	2	13	34	125	
20	-34,83 MLWS	36,25	2	13	36	125	
21	-35,08 MLWS	36,50	2	13	38	125	
22	-35,33 MLWS	36,75	2	13	40	125	
23	-35,58 MLWS	37,00	2	13	42	125	
24	-35,83 MLWS	37,25	2	13	44	125	
25	-36,08 MLWS	37,50	3	13	47	83	
26	-36,33 MLWS	37,75	3	13	50	83	
27	-36,58 MLWS	38,00	3	13	53	83	
28	-36,83 MLWS	38,25	3	13	56	83	
29	-37,08 MLWS	38,50	1	13	57	250	
30	-37,33 MLWS	38,75	3	36	60	83	
31	-37,58 MLWS	39,00	4	72	64	63	
32	-37,83 MLWS	39,25	3	72	67	83	
33	-38,08 MLWS	39,50	3	72	70	83	
34	-38,33 MLWS	39,75	2	72	72	125	
35	-38,58 MLWS	40,00	3	72	75	83	
36	-38,83 MLWS	40,25	4	36	79	63	
37	-39,08 MLWS	40,50	7	36	86	36	
38	-39,33 MLWS	40,75	6	72	92	42	
39	-39,58 MLWS	41,00	3	72	95	83	
40	-39,83 MLWS	41,25	3	72	98	83	
41	-40,08 MLWS	41,50	6	72	104	42	
42	-40,33 MLWS	41,75	6	72	110	42	
43	-40,58 MLWS	42,00	3	72	113	83	
44	-40,83 MLWS	42,25	2	72	115	125	
45	-41,08 MLWS	42,50	3	72	118	83	
46	-41,33 MLWS	42,75	3	72	121	83	
47	-41,58 MLWS	43,00	2	72	123	125	
48	-41,83 MLWS	43,25	3	72	126	83	
49	-42,08 MLWS	43,50	3	72	129	83	
50	-42,33 MLWS	43,75	3	72	132	83	
