N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-32,72 MLWS	34,00					
2	-32,97 MLWS	34,25	7	36	7	36	
3	-33,22 MLWS	34,50	6	36	13	42	
4	-33,47 MLWS	34,75	4	36	17	63	
5	-33,72 MLWS	35,00	3	36	20	83	
6	-33,97 MLWS	35,25	3	36	23	83	
7	-34,22 MLWS	35,50	2	36	25	125	
8	-34,47 MLWS	35,75	2	36	27	125	
9	-34,72 MLWS	36,00	2	36	29	125	
10	-34,97 MLWS	36,25	2	36	31	125	
11	-35,22 MLWS	36,50	2	36	33	125	
12	-35,47 MLWS	36,75	2	36	35	125	
13	-35,72 MLWS	37,00	2	36	37	125	
14	-35,97 MLWS	37,25	2	36	39	125	
15	-36,22 MLWS	37,50	2	36	41	125	
16	-36,47 MLWS	37,75	2	36	43	125	
17	-36,72 MLWS	38,00	2	36	45	125	
18	-36,97 MLWS	38,25	2	36	47	125	
19	-37,22 MLWS	38,50	3	36	50	83	
20	-37,47 MLWS	38,75	3	36	53	83	
21	-37,72 MLWS	39,00	3	36	56	83	
22	-37,97 MLWS	39,25	4	36	60	63	
23	-38,22 MLWS	39,50	5	36	65	50	
24	-38,47 MLWS	39,75	5	36	70	50	
25	-38,72 MLWS	40,00	8	36	78	31	
26	-38,97 MLWS	40,25	8	36	86	31	
27	-39,22 MLWS	40,50	6	36	92	42	
28	-39,47 MLWS	40,75	6	36	98	42	
29	-39,72 MLWS	41,00	7	36	105	36	
30	-39,97 MLWS	41,25	7	36	112	36	
31	-40,22 MLWS	41,50	7	36	119	36	
32	-40,47 MLWS	41,75	7	36	126	36	
33	-40,72 MLWS	42,00	7	36	133	36	
34	-40,97 MLWS	42,25	10	36	143	25	
35	-41,22 MLWS	42,50	8	36	151	31	
36	-41,47 MLWS	42,75	8	36	159	31	
37	-41,72 MLWS	43,00	8	36	167	31	
38	-41,97 MLWS	43,25	11	36	178	23	
39	-42,22 MLWS	43,50	10	36	188	25	
40	-42,47 MLWS	43,75	13	36	201	19	
41	-42,72 MLWS	44,00	10	36	211	25	
42	-42,97 MLWS	44,25	11	36	222	23	
43	-43,22 MLWS	44,50	11	36	233	23	
44	-43,47 MLWS	44,75	12	36	245	21	
45	-43,72 MLWS	45,00	12	36	257	21	
46	-43,97 MLWS	45,25	13	36	270	19	
47	-44,22 MLWS	45,50	13	36	283	19	
48	-44,47 MLWS	45,75	15	36	298	17	
49	-44,72 MLWS	46,00	15	36	313	17	
50	-44,97 MLWS	46,25	15	36	328	17	
51	-45,22 MLWS	46,50	16	36	344	15,6	
52	-45,47 MLWS	46,75	16	36	360	15,6	
53	-45,72 MLWS	47,00	16	36	376	15,6	
54	-45,97 MLWS	47,25	17	36	393	14,7	
55	-46,22 MLWS	47,50	20	36	413	12,5	
56	-46,47 MLWS	47,75	20	36	433	12,5	
57	-46,72 MLWS	48,00	19	36	452	13,2	
58	-46,97 MLWS	48,25	19	36	471	13,2	
59	-47,22 MLWS	48,50	19	36	490	13,2	
60	-47,47 MLWS	48,75	19	36	509	13,2	
61	-47,72 MLWS	49,00	21	36	530	11,9	
62	-47,97 MLWS	49,25	21	36	551	11,9	
63	-48,22 MLWS	49,50	21	36	572	11,9	
64	-48,47 MLWS	49,75	21	36	593	11,9	
65	-48,72 MLWS	50,00	21	36	614	11,9	
66	-48,97 MLWS	50,25	21	36	635	11,9	
67	-49,22 MLWS	50,50	20	36	655	12,5	
68	-49,47 MLWS	50,75	20	36	675	12,5	
69	-49,72 MLWS	51,00	20	36	695	12,5	
70	-49,97 MLWS	51,25	25	36	720	10,0	
71	-50,22 MLWS	51,50	25	36	745	10,0	
72	-50,47 MLWS	51,75	25	36	770	10,0	
73	-50,72 MLWS	52,00	25	36	795	10,0	
74	-50,97 MLWS	52,25	27	36	822	9,3	
75	-51,22 MLWS	52,50	26	36	848	9,6	
76	-51,47 MLWS	52,75	27	40	875	9,3	
77	-51,72 MLWS	53,00	27	40	902	9,3	
78	-51,97 MLWS	53,25	27	40	929	9,3	
79	-52,22 MLWS	53,50	27	40	956	9,3	
80	-52,47 MLWS	53,75	29	40	985	8,6	
81	-52,72 MLWS	54,00	28	50	1.013	8,9	
82	-52,97 MLWS	54,25	28	50	1.041	8,9	
83	-53,22 MLWS	54,50	24	60	1.065	10,4	
84	-53,47 MLWS	54,75	28	60	1.093	8,9	
85	-53,72 MLWS	55,00	28	60	1.121	8,9	
86	-53,97 MLWS	55,25	28	60	1.149	8,9	
87	-54,22 MLWS	55,50	24	65	1.173	10,4	
88	-54,47 MLWS	55,75	29	65	1.202	8,6	
89	-54,72 MLWS	56,00	29	65	1.231	8,6	
90	-54,97 MLWS	56,25	26	65	1.257	9,6	
91	-55,22 MLWS	56,50	26	65	1.283	9,6	
92	-55,47 MLWS	56,75	26	65	1.309	9,6	
93	-55,72 MLWS	57,00	29	72	1.338	8,6	
94	-55,97 MLWS	57,25	27	72	1.365	9,3	
95	-56,22 MLWS	57,50	25	80	1.390	10,0	
96	-56,47 MLWS	57,75	27	80	1.417	9,3	
