N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,55 MLWS	38,50					
2	-37,80 MLWS	38,75	3	36	3	83	
3	-38,05 MLWS	39,00	3	36	6	83	
4	-38,30 MLWS	39,25	3	36	9	83	
5	-38,55 MLWS	39,50	6	36	15	42	
6	-38,80 MLWS	39,75	6	36	21	42	
7	-39,05 MLWS	40,00	6	36	27	42	
8	-39,30 MLWS	40,25	5	36	32	50	
9	-39,55 MLWS	40,50	6	36	38	42	
10	-39,80 MLWS	40,75	6	36	44	42	
11	-40,05 MLWS	41,00	6	36	50	42	
12	-40,30 MLWS	41,25	6	36	56	42	
13	-40,55 MLWS	41,50	6	36	62	42	
14	-40,80 MLWS	41,75	5	36	67	50	
15	-41,05 MLWS	42,00	5	36	72	50	
16	-41,30 MLWS	42,25	6	36	78	42	
17	-41,55 MLWS	42,50	6	36	84	42	
18	-41,80 MLWS	42,75	6	36	90	42	
19	-42,05 MLWS	43,00	6	36	96	42	
20	-42,30 MLWS	43,25	7	36	103	36	
21	-42,55 MLWS	43,50	7	36	110	36	
22	-42,80 MLWS	43,75	8	36	118	31	
23	-43,05 MLWS	44,00	8	36	126	31	
24	-43,30 MLWS	44,25	8	36	134	31	
25	-43,55 MLWS	44,50	8	36	142	31	
26	-43,80 MLWS	44,75	8	36	150	31	
27	-44,05 MLWS	45,00	8	36	158	31	
28	-44,30 MLWS	45,25	8	36	166	31	
29	-44,55 MLWS	45,50	8	36	174	31	
30	-44,80 MLWS	45,75	8	36	182	31	
31	-45,05 MLWS	46,00	10	36	192	25	
32	-45,30 MLWS	46,25	10	36	202	25	
33	-45,55 MLWS	46,50	10	36	212	25	
34	-45,80 MLWS	46,75	12	36	224	21	
35	-46,05 MLWS	47,00	12	36	236	21	
36	-46,30 MLWS	47,25	12	36	248	21	
37	-46,55 MLWS	47,50	14	36	262	18	
38	-46,80 MLWS	47,75	14	36	276	18	
39	-47,05 MLWS	48,00	14	36	290	18	
40	-47,30 MLWS	48,25	14	36	304	18	
41	-47,55 MLWS	48,50	16	36	320	16	
42	-47,80 MLWS	48,75	16	36	336	16	
43	-48,05 MLWS	49,00	16	36	352	16	
44	-48,30 MLWS	49,25	16	36	368	16	
45	-48,55 MLWS	49,50	16	36	384	16	
46	-48,80 MLWS	49,75	16	36	400	16	
47	-49,05 MLWS	50,00	20	36	420	13	
48	-49,30 MLWS	50,25	20	40	440	13	
49	-49,55 MLWS	50,50	20	40	460	13	
50	-49,80 MLWS	50,75	20	40	480	13	
51	-50,05 MLWS	51,00	20	50	500	12,5	
52	-50,30 MLWS	51,25	18	50	518	13,9	
53	-50,55 MLWS	51,50	20	50	538	12,5	
54	-50,80 MLWS	51,75	20	50	558	12,5	
55	-51,05 MLWS	52,00	20	50	578	12,5	
56	-51,30 MLWS	52,25	20	50	598	12,5	
