N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,01 MLWS	39,50					
2	-38,26 MLWS	39,75	8	36	8	31	
3	-38,51 MLWS	40,00	10	36	18	25	
4	-38,76 MLWS	40,25	10	36	28	25	
5	-39,01 MLWS	40,50	10	36	38	25	
6	-39,26 MLWS	40,75	9	36	47	28	
7	-39,51 MLWS	41,00	9	36	56	28	
8	-39,76 MLWS	41,25	9	36	65	28	
9	-40,01 MLWS	41,50	9	36	74	28	
10	-40,26 MLWS	41,75	9	36	83	28	
11	-40,51 MLWS	42,00	8	36	91	31	
12	-40,76 MLWS	42,25	8	36	99	31	
13	-41,01 MLWS	42,50	8	36	107	31	
14	-41,26 MLWS	42,75	9	36	116	28	
15	-41,51 MLWS	43,00	8	36	124	31	
16	-41,76 MLWS	43,25	9	36	133	28	
17	-42,01 MLWS	43,50	9	36	142	28	
18	-42,26 MLWS	43,75	9	36	151	28	
19	-42,51 MLWS	44,00	9	36	160	28	
20	-42,76 MLWS	44,25	10	36	170	25	
21	-43,01 MLWS	44,50	9	36	179	28	
22	-43,26 MLWS	44,75	10	36	189	25	
23	-43,51 MLWS	45,00	10	36	199	25	
24	-43,76 MLWS	45,25	10	36	209	25	
25	-44,01 MLWS	45,50	11	36	220	23	
26	-44,26 MLWS	45,75	12	36	232	21	
27	-44,51 MLWS	46,00	12	36	244	21	
28	-44,76 MLWS	46,25	12	36	256	21	
29	-45,01 MLWS	46,50	12	36	268	21	
30	-45,26 MLWS	46,75	12	36	280	21	
31	-45,51 MLWS	47,00	12	36	292	21	
32	-45,76 MLWS	47,25	13	36	305	19	
33	-46,01 MLWS	47,50	13	36	318	19	
34	-46,26 MLWS	47,75	13	36	331	19	
35	-46,51 MLWS	48,00	14	36	345	18	
36	-46,76 MLWS	48,25	14	36	359	18	
37	-47,01 MLWS	48,50	14	36	373	18	
38	-47,26 MLWS	48,75	15	36	388	17	
39	-47,51 MLWS	49,00	15	36	403	17	
40	-47,76 MLWS	49,25	15	36	418	17	
41	-48,01 MLWS	49,50	15	36	433	17	
42	-48,26 MLWS	49,75	16	36	449	16	
43	-48,51 MLWS	50,00	16	36	465	16	
44	-48,76 MLWS	50,25	16	36	481	16	
45	-49,01 MLWS	50,50	16	36	497	16	
46	-49,26 MLWS	50,75	18	36	515	14	
47	-49,51 MLWS	51,00	18	36	533	14	
48	-49,76 MLWS	51,25	18	36	551	14	
49	-50,01 MLWS	51,50	18	36	569	14	
50	-50,26 MLWS	51,75	20	36	589	13	
51	-50,51 MLWS	52,00	20	36	609	12,5	
52	-50,76 MLWS	52,25	20	36	629	12,5	
53	-51,01 MLWS	52,50	24	36	653	10,4	
54	-51,26 MLWS	52,75	24	36	677	10,4	
55	-51,51 MLWS	53,00	26	36	703	9,6	
56	-51,76 MLWS	53,25	26	40	729	9,6	
57	-52,01 MLWS	53,50	26	50	755	9,6	
58	-52,26 MLWS	53,75	26	50	781	9,6	
59	-52,51 MLWS	54,00	26	50	807	9,6	
60	-52,76 MLWS	54,25	28	50	835	8,9	
61	-53,01 MLWS	54,50	28	60	863	8,9	
62	-53,26 MLWS	54,75	22	72	885	11,4	
63	-53,51 MLWS	55,00	22	72	907	11,4	
64	-53,76 MLWS	55,25	22	80	929	11,4	
65	-54,01 MLWS	55,50	22	80	951	11,4	
66	-54,26 MLWS	55,75	22	80	973	11,4	
