N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-35,78 MLWS	36,75					
2	-36,03 MLWS	37,00	6	36	6	42	
3	-36,28 MLWS	37,25	6	36	12	42	
4	-36,53 MLWS	37,50	6	36	18	42	
5	-36,78 MLWS	37,75	5	36	23	50	
6	-37,03 MLWS	38,00	6	36	29	42	
7	-37,28 MLWS	38,25	5	36	34	50	
8	-37,53 MLWS	38,50	5	36	39	50	
9	-37,78 MLWS	38,75	5	36	44	50	
10	-38,03 MLWS	39,00	6	36	50	42	
11	-38,28 MLWS	39,25	5	36	55	50	
12	-38,53 MLWS	39,50	6	36	61	42	
13	-38,78 MLWS	39,75	6	36	67	42	
14	-39,03 MLWS	40,00	5	36	72	50	
15	-39,28 MLWS	40,25	5	36	77	50	
16	-39,53 MLWS	40,50	6	36	83	42	
17	-39,78 MLWS	40,75	7	36	90	36	
18	-40,03 MLWS	41,00	7	36	97	36	
19	-40,28 MLWS	41,25	7	36	104	36	
20	-40,53 MLWS	41,50	7	36	111	36	
21	-40,78 MLWS	41,75	6	36	117	42	
22	-41,03 MLWS	42,00	7	36	124	36	
23	-41,28 MLWS	42,25	7	36	131	36	
24	-41,53 MLWS	42,50	7	36	138	36	
25	-41,78 MLWS	42,75	8	36	146	31	
26	-42,03 MLWS	43,00	8	36	154	31	
27	-42,28 MLWS	43,25	8	36	162	31	
28	-42,53 MLWS	43,50	8	36	170	31	
29	-42,78 MLWS	43,75	9	36	179	28	
30	-43,03 MLWS	44,00	9	36	188	28	
31	-43,28 MLWS	44,25	9	36	197	28	
32	-43,53 MLWS	44,50	9	36	206	28	
33	-43,78 MLWS	44,75	9	36	215	28	
34	-44,03 MLWS	45,00	9	36	224	28	
35	-44,28 MLWS	45,25	9	36	233	28	
36	-44,53 MLWS	45,50	10	36	243	25	
37	-44,78 MLWS	45,75	11	36	254	23	
38	-45,03 MLWS	46,00	11	36	265	23	
39	-45,28 MLWS	46,25	11	36	276	23	
40	-45,53 MLWS	46,50	12	36	288	21	
41	-45,78 MLWS	46,75	14	36	302	18	
42	-46,03 MLWS	47,00	16	36	318	16	
43	-46,28 MLWS	47,25	16	36	334	16	
44	-46,53 MLWS	47,50	16	36	350	16	
45	-46,78 MLWS	47,75	16	36	366	16	
46	-47,03 MLWS	48,00	18	36	384	14	
47	-47,28 MLWS	48,25	20	36	404	13	
48	-47,53 MLWS	48,50	20	36	424	13	
49	-47,78 MLWS	48,75	20	36	444	13	
50	-48,03 MLWS	49,00	20	36	464	13	
51	-48,28 MLWS	49,25	22	36	486	11,4	
52	-48,53 MLWS	49,50	22	36	508	11,4	
53	-48,78 MLWS	49,75	22	36	530	11,4	
54	-49,03 MLWS	50,00	22	36	552	11,4	
55	-49,28 MLWS	50,25	18	36	570	13,9	
56	-49,53 MLWS	50,50	20	36	590	12,5	
57	-49,78 MLWS	50,75	20	36	610	12,5	
58	-50,03 MLWS	51,00	22	36	632	11,4	
59	-50,28 MLWS	51,25	22	36	654	11,4	
60	-50,53 MLWS	51,50	24	36	678	10,4	
61	-50,78 MLWS	51,75	24	36	702	10,4	
62	-51,03 MLWS	52,00	24	40	726	10,4	
63	-51,28 MLWS	52,25	24	40	750	10,4	
64	-51,53 MLWS	52,50	26	40	776	9,6	
65	-51,78 MLWS	52,75	26	50	802	9,6	
66	-52,03 MLWS	53,00	30	50	832	8,3	
67	-52,28 MLWS	53,25	32	50	864	7,8	
68	-52,53 MLWS	53,50	32	50	896	7,8	
69	-52,78 MLWS	53,75	30	50	926	8,3	
70	-53,03 MLWS	54,00	30	60	956	8,3	
71	-53,28 MLWS	54,25	28	60	984	8,9	
72	-53,53 MLWS	54,50	26	60	1.010	9,6	
73	-53,78 MLWS	54,75	26	60	1.036	9,6	
74	-54,03 MLWS	55,00	28	60	1.064	8,9	
75	-54,28 MLWS	55,25	28	60	1.092	8,9	
76	-54,53 MLWS	55,50	29	60	1.121	8,6	
77	-54,78 MLWS	55,75	29	60	1.150	8,6	
78	-55,03 MLWS	56,00	30	60	1.180	8,3	
79	-55,28 MLWS	56,25	29	60	1.209	8,6	
80	-55,53 MLWS	56,50	29	60	1.238	8,6	
81	-55,78 MLWS	56,75	29	60	1.267	8,6	
82	-56,03 MLWS	57,00	28	72	1.295	8,9	
83	-56,28 MLWS	57,25	28	72	1.323	8,9	
84	-56,53 MLWS	57,50	26	75	1.349	9,6	
85	-56,78 MLWS	57,75	28	75	1.377	8,9	
86	-57,03 MLWS	58,00	30	75	1.407	8,3	
87	-57,28 MLWS	58,25	30	75	1.437	8,3	
88	-57,53 MLWS	58,50	30	90	1.467	8,3	
89	-57,78 MLWS	58,75	30	95	1.497	8,3	
90	-58,03 MLWS	59,00	32	95	1.529	7,8	
91	-58,28 MLWS	59,25	30	95	1.559	8,3	
92	-58,53 MLWS	59,50	32	95	1.591	7,8	
93	-58,78 MLWS	59,75	26	110	1.617	9,6	
94	-59,03 MLWS	60,00	28	110	1.645	8,9	
95	-59,28 MLWS	60,25	28	110	1.673	8,9	
96	-59,53 MLWS	60,50	26	120	1.699	9,6	
97	-59,78 MLWS	60,75	26	120	1.725	9,6	
98	-60,03 MLWS	61,00	26	120	1.751	9,6	
99	-60,28 MLWS	61,25	28	120	1.779	8,9	
100	-60,53 MLWS	61,50	28	135	1.807	8,9	
101	-60,78 MLWS	61,75	26	135	1.833	9,6	
