N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,40 MLWS	38,50					
2	-37,65 MLWS	38,75	6	36	6	42	
3	-37,90 MLWS	39,00	7	36	13	36	
4	-38,15 MLWS	39,25	7	36	20	36	
5	-38,40 MLWS	39,50	7	36	27	36	
6	-38,65 MLWS	39,75	6	36	33	42	
7	-38,90 MLWS	40,00	7	36	40	36	
8	-39,15 MLWS	40,25	7	36	47	36	
9	-39,40 MLWS	40,50	8	36	55	31	
10	-39,65 MLWS	40,75	6	36	61	42	
11	-39,90 MLWS	41,00	7	36	68	36	
12	-40,15 MLWS	41,25	8	36	76	31	
13	-40,40 MLWS	41,50	8	36	84	31	
14	-40,65 MLWS	41,75	8	36	92	31	
15	-40,90 MLWS	42,00	8	36	100	31	
16	-41,15 MLWS	42,25	8	36	108	31	
17	-41,40 MLWS	42,50	8	36	116	31	
18	-41,65 MLWS	42,75	8	36	124	31	
19	-41,90 MLWS	43,00	8	36	132	31	
20	-42,15 MLWS	43,25	8	36	140	31	
21	-42,40 MLWS	43,50	8	36	148	31	
22	-42,65 MLWS	43,75	10	36	158	25	
23	-42,90 MLWS	44,00	10	36	168	25	
24	-43,15 MLWS	44,25	9	36	177	28	
25	-43,40 MLWS	44,50	9	36	186	28	
26	-43,65 MLWS	44,75	10	36	196	25	
27	-43,90 MLWS	45,00	10	36	206	25	
28	-44,15 MLWS	45,25	10	36	216	25	
29	-44,40 MLWS	45,50	12	36	228	21	
30	-44,65 MLWS	45,75	12	36	240	21	
31	-44,90 MLWS	46,00	12	36	252	21	
32	-45,15 MLWS	46,25	12	36	264	21	
33	-45,40 MLWS	46,50	12	36	276	21	
34	-45,65 MLWS	46,75	12	36	288	21	
35	-45,90 MLWS	47,00	12	36	300	21	
36	-46,15 MLWS	47,25	14	36	314	18	
37	-46,40 MLWS	47,50	14	36	328	18	
38	-46,65 MLWS	47,75	14	36	342	18	
39	-46,90 MLWS	48,00	16	36	358	16	
40	-47,15 MLWS	48,25	16	36	374	16	
41	-47,40 MLWS	48,50	16	36	390	16	
42	-47,65 MLWS	48,75	16	36	406	16	
43	-47,90 MLWS	49,00	16	36	422	16	
44	-48,15 MLWS	49,25	16	36	438	16	
45	-48,40 MLWS	49,50	18	36	456	14	
