N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,76 MLWS	39,75					
2	-39,01 MLWS	40,00	9	36	9	28	
3	-39,26 MLWS	40,25	9	36	18	28	
4	-39,51 MLWS	40,50	9	36	27	28	
5	-39,76 MLWS	40,75	8	36	35	31	
6	-40,01 MLWS	41,00	9	36	44	28	
7	-40,26 MLWS	41,25	8	36	52	31	
8	-40,51 MLWS	41,50	9	36	61	28	
9	-40,76 MLWS	41,75	8	36	69	31	
10	-41,01 MLWS	42,00	8	36	77	31	
11	-41,26 MLWS	42,25	8	36	85	31	
12	-41,51 MLWS	42,50	8	36	93	31	
13	-41,76 MLWS	42,75	9	36	102	28	
14	-42,01 MLWS	43,00	9	36	111	28	
15	-42,26 MLWS	43,25	9	36	120	28	
16	-42,51 MLWS	43,50	9	36	129	28	
17	-42,76 MLWS	43,75	9	36	138	28	
18	-43,01 MLWS	44,00	10	36	148	25	
19	-43,26 MLWS	44,25	12	36	160	21	
20	-43,51 MLWS	44,50	11	36	171	23	
21	-43,76 MLWS	44,75	11	36	182	23	
22	-44,01 MLWS	45,00	12	36	194	21	
23	-44,26 MLWS	45,25	11	36	205	23	
24	-44,51 MLWS	45,50	10	36	215	25	
25	-44,76 MLWS	45,75	11	36	226	23	
26	-45,01 MLWS	46,00	11	36	237	23	
27	-45,26 MLWS	46,25	14	36	251	18	
28	-45,51 MLWS	46,50	13	36	264	19	
29	-45,76 MLWS	46,75	13	36	277	19	
30	-46,01 MLWS	47,00	15	36	292	17	
31	-46,26 MLWS	47,25	15	36	307	17	
32	-46,51 MLWS	47,50	15	36	322	17	
33	-46,76 MLWS	47,75	15	36	337	17	
34	-47,01 MLWS	48,00	15	36	352	17	
35	-47,26 MLWS	48,25	18	36	370	14	
36	-47,51 MLWS	48,50	16	36	386	16	
37	-47,76 MLWS	48,75	16	36	402	16	
38	-48,01 MLWS	49,00	16	36	418	16	
39	-48,26 MLWS	49,25	16	36	434	16	
40	-48,51 MLWS	49,50	17	36	451	15	
41	-48,76 MLWS	49,75	20	36	471	13	
42	-49,01 MLWS	50,00	20	36	491	13	
43	-49,26 MLWS	50,25	20	36	511	13	
44	-49,51 MLWS	50,50	20	36	531	13	
45	-49,76 MLWS	50,75	20	36	551	13	
46	-50,01 MLWS	51,00	20	36	571	13	
47	-50,26 MLWS	51,25	20	36	591	13	
48	-50,51 MLWS	51,50	18	36	609	14	
49	-50,76 MLWS	51,75	18	36	627	14	
50	-51,01 MLWS	52,00	18	36	645	14	
51	-51,26 MLWS	52,25	18	36	663	13,9	
52	-51,51 MLWS	52,50	22	40	685	11,4	
53	-51,76 MLWS	52,75	26	40	711	9,6	
54	-52,01 MLWS	53,00	24	40	735	10,4	
55	-52,26 MLWS	53,25	24	40	759	10,4	
56	-52,51 MLWS	53,50	22	60	781	11,4	
57	-52,76 MLWS	53,75	22	60	803	11,4	
58	-53,01 MLWS	54,00	22	60	825	11,4	
59	-53,26 MLWS	54,25	26	60	851	9,6	
60	-53,51 MLWS	54,50	24	60	875	10,4	
61	-53,76 MLWS	54,75	28	60	903	8,9	
62	-54,01 MLWS	55,00	26	60	929	9,6	
63	-54,26 MLWS	55,25	26	60	955	9,6	
64	-54,51 MLWS	55,50	24	60	979	10,4	
65	-54,76 MLWS	55,75	24	60	1.003	10,4	
66	-55,01 MLWS	56,00	24	60	1.027	10,4	
67	-55,26 MLWS	56,25	24	60	1.051	10,4	
68	-55,51 MLWS	56,50	26	72	1.077	9,6	
69	-55,76 MLWS	56,75	26	72	1.103	9,6	
70	-56,01 MLWS	57,00	24	72	1.127	10,4	
71	-56,26 MLWS	57,25	24	72	1.151	10,4	
72	-56,51 MLWS	57,50	24	80	1.175	10,4	
73	-56,76 MLWS	57,75	24	80	1.199	10,4	
74	-57,01 MLWS	58,00	26	80	1.225	9,6	
75	-57,26 MLWS	58,25	26	90	1.251	9,6	
76	-57,51 MLWS	58,50	27	90	1.278	9,3	
77	-57,76 MLWS	58,75	27	90	1.305	9,3	
78	-58,01 MLWS	59,00	27	90	1.332	9,3	
79	-58,26 MLWS	59,25	27	90	1.359	9,3	
80	-58,51 MLWS	59,50	29	90	1.388	8,6	
81	-58,76 MLWS	59,75	29	105	1.417	8,6	
82	-59,01 MLWS	60,00	29	110	1.446	8,6	
83	-59,26 MLWS	60,25	27	110	1.473	9,3	
84	-59,51 MLWS	60,50	27	110	1.500	9,3	
85	-59,76 MLWS	60,75	27	120	1.527	9,3	
86	-60,01 MLWS	61,00	27	120	1.554	9,3	
87	-60,26 MLWS	61,25	27	120	1.581	9,3	
88	-60,51 MLWS	61,50	26	120	1.607	9,6	
89	-60,76 MLWS	61,75	26	125	1.633	9,6	
90	-61,01 MLWS	62,00	28	125	1.661	8,9	
91	-61,26 MLWS	62,25	28	125	1.689	8,9	
92	-61,51 MLWS	62,50	28	125	1.717	8,9	
93	-61,76 MLWS	62,75	28	125	1.745	8,9	
94	-62,01 MLWS	63,00	28	140	1.773	8,9	
95	-62,26 MLWS	63,25	27	140	1.800	9,3	
96	-62,51 MLWS	63,50	27	140	1.827	9,3	
97	-62,76 MLWS	63,75	28	140	1.855	8,9	
98	-63,01 MLWS	64,00	28	140	1.883	8,9	
99	-63,26 MLWS	64,25	28	160	1.911	8,9	
100	-63,51 MLWS	64,50	28	170	1.939	8,9	
101	-63,76 MLWS	64,75	28	170	1.967	8,9	
102	-64,01 MLWS	65,00	28	180	1.995	8,9	
103	-64,26 MLWS	65,25	28	190	2.023	8,9	
104	-64,51 MLWS	65,50	26	190	2.049	9,6	
105	-64,76 MLWS	65,75	26	205	2.075	9,6	
106	-65,01 MLWS	66,00	26	205	2.101	9,6	
107	-65,26 MLWS	66,25	26	205	2.127	9,6	
108	-65,51 MLWS	66,50	26	205	2.153	9,6	
109	-65,76 MLWS	66,75	27	205	2.180	9,3	
110	-66,01 MLWS	67,00	27	205	2.207	9,3	
111	-66,26 MLWS	67,25	27	205	2.234	9,3	
112	-66,51 MLWS	67,50	27	205	2.261	9,3	
113	-66,76 MLWS	67,75	26	205	2.287	9,6	
114	-67,01 MLWS	68,00	27	205	2.314	9,3	
115	-67,26 MLWS	68,25	27	220	2.341	9,3	
116	-67,51 MLWS	68,50	27	220	2.368	9,3	
117	-67,76 MLWS	68,75	28	220	2.396	8,9	
118	-68,01 MLWS	69,00	27	230	2.423	9,3	
119	-68,26 MLWS	69,25	27	230	2.450	9,3	
120	-68,51 MLWS	69,50	26	230	2.476	9,6	
121	-68,76 MLWS	69,75	27	230	2.503	9,3	
122	-69,01 MLWS	70,00	28	230	2.531	8,9	
123	-69,26 MLWS	70,25	29	230	2.560	8,6	
124	-69,51 MLWS	70,50	28	230	2.588	8,9	
125	-69,76 MLWS	70,75	26	230	2.614	9,6	
126	-70,01 MLWS	71,00	28	240	2.642	8,9	
127	-70,26 MLWS	71,25	28	240	2.670	8,9	
128	-70,51 MLWS	71,50	30	240	2.700	8,3	
129	-70,76 MLWS	71,75	30	240	2.730	8,3	
130	-71,01 MLWS	72,00	30	240	2.760	8,3	
131	-71,26 MLWS	72,25	30	240	2.790	8,3	
132	-71,51 MLWS	72,50	30	240	2.820	8,3	
133	-71,76 MLWS	72,75	30	240	2.850	8,3	
134	-72,01 MLWS	73,00	30	230	2.880	8,3	
135	-72,26 MLWS	73,25	31	230	2.911	8,1	
136	-72,51 MLWS	73,50	32	230	2.943	7,8	
137	-72,76 MLWS	73,75	34	230	2.977	7,4	
138	-73,01 MLWS	74,00	36	230	3.013	6,9	
139	-73,26 MLWS	74,25	36	230	3.049	6,9	
140	-73,51 MLWS	74,50	38	230	3.087	6,6	
141	-73,76 MLWS	74,75	36	240	3.123	6,9	
142	-74,01 MLWS	75,00	34	240	3.157	7,4	
143	-74,26 MLWS	75,25	34	240	3.191	7,4	
144	-74,51 MLWS	75,50	36	250	3.227	6,9	
145	-74,76 MLWS	75,75	36	250	3.263	6,9	
146	-75,01 MLWS	76,00	36	250	3.299	6,9	
147	-75,26 MLWS	76,25	36	250	3.335	6,9	
148	-75,51 MLWS	76,50	36	250	3.371	6,9	
149	-75,76 MLWS	76,75	36	250	3.407	6,9	
150	-76,01 MLWS	77,00	40	250	3.447	6,3	
