N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,46 MLWS	39,50					
2	-38,71 MLWS	39,75	6	36	6	42	
3	-38,96 MLWS	40,00	8	36	14	31	
4	-39,21 MLWS	40,25	8	36	22	31	
5	-39,46 MLWS	40,50	8	36	30	31	
6	-39,71 MLWS	40,75	8	36	38	31	
7	-39,96 MLWS	41,00	8	36	46	31	
8	-40,21 MLWS	41,25	8	36	54	31	
9	-40,46 MLWS	41,50	8	36	62	31	
10	-40,71 MLWS	41,75	8	36	70	31	
11	-40,96 MLWS	42,00	9	36	79	28	
12	-41,21 MLWS	42,25	9	36	88	28	
13	-41,46 MLWS	42,50	10	36	98	25	
14	-41,71 MLWS	42,75	10	36	108	25	
15	-41,96 MLWS	43,00	10	36	118	25	
16	-42,21 MLWS	43,25	10	36	128	25	
17	-42,46 MLWS	43,50	10	36	138	25	
18	-42,71 MLWS	43,75	11	36	149	23	
19	-42,96 MLWS	44,00	11	36	160	23	
20	-43,21 MLWS	44,25	11	36	171	23	
21	-43,46 MLWS	44,50	11	36	182	23	
22	-43,71 MLWS	44,75	11	36	193	23	
23	-43,96 MLWS	45,00	12	36	205	21	
24	-44,21 MLWS	45,25	12	36	217	21	
25	-44,46 MLWS	45,50	12	36	229	21	
26	-44,71 MLWS	45,75	12	36	241	21	
27	-44,96 MLWS	46,00	14	36	255	18	
28	-45,21 MLWS	46,25	14	36	269	18	
29	-45,46 MLWS	46,50	14	36	283	18	
30	-45,71 MLWS	46,75	14	36	297	18	
31	-45,96 MLWS	47,00	14	36	311	18	
32	-46,21 MLWS	47,25	16	36	327	16	
33	-46,46 MLWS	47,50	16	36	343	16	
34	-46,71 MLWS	47,75	16	36	359	16	
35	-46,96 MLWS	48,00	16	36	375	16	
36	-47,21 MLWS	48,25	18	40	393	14	
37	-47,46 MLWS	48,50	16	40	409	16	
38	-47,71 MLWS	48,75	16	40	425	16	
39	-47,96 MLWS	49,00	16	40	441	16	
40	-48,21 MLWS	49,25	16	40	457	16	
41	-48,46 MLWS	49,50	16	40	473	16	
42	-48,71 MLWS	49,75	16	40	489	16	
43	-48,96 MLWS	50,00	20	40	509	13	
44	-49,21 MLWS	50,25	20	40	529	13	
45	-49,46 MLWS	50,50	22	40	551	11	
46	-49,71 MLWS	50,75	22	40	573	11	
47	-49,96 MLWS	51,00	22	40	595	11	
48	-50,21 MLWS	51,25	25	40	620	10	
49	-50,46 MLWS	51,50	25	40	645	10	
50	-50,71 MLWS	51,75	26	40	671	10	
51	-50,96 MLWS	52,00	28	40	699	8,9	
52	-51,21 MLWS	52,25	28	40	727	8,9	
53	-51,46 MLWS	52,50	26	50	753	9,6	
54	-51,71 MLWS	52,75	26	50	779	9,6	
55	-51,96 MLWS	53,00	26	50	805	9,6	
56	-52,21 MLWS	53,25	26	50	831	9,6	
57	-52,46 MLWS	53,50	26	50	857	9,6	
58	-52,71 MLWS	53,75	26	50	883	9,6	
59	-52,96 MLWS	54,00	26	50	909	9,6	
60	-53,21 MLWS	54,25	28	50	937	8,9	
61	-53,46 MLWS	54,50	28	50	965	8,9	
62	-53,71 MLWS	54,75	28	50	993	8,9	
63	-53,96 MLWS	55,00	28	50	1.021	8,9	
64	-54,21 MLWS	55,25	28	50	1.049	8,9	
65	-54,46 MLWS	55,50	28	60	1.077	8,9	
66	-54,71 MLWS	55,75	26	60	1.103	9,6	
67	-54,96 MLWS	56,00	22	60	1.125	11,4	
68	-55,21 MLWS	56,25	22	60	1.147	11,4	
69	-55,46 MLWS	56,50	24	60	1.171	10,4	
70	-55,71 MLWS	56,75	26	60	1.197	9,6	
71	-55,96 MLWS	57,00	28	60	1.225	8,9	
72	-56,21 MLWS	57,25	28	60	1.253	8,9	
73	-56,46 MLWS	57,50	26	60	1.279	9,6	
74	-56,71 MLWS	57,75	28	60	1.307	8,9	
75	-56,96 MLWS	58,00	28	72	1.335	8,9	
76	-57,21 MLWS	58,25	28	72	1.363	8,9	
77	-57,46 MLWS	58,50	26	80	1.389	9,6	
78	-57,71 MLWS	58,75	26	80	1.415	9,6	
79	-57,96 MLWS	59,00	28	80	1.443	8,9	
80	-58,21 MLWS	59,25	26	100	1.469	9,6	
81	-58,46 MLWS	59,50	26	100	1.495	9,6	
82	-58,71 MLWS	59,75	26	100	1.521	9,6	
83	-58,96 MLWS	60,00	30	100	1.551	8,3	
84	-59,21 MLWS	60,25	28	110	1.579	8,9	
85	-59,46 MLWS	60,50	28	110	1.607	8,9	
86	-59,71 MLWS	60,75	28	110	1.635	8,9	
87	-59,96 MLWS	61,00	26	110	1.661	9,6	
88	-60,21 MLWS	61,25	26	120	1.687	9,6	
89	-60,46 MLWS	61,50	26	120	1.713	9,6	
90	-60,71 MLWS	61,75	28	120	1.741	8,9	
91	-60,96 MLWS	62,00	28	120	1.769	8,9	
92	-61,21 MLWS	62,25	28	120	1.797	8,9	
93	-61,46 MLWS	62,50	28	120	1.825	8,9	
94	-61,71 MLWS	62,75	30	130	1.855	8,3	
95	-61,96 MLWS	63,00	30	130	1.885	8,3	
96	-62,21 MLWS	63,25	32	130	1.917	7,8	
97	-62,46 MLWS	63,50	32	130	1.949	7,8	
98	-62,71 MLWS	63,75	32	150	1.981	7,8	
99	-62,96 MLWS	64,00	30	150	2.011	8,3	
100	-63,21 MLWS	64,25	30	150	2.041	8,3	
101	-63,46 MLWS	64,50	30	150	2.071	8,3	
102	-63,71 MLWS	64,75	30	150	2.101	8,3	
103	-63,96 MLWS	65,00	30	170	2.131	8,3	
104	-64,21 MLWS	65,25	32	170	2.163	7,8	
105	-64,46 MLWS	65,50	28	170	2.191	8,9	
106	-64,71 MLWS	65,75	28	170	2.219	8,9	
107	-64,96 MLWS	66,00	28	170	2.247	8,9	
108	-65,21 MLWS	66,25	40	170	2.287	6,3	
109	-65,46 MLWS	66,50	30	170	2.317	8,3	
110	-65,71 MLWS	66,75	30	200	2.347	8,3	
111	-65,96 MLWS	67,00	30	200	2.377	8,3	
112	-66,21 MLWS	67,25	30	200	2.407	8,3	
113	-66,46 MLWS	67,50	30	205	2.437	8,3	
114	-66,71 MLWS	67,75	32	205	2.469	7,8	
115	-66,96 MLWS	68,00	28	205	2.497	8,9	
116	-67,21 MLWS	68,25	28	205	2.525	8,9	
117	-67,46 MLWS	68,50	28	205	2.553	8,9	
118	-67,71 MLWS	68,75	30	205	2.583	8,3	
119	-67,96 MLWS	69,00	30	220	2.613	8,3	
120	-68,21 MLWS	69,25	30	220	2.643	8,3	
121	-68,46 MLWS	69,50	30	220	2.673	8,3	
122	-68,71 MLWS	69,75	30	230	2.703	8,3	
123	-68,96 MLWS	70,00	28	230	2.731	8,9	
124	-69,21 MLWS	70,25	28	230	2.759	8,9	
125	-69,46 MLWS	70,50	28	230	2.787	8,9	
126	-69,71 MLWS	70,75	28	230	2.815	8,9	
