N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-35,29 MLWS	36,25					
2	-35,54 MLWS	36,50	3	36	3	83	
3	-35,79 MLWS	36,75	3	36	6	83	
4	-36,04 MLWS	37,00	3	36	9	83	
5	-36,29 MLWS	37,25	5	36	14	50	
6	-36,54 MLWS	37,50	3	36	17	83	
7	-36,79 MLWS	37,75	5	36	22	50	
8	-37,04 MLWS	38,00	5	36	27	50	
9	-37,29 MLWS	38,25	5	36	32	50	
10	-37,54 MLWS	38,50	5	36	37	50	
11	-37,79 MLWS	38,75	4	36	41	63	
12	-38,04 MLWS	39,00	4	36	45	63	
13	-38,29 MLWS	39,25	5	36	50	50	
14	-38,54 MLWS	39,50	5	36	55	50	
15	-38,79 MLWS	39,75	5	36	60	50	
16	-39,04 MLWS	40,00	5	36	65	50	
17	-39,29 MLWS	40,25	5	36	70	50	
18	-39,54 MLWS	40,50	5	36	75	50	
19	-39,79 MLWS	40,75	5	36	80	50	
20	-40,04 MLWS	41,00	5	36	85	50	
21	-40,29 MLWS	41,25	5	36	90	50	
22	-40,54 MLWS	41,50	5	36	95	50	
23	-40,79 MLWS	41,75	6	36	101	42	
24	-41,04 MLWS	42,00	6	36	107	42	
25	-41,29 MLWS	42,25	6	36	113	42	
26	-41,54 MLWS	42,50	6	36	119	42	
27	-41,79 MLWS	42,75	6	36	125	42	
28	-42,04 MLWS	43,00	6	36	131	42	
29	-42,29 MLWS	43,25	7	36	138	36	
30	-42,54 MLWS	43,50	7	36	145	36	
31	-42,79 MLWS	43,75	7	36	152	36	
32	-43,04 MLWS	44,00	7	36	159	36	
33	-43,29 MLWS	44,25	6	36	165	42	
34	-43,54 MLWS	44,50	7	36	172	36	
35	-43,79 MLWS	44,75	9	36	181	28	
36	-44,04 MLWS	45,00	9	36	190	28	
37	-44,29 MLWS	45,25	9	36	199	28	
38	-44,54 MLWS	45,50	9	36	208	28	
39	-44,79 MLWS	45,75	9	36	217	28	
40	-45,04 MLWS	46,00	9	36	226	28	
41	-45,29 MLWS	46,25	9	36	235	28	
42	-45,54 MLWS	46,50	10	36	245	25	
43	-45,79 MLWS	46,75	11	36	256	23	
44	-46,04 MLWS	47,00	11	36	267	23	
45	-46,29 MLWS	47,25	11	36	278	23	
46	-46,54 MLWS	47,50	11	36	289	23	
47	-46,79 MLWS	47,75	11	36	300	23	
48	-47,04 MLWS	48,00	11	36	311	23	
49	-47,29 MLWS	48,25	14	36	325	18	
50	-47,54 MLWS	48,50	14	36	339	18	
51	-47,79 MLWS	48,75	14	36	353	17,9	
52	-48,04 MLWS	49,00	13	36	366	19,2	
53	-48,29 MLWS	49,25	15	36	381	16,7	
54	-48,54 MLWS	49,50	15	36	396	16,7	
55	-48,79 MLWS	49,75	15	36	411	16,7	
56	-49,04 MLWS	50,00	15	36	426	16,7	
57	-49,29 MLWS	50,25	15	36	441	16,7	
58	-49,54 MLWS	50,50	15	36	456	16,7	
59	-49,79 MLWS	50,75	14	36	470	17,9	
60	-50,04 MLWS	51,00	17	36	487	14,7	
61	-50,29 MLWS	51,25	17	36	504	14,7	
62	-50,54 MLWS	51,50	20	36	524	12,5	
63	-50,79 MLWS	51,75	20	36	544	12,5	
64	-51,04 MLWS	52,00	20	36	564	12,5	
65	-51,29 MLWS	52,25	20	36	584	12,5	
66	-51,54 MLWS	52,50	20	36	604	12,5	
67	-51,79 MLWS	52,75	20	36	624	12,5	
68	-52,04 MLWS	53,00	20	36	644	12,5	
69	-52,29 MLWS	53,25	20	40	664	12,5	
70	-52,54 MLWS	53,50	20	40	684	12,5	
71	-52,79 MLWS	53,75	24	40	708	10,4	
72	-53,04 MLWS	54,00	24	40	732	10,4	
73	-53,29 MLWS	54,25	22	50	754	11,4	
74	-53,54 MLWS	54,50	22	50	776	11,4	
75	-53,79 MLWS	54,75	24	50	800	10,4	
76	-54,04 MLWS	55,00	24	60	824	10,4	
77	-54,29 MLWS	55,25	24	60	848	10,4	
78	-54,54 MLWS	55,50	24	60	872	10,4	
79	-54,79 MLWS	55,75	24	60	896	10,4	
80	-55,04 MLWS	56,00	24	60	920	10,4	
81	-55,29 MLWS	56,25	24	60	944	10,4	
82	-55,54 MLWS	56,50	26	60	970	9,6	
83	-55,79 MLWS	56,75	26	60	996	9,6	
84	-56,04 MLWS	57,00	22	70	1.018	11,4	
85	-56,29 MLWS	57,25	24	70	1.042	10,4	
86	-56,54 MLWS	57,50	24	70	1.066	10,4	
87	-56,79 MLWS	57,75	24	70	1.090	10,4	
88	-57,04 MLWS	58,00	25	72	1.115	10,0	
89	-57,29 MLWS	58,25	26	85	1.141	9,6	
90	-57,54 MLWS	58,50	28	85	1.169	8,9	
91	-57,79 MLWS	58,75	26	85	1.195	9,6	
92	-58,04 MLWS	59,00	26	85	1.221	9,6	
93	-58,29 MLWS	59,25	26	85	1.247	9,6	
94	-58,54 MLWS	59,50	26	85	1.273	9,6	
95	-58,79 MLWS	59,75	26	85	1.299	9,6	
96	-59,04 MLWS	60,00	26	85	1.325	9,6	
97	-59,29 MLWS	60,25	26	85	1.351	9,6	
98	-59,54 MLWS	60,50	26	85	1.377	9,6	
99	-59,79 MLWS	60,75	26	85	1.403	9,6	
100	-60,04 MLWS	61,00	26	125	1.429	9,6	
101	-60,29 MLWS	61,25	28	125	1.457	8,9	
102	-60,54 MLWS	61,50	28	130	1.485	8,9	
103	-60,79 MLWS	61,75	28	125	1.513	8,9	
104	-61,04 MLWS	62,00	25	125	1.538	10,0	
105	-61,29 MLWS	62,25	27	125	1.565	9,3	
106	-61,54 MLWS	62,50	25	150	1.590	10,0	
