N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,81 MLWS	39,25					
2	-38,06 MLWS	39,50	16	36	16	16	
3	-38,31 MLWS	39,75	19	36	35	13	
4	-38,56 MLWS	40,00	19	36	54	13	
5	-38,81 MLWS	40,25	19	36	73	13	
6	-39,06 MLWS	40,50	16	36	89	16	
7	-39,31 MLWS	40,75	15	36	104	17	
8	-39,56 MLWS	41,00	17	36	121	15	
9	-39,81 MLWS	41,25	17	36	138	15	
10	-40,06 MLWS	41,50	15	36	153	17	
11	-40,31 MLWS	41,75	15	36	168	17	
12	-40,56 MLWS	42,00	15	36	183	17	
13	-40,81 MLWS	42,25	15	36	198	17	
14	-41,06 MLWS	42,50	14	36	212	18	
15	-41,31 MLWS	42,75	14	36	226	18	
16	-41,56 MLWS	43,00	15	36	241	17	
17	-41,81 MLWS	43,25	15	36	256	17	
18	-42,06 MLWS	43,50	15	36	271	17	
19	-42,31 MLWS	43,75	14	36	285	18	
20	-42,56 MLWS	44,00	14	36	299	18	
21	-42,81 MLWS	44,25	16	36	315	16	
22	-43,06 MLWS	44,50	16	36	331	16	
23	-43,31 MLWS	44,75	16	36	347	16	
24	-43,56 MLWS	45,00	15	36	362	17	
25	-43,81 MLWS	45,25	15	36	377	17	
26	-44,06 MLWS	45,50	15	36	392	17	
27	-44,31 MLWS	45,75	16	36	408	16	
28	-44,56 MLWS	46,00	16	36	424	16	
29	-44,81 MLWS	46,25	16	36	440	16	
30	-45,06 MLWS	46,50	18	36	458	14	
31	-45,31 MLWS	46,75	18	36	476	14	
32	-45,56 MLWS	47,00	18	36	494	14	
33	-45,81 MLWS	47,25	18	36	512	14	
34	-46,06 MLWS	47,50	18	36	530	14	
35	-46,31 MLWS	47,75	18	36	548	14	
36	-46,56 MLWS	48,00	19	36	567	13	
37	-46,81 MLWS	48,25	19	36	586	13	
38	-47,06 MLWS	48,50	21	36	607	12	
39	-47,31 MLWS	48,75	21	36	628	12	
40	-47,56 MLWS	49,00	21	36	649	12	
41	-47,81 MLWS	49,25	21	36	670	12	
42	-48,06 MLWS	49,50	21	36	691	12	
43	-48,31 MLWS	49,75	20	36	711	13	
44	-48,56 MLWS	50,00	20	36	731	13	
45	-48,81 MLWS	50,25	17	36	748	15	
46	-49,06 MLWS	50,50	17	40	765	15	
47	-49,31 MLWS	50,75	17	40	782	15	
48	-49,56 MLWS	51,00	17	40	799	15	
49	-49,81 MLWS	51,25	20	40	819	13	
50	-50,06 MLWS	51,50	22	40	841	11	
51	-50,31 MLWS	51,75	22	40	863	11,4	
52	-50,56 MLWS	52,00	21	40	884	11,9	
53	-50,81 MLWS	52,25	21	40	905	11,9	
54	-51,06 MLWS	52,50	23	40	928	10,9	
55	-51,31 MLWS	52,75	23	40	951	10,9	
56	-51,56 MLWS	53,00	25	40	976	10,0	
57	-51,81 MLWS	53,25	25	40	1.001	10,0	
58	-52,06 MLWS	53,50	25	40	1.026	10,0	
59	-52,31 MLWS	53,75	26	40	1.052	9,6	
60	-52,56 MLWS	54,00	26	40	1.078	9,6	
61	-52,81 MLWS	54,25	26	40	1.104	9,6	
62	-53,06 MLWS	54,50	27	40	1.131	9,3	
63	-53,31 MLWS	54,75	27	50	1.158	9,3	
64	-53,56 MLWS	55,00	27	50	1.185	9,3	
65	-53,81 MLWS	55,25	27	50	1.212	9,3	
66	-54,06 MLWS	55,50	27	50	1.239	9,3	
67	-54,31 MLWS	55,75	27	50	1.266	9,3	
68	-54,56 MLWS	56,00	24	50	1.290	10,4	
69	-54,81 MLWS	56,25	24	50	1.314	10,4	
70	-55,06 MLWS	56,50	25	60	1.339	10,0	
71	-55,31 MLWS	56,75	25	60	1.364	10,0	
72	-55,56 MLWS	57,00	25	60	1.389	10,0	
73	-55,81 MLWS	57,25	21	60	1.410	11,9	
74	-56,06 MLWS	57,50	24	72	1.434	10,4	
75	-56,31 MLWS	57,75	24	72	1.458	10,4	
76	-56,56 MLWS	58,00	24	72	1.482	10,4	
77	-56,81 MLWS	58,25	25	72	1.507	10,0	
78	-57,06 MLWS	58,50	25	72	1.532	10,0	
79	-57,31 MLWS	58,75	28	72	1.560	8,9	
80	-57,56 MLWS	59,00	28	80	1.588	8,9	
81	-57,81 MLWS	59,25	23	80	1.611	10,9	
82	-58,06 MLWS	59,50	23	90	1.634	10,9	
83	-58,31 MLWS	59,75	23	90	1.657	10,9	
84	-58,56 MLWS	60,00	22	90	1.679	11,4	
85	-58,81 MLWS	60,25	23	90	1.702	10,9	
86	-59,06 MLWS	60,50	23	100	1.725	10,9	
87	-59,31 MLWS	60,75	23	100	1.748	10,9	
88	-59,56 MLWS	61,00	22	110	1.770	11,4	
89	-59,81 MLWS	61,25	22	110	1.792	11,4	
90	-60,06 MLWS	61,50	22	120	1.814	11,4	
91	-60,31 MLWS	61,75	21	120	1.835	11,9	
92	-60,56 MLWS	62,00	20	120	1.855	12,5	
93	-60,81 MLWS	62,25	20	120	1.875	12,5	
94	-61,06 MLWS	62,50	20	120	1.895	12,5	
95	-61,31 MLWS	62,75	20	120	1.915	12,5	
96	-61,56 MLWS	63,00	20	120	1.935	12,5	
97	-61,81 MLWS	63,25	22	120	1.957	11,4	
98	-62,06 MLWS	63,50	22	120	1.979	11,4	
99	-62,31 MLWS	63,75	22	120	2.001	11,4	
100	-62,56 MLWS	64,00	22	120	2.023	11,4	
101	-62,81 MLWS	64,25	27	120	2.050	9,3	
102	-63,06 MLWS	64,50	27	120	2.077	9,3	
103	-63,31 MLWS	64,75	26	120	2.103	9,6	
104	-63,56 MLWS	65,00	26	130	2.129	9,6	
105	-63,81 MLWS	65,25	26	130	2.155	9,6	
106	-64,06 MLWS	65,50	26	130	2.181	9,6	
107	-64,31 MLWS	65,75	26	140	2.207	9,6	
108	-64,56 MLWS	66,00	26	140	2.233	9,6	
109	-64,81 MLWS	66,25	26	140	2.259	9,6	
110	-65,06 MLWS	66,50	26	150	2.285	9,6	
111	-65,31 MLWS	66,75	26	150	2.311	9,6	
112	-65,56 MLWS	67,00	25	150	2.336	10,0	
113	-65,81 MLWS	67,25	25	160	2.361	10,0	
114	-66,06 MLWS	67,50	22	170	2.383	11,4	
115	-66,31 MLWS	67,75	23	180	2.406	10,9	
116	-66,56 MLWS	68,00	23	180	2.429	10,9	
117	-66,81 MLWS	68,25	24	180	2.453	10,4	
118	-67,06 MLWS	68,50	24	190	2.477	10,4	
119	-67,31 MLWS	68,75	24	190	2.501	10,4	
120	-67,56 MLWS	69,00	25	200	2.526	10,0	
121	-67,81 MLWS	69,25	25	200	2.551	10,0	
122	-68,06 MLWS	69,50	25	200	2.576	10,0	
123	-68,31 MLWS	69,75	22	200	2.598	11,4	
124	-68,56 MLWS	70,00	22	200	2.620	11,4	
125	-68,81 MLWS	70,25	20	210	2.640	12,5	
126	-69,06 MLWS	70,50	20	210	2.660	12,5	
127	-69,31 MLWS	70,75	20	210	2.680	12,5	
128	-69,56 MLWS	71,00	20	210	2.700	12,5	
129	-69,81 MLWS	71,25	21	220	2.721	11,9	
130	-70,06 MLWS	71,50	21	220	2.742	11,9	
131	-70,31 MLWS	71,75	21	220	2.763	11,9	
132	-70,56 MLWS	72,00	21	220	2.784	11,9	
133	-70,81 MLWS	72,25	21	220	2.805	11,9	
134	-71,06 MLWS	72,50	23	220	2.828	10,9	
135	-71,31 MLWS	72,75	23	220	2.851	10,9	
136	-71,56 MLWS	73,00	25	220	2.876	10,0	
137	-71,81 MLWS	73,25	29	220	2.905	8,6	
138	-72,06 MLWS	73,50	29	220	2.934	8,6	
139	-72,31 MLWS	73,75	25	220	2.959	10,0	
140	-72,56 MLWS	74,00	26	220	2.985	9,6	
141	-72,81 MLWS	74,25	26	220	3.011	9,6	
142	-73,06 MLWS	74,50	26	220	3.037	9,6	
