N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,25 MLWS	38,50					
2	-37,50 MLWS	38,75	8	36	8	31	
3	-37,75 MLWS	39,00	8	36	16	31	
4	-38,00 MLWS	39,25	7	36	23	36	
5	-38,25 MLWS	39,50	7	36	30	36	
6	-38,50 MLWS	39,75	6	36	36	42	
7	-38,75 MLWS	40,00	6	36	42	42	
8	-39,00 MLWS	40,25	6	36	48	42	
9	-39,25 MLWS	40,50	6	36	54	42	
10	-39,50 MLWS	40,75	6	36	60	42	
11	-39,75 MLWS	41,00	5	36	65	50	
12	-40,00 MLWS	41,25	6	36	71	42	
13	-40,25 MLWS	41,50	6	36	77	42	
14	-40,50 MLWS	41,75	6	36	83	42	
15	-40,75 MLWS	42,00	6	36	89	42	
16	-41,00 MLWS	42,25	6	36	95	42	
17	-41,25 MLWS	42,50	6	36	101	42	
18	-41,50 MLWS	42,75	6	36	107	42	
19	-41,75 MLWS	43,00	7	36	114	36	
20	-42,00 MLWS	43,25	7	36	121	36	
21	-42,25 MLWS	43,50	8	36	129	31	
22	-42,50 MLWS	43,75	8	36	137	31	
23	-42,75 MLWS	44,00	8	36	145	31	
24	-43,00 MLWS	44,25	9	36	154	28	
25	-43,25 MLWS	44,50	9	36	163	28	
26	-43,50 MLWS	44,75	8	36	171	31	
27	-43,75 MLWS	45,00	9	36	180	28	
28	-44,00 MLWS	45,25	9	36	189	28	
29	-44,25 MLWS	45,50	10	36	199	25	
30	-44,50 MLWS	45,75	10	36	209	25	
31	-44,75 MLWS	46,00	11	36	220	23	
32	-45,00 MLWS	46,25	11	36	231	23	
33	-45,25 MLWS	46,50	11	36	242	23	
34	-45,50 MLWS	46,75	14	36	256	18	
35	-45,75 MLWS	47,00	14	36	270	18	
36	-46,00 MLWS	47,25	15	36	285	17	
37	-46,25 MLWS	47,50	15	36	300	17	
38	-46,50 MLWS	47,75	15	36	315	17	
39	-46,75 MLWS	48,00	15	36	330	17	
40	-47,00 MLWS	48,25	16	36	346	16	
41	-47,25 MLWS	48,50	16	36	362	16	
42	-47,50 MLWS	48,75	17	36	379	15	
43	-47,75 MLWS	49,00	17	36	396	15	
44	-48,00 MLWS	49,25	17	36	413	15	
45	-48,25 MLWS	49,50	17	36	430	15	
46	-48,50 MLWS	49,75	18	36	448	14	
47	-48,75 MLWS	50,00	19	36	467	13	
48	-49,00 MLWS	50,25	17	36	484	15	
49	-49,25 MLWS	50,50	20	36	504	13	
50	-49,50 MLWS	50,75	20	36	524	13	
51	-49,75 MLWS	51,00	20	36	544	12,5	
52	-50,00 MLWS	51,25	20	36	564	12,5	
53	-50,25 MLWS	51,50	20	36	584	12,5	
54	-50,50 MLWS	51,75	20	36	604	12,5	
55	-50,75 MLWS	52,00	21	36	625	11,9	
56	-51,00 MLWS	52,25	23	36	648	10,9	
57	-51,25 MLWS	52,50	23	36	671	10,9	
58	-51,50 MLWS	52,75	23	36	694	10,9	
59	-51,75 MLWS	53,00	23	36	717	10,9	
60	-52,00 MLWS	53,25	25	36	742	10,0	
61	-52,25 MLWS	53,50	25	36	767	10,0	
62	-52,50 MLWS	53,75	27	36	794	9,3	
63	-52,75 MLWS	54,00	27	36	821	9,3	
64	-53,00 MLWS	54,25	27	50	848	9,3	
65	-53,25 MLWS	54,50	25	50	873	10,0	
66	-53,50 MLWS	54,75	27	50	900	9,3	
67	-53,75 MLWS	55,00	27	65	927	9,3	
68	-54,00 MLWS	55,25	27	65	954	9,3	
69	-54,25 MLWS	55,50	26	72	980	9,6	
70	-54,50 MLWS	55,75	26	72	1.006	9,6	
71	-54,75 MLWS	56,00	26	72	1.032	9,6	
72	-55,00 MLWS	56,25	24	72	1.056	10,4	
73	-55,25 MLWS	56,50	20	72	1.076	12,5	
74	-55,50 MLWS	56,75	20	80	1.096	12,5	
75	-55,75 MLWS	57,00	20	80	1.116	12,5	
76	-56,00 MLWS	57,25	24	80	1.140	10,4	
77	-56,25 MLWS	57,50	23	80	1.163	10,9	
78	-56,50 MLWS	57,75	23	80	1.186	10,9	
79	-56,75 MLWS	58,00	23	80	1.209	10,9	
80	-57,00 MLWS	58,25	27	80	1.236	9,3	
81	-57,25 MLWS	58,50	25	80	1.261	10,0	
82	-57,50 MLWS	58,75	25	95	1.286	10,0	
83	-57,75 MLWS	59,00	26	95	1.312	9,6	
84	-58,00 MLWS	59,25	26	95	1.338	9,6	
85	-58,25 MLWS	59,50	27	100	1.365	9,3	
