N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,80 MLWS	39,75					
2	-39,05 MLWS	40,00	10	36	10	25	
3	-39,30 MLWS	40,25	9	36	19	28	
4	-39,55 MLWS	40,50	9	36	28	28	
5	-39,80 MLWS	40,75	9	36	37	28	
6	-40,05 MLWS	41,00	8	36	45	31	
7	-40,30 MLWS	41,25	8	36	53	31	
8	-40,55 MLWS	41,50	8	36	61	31	
9	-40,80 MLWS	41,75	8	36	69	31	
10	-41,05 MLWS	42,00	8	36	77	31	
11	-41,30 MLWS	42,25	8	36	85	31	
12	-41,55 MLWS	42,50	8	36	93	31	
13	-41,80 MLWS	42,75	9	36	102	28	
14	-42,05 MLWS	43,00	8	36	110	31	
15	-42,30 MLWS	43,25	9	36	119	28	
16	-42,55 MLWS	43,50	9	36	128	28	
17	-42,80 MLWS	43,75	9	36	137	28	
18	-43,05 MLWS	44,00	9	36	146	28	
19	-43,30 MLWS	44,25	11	36	157	23	
20	-43,55 MLWS	44,50	10	36	167	25	
21	-43,80 MLWS	44,75	10	36	177	25	
22	-44,05 MLWS	45,00	11	36	188	23	
23	-44,30 MLWS	45,25	10	36	198	25	
24	-44,55 MLWS	45,50	11	36	209	23	
25	-44,80 MLWS	45,75	11	36	220	23	
26	-45,05 MLWS	46,00	12	36	232	21	
27	-45,30 MLWS	46,25	14	36	246	18	
28	-45,55 MLWS	46,50	14	36	260	18	
29	-45,80 MLWS	46,75	15	36	275	17	
30	-46,05 MLWS	47,00	15	36	290	17	
31	-46,30 MLWS	47,25	15	36	305	17	
32	-46,55 MLWS	47,50	18	36	323	14	
33	-46,80 MLWS	47,75	18	36	341	14	
34	-47,05 MLWS	48,00	18	36	359	14	
35	-47,30 MLWS	48,25	18	36	377	14	
36	-47,55 MLWS	48,50	18	36	395	14	
37	-47,80 MLWS	48,75	18	36	413	14	
38	-48,05 MLWS	49,00	20	36	433	13	
39	-48,30 MLWS	49,25	20	36	453	13	
40	-48,55 MLWS	49,50	25	36	478	10	
41	-48,80 MLWS	49,75	22	36	500	11	
42	-49,05 MLWS	50,00	22	36	522	11	
43	-49,30 MLWS	50,25	20	41	542	13	
44	-49,55 MLWS	50,50	21	41	563	12	
45	-49,80 MLWS	50,75	22	41	585	11	
46	-50,05 MLWS	51,00	21	41	606	12	
47	-50,30 MLWS	51,25	21	41	627	12	
48	-50,55 MLWS	51,50	21	41	648	12	
49	-50,80 MLWS	51,75	20	41	668	13	
