N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-36,69 MLWS	37,75					
2	-36,94 MLWS	38,00	5	36	5	50	
3	-37,19 MLWS	38,25	8	36	13	31	
4	-37,44 MLWS	38,50	8	36	21	31	
5	-37,69 MLWS	38,75	8	36	29	31	
6	-37,94 MLWS	39,00	8	36	37	31	
7	-38,19 MLWS	39,25	8	36	45	31	
8	-38,44 MLWS	39,50	8	36	53	31	
9	-38,69 MLWS	39,75	8	36	61	31	
10	-38,94 MLWS	40,00	8	36	69	31	
11	-39,19 MLWS	40,25	8	36	77	31	
12	-39,44 MLWS	40,50	7	36	84	36	
13	-39,69 MLWS	40,75	7	36	91	36	
14	-39,94 MLWS	41,00	8	36	99	31	
15	-40,19 MLWS	41,25	8	36	107	31	
16	-40,44 MLWS	41,50	7	36	114	36	
17	-40,69 MLWS	41,75	7	36	121	36	
18	-40,94 MLWS	42,00	7	36	128	36	
19	-41,19 MLWS	42,25	7	36	135	36	
20	-41,44 MLWS	42,50	7	36	142	36	
21	-41,69 MLWS	42,75	7	36	149	36	
22	-41,94 MLWS	43,00	7	36	156	36	
23	-42,19 MLWS	43,25	8	36	164	31	
24	-42,44 MLWS	43,50	9	36	173	28	
25	-42,69 MLWS	43,75	7	36	180	36	
26	-42,94 MLWS	44,00	8	36	188	31	
27	-43,19 MLWS	44,25	8	36	196	31	
28	-43,44 MLWS	44,50	9	36	205	28	
29	-43,69 MLWS	44,75	8	36	213	31	
30	-43,94 MLWS	45,00	8	36	221	31	
31	-44,19 MLWS	45,25	8	36	229	31	
32	-44,44 MLWS	45,50	9	36	238	28	
33	-44,69 MLWS	45,75	10	36	248	25	
34	-44,94 MLWS	46,00	10	36	258	25	
35	-45,19 MLWS	46,25	10	36	268	25	
36	-45,44 MLWS	46,50	10	36	278	25	
37	-45,69 MLWS	46,75	10	36	288	25	
38	-45,94 MLWS	47,00	11	36	299	23	
39	-46,19 MLWS	47,25	11	36	310	23	
40	-46,44 MLWS	47,50	11	36	321	23	
41	-46,69 MLWS	47,75	11	36	332	23	
42	-46,94 MLWS	48,00	11	36	343	23	
43	-47,19 MLWS	48,25	14	36	357	18	
44	-47,44 MLWS	48,50	16	36	373	16	
45	-47,69 MLWS	48,75	16	36	389	16	
46	-47,94 MLWS	49,00	15	36	404	17	
47	-48,19 MLWS	49,25	18	36	422	14	
48	-48,44 MLWS	49,50	18	36	440	14	
49	-48,69 MLWS	49,75	18	36	458	14	
50	-48,94 MLWS	50,00	18	36	476	14	
51	-49,19 MLWS	50,25	18	36	494	13,9	
52	-49,44 MLWS	50,50	22	36	516	11,4	
53	-49,69 MLWS	50,75	22	36	538	11,4	
54	-49,94 MLWS	51,00	22	36	560	11,4	
55	-50,19 MLWS	51,25	22	36	582	11,4	
56	-50,44 MLWS	51,50	22	36	604	11,4	
57	-50,69 MLWS	51,75	24	36	628	10,4	
58	-50,94 MLWS	52,00	24	41	652	10,4	
59	-51,19 MLWS	52,25	24	59	676	10,4	
60	-51,44 MLWS	52,50	20	59	696	12,5	
61	-51,69 MLWS	52,75	18	59	714	13,9	
62	-51,94 MLWS	53,00	18	59	732	13,9	
63	-52,19 MLWS	53,25	18	59	750	13,9	
64	-52,44 MLWS	53,50	19	59	769	13,2	
65	-52,69 MLWS	53,75	20	59	789	12,5	
66	-52,94 MLWS	54,00	20	59	809	12,5	
67	-53,19 MLWS	54,25	22	59	831	11,4	
68	-53,44 MLWS	54,50	22	70	853	11,4	
69	-53,69 MLWS	54,75	22	70	875	11,4	
70	-53,94 MLWS	55,00	20	70	895	12,5	
71	-54,19 MLWS	55,25	225	70	1.120	1,1	
72	-54,44 MLWS	55,50	20	72	1.140	12,5	
73	-54,69 MLWS	55,75	22	72	1.162	11,4	
74	-54,94 MLWS	56,00	24	72	1.186	10,4	
75	-55,19 MLWS	56,25	24	72	1.210	10,4	
76	-55,44 MLWS	56,50	23	72	1.233	10,9	
77	-55,69 MLWS	56,75	23	72	1.256	10,9	
78	-55,94 MLWS	57,00	22	72	1.278	11,4	
79	-56,19 MLWS	57,25	23	80	1.301	10,9	
80	-56,44 MLWS	57,50	23	80	1.324	10,9	
81	-56,69 MLWS	57,75	23	80	1.347	10,9	
82	-56,94 MLWS	58,00	22	80	1.369	11,4	
83	-57,19 MLWS	58,25	23	80	1.392	10,9	
84	-57,44 MLWS	58,50	24	90	1.416	10,4	
85	-57,69 MLWS	58,75	24	90	1.440	10,4	
86	-57,94 MLWS	59,00	28	90	1.468	8,9	
87	-58,19 MLWS	59,25	26	100	1.494	9,6	
88	-58,44 MLWS	59,50	26	100	1.520	9,6	
89	-58,69 MLWS	59,75	26	100	1.546	9,6	
90	-58,94 MLWS	60,00	26	110	1.572	9,6	
91	-59,19 MLWS	60,25	26	110	1.598	9,6	
92	-59,44 MLWS	60,50	26	110	1.624	9,6	
93	-59,69 MLWS	60,75	26	110	1.650	9,6	
94	-59,94 MLWS	61,00	25	120	1.675	10,0	
95	-60,19 MLWS	61,25	25	120	1.700	10,0	
96	-60,44 MLWS	61,50	26	120	1.726	9,6	
97	-60,69 MLWS	61,75	25	120	1.751	10,0	
98	-60,94 MLWS	62,00	25	120	1.776	10,0	
99	-61,19 MLWS	62,25	26	130	1.802	9,6	
100	-61,44 MLWS	62,50	25	130	1.827	10,0	
101	-61,69 MLWS	62,75	26	130	1.853	9,6	
102	-61,94 MLWS	63,00	26	140	1.879	9,6	
103	-62,19 MLWS	63,25	26	140	1.905	9,6	
104	-62,44 MLWS	63,50	30	140	1.935	8,3	
105	-62,69 MLWS	63,75	30	150	1.965	8,3	
106	-62,94 MLWS	64,00	29	150	1.994	8,6	
107	-63,19 MLWS	64,25	29	160	2.023	8,6	
108	-63,44 MLWS	64,50	29	170	2.052	8,6	
109	-63,69 MLWS	64,75	29	170	2.081	8,6	
110	-63,94 MLWS	65,00	29	180	2.110	8,6	
111	-64,19 MLWS	65,25	29	180	2.139	8,6	
112	-64,44 MLWS	65,50	28	180	2.167	8,9	
113	-64,69 MLWS	65,75	28	180	2.195	8,9	
114	-64,94 MLWS	66,00	28	190	2.223	8,9	
115	-65,19 MLWS	66,25	28	190	2.251	8,9	
116	-65,44 MLWS	66,50	29	190	2.280	8,6	
117	-65,69 MLWS	66,75	29	190	2.309	8,6	
118	-65,94 MLWS	67,00	29	200	2.338	8,6	
119	-66,19 MLWS	67,25	29	200	2.367	8,6	
120	-66,44 MLWS	67,50	30	210	2.397	8,3	
121	-66,69 MLWS	67,75	32	210	2.429	7,8	
122	-66,94 MLWS	68,00	32	210	2.461	7,8	
123	-67,19 MLWS	68,25	30	210	2.491	8,3	
124	-67,44 MLWS	68,50	30	210	2.521	8,3	
125	-67,69 MLWS	68,75	30	210	2.551	8,3	
126	-67,94 MLWS	69,00	30	210	2.581	8,3	
127	-68,19 MLWS	69,25	32	220	2.613	7,8	
128	-68,44 MLWS	69,50	32	220	2.645	7,8	
129	-68,69 MLWS	69,75	29	220	2.674	8,6	
130	-68,94 MLWS	70,00	21	230	2.695	11,9	
131	-69,19 MLWS	70,25	31	230	2.726	8,1	
132	-69,44 MLWS	70,50	31	230	2.757	8,1	
133	-69,69 MLWS	70,75	31	230	2.788	8,1	
134	-69,94 MLWS	71,00	27	230	2.815	9,3	
135	-70,19 MLWS	71,25	29	230	2.844	8,6	
136	-70,44 MLWS	71,50	29	230	2.873	8,6	
137	-70,69 MLWS	71,75	32	230	2.905	7,8	
138	-70,94 MLWS	72,00	34	230	2.939	7,4	
139	-71,19 MLWS	72,25	34	230	2.973	7,4	
140	-71,44 MLWS	72,50	34	230	3.007	7,4	
141	-71,69 MLWS	72,75	35	230	3.042	7,1	
142	-71,94 MLWS	73,00	35	230	3.077	7,1	
143	-72,19 MLWS	73,25	33	230	3.110	7,6	
144	-72,44 MLWS	73,50	33	230	3.143	7,6	
145	-72,69 MLWS	73,75	33	230	3.176	7,6	
146	-72,94 MLWS	74,00	35	230	3.211	7,1	
147	-73,19 MLWS	74,25	35	230	3.246	7,1	
148	-73,44 MLWS	74,50	43	230	3.289	5,8	
149	-73,69 MLWS	74,75	43	230	3.332	5,8	
150	-73,94 MLWS	75,00	39	230	3.371	6,4	
151	-74,19 MLWS	75,25	39	230	3.410	6,4	
152	-74,44 MLWS	75,50	40	230	3.450	6,3	
153	-74,69 MLWS	75,75	36	230	3.486	6,9	
154	-74,94 MLWS	76,00	38	230	3.524	6,6	
155	-75,19 MLWS	76,25	39	230	3.563	6,4	
156	-75,44 MLWS	76,50	38	230	3.601	6,6	
