N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,70 MLWS	39,00					
2	-37,95 MLWS	39,25	4	36	4	63	
3	-38,20 MLWS	39,50	8	36	12	31	
4	-38,45 MLWS	39,75	8	36	20	31	
5	-38,70 MLWS	40,00	8	36	28	31	
6	-38,95 MLWS	40,25	7	36	35	36	
7	-39,20 MLWS	40,50	7	36	42	36	
8	-39,45 MLWS	40,75	9	36	51	28	
9	-39,70 MLWS	41,00	9	36	60	28	
10	-39,95 MLWS	41,25	7	36	67	36	
11	-40,20 MLWS	41,50	7	36	74	36	
12	-40,45 MLWS	41,75	9	36	83	28	
13	-40,70 MLWS	42,00	8	36	91	31	
14	-40,95 MLWS	42,25	9	36	100	28	
15	-41,20 MLWS	42,50	9	36	109	28	
16	-41,45 MLWS	42,75	9	36	118	28	
17	-41,70 MLWS	43,00	8	36	126	31	
18	-41,95 MLWS	43,25	9	36	135	28	
19	-42,20 MLWS	43,50	10	36	145	25	
20	-42,45 MLWS	43,75	9	36	154	28	
21	-42,70 MLWS	44,00	9	36	163	28	
22	-42,95 MLWS	44,25	10	36	173	25	
23	-43,20 MLWS	44,50	12	36	185	21	
24	-43,45 MLWS	44,75	11	36	196	23	
25	-43,70 MLWS	45,00	11	36	207	23	
26	-43,95 MLWS	45,25	10	36	217	25	
27	-44,20 MLWS	45,50	11	36	228	23	
28	-44,45 MLWS	45,75	11	36	239	23	
29	-44,70 MLWS	46,00	11	36	250	23	
30	-44,95 MLWS	46,25	12	36	262	21	
31	-45,20 MLWS	46,50	12	36	274	21	
32	-45,45 MLWS	46,75	13	36	287	19	
33	-45,70 MLWS	47,00	17	36	304	15	
34	-45,95 MLWS	47,25	14	36	318	18	
35	-46,20 MLWS	47,50	14	36	332	18	
36	-46,45 MLWS	47,75	14	36	346	18	
37	-46,70 MLWS	48,00	16	36	362	16	
38	-46,95 MLWS	48,25	16	36	378	16	
39	-47,20 MLWS	48,50	18	36	396	14	
40	-47,45 MLWS	48,75	18	36	414	14	
41	-47,70 MLWS	49,00	19	36	433	13	
42	-47,95 MLWS	49,25	18	36	451	14	
43	-48,20 MLWS	49,50	19	36	470	13	
44	-48,45 MLWS	49,75	19	36	489	13	
45	-48,70 MLWS	50,00	19	36	508	13	
46	-48,95 MLWS	50,25	19	36	527	13	
47	-49,20 MLWS	50,50	22	36	549	11	
48	-49,45 MLWS	50,75	22	36	571	11	
49	-49,70 MLWS	51,00	22	36	593	11	
50	-49,95 MLWS	51,25	22	36	615	11	
51	-50,20 MLWS	51,50	24	36	639	10,4	
52	-50,45 MLWS	51,75	23	36	662	10,9	
53	-50,70 MLWS	52,00	26	36	688	9,6	
54	-50,95 MLWS	52,25	26	36	714	9,6	
55	-51,20 MLWS	52,50	27	36	741	9,3	
56	-51,45 MLWS	52,75	26	36	767	9,6	
57	-51,70 MLWS	53,00	31	36	798	8,1	
58	-51,95 MLWS	53,25	28	36	826	8,9	
59	-52,20 MLWS	53,50	29	36	855	8,6	
60	-52,45 MLWS	53,75	26	42	881	9,6	
61	-52,70 MLWS	54,00	23	42	904	10,9	
62	-52,95 MLWS	54,25	25	42	929	10,0	
63	-53,20 MLWS	54,50	24	42	953	10,4	
64	-53,45 MLWS	54,75	24	42	977	10,4	
65	-53,70 MLWS	55,00	24	42	1.001	10,4	
66	-53,95 MLWS	55,25	23	50	1.024	10,9	
67	-54,20 MLWS	55,50	23	59	1.047	10,9	
68	-54,45 MLWS	55,75	24	59	1.071	10,4	
69	-54,70 MLWS	56,00	24	59	1.095	10,4	
70	-54,95 MLWS	56,25	24	60	1.119	10,4	
71	-55,20 MLWS	56,50	24	65	1.143	10,4	
72	-55,45 MLWS	56,75	25	65	1.168	10,0	
73	-55,70 MLWS	57,00	27	65	1.195	9,3	
74	-55,95 MLWS	57,25	26	65	1.221	9,6	
75	-56,20 MLWS	57,50	24	65	1.245	10,4	
76	-56,45 MLWS	57,75	26	65	1.271	9,6	
77	-56,70 MLWS	58,00	28	72	1.299	8,9	
78	-56,95 MLWS	58,25	27	80	1.326	9,3	
79	-57,20 MLWS	58,50	25	90	1.351	10,0	
80	-57,45 MLWS	58,75	22	100	1.373	11,4	
81	-57,70 MLWS	59,00	26	100	1.399	9,6	
82	-57,95 MLWS	59,25	25	110	1.424	10,0	
83	-58,20 MLWS	59,50	22	110	1.446	11,4	
84	-58,45 MLWS	59,75	24	110	1.470	10,4	
85	-58,70 MLWS	60,00	27	110	1.497	9,3	
86	-58,95 MLWS	60,25	23	110	1.520	10,9	
87	-59,20 MLWS	60,50	25	120	1.545	10,0	
88	-59,45 MLWS	60,75	25	130	1.570	10,0	
89	-59,70 MLWS	61,00	24	130	1.594	10,4	
90	-59,95 MLWS	61,25	22	130	1.616	11,4	
91	-60,20 MLWS	61,50	22	130	1.638	11,4	
92	-60,45 MLWS	61,75	20	130	1.658	12,5	
93	-60,70 MLWS	62,00	20	130	1.678	12,5	
94	-60,95 MLWS	62,25	20	130	1.698	12,5	
95	-61,20 MLWS	62,50	20	130	1.718	12,5	
96	-61,45 MLWS	62,75	20	130	1.738	12,5	
97	-61,70 MLWS	63,00	23	130	1.761	10,9	
98	-61,95 MLWS	63,25	23	130	1.784	10,9	
99	-62,20 MLWS	63,50	20	120	1.804	12,5	
100	-62,45 MLWS	63,75	23	120	1.827	10,9	
101	-62,70 MLWS	64,00	25	120	1.852	10,0	
102	-62,95 MLWS	64,25	26	120	1.878	9,6	
103	-63,20 MLWS	64,50	27	130	1.905	9,3	
104	-63,45 MLWS	64,75	26	130	1.931	9,6	
105	-63,70 MLWS	65,00	26	130	1.957	9,6	
106	-63,95 MLWS	65,25	26	130	1.983	9,6	
107	-64,20 MLWS	65,50	25	135	2.008	10,0	
108	-64,45 MLWS	65,75	27	140	2.035	9,3	
109	-64,70 MLWS	66,00	27	145	2.062	9,3	
110	-64,95 MLWS	66,25	25	145	2.087	10,0	
111	-65,20 MLWS	66,50	27	150	2.114	9,3	
112	-65,45 MLWS	66,75	25	155	2.139	10,0	
113	-65,70 MLWS	67,00	25	155	2.164	10,0	
