N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-36,43 MLWS	38,00					
2	-36,68 MLWS	38,25	4	36	4	63	
3	-36,93 MLWS	38,50	4	36	8	63	
4	-37,18 MLWS	38,75	4	36	12	63	
5	-37,43 MLWS	39,00	4	36	16	63	
6	-37,68 MLWS	39,25	4	36	20	63	
7	-37,93 MLWS	39,50	4	36	24	63	
8	-38,18 MLWS	39,75	4	36	28	63	
9	-38,43 MLWS	40,00	4	36	32	63	
10	-38,68 MLWS	40,25	5	36	37	50	
11	-38,93 MLWS	40,50	5	36	42	50	
12	-39,18 MLWS	40,75	6	36	48	42	
13	-39,43 MLWS	41,00	6	36	54	42	
14	-39,68 MLWS	41,25	6	36	60	42	
15	-39,93 MLWS	41,50	5	36	65	50	
16	-40,18 MLWS	41,75	6	36	71	42	
17	-40,43 MLWS	42,00	6	36	77	42	
18	-40,68 MLWS	42,25	6	36	83	42	
19	-40,93 MLWS	42,50	5	36	88	50	
20	-41,18 MLWS	42,75	6	36	94	42	
21	-41,43 MLWS	43,00	6	36	100	42	
22	-41,68 MLWS	43,25	6	36	106	42	
23	-41,93 MLWS	43,50	6	36	112	42	
24	-42,18 MLWS	43,75	6	36	118	42	
25	-42,43 MLWS	44,00	7	36	125	36	
26	-42,68 MLWS	44,25	7	36	132	36	
27	-42,93 MLWS	44,50	7	36	139	36	
28	-43,18 MLWS	44,75	7	36	146	36	
29	-43,43 MLWS	45,00	8	36	154	31	
30	-43,68 MLWS	45,25	8	36	162	31	
31	-43,93 MLWS	45,50	9	36	171	28	
32	-44,18 MLWS	45,75	9	36	180	28	
33	-44,43 MLWS	46,00	8	36	188	31	
34	-44,68 MLWS	46,25	9	36	197	28	
35	-44,93 MLWS	46,50	9	36	206	28	
36	-45,18 MLWS	46,75	9	36	215	28	
37	-45,43 MLWS	47,00	9	36	224	28	
38	-45,68 MLWS	47,25	9	36	233	28	
39	-45,93 MLWS	47,50	11	36	244	23	
40	-46,18 MLWS	47,75	12	36	256	21	
41	-46,43 MLWS	48,00	11	36	267	23	
42	-46,68 MLWS	48,25	12	36	279	21	
43	-46,93 MLWS	48,50	12	36	291	21	
44	-47,18 MLWS	48,75	12	36	303	21	
45	-47,43 MLWS	49,00	14	36	317	18	
46	-47,68 MLWS	49,25	14	36	331	18	
47	-47,93 MLWS	49,50	14	36	345	18	
48	-48,18 MLWS	49,75	13	36	358	19	
49	-48,43 MLWS	50,00	16	36	374	16	
50	-48,68 MLWS	50,25	16	36	390	16	
51	-48,93 MLWS	50,50	17	36	407	14,7	
52	-49,18 MLWS	50,75	19	36	426	13,2	
53	-49,43 MLWS	51,00	19	36	445	13,2	
54	-49,68 MLWS	51,25	21	36	466	11,9	
55	-49,93 MLWS	51,50	22	36	488	11,4	
56	-50,18 MLWS	51,75	23	36	511	10,9	
57	-50,43 MLWS	52,00	23	36	534	10,9	
58	-50,68 MLWS	52,25	24	36	558	10,4	
59	-50,93 MLWS	52,50	25	36	583	10,0	
60	-51,18 MLWS	52,75	27	36	610	9,3	
61	-51,43 MLWS	53,00	27	40	637	9,3	
62	-51,68 MLWS	53,25	25	40	662	10,0	
63	-51,93 MLWS	53,50	24	40	686	10,4	
64	-52,18 MLWS	53,75	30	40	716	8,3	
65	-52,43 MLWS	54,00	28	40	744	8,9	
66	-52,68 MLWS	54,25	26	60	770	9,6	
67	-52,93 MLWS	54,50	24	60	794	10,4	
68	-53,18 MLWS	54,75	24	60	818	10,4	
69	-53,43 MLWS	55,00	25	60	843	10,0	
70	-53,68 MLWS	55,25	26	60	869	9,6	
71	-53,93 MLWS	55,50	26	60	895	9,6	
72	-54,18 MLWS	55,75	26	60	921	9,6	
73	-54,43 MLWS	56,00	26	60	947	9,6	
74	-54,68 MLWS	56,25	26	60	973	9,6	
75	-54,93 MLWS	56,50	25	60	998	10,0	
76	-55,18 MLWS	56,75	25	60	1.023	10,0	
77	-55,43 MLWS	57,00	28	60	1.051	8,9	
78	-55,68 MLWS	57,25	27	75	1.078	9,3	
79	-55,93 MLWS	57,50	28	75	1.106	8,9	
80	-56,18 MLWS	57,75	27	75	1.133	9,3	
81	-56,43 MLWS	58,00	27	75	1.160	9,3	
82	-56,68 MLWS	58,25	27	75	1.187	9,3	
83	-56,93 MLWS	58,50	22	100	1.209	11,4	
84	-57,18 MLWS	58,75	26	100	1.235	9,6	
85	-57,43 MLWS	59,00	26	100	1.261	9,6	
86	-57,68 MLWS	59,25	29	110	1.290	8,6	
87	-57,93 MLWS	59,50	26	110	1.316	9,6	
88	-58,18 MLWS	59,75	26	110	1.342	9,6	
89	-58,43 MLWS	60,00	25	1100	1.367	10,0	
90	-58,68 MLWS	60,25	25	110	1.392	10,0	
91	-58,93 MLWS	60,50	25	110	1.417	10,0	
92	-59,18 MLWS	60,75	26	125	1.443	9,6	
93	-59,43 MLWS	61,00	26	125	1.469	9,6	
94	-59,68 MLWS	61,25	26	125	1.495	9,6	
95	-59,93 MLWS	61,50	26	140	1.521	9,6	
96	-60,18 MLWS	61,75	25	140	1.546	10,0	
97	-60,43 MLWS	62,00	25	140	1.571	10,0	
98	-60,68 MLWS	62,25	26	140	1.597	9,6	
99	-60,93 MLWS	62,50	28	140	1.625	8,9	
100	-61,18 MLWS	62,75	25	140	1.650	10,0	
101	-61,43 MLWS	63,00	25	140	1.675	10,0	
102	-61,68 MLWS	63,25	24	160	1.699	10,4	
103	-61,93 MLWS	63,50	25	160	1.724	10,0	
104	-62,18 MLWS	63,75	25	160	1.749	10,0	
105	-62,43 MLWS	64,00	26	160	1.775	9,6	
106	-62,68 MLWS	64,25	27	160	1.802	9,3	
107	-62,93 MLWS	64,50	27	165	1.829	9,3	
108	-63,18 MLWS	64,75	25	165	1.854	10,0	
109	-63,43 MLWS	65,00	26	165	1.880	9,6	
110	-63,68 MLWS	65,25	25	165	1.905	10,0	
111	-63,93 MLWS	65,50	24	190	1.929	10,4	
112	-64,18 MLWS	65,75	24	190	1.953	10,4	
113	-64,43 MLWS	66,00	24	195	1.977	10,4	
114	-64,68 MLWS	66,25	24	195	2.001	10,4	
115	-64,93 MLWS	66,50	24	195	2.025	10,4	
116	-65,18 MLWS	66,75	25	195	2.050	10,0	
117	-65,43 MLWS	67,00	24	195	2.074	10,4	
118	-65,68 MLWS	67,25	24	180	2.098	10,4	
119	-65,93 MLWS	67,50	23	180	2.121	10,9	
120	-66,18 MLWS	67,75	25	180	2.146	10,0	
121	-66,43 MLWS	68,00	26	180	2.172	9,6	
122	-66,68 MLWS	68,25	24	190	2.196	10,4	
123	-66,93 MLWS	68,50	24	190	2.220	10,4	
124	-67,18 MLWS	68,75	24	190	2.244	10,4	
125	-67,43 MLWS	69,00	24	190	2.268	10,4	
126	-67,68 MLWS	69,25	24	190	2.292	10,4	
127	-67,93 MLWS	69,50	24	190	2.316	10,4	
128	-68,18 MLWS	69,75	24	185	2.340	10,4	
129	-68,43 MLWS	70,00	29	180	2.369	8,6	
130	-68,68 MLWS	70,25	26	180	2.395	9,6	
131	-68,93 MLWS	70,50	26	180	2.421	9,6	
132	-69,18 MLWS	70,75	28	180	2.449	8,9	
133	-69,43 MLWS	71,00	28	180	2.477	8,9	
134	-69,68 MLWS	71,25	26	210	2.503	9,6	
135	-69,93 MLWS	71,50	24	210	2.527	10,4	
136	-70,18 MLWS	71,75	25	210	2.552	10,0	
137	-70,43 MLWS	72,00	25	210	2.577	10,0	
138	-70,68 MLWS	72,25	26	210	2.603	9,6	
139	-70,93 MLWS	72,50	25	210	2.628	10,0	
140	-71,18 MLWS	72,75	23	210	2.651	10,9	
141	-71,43 MLWS	73,00	22	210	2.673	11,4	
142	-71,68 MLWS	73,25	22	215	2.695	11,4	
143	-71,93 MLWS	73,50	24	215	2.719	10,4	
144	-72,18 MLWS	73,75	25	215	2.744	10,0	
145	-72,43 MLWS	74,00	26	215	2.770	9,6	
146	-72,68 MLWS	74,25	28	220	2.798	8,9	
147	-72,93 MLWS	74,50	24	220	2.822	10,4	
148	-73,18 MLWS	74,75	25	220	2.847	10,0	
149	-73,43 MLWS	75,00	27	230	2.874	9,3	
150	-73,68 MLWS	75,25	25	230	2.899	10,0	
151	-73,93 MLWS	75,50	27	240	2.926	9,3	
152	-74,18 MLWS	75,75	29	240	2.955	8,6	
153	-74,43 MLWS	76,00	26	240	2.981	9,6	
154	-74,68 MLWS	76,25	27	240	3.008	9,3	
155	-74,93 MLWS	76,50	25	240	3.033	10,0	
156	-75,18 MLWS	76,75	24	240	3.057	10,4	
157	-75,43 MLWS	77,00	24	240	3.081	10,4	
158	-75,68 MLWS	77,25	25	240	3.106	10,0	
159	-75,93 MLWS	77,50	25	240	3.131	10,0	
160	-76,18 MLWS	77,75	25	240	3.156	10,0	
161	-76,43 MLWS	78,00	25	240	3.181	10,0	
162	-76,68 MLWS	78,25	24	240	3.205	10,4	
163	-76,93 MLWS	78,50	26	240	3.231	9,6	
164	-77,18 MLWS	78,75	28	240	3.259	8,9	
165	-77,43 MLWS	79,00	28	240	3.287	8,9	
166	-77,68 MLWS	79,25	30	240	3.317	8,3	
