N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-34,91 MLWS	36,50					
2	-35,16 MLWS	36,75	2	36	2	125	
3	-35,41 MLWS	37,00	1	36	3	250	
4	-35,66 MLWS	37,25	2	36	5	125	
5	-35,91 MLWS	37,50	2	36	7	125	
6	-36,16 MLWS	37,75	1	36	8	250	
7	-36,41 MLWS	38,00	1	36	9	250	
8	-36,66 MLWS	38,25	1	36	10	250	
9	-36,91 MLWS	38,50	1	36	11	250	
10	-37,16 MLWS	38,75	1	36	12	250	
11	-37,41 MLWS	39,00	1	36	13	250	
12	-37,66 MLWS	39,25	1	36	14	250	
13	-37,91 MLWS	39,50	16	36	30	16	
14	-38,16 MLWS	39,75	14	36	44	18	
15	-38,41 MLWS	40,00	12	36	56	21	
16	-38,66 MLWS	40,25	10	36	66	25	
17	-38,91 MLWS	40,50	9	36	75	28	
18	-39,16 MLWS	40,75	9	36	84	28	
19	-39,41 MLWS	41,00	7	36	91	36	
20	-39,66 MLWS	41,25	10	36	101	25	
21	-39,91 MLWS	41,50	7	36	108	36	
22	-40,16 MLWS	41,75	8	36	116	31	
23	-40,41 MLWS	42,00	8	36	124	31	
24	-40,66 MLWS	42,25	8	36	132	31	
25	-40,91 MLWS	42,50	9	36	141	28	
26	-41,16 MLWS	42,75	10	36	151	25	
27	-41,41 MLWS	43,00	9	36	160	28	
28	-41,66 MLWS	43,25	8	36	168	31	
29	-41,91 MLWS	43,50	8	36	176	31	
30	-42,16 MLWS	43,75	8	36	184	31	
31	-42,41 MLWS	44,00	9	36	193	28	
32	-42,66 MLWS	44,25	9	36	202	28	
33	-42,91 MLWS	44,50	8	36	210	31	
34	-43,16 MLWS	44,75	7	36	217	36	
35	-43,41 MLWS	45,00	6	36	223	42	
36	-43,66 MLWS	45,25	7	36	230	36	
37	-43,91 MLWS	45,50	7	36	237	36	
38	-44,16 MLWS	45,75	8	36	245	31	
39	-44,41 MLWS	46,00	8	36	253	31	
40	-44,66 MLWS	46,25	8	36	261	31	
41	-44,91 MLWS	46,50	8	36	269	31	
42	-45,16 MLWS	46,75	9	36	278	28	
43	-45,41 MLWS	47,00	10	36	288	25	
44	-45,66 MLWS	47,25	9	36	297	28	
45	-45,91 MLWS	47,50	10	36	307	25	
46	-46,16 MLWS	47,75	10	36	317	25	
47	-46,41 MLWS	48,00	10	36	327	25	
48	-46,66 MLWS	48,25	10	36	337	25	
49	-46,91 MLWS	48,50	10	36	347	25	
50	-47,16 MLWS	48,75	9	36	356	28	
51	-47,41 MLWS	49,00	10	36	366	25,0	
52	-47,66 MLWS	49,25	10	36	376	25,0	
53	-47,91 MLWS	49,50	10	36	386	25,0	
54	-48,16 MLWS	49,75	11	36	397	22,7	
55	-48,41 MLWS	50,00	11	36	408	22,7	
56	-48,66 MLWS	50,25	12	36	420	20,8	
57	-48,91 MLWS	50,50	14	36	434	17,9	
58	-49,16 MLWS	50,75	16	36	450	15,6	
59	-49,41 MLWS	51,00	16	36	466	15,6	
60	-49,66 MLWS	51,25	17	36	483	14,7	
61	-49,91 MLWS	51,50	17	36	500	14,7	
62	-50,16 MLWS	51,75	18	36	518	13,9	
63	-50,41 MLWS	52,00	20	36	538	12,5	
64	-50,66 MLWS	52,25	20	36	558	12,5	
65	-50,91 MLWS	52,50	21	36	579	11,9	
66	-51,16 MLWS	52,75	25	36	604	10,0	
67	-51,41 MLWS	53,00	25	36	629	10,0	
68	-51,66 MLWS	53,25	25	36	654	10,0	
69	-51,91 MLWS	53,50	25	36	679	10,0	
70	-52,16 MLWS	53,75	28	36	707	8,9	
71	-52,41 MLWS	54,00	34	72	741	7,4	
72	-52,66 MLWS	54,25	31	72	772	8,1	
73	-52,91 MLWS	54,50	34	72	806	7,4	
74	-53,16 MLWS	54,75	35	72	841	7,1	
75	-53,41 MLWS	55,00	35	72	876	7,1	
76	-53,66 MLWS	55,25	35	72	911	7,1	
77	-53,91 MLWS	55,50	37	72	948	6,8	
78	-54,16 MLWS	55,75	39	72	987	6,4	
79	-54,41 MLWS	56,00	39	72	1.026	6,4	
80	-54,66 MLWS	56,25	39	72	1.065	6,4	
81	-54,91 MLWS	56,50	38	72	1.103	6,6	
82	-55,16 MLWS	56,75	36	72	1.139	6,9	
83	-55,41 MLWS	57,00	37	72	1.176	6,8	
84	-55,66 MLWS	57,25	34	72	1.210	7,4	
85	-55,91 MLWS	57,50	25	72	1.235	10,0	
86	-56,16 MLWS	57,75	26	72	1.261	9,6	
87	-56,41 MLWS	58,00	21	72	1.282	11,9	
88	-56,66 MLWS	58,25	19	110	1.301	13,2	
89	-56,91 MLWS	58,50	27	110	1.328	9,3	
90	-57,16 MLWS	58,75	23	110	1.351	10,9	
91	-57,41 MLWS	59,00	25	110	1.376	10,0	
92	-57,66 MLWS	59,25	26	110	1.402	9,6	
93	-57,91 MLWS	59,50	27	110	1.429	9,3	
94	-58,16 MLWS	59,75	25	110	1.454	10,0	
95	-58,41 MLWS	60,00	25	110	1.479	10,0	
96	-58,66 MLWS	60,25	26	110	1.505	9,6	
97	-58,91 MLWS	60,50	27	110	1.532	9,3	
98	-59,16 MLWS	60,75	27	110	1.559	9,3	
99	-59,41 MLWS	61,00	29	110	1.588	8,6	
100	-59,66 MLWS	61,25	30	110	1.618	8,3	
101	-59,91 MLWS	61,50	37	72	1.655	6,8	
