N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-34,50 MLWS	35,75					
2	-34,75 MLWS	36,00	4	70	4	63	
3	-35,00 MLWS	36,25	12	70	16	21	
4	-35,25 MLWS	36,50	5	80	21	50	
5	-35,50 MLWS	36,75	5	80	26	50	
6	-35,75 MLWS	37,00	5	80	31	50	
7	-36,00 MLWS	37,25	4	80	35	63	
8	-36,25 MLWS	37,50	4	80	39	63	
9	-36,50 MLWS	37,75	4	80	43	63	
10	-36,75 MLWS	38,00	4	80	47	63	
11	-37,00 MLWS	38,25	4	80	51	63	
12	-37,25 MLWS	38,50	5	80	56	50	
13	-37,50 MLWS	38,75	5	80	61	50	
14	-37,75 MLWS	39,00	5	80	66	50	
15	-38,00 MLWS	39,25	5	80	71	50	
16	-38,25 MLWS	39,50	5	80	76	50	
17	-38,50 MLWS	39,75	5	80	81	50	
18	-38,75 MLWS	40,00	5	80	86	50	
19	-39,00 MLWS	40,25	5	80	91	50	
20	-39,25 MLWS	40,50	5	80	96	50	
21	-39,50 MLWS	40,75	4	80	100	63	
22	-39,75 MLWS	41,00	5	80	105	50	
23	-40,00 MLWS	41,25	5	80	110	50	
24	-40,25 MLWS	41,50	3	80	113	83	
25	-40,50 MLWS	41,75	4	80	117	63	
26	-40,75 MLWS	42,00	5	80	122	50	
27	-41,00 MLWS	42,25	4	80	126	63	
28	-41,25 MLWS	42,50	4	80	130	63	
29	-41,50 MLWS	42,75	5	90	135	50	
30	-41,75 MLWS	43,00	4	90	139	63	
31	-42,00 MLWS	43,25	4	90	143	63	
32	-42,25 MLWS	43,50	4	90	147	63	
33	-42,50 MLWS	43,75	4	90	151	63	
34	-42,75 MLWS	44,00	5	90	156	50	
35	-43,00 MLWS	44,25	4	90	160	63	
36	-43,25 MLWS	44,50	5	90	165	50	
37	-43,50 MLWS	44,75	6	90	171	42	
38	-43,75 MLWS	45,00	6	90	177	42	
39	-44,00 MLWS	45,25	6	90	183	42	
40	-44,25 MLWS	45,50	6	90	189	42	
41	-44,50 MLWS	45,75	6	90	195	42	
42	-44,75 MLWS	46,00	7	90	202	36	
43	-45,00 MLWS	46,25	7	90	209	36	
44	-45,25 MLWS	46,50	7	90	216	36	
45	-45,50 MLWS	46,75	7	90	223	36	
46	-45,75 MLWS	47,00	7	90	230	36	
47	-46,00 MLWS	47,25	6	90	236	42	
48	-46,25 MLWS	47,50	6	90	242	42	
49	-46,50 MLWS	47,75	7	90	249	36	
50	-46,75 MLWS	48,00	6	90	255	42	
51	-47,00 MLWS	48,25	7	90	262	35,7	
52	-47,25 MLWS	48,50	5	90	267	50,0	
53	-47,50 MLWS	48,75	6	90	273	41,7	
54	-47,75 MLWS	49,00	9	90	282	27,8	
55	-48,00 MLWS	49,25	9	90	291	27,8	
56	-48,25 MLWS	49,50	9	90	300	27,8	
57	-48,50 MLWS	49,75	9	90	309	27,8	
58	-48,75 MLWS	50,00	9	90	318	27,8	
59	-49,00 MLWS	50,25	9	90	327	27,8	
60	-49,25 MLWS	50,50	9	90	336	27,8	
61	-49,50 MLWS	50,75	10	90	346	25,0	
62	-49,75 MLWS	51,00	10	90	356	25,0	
63	-50,00 MLWS	51,25	10	90	366	25,0	
64	-50,25 MLWS	51,50	10	90	376	25,0	
65	-50,50 MLWS	51,75	11	90	387	22,7	
66	-50,75 MLWS	52,00	12	90	399	20,8	
67	-51,00 MLWS	52,25	9	90	408	27,8	
68	-51,25 MLWS	52,50	11	90	419	22,7	
69	-51,50 MLWS	52,75	14	100	433	17,9	
70	-51,75 MLWS	53,00	10	100	443	25,0	
71	-52,00 MLWS	53,25	22	100	465	11,4	
72	-52,25 MLWS	53,50	20	100	485	12,5	
73	-52,50 MLWS	53,75	21	120	506	11,9	
74	-52,75 MLWS	54,00	20	120	526	12,5	
75	-53,00 MLWS	54,25	19	120	545	13,2	
76	-53,25 MLWS	54,50	19	120	564	13,2	
77	-53,50 MLWS	54,75	22	120	586	11,4	
78	-53,75 MLWS	55,00	22	140	608	11,4	
79	-54,00 MLWS	55,25	21	140	629	11,9	
80	-54,25 MLWS	55,50	21	150	650	11,9	
81	-54,50 MLWS	55,75	22	150	672	11,4	
82	-54,75 MLWS	56,00	22	150	694	11,4	
83	-55,00 MLWS	56,25	17	150	711	14,7	
84	-55,25 MLWS	56,50	19	150	730	13,2	
85	-55,50 MLWS	56,75	19	150	749	13,2	
86	-55,75 MLWS	57,00	17	150	766	14,7	
87	-56,00 MLWS	57,25	17	150	783	14,7	
88	-56,25 MLWS	57,50	17	150	800	14,7	
89	-56,50 MLWS	57,75	17	150	817	14,7	
90	-56,75 MLWS	58,00	20	150	837	12,5	
91	-57,00 MLWS	58,25	20	150	857	12,5	
