N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-32,57 MLWS	33,75					
2	-32,82 MLWS	34,00	2	72	2	125	
3	-33,07 MLWS	34,25	2	72	4	125	
4	-33,32 MLWS	34,50	1	72	5	250	
5	-33,57 MLWS	34,75	2	72	7	125	
6	-33,82 MLWS	35,00	2	72	9	125	
7	-34,07 MLWS	35,25	2	72	11	125	
8	-34,32 MLWS	35,50	2	72	13	125	
9	-34,57 MLWS	35,75	2	72	15	125	
10	-34,82 MLWS	36,00	2	72	17	125	
11	-35,07 MLWS	36,25	2	72	19	125	
12	-35,32 MLWS	36,50	2	72	21	125	
13	-35,57 MLWS	36,75	2	72	23	125	
14	-35,82 MLWS	37,00	2	72	25	125	
15	-36,07 MLWS	37,25	2	72	27	125	
16	-36,32 MLWS	37,50	2	72	29	125	
17	-36,57 MLWS	37,75	2	72	31	125	
18	-36,82 MLWS	38,00	2	72	33	125	
19	-37,07 MLWS	38,25	2	72	35	125	
20	-37,32 MLWS	38,50	2	72	37	125	
21	-37,57 MLWS	38,75	2	72	39	125	
22	-37,82 MLWS	39,00	2	72	41	125	
23	-38,07 MLWS	39,25	2	72	43	125	
24	-38,32 MLWS	39,50	2	72	45	125	
25	-38,57 MLWS	39,75	2	72	47	125	
26	-38,82 MLWS	40,00	2	72	49	125	
27	-39,07 MLWS	40,25	2	72	51	125	
28	-39,32 MLWS	40,50	2	72	53	125	
29	-39,57 MLWS	40,75	3	72	56	83	
30	-39,82 MLWS	41,00	2	72	58	125	
31	-40,07 MLWS	41,25	10	75	68	25	
32	-40,32 MLWS	41,50	10	75	78	25	
33	-40,57 MLWS	41,75	10	75	88	25	
34	-40,82 MLWS	42,00	10	75	98	25	
35	-41,07 MLWS	42,25	10	75	108	25	
36	-41,32 MLWS	42,50	8	80	116	31	
37	-41,57 MLWS	42,75	10	80	126	25	
38	-41,82 MLWS	43,00	9	80	135	28	
39	-42,07 MLWS	43,25	9	80	144	28	
40	-42,32 MLWS	43,50	9	80	153	28	
41	-42,57 MLWS	43,75	10	80	163	25	
42	-42,82 MLWS	44,00	9	80	172	28	
43	-43,07 MLWS	44,25	8	80	180	31	
44	-43,32 MLWS	44,50	9	75	189	28	
45	-43,57 MLWS	44,75	10	75	199	25	
46	-43,82 MLWS	45,00	10	75	209	25	
47	-44,07 MLWS	45,25	10	75	219	25	
48	-44,32 MLWS	45,50	10	75	229	25	
49	-44,57 MLWS	45,75	8	75	237	31	
50	-44,82 MLWS	46,00	8	75	245	31	
51	-45,07 MLWS	46,25	8	75	253	31,3	
52	-45,32 MLWS	46,50	9	75	262	27,8	
53	-45,57 MLWS	46,75	9	75	271	27,8	
54	-45,82 MLWS	47,00	9	75	280	27,8	
55	-46,07 MLWS	47,25	10	75	290	25,0	
56	-46,32 MLWS	47,50	10	75	300	25,0	
57	-46,57 MLWS	47,75	10	75	310	25,0	
58	-46,82 MLWS	48,00	9	75	319	27,8	
59	-47,07 MLWS	48,25	10	75	329	25,0	
60	-47,32 MLWS	48,50	10	75	339	25,0	
61	-47,57 MLWS	48,75	10	75	349	25,0	
62	-47,82 MLWS	49,00	10	75	359	25,0	
63	-48,07 MLWS	49,25	12	75	371	20,8	
64	-48,32 MLWS	49,50	12	75	383	20,8	
65	-48,57 MLWS	49,75	12	75	395	20,8	
66	-48,82 MLWS	50,00	12	75	407	20,8	
67	-49,07 MLWS	50,25	10	75	417	25,0	
68	-49,32 MLWS	50,50	12	75	429	20,8	
69	-49,57 MLWS	50,75	12	75	441	20,8	
70	-49,82 MLWS	51,00	12	75	453	20,8	
71	-50,07 MLWS	51,25	12	75	465	20,8	
72	-50,32 MLWS	51,50	12	75	477	20,8	
73	-50,57 MLWS	51,75	13	75	490	19,2	
74	-50,82 MLWS	52,00	13	75	503	19,2	
75	-51,07 MLWS	52,25	13	75	516	19,2	
76	-51,32 MLWS	52,50	13	75	529	19,2	
77	-51,57 MLWS	52,75	13	75	542	19,2	
78	-51,82 MLWS	53,00	14	75	556	17,9	
79	-52,07 MLWS	53,25	15	75	571	16,7	
80	-52,32 MLWS	53,50	16	75	587	15,6	
81	-52,57 MLWS	53,75	18	75	605	13,9	
82	-52,82 MLWS	54,00	20	75	625	12,5	
83	-53,07 MLWS	54,25	20	75	645	12,5	
84	-53,32 MLWS	54,50	20	75	665	12,5	
85	-53,57 MLWS	54,75	20	75	685	12,5	
86	-53,82 MLWS	55,00	20	75	705	12,5	
87	-54,07 MLWS	55,25	20	75	725	12,5	
88	-54,32 MLWS	55,50	20	75	745	12,5	
89	-54,57 MLWS	55,75	19	80	764	13,2	
90	-54,82 MLWS	56,00	20	80	784	12,5	
91	-55,07 MLWS	56,25	22	80	806	11,4	
92	-55,32 MLWS	56,50	22	80	828	11,4	
93	-55,57 MLWS	56,75	22	80	850	11,4	
94	-55,82 MLWS	57,00	22	80	872	11,4	
95	-56,07 MLWS	57,25	25	80	897	10,0	
96	-56,32 MLWS	57,50	25	80	922	10,0	
97	-56,57 MLWS	57,75	26	80	948	9,6	
98	-56,82 MLWS	58,00	26	80	974	9,6	
99	-57,07 MLWS	58,25	26	80	1.000	9,6	
100	-57,32 MLWS	58,50	28	85	1.028	8,9	
101	-57,57 MLWS	58,75	28	90	1.056	8,9	
102	-57,82 MLWS	59,00	27	90	1.083	9,3	
103	-58,07 MLWS	59,25	28	100	1.111	8,9	
104	-58,32 MLWS	59,50	28	100	1.139	8,9	
