N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-30,04 MLWS	31,25					
2	-30,29 MLWS	31,50	4	93	4	63	
3	-30,54 MLWS	31,75	2	72	6	125	
4	-30,79 MLWS	32,00	2	72	8	125	
5	-31,04 MLWS	32,25	3	72	11	83	
6	-31,29 MLWS	32,50	2	72	13	125	
7	-31,54 MLWS	32,75	2	72	15	125	
8	-31,79 MLWS	33,00	3	72	18	83	
9	-32,04 MLWS	33,25	2	72	20	125	
10	-32,29 MLWS	33,50	2	72	22	125	
11	-32,54 MLWS	33,75	2	72	24	125	
12	-32,79 MLWS	34,00	2	72	26	125	
13	-33,04 MLWS	34,25	2	72	28	125	
14	-33,29 MLWS	34,50	2	72	30	125	
15	-33,54 MLWS	34,75	2	72	32	125	
16	-33,79 MLWS	35,00	2	72	34	125	
17	-34,04 MLWS	35,25	2	72	36	125	
18	-34,29 MLWS	35,50	3	72	39	83	
19	-34,54 MLWS	35,75	2	72	41	125	
20	-34,79 MLWS	36,00	2	72	43	125	
21	-35,04 MLWS	36,25	2	72	45	125	
22	-35,29 MLWS	36,50	3	72	48	83	
23	-35,54 MLWS	36,75	2	72	50	125	
24	-35,79 MLWS	37,00	3	72	53	83	
25	-36,04 MLWS	37,25	3	72	56	83	
26	-36,29 MLWS	37,50	2	72	58	125	
27	-36,54 MLWS	37,75	3	72	61	83	
28	-36,79 MLWS	38,00	2	72	63	125	
29	-37,04 MLWS	38,25	3	72	66	83	
30	-37,29 MLWS	38,50	2	72	68	125	
31	-37,54 MLWS	38,75	2	72	70	125	
32	-37,79 MLWS	39,00	2	72	72	125	
33	-38,04 MLWS	39,25	2	72	74	125	
34	-38,29 MLWS	39,50	3	72	77	83	
35	-38,54 MLWS	39,75	2	72	79	125	
36	-38,79 MLWS	40,00	2	72	81	125	
37	-39,04 MLWS	40,25	3	72	84	83	
38	-39,29 MLWS	40,50	2	72	86	125	
39	-39,54 MLWS	40,75	2	72	88	125	
40	-39,79 MLWS	41,00	3	72	91	83	
41	-40,04 MLWS	41,25	2	72	93	125	
42	-40,29 MLWS	41,50	2	72	95	125	
43	-40,54 MLWS	41,75	2	72	97	125	
44	-40,79 MLWS	42,00	2	72	99	125	
45	-41,04 MLWS	42,25	2	72	101	125	
46	-41,29 MLWS	42,50	2	72	103	125	
47	-41,54 MLWS	42,75	2	72	105	125	
48	-41,79 MLWS	43,00	3	72	108	83	
49	-42,04 MLWS	43,25	4	72	112	63	
50	-42,29 MLWS	43,50	2	72	114	125	
51	-42,54 MLWS	43,75	4	72	118	62,5	
52	-42,79 MLWS	44,00	3	72	121	83,3	
53	-43,04 MLWS	44,25	4	72	125	62,5	
54	-43,29 MLWS	44,50	4	72	129	62,5	
55	-43,54 MLWS	44,75	2	72	131	125,0	
56	-43,79 MLWS	45,00	3	72	134	83,3	
57	-44,04 MLWS	45,25	3	72	137	83,3	
58	-44,29 MLWS	45,50	4	72	141	62,5	
59	-44,54 MLWS	45,75	5	72	146	50,0	
60	-44,79 MLWS	46,00	5	72	151	50,0	
61	-45,04 MLWS	46,25	4	72	155	62,5	
62	-45,29 MLWS	46,50	4	72	159	62,5	
63	-45,54 MLWS	46,75	4	72	163	62,5	
64	-45,79 MLWS	47,00	4	72	167	62,5	
65	-46,04 MLWS	47,25	5	72	172	50,0	
66	-46,29 MLWS	47,50	4	72	176	62,5	
67	-46,54 MLWS	47,75	6	72	182	41,7	
68	-46,79 MLWS	48,00	6	72	188	41,7	
69	-47,04 MLWS	48,25	6	72	194	41,7	
70	-47,29 MLWS	48,50	6	72	200	41,7	
71	-47,54 MLWS	48,75	7	72	207	35,7	
72	-47,79 MLWS	49,00	8	72	215	31,3	
73	-48,04 MLWS	49,25	7	72	222	35,7	
74	-48,29 MLWS	49,50	7	72	229	35,7	
75	-48,54 MLWS	49,75	8	72	237	31,3	
76	-48,79 MLWS	50,00	7	72	244	35,7	
77	-49,04 MLWS	50,25	7	72	251	35,7	
78	-49,29 MLWS	50,50	7	72	258	35,7	
79	-49,54 MLWS	50,75	8	72	266	31,3	
80	-49,79 MLWS	51,00	7	72	273	35,7	
81	-50,04 MLWS	51,25	9	72	282	27,8	
82	-50,29 MLWS	51,50	7	72	289	35,7	
83	-50,54 MLWS	51,75	8	72	297	31,3	
84	-50,79 MLWS	52,00	7	72	304	35,7	
85	-51,04 MLWS	52,25	8	72	312	31,3	
86	-51,29 MLWS	52,50	7	72	319	35,7	
87	-51,54 MLWS	52,75	9	72	328	27,8	
88	-51,79 MLWS	53,00	10	72	338	25,0	
89	-52,04 MLWS	53,25	11	72	349	22,7	
90	-52,29 MLWS	53,50	11	72	360	22,7	
91	-52,54 MLWS	53,75	10	72	370	25,0	
92	-52,79 MLWS	54,00	9	72	379	27,8	
93	-53,04 MLWS	54,25	12	72	391	20,8	
94	-53,29 MLWS	54,50	11	72	402	22,7	
95	-53,54 MLWS	54,75	10	72	412	25,0	
96	-53,79 MLWS	55,00	13	72	425	19,2	
97	-54,04 MLWS	55,25	13	72	438	19,2	
98	-54,29 MLWS	55,50	13	72	451	19,2	
99	-54,54 MLWS	55,75	11	72	462	22,7	
100	-54,79 MLWS	56,00	12	72	474	20,8	
101	-55,04 MLWS	56,25	11	72	485	22,7	
102	-55,29 MLWS	56,50	10	72	495	25,0	
103	-55,54 MLWS	56,75	13	72	508	19,2	
104	-55,79 MLWS	57,00	13	72	521	19,2	
105	-56,04 MLWS	57,25	14	72	535	17,9	
106	-56,29 MLWS	57,50	15	72	550	16,7	
107	-56,54 MLWS	57,75	16	72	566	15,6	
108	-56,79 MLWS	58,00	15	72	581	16,7	
109	-57,04 MLWS	58,25	17	72	598	14,7	
110	-57,29 MLWS	58,50	16	72	614	15,6	
111	-57,54 MLWS	58,75	15	72	629	16,7	
112	-57,79 MLWS	59,00	17	72	646	14,7	
113	-58,04 MLWS	59,25	15	72	661	16,7	
114	-58,29 MLWS	59,50	16	72	677	15,6	
115	-58,54 MLWS	59,75	17	72	694	14,7	
116	-58,79 MLWS	60,00	17	72	711	14,7	
117	-59,04 MLWS	60,25	17	72	728	14,7	
118	-59,29 MLWS	60,50	16	72	744	15,6	
119	-59,54 MLWS	60,75	19	72	763	13,2	
120	-59,79 MLWS	61,00	19	72	782	13,2	
121	-60,04 MLWS	61,25	18	72	800	13,9	
122	-60,29 MLWS	61,50	19	72	819	13,2	
123	-60,54 MLWS	61,75	19	72	838	13,2	
124	-60,79 MLWS	62,00	21	72	859	11,9	
125	-61,04 MLWS	62,25	20	72	879	12,5	
126	-61,29 MLWS	62,50	19	72	898	13,2	
127	-61,54 MLWS	62,75	19	72	917	13,2	
128	-61,79 MLWS	63,00	19	72	936	13,2	
129	-62,04 MLWS	63,25	19	72	955	13,2	
130	-62,29 MLWS	63,50	21	72	976	11,9	
131	-62,54 MLWS	63,75	21	72	997	11,9	
132	-62,79 MLWS	64,00	19	72	1.016	13,2	
133	-63,04 MLWS	64,25	18	72	1.034	13,9	
134	-63,29 MLWS	64,50	19	72	1.053	13,2	
135	-63,54 MLWS	64,75	19	72	1.072	13,2	
136	-63,79 MLWS	65,00	19	72	1.091	13,2	
137	-64,04 MLWS	65,25	20	72	1.111	12,5	
138	-64,29 MLWS	65,50	17	72	1.128	14,7	
139	-64,54 MLWS	65,75	19	72	1.147	13,2	
140	-64,79 MLWS	66,00	19	72	1.166	13,2	
141	-65,04 MLWS	66,25	18	72	1.184	13,9	
142	-65,29 MLWS	66,50	18	72	1.202	13,9	
143	-65,54 MLWS	66,75	18	72	1.220	13,9	
144	-65,79 MLWS	67,00	19	72	1.239	13,2	
145	-66,04 MLWS	67,25	18	288	1.257	13,9	
146	-66,29 MLWS	67,50	17	286	1.274	14,7	
147	-66,54 MLWS	67,75	18	288	1.292	13,9	
148	-66,79 MLWS	68,00	17	287	1.309	14,7	
149	-67,04 MLWS	68,25	15	288	1.324	16,7	
150	-67,29 MLWS	68,50	37	288	1.361	6,8	
151	-67,54 MLWS	68,75	37	287	1.398	6,8	
