N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-34,77 MLWS	36,00					
2	-35,02 MLWS	36,25	12	90	12	21	
3	-35,27 MLWS	36,50	12	90	24	21	
4	-35,52 MLWS	36,75	12	90	36	21	
5	-35,77 MLWS	37,00	12	90	48	21	
6	-36,02 MLWS	37,25	7	90	55	36	
7	-36,27 MLWS	37,50	7	90	62	36	
8	-36,52 MLWS	37,75	7	90	69	36	
9	-36,77 MLWS	38,00	7	90	76	36	
10	-37,02 MLWS	38,25	8	90	84	31	
11	-37,27 MLWS	38,50	8	90	92	31	
12	-37,52 MLWS	38,75	10	90	102	25	
13	-37,77 MLWS	39,00	12	90	114	21	
14	-38,02 MLWS	39,25	12	90	126	21	
15	-38,27 MLWS	39,50	12	90	138	21	
16	-38,52 MLWS	39,75	12	90	150	21	
17	-38,77 MLWS	40,00	12	90	162	21	
18	-39,02 MLWS	40,25	12	90	174	21	
19	-39,27 MLWS	40,50	10	90	184	25	
20	-39,52 MLWS	40,75	8	90	192	31	
21	-39,77 MLWS	41,00	10	90	202	25	
22	-40,02 MLWS	41,25	10	90	212	25	
23	-40,27 MLWS	41,50	12	90	224	21	
24	-40,52 MLWS	41,75	12	90	236	21	
25	-40,77 MLWS	42,00	12	90	248	21	
26	-41,02 MLWS	42,25	12	90	260	21	
27	-41,27 MLWS	42,50	12	90	272	21	
28	-41,52 MLWS	42,75	12	90	284	21	
29	-41,77 MLWS	43,00	10	90	294	25	
30	-42,02 MLWS	43,25	10	90	304	25	
31	-42,27 MLWS	43,50	10	90	314	25	
32	-42,52 MLWS	43,75	10	90	324	25	
33	-42,77 MLWS	44,00	9	90	333	28	
34	-43,02 MLWS	44,25	9	90	342	28	
35	-43,27 MLWS	44,50	9	90	351	28	
36	-43,52 MLWS	44,75	9	90	360	28	
37	-43,77 MLWS	45,00	9	90	369	28	
38	-44,02 MLWS	45,25	10	90	379	25	
39	-44,27 MLWS	45,50	10	90	389	25	
40	-44,52 MLWS	45,75	10	90	399	25	
41	-44,77 MLWS	46,00	10	90	409	25	
42	-45,02 MLWS	46,25	10	90	419	25	
43	-45,27 MLWS	46,50	12	90	431	21	
44	-45,52 MLWS	46,75	12	90	443	21	
45	-45,77 MLWS	47,00	12	90	455	21	
46	-46,02 MLWS	47,25	12	90	467	21	
47	-46,27 MLWS	47,50	12	90	479	21	
48	-46,52 MLWS	47,75	12	90	491	21	
49	-46,77 MLWS	48,00	12	90	503	21	
50	-47,02 MLWS	48,25	12	90	515	21	
51	-47,27 MLWS	48,50	12	90	527	20,8	
52	-47,52 MLWS	48,75	12	90	539	20,8	
53	-47,77 MLWS	49,00	12	90	551	20,8	
54	-48,02 MLWS	49,25	12	90	563	20,8	
55	-48,27 MLWS	49,50	12	90	575	20,8	
56	-48,52 MLWS	49,75	14	90	589	17,9	
57	-48,77 MLWS	50,00	14	90	603	17,9	
58	-49,02 MLWS	50,25	14	90	617	17,9	
59	-49,27 MLWS	50,50	14	90	631	17,9	
60	-49,52 MLWS	50,75	14	90	645	17,9	
61	-49,77 MLWS	51,00	13	90	658	19,2	
62	-50,02 MLWS	51,25	13	90	671	19,2	
63	-50,27 MLWS	51,50	14	90	685	17,9	
64	-50,52 MLWS	51,75	15	90	700	16,7	
65	-50,77 MLWS	52,00	15	90	715	16,7	
66	-51,02 MLWS	52,25	15	90	730	16,7	
67	-51,27 MLWS	52,50	16	90	746	15,6	
68	-51,52 MLWS	52,75	16	90	762	15,6	
69	-51,77 MLWS	53,00	16	90	778	15,6	
70	-52,02 MLWS	53,25	16	90	794	15,6	
71	-52,27 MLWS	53,50	16	90	810	15,6	
72	-52,52 MLWS	53,75	16	90	826	15,6	
73	-52,77 MLWS	54,00	16	90	842	15,6	
74	-53,02 MLWS	54,25	16	90	858	15,6	
75	-53,27 MLWS	54,50	15	90	873	16,7	
76	-53,52 MLWS	54,75	15	90	888	16,7	
77	-53,77 MLWS	55,00	15	90	903	16,7	
78	-54,02 MLWS	55,25	15	90	918	16,7	
79	-54,27 MLWS	55,50	16	90	934	15,6	
80	-54,52 MLWS	55,75	16	90	950	15,6	
81	-54,77 MLWS	56,00	16	110	966	15,6	
82	-55,02 MLWS	56,25	16	110	982	15,6	
83	-55,27 MLWS	56,50	17	110	999	14,7	
84	-55,52 MLWS	56,75	17	110	1.016	14,7	
85	-55,77 MLWS	57,00	17	110	1.033	14,7	
86	-56,02 MLWS	57,25	17	110	1.050	14,7	
87	-56,27 MLWS	57,50	18	110	1.068	13,9	
88	-56,52 MLWS	57,75	18	110	1.086	13,9	
89	-56,77 MLWS	58,00	18	110	1.104	13,9	
90	-57,02 MLWS	58,25	18	110	1.122	13,9	
91	-57,27 MLWS	58,50	18	110	1.140	13,9	
92	-57,52 MLWS	58,75	18	110	1.158	13,9	
93	-57,77 MLWS	59,00	19	110	1.177	13,2	
94	-58,02 MLWS	59,25	19	110	1.196	13,2	
95	-58,27 MLWS	59,50	20	110	1.216	12,5	
96	-58,52 MLWS	59,75	20	110	1.236	12,5	
97	-58,77 MLWS	60,00	20	140	1.256	12,5	
98	-59,02 MLWS	60,25	21	140	1.277	11,9	
99	-59,27 MLWS	60,50	24	140	1.301	10,4	
100	-59,52 MLWS	60,75	24	140	1.325	10,4	
101	-59,77 MLWS	61,00	24	14	1.349	10,4	
102	-60,02 MLWS	61,25	23	14	1.372	10,9	
103	-60,27 MLWS	61,50	23	180	1.395	10,9	
104	-60,52 MLWS	61,75	23	180	1.418	10,9	
105	-60,77 MLWS	62,00	23	180	1.441	10,9	
106	-61,02 MLWS	62,25	21	180	1.462	11,9	
107	-61,27 MLWS	62,50	21	180	1.483	11,9	
108	-61,52 MLWS	62,75	22	180	1.505	11,4	
109	-61,77 MLWS	63,00	22	190	1.527	11,4	
110	-62,02 MLWS	63,25	22	190	1.549	11,4	
111	-62,27 MLWS	63,50	23	190	1.572	10,9	
112	-62,52 MLWS	63,75	23	190	1.595	10,9	
113	-62,77 MLWS	64,00	23	190	1.618	10,9	
114	-63,02 MLWS	64,25	24	190	1.642	10,4	
115	-63,27 MLWS	64,50	24	190	1.666	10,4	
