N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-40,71 MLWS	42,00					
2	-40,96 MLWS	42,25	7	36	7	36	
3	-41,21 MLWS	42,50	6	36	13	42	
4	-41,46 MLWS	42,75	6	36	19	42	
5	-41,71 MLWS	43,00	7	36	26	36	
6	-41,96 MLWS	43,25	7	36	33	36	
7	-42,21 MLWS	43,50	6	36	39	42	
8	-42,46 MLWS	43,75	7	36	46	36	
9	-42,71 MLWS	44,00	7	36	53	36	
10	-42,96 MLWS	44,25	7	36	60	36	
11	-43,21 MLWS	44,50	7	36	67	36	
12	-43,46 MLWS	44,75	7	36	74	36	
13	-43,71 MLWS	45,00	6	36	80	42	
14	-43,96 MLWS	45,25	6	36	86	42	
15	-44,21 MLWS	45,50	7	36	93	36	
16	-44,46 MLWS	45,75	7	36	100	36	
17	-44,71 MLWS	46,00	8	36	108	31	
18	-44,96 MLWS	46,25	8	36	116	31	
19	-45,21 MLWS	46,50	10	36	126	25	
20	-45,46 MLWS	46,75	8	36	134	31	
21	-45,71 MLWS	47,00	10	36	144	25	
22	-45,96 MLWS	47,25	10	36	154	25	
23	-46,21 MLWS	47,50	10	36	164	25	
24	-46,46 MLWS	47,75	10	36	174	25	
25	-46,71 MLWS	48,00	10	36	184	25	
26	-46,96 MLWS	48,25	20	36	204	13	
27	-47,21 MLWS	48,50	18	40	222	14	
28	-47,46 MLWS	48,75	20	40	242	13	
29	-47,71 MLWS	49,00	26	40	268	10	
30	-47,96 MLWS	49,25	26	48	294	10	
31	-48,21 MLWS	49,50	26	57	320	10	
32	-48,46 MLWS	49,75	28	57	348	9	
33	-48,71 MLWS	50,00	28	60	376	9	
34	-48,96 MLWS	50,25	28	64	404	9	
35	-49,21 MLWS	50,50	28	72	432	9	
36	-49,46 MLWS	50,75	24	95	456	10	
37	-49,71 MLWS	51,00	24	105	480	10	
38	-49,96 MLWS	51,25	26	105	506	10	
39	-50,21 MLWS	51,50	24	105	530	10	
40	-50,46 MLWS	51,75	31	100	561	8	
41	-50,71 MLWS	52,00	28	120	589	9	
42	-50,96 MLWS	52,25	28	130	617	9	
43	-51,21 MLWS	52,50	25	130	642	10	
44	-51,46 MLWS	52,75	25	130	667	10	
45	-51,71 MLWS	53,00	27	130	694	9	
46	-51,96 MLWS	53,25	27	120	721	9	
47	-52,21 MLWS	53,50	27	100	748	9	
48	-52,46 MLWS	53,75	27	100	775	9	
49	-52,71 MLWS	54,00	27	100	802	9	
50	-52,96 MLWS	54,25	27	100	829	9	
51	-53,21 MLWS	54,50	24	100	853	10,4	
52	-53,46 MLWS	54,75	24	110	877	10,4	
53	-53,71 MLWS	55,00	25	110	902	10,0	
54	-53,96 MLWS	55,25	25	110	927	10,0	
55	-54,21 MLWS	55,50	25	110	952	10,0	
56	-54,46 MLWS	55,75	21	120	973	11,9	
57	-54,71 MLWS	56,00	21	120	994	11,9	
58	-54,96 MLWS	56,25	16	90	1.010	15,6	
59	-55,21 MLWS	56,50	18	80	1.028	13,9	
60	-55,46 MLWS	56,75	22	75	1.050	11,4	
61	-55,71 MLWS	57,00	29	75	1.079	8,6	
62	-55,96 MLWS	57,25	25	80	1.104	10,0	
63	-56,21 MLWS	57,50	25	80	1.129	10,0	
64	-56,46 MLWS	57,75	25	80	1.154	10,0	
65	-56,71 MLWS	58,00	25	85	1.179	10,0	
66	-56,96 MLWS	58,25	24	85	1.203	10,4	
67	-57,21 MLWS	58,50	24	85	1.227	10,4	
68	-57,46 MLWS	58,75	20	85	1.247	12,5	
69	-57,71 MLWS	59,00	20	85	1.267	12,5	
70	-57,96 MLWS	59,25	20	75	1.287	12,5	
71	-58,21 MLWS	59,50	21	75	1.308	11,9	
72	-58,46 MLWS	59,75	21	75	1.329	11,9	
73	-58,71 MLWS	60,00	23	75	1.352	10,9	
74	-58,96 MLWS	60,25	23	75	1.375	10,9	
75	-59,21 MLWS	60,50	23	75	1.398	10,9	
76	-59,46 MLWS	60,75	24	75	1.422	10,4	
77	-59,71 MLWS	61,00	30	80	1.452	8,3	
78	-59,96 MLWS	61,25	30	80	1.482	8,3	
79	-60,21 MLWS	61,50	30	90	1.512	8,3	
80	-60,46 MLWS	61,75	30	95	1.542	8,3	
81	-60,71 MLWS	62,00	25	95	1.567	10,0	
82	-60,96 MLWS	62,25	50	230	1.617	5,0	
83	-61,21 MLWS	62,50	40	240	1.657	6,3	
84	-61,46 MLWS	62,75	30	245	1.687	8,3	
85	-61,71 MLWS	63,00	26	240	1.713	9,6	
86	-61,96 MLWS	63,25	26	240	1.739	9,6	
87	-62,21 MLWS	63,50	30	240	1.769	8,3	
88	-62,46 MLWS	63,75	32	240	1.801	7,8	
89	-62,71 MLWS	64,00	26	240	1.827	9,6	
90	-62,96 MLWS	64,25	26	240	1.853	9,6	
91	-63,21 MLWS	64,50	26	240	1.879	9,6	
92	-63,46 MLWS	64,75	28	225	1.907	8,9	
93	-63,71 MLWS	65,00	28	225	1.935	8,9	
94	-63,96 MLWS	65,25	30	210	1.965	8,3	
95	-64,21 MLWS	65,50	30	210	1.995	8,3	
96	-64,31 MLWS	65,60	12	210	2.007	8,3	
