N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-42,38 MLWS	43,25					
2	-42,63 MLWS	43,50	6	36	6	42	
3	-42,88 MLWS	43,75	6	36	12	42	
4	-43,13 MLWS	44,00	6	36	18	42	
5	-43,38 MLWS	44,25	6	36	24	42	
6	-43,63 MLWS	44,50	6	36	30	42	
7	-43,88 MLWS	44,75	6	36	36	42	
8	-44,13 MLWS	45,00	6	36	42	42	
9	-44,38 MLWS	45,25	6	36	48	42	
10	-44,63 MLWS	45,50	6	36	54	42	
11	-44,88 MLWS	45,75	8	36	62	31	
12	-45,13 MLWS	46,00	8	36	70	31	
13	-45,38 MLWS	46,25	8	36	78	31	
14	-45,63 MLWS	46,50	8	36	86	31	
15	-45,88 MLWS	46,75	10	36	96	25	
16	-46,13 MLWS	47,00	10	36	106	25	
17	-46,38 MLWS	47,25	10	36	116	25	
18	-46,63 MLWS	47,50	10	36	126	25	
19	-46,88 MLWS	47,75	10	36	136	25	
20	-47,13 MLWS	48,00	10	36	146	25	
21	-47,38 MLWS	48,25	8	36	154	31	
22	-47,63 MLWS	48,50	12	36	166	21	
23	-47,88 MLWS	48,75	12	36	178	21	
24	-48,13 MLWS	49,00	12	36	190	21	
25	-48,38 MLWS	49,25	12	36	202	21	
26	-48,63 MLWS	49,50	14	36	216	18	
27	-48,88 MLWS	49,75	14	36	230	18	
28	-49,13 MLWS	50,00	14	36	244	18	
29	-49,38 MLWS	50,25	14	36	258	18	
30	-49,63 MLWS	50,50	14	36	272	18	
31	-49,88 MLWS	50,75	16	36	288	16	
32	-50,13 MLWS	51,00	16	36	304	16	
33	-50,38 MLWS	51,25	16	36	320	16	
34	-50,63 MLWS	51,50	16	36	336	16	
35	-50,88 MLWS	51,75	16	36	352	16	
36	-51,13 MLWS	52,00	16	36	368	16	
37	-51,38 MLWS	52,25	21	36	389	12	
38	-51,63 MLWS	52,50	21	36	410	12	
39	-51,88 MLWS	52,75	21	36	431	12	
40	-52,13 MLWS	53,00	21	36	452	12	
41	-52,38 MLWS	53,25	21	36	473	12	
42	-52,63 MLWS	53,50	26	36	499	10	
43	-52,88 MLWS	53,75	26	36	525	10	
44	-53,13 MLWS	54,00	26	36	551	10	
45	-53,38 MLWS	54,25	26	36	577	10	
46	-53,63 MLWS	54,50	28	36	605	9	
47	-53,88 MLWS	54,75	24	40	629	10	
48	-54,13 MLWS	55,00	20	40	649	13	
49	-54,38 MLWS	55,25	20	40	669	13	
50	-54,63 MLWS	55,50	20	40	689	13	
51	-54,88 MLWS	55,75	20	40	709	12,5	
52	-55,13 MLWS	56,00	20	40	729	12,5	
53	-55,38 MLWS	56,25	24	40	753	10,4	
54	-55,63 MLWS	56,50	24	40	777	10,4	
55	-55,88 MLWS	56,75	24	40	801	10,4	
56	-56,13 MLWS	57,00	24	40	825	10,4	
57	-56,38 MLWS	57,25	24	40	849	10,4	
58	-56,63 MLWS	57,50	24	50	873	10,4	
59	-56,88 MLWS	57,75	24	50	897	10,4	
60	-57,13 MLWS	58,00	24	50	921	10,4	
61	-57,38 MLWS	58,25	26	50	947	9,6	
62	-57,63 MLWS	58,50	26	50	973	9,6	
63	-57,88 MLWS	58,75	26	50	999	9,6	
64	-58,13 MLWS	59,00	26	60	1.025	9,6	
65	-58,38 MLWS	59,25	26	60	1.051	9,6	
66	-58,63 MLWS	59,50	26	60	1.077	9,6	
67	-58,88 MLWS	59,75	26	60	1.103	9,6	
68	-59,13 MLWS	60,00	29	60	1.132	8,6	
69	-59,38 MLWS	60,25	28	60	1.160	8,9	
70	-59,63 MLWS	60,50	29	60	1.189	8,6	
71	-59,88 MLWS	60,75	29	70	1.218	8,6	
72	-60,13 MLWS	61,00	29	70	1.247	8,6	
73	-60,38 MLWS	61,25	22	70	1.269	11,4	
74	-60,63 MLWS	61,50	78	150	1.347	3,2	
75	-60,88 MLWS	61,75	40	150	1.387	6,3	
76	-61,13 MLWS	62,00	38	150	1.425	6,6	
77	-61,38 MLWS	62,25	30	150	1.455	8,3	
78	-61,63 MLWS	62,50	30	170	1.485	8,3	
79	-61,88 MLWS	62,75	34	170	1.519	7,4	
80	-62,13 MLWS	63,00	33	170	1.552	7,6	
81	-62,38 MLWS	63,25	31	190	1.583	8,1	
