N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,89 MLWS	39,00					
2	-38,14 MLWS	39,25	6	36	6	42	
3	-38,39 MLWS	39,50	8	36	14	31	
4	-38,64 MLWS	39,75	10	36	24	25	
5	-38,89 MLWS	40,00	8	36	32	31	
6	-39,14 MLWS	40,25	8	36	40	31	
7	-39,39 MLWS	40,50	8	36	48	31	
8	-39,64 MLWS	40,75	8	36	56	31	
9	-39,89 MLWS	41,00	8	36	64	31	
10	-40,14 MLWS	41,25	9	36	73	28	
11	-40,39 MLWS	41,50	8	36	81	31	
12	-40,64 MLWS	41,75	8	36	89	31	
13	-40,89 MLWS	42,00	8	36	97	31	
14	-41,14 MLWS	42,25	8	36	105	31	
15	-41,39 MLWS	42,50	8	36	113	31	
16	-41,64 MLWS	42,75	8	36	121	31	
17	-41,89 MLWS	43,00	8	36	129	31	
18	-42,14 MLWS	43,25	8	36	137	31	
19	-42,39 MLWS	43,50	10	36	147	25	
20	-42,64 MLWS	43,75	10	36	157	25	
21	-42,89 MLWS	44,00	10	36	167	25	
22	-43,14 MLWS	44,25	10	36	177	25	
23	-43,39 MLWS	44,50	10	36	187	25	
24	-43,64 MLWS	44,75	12	36	199	21	
25	-43,89 MLWS	45,00	12	36	211	21	
26	-44,14 MLWS	45,25	12	36	223	21	
27	-44,39 MLWS	45,50	12	36	235	21	
28	-44,64 MLWS	45,75	14	36	249	18	
29	-44,89 MLWS	46,00	16	36	265	16	
30	-45,14 MLWS	46,25	16	36	281	16	
31	-45,39 MLWS	46,50	16	36	297	16	
32	-45,64 MLWS	46,75	16	36	313	16	
33	-45,89 MLWS	47,00	16	36	329	16	
34	-46,14 MLWS	47,25	18	36	347	14	
35	-46,39 MLWS	47,50	20	36	367	13	
36	-46,64 MLWS	47,75	22	36	389	11	
37	-46,89 MLWS	48,00	22	36	411	11	
38	-47,14 MLWS	48,25	22	36	433	11	
39	-47,39 MLWS	48,50	22	36	455	11	
40	-47,64 MLWS	48,75	24	36	479	10	
41	-47,89 MLWS	49,00	28	36	507	9	
42	-48,14 MLWS	49,25	28	36	535	9	
43	-48,39 MLWS	49,50	26	36	561	10	
44	-48,64 MLWS	49,75	24	36	585	10	
45	-48,89 MLWS	50,00	26	36	611	10	
46	-49,14 MLWS	50,25	26	36	637	10	
47	-49,39 MLWS	50,50	24	36	661	10	
48	-49,64 MLWS	50,75	24	36	685	10	
49	-49,89 MLWS	51,00	22	36	707	11	
50	-50,14 MLWS	51,25	24	36	731	10	
51	-50,39 MLWS	51,50	26	36	757	9,6	
52	-50,64 MLWS	51,75	26	36	783	9,6	
53	-50,89 MLWS	52,00	26	36	809	9,6	
54	-51,14 MLWS	52,25	26	40	835	9,6	
55	-51,39 MLWS	52,50	24	40	859	10,4	
56	-51,64 MLWS	52,75	24	40	883	10,4	
57	-51,89 MLWS	53,00	26	40	909	9,6	
58	-52,14 MLWS	53,25	26	40	935	9,6	
59	-52,39 MLWS	53,50	28	40	963	8,9	
60	-52,64 MLWS	53,75	28	50	991	8,9	
61	-52,89 MLWS	54,00	24	50	1.015	10,4	
62	-53,14 MLWS	54,25	24	50	1.039	10,4	
63	-53,39 MLWS	54,50	26	50	1.065	9,6	
64	-53,64 MLWS	54,75	24	50	1.089	10,4	
65	-53,89 MLWS	55,00	22	60	1.111	11,4	
66	-54,14 MLWS	55,25	24	60	1.135	10,4	
67	-54,39 MLWS	55,50	26	60	1.161	9,6	
68	-54,64 MLWS	55,75	24	60	1.185	10,4	
69	-54,89 MLWS	56,00	26	60	1.211	9,6	
70	-55,14 MLWS	56,25	28	60	1.239	8,9	
71	-55,39 MLWS	56,50	30	65	1.269	8,3	
72	-55,64 MLWS	56,75	28	65	1.297	8,9	
73	-55,89 MLWS	57,00	26	70	1.323	9,6	
74	-56,14 MLWS	57,25	28	70	1.351	8,9	
75	-56,39 MLWS	57,50	28	70	1.379	8,9	
76	-56,64 MLWS	57,75	28	70	1.407	8,9	
77	-56,89 MLWS	58,00	26	75	1.433	9,6	
78	-57,14 MLWS	58,25	24	75	1.457	10,4	
79	-57,39 MLWS	58,50	26	75	1.483	9,6	
80	-57,64 MLWS	58,75	26	75	1.509	9,6	
81	-57,89 MLWS	59,00	26	75	1.535	9,6	
82	-58,14 MLWS	59,25	26	75	1.561	9,6	
83	-58,39 MLWS	59,50	26	75	1.587	9,6	
84	-58,64 MLWS	59,75	26	75	1.613	9,6	
85	-58,89 MLWS	60,00	24	75	1.637	10,4	
86	-59,14 MLWS	60,25	24	75	1.661	10,4	
87	-59,39 MLWS	60,50	24	75	1.685	10,4	
88	-59,64 MLWS	60,75	24	75	1.709	10,4	
89	-59,89 MLWS	61,00	26	75	1.735	9,6	
90	-60,14 MLWS	61,25	26	75	1.761	9,6	
91	-60,39 MLWS	61,50	24	90	1.785	10,4	
92	-60,64 MLWS	61,75	24	90	1.809	10,4	
93	-60,89 MLWS	62,00	26	90	1.835	9,6	
94	-61,14 MLWS	62,25	26	90	1.861	9,6	
95	-61,39 MLWS	62,50	26	90	1.887	9,6	
96	-61,64 MLWS	62,75	26	90	1.913	9,6	
97	-61,89 MLWS	63,00	26	90	1.939	9,6	
98	-62,14 MLWS	63,25	28	90	1.967	8,9	
99	-62,39 MLWS	63,50	28	90	1.995	8,9	
100	-62,64 MLWS	63,75	30	90	2.025	8,3	
101	-62,89 MLWS	64,00	28	100	2.053	8,9	
102	-63,14 MLWS	64,25	30	100	2.083	8,3	
103	-63,39 MLWS	64,50	30	100	2.113	8,3	
104	-63,64 MLWS	64,75	34	110	2.147	7,4	
105	-63,89 MLWS	65,00	32	110	2.179	7,8	
106	-64,14 MLWS	65,25	32	110	2.211	7,8	
107	-64,39 MLWS	65,50	32	120	2.243	7,8	
108	-64,64 MLWS	65,75	30	120	2.273	8,3	
109	-64,89 MLWS	66,00	32	120	2.305	7,8	
110	-65,14 MLWS	66,25	32	130	2.337	7,8	
111	-65,39 MLWS	66,50	32	130	2.369	7,8	
112	-65,64 MLWS	66,75	30	140	2.399	8,3	
113	-65,89 MLWS	67,00	30	140	2.429	8,3	
114	-66,14 MLWS	67,25	30	140	2.459	8,3	
115	-66,39 MLWS	67,50	30	150	2.489	8,3	
116	-66,64 MLWS	67,75	30	150	2.519	8,3	
117	-66,89 MLWS	68,00	30	160	2.549	8,3	
118	-67,14 MLWS	68,25	30	160	2.579	8,3	
119	-67,39 MLWS	68,50	30	160	2.609	8,3	
120	-67,64 MLWS	68,75	30	170	2.639	8,3	
121	-67,89 MLWS	69,00	30	170	2.669	8,3	
122	-68,14 MLWS	69,25	28	170	2.697	8,9	
123	-68,39 MLWS	69,50	26	170	2.723	9,6	
124	-68,64 MLWS	69,75	26	170	2.749	9,6	
125	-68,89 MLWS	70,00	26	170	2.775	9,6	
126	-69,14 MLWS	70,25	26	170	2.801	9,6	
127	-69,39 MLWS	70,50	28	170	2.829	8,9	
128	-69,64 MLWS	70,75	24	170	2.853	10,4	
129	-69,89 MLWS	71,00	24	170	2.877	10,4	
130	-70,14 MLWS	71,25	22	170	2.899	11,4	
131	-70,39 MLWS	71,50	28	170	2.927	8,9	
132	-70,64 MLWS	71,75	30	180	2.957	8,3	
133	-70,89 MLWS	72,00	30	180	2.987	8,3	
134	-71,14 MLWS	72,25	28	180	3.015	8,9	
135	-71,39 MLWS	72,50	28	180	3.043	8,9	
136	-71,64 MLWS	72,75	28	190	3.071	8,9	
137	-71,89 MLWS	73,00	28	190	3.099	8,9	
138	-72,14 MLWS	73,25	26	190	3.125	9,6	
139	-72,39 MLWS	73,50	26	190	3.151	9,6	
140	-72,64 MLWS	73,75	26	190	3.177	9,6	
141	-72,89 MLWS	74,00	26	190	3.203	9,6	
142	-73,14 MLWS	74,25	28	190	3.231	8,9	
143	-73,39 MLWS	74,50	26	190	3.257	9,6	
144	-73,64 MLWS	74,75	30	190	3.287	8,3	
145	-73,89 MLWS	75,00	28	190	3.315	8,9	
146	-74,14 MLWS	75,25	28	190	3.343	8,9	
147	-74,39 MLWS	75,50	26	190	3.369	9,6	
148	-74,64 MLWS	75,75	28	190	3.397	8,9	
149	-74,89 MLWS	76,00	26	190	3.423	9,6	
150	-75,14 MLWS	76,25	24	200	3.447	10,4	
151	-75,39 MLWS	76,50	26	200	3.473	9,6	
152	-75,64 MLWS	76,75	30	200	3.503	8,3	
153	-75,89 MLWS	77,00	30	200	3.533	8,3	
154	-76,14 MLWS	77,25	28	200	3.561	8,9	
155	-76,39 MLWS	77,50	32	200	3.593	7,8	
156	-76,64 MLWS	77,75	32	210	3.625	7,8	
157	-76,89 MLWS	78,00	32	210	3.657	7,8	
158	-77,14 MLWS	78,25	28	210	3.685	8,9	
159	-77,39 MLWS	78,50	28	210	3.713	8,9	
160	-77,64 MLWS	78,75	30	210	3.743	8,3	
161	-77,89 MLWS	79,00	30	210	3.773	8,3	
162	-78,14 MLWS	79,25	34	220	3.807	7,4	
