N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,35 MLWS	38,25					
2	-37,60 MLWS	38,50	6	36	6	42	
3	-37,85 MLWS	38,75	6	36	12	42	
4	-38,10 MLWS	39,00	6	36	18	42	
5	-38,35 MLWS	39,25	6	36	24	42	
6	-38,60 MLWS	39,50	8	36	32	31	
7	-38,85 MLWS	39,75	8	36	40	31	
8	-39,10 MLWS	40,00	8	36	48	31	
9	-39,35 MLWS	40,25	8	36	56	31	
10	-39,60 MLWS	40,50	8	36	64	31	
11	-39,85 MLWS	40,75	8	36	72	31	
12	-40,10 MLWS	41,00	8	36	80	31	
13	-40,35 MLWS	41,25	8	36	88	31	
14	-40,60 MLWS	41,50	8	36	96	31	
15	-40,85 MLWS	41,75	8	36	104	31	
16	-41,10 MLWS	42,00	8	36	112	31	
17	-41,35 MLWS	42,25	8	36	120	31	
18	-41,60 MLWS	42,50	8	36	128	31	
19	-41,85 MLWS	42,75	8	36	136	31	
20	-42,10 MLWS	43,00	7	36	143	36	
21	-42,35 MLWS	43,25	7	36	150	36	
22	-42,60 MLWS	43,50	7	36	157	36	
23	-42,85 MLWS	43,75	8	36	165	31	
24	-43,10 MLWS	44,00	8	36	173	31	
25	-43,35 MLWS	44,25	8	36	181	31	
26	-43,60 MLWS	44,50	8	36	189	31	
27	-43,85 MLWS	44,75	10	36	199	25	
28	-44,10 MLWS	45,00	10	36	209	25	
29	-44,35 MLWS	45,25	10	36	219	25	
30	-44,60 MLWS	45,50	10	36	229	25	
31	-44,85 MLWS	45,75	10	36	239	25	
32	-45,10 MLWS	46,00	10	36	249	25	
33	-45,35 MLWS	46,25	10	36	259	25	
34	-45,60 MLWS	46,50	10	36	269	25	
35	-45,85 MLWS	46,75	10	36	279	25	
36	-46,10 MLWS	47,00	10	36	289	25	
37	-46,35 MLWS	47,25	10	36	299	25	
38	-46,60 MLWS	47,50	10	36	309	25	
39	-46,85 MLWS	47,75	12	36	321	21	
40	-47,10 MLWS	48,00	12	36	333	21	
41	-47,35 MLWS	48,25	14	36	347	18	
42	-47,60 MLWS	48,50	14	36	361	18	
43	-47,85 MLWS	48,75	14	36	375	18	
44	-48,10 MLWS	49,00	16	36	391	16	
45	-48,35 MLWS	49,25	16	36	407	16	
46	-48,60 MLWS	49,50	16	36	423	16	
47	-48,85 MLWS	49,75	18	36	441	14	
48	-49,10 MLWS	50,00	18	36	459	14	
49	-49,35 MLWS	50,25	20	36	479	13	
50	-49,60 MLWS	50,50	20	36	499	13	
51	-49,85 MLWS	50,75	20	36	519	12,5	
52	-50,10 MLWS	51,00	20	36	539	12,5	
53	-50,35 MLWS	51,25	20	36	559	12,5	
54	-50,60 MLWS	51,50	20	36	579	12,5	
55	-50,85 MLWS	51,75	20	36	599	12,5	
56	-51,10 MLWS	52,00	26	36	625	9,6	
57	-51,35 MLWS	52,25	26	36	651	9,6	
