N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-39,80 MLWS	41,00					
2	-40,05 MLWS	41,25	2	36	2	125	
3	-40,30 MLWS	41,50	6	36	8	42	
4	-40,55 MLWS	41,75	6	36	14	42	
5	-40,80 MLWS	42,00	7	36	21	36	
6	-41,05 MLWS	42,25	7	36	28	36	
7	-41,30 MLWS	42,50	6	36	34	42	
8	-41,55 MLWS	42,75	6	36	40	42	
9	-41,80 MLWS	43,00	6	36	46	42	
10	-42,05 MLWS	43,25	7	36	53	36	
11	-42,30 MLWS	43,50	7	36	60	36	
12	-42,55 MLWS	43,75	6	36	66	42	
13	-42,80 MLWS	44,00	7	36	73	36	
14	-43,05 MLWS	44,25	7	36	80	36	
15	-43,30 MLWS	44,50	7	36	87	36	
16	-43,55 MLWS	44,75	7	36	94	36	
17	-43,80 MLWS	45,00	7	36	101	36	
18	-44,05 MLWS	45,25	7	36	108	36	
19	-44,30 MLWS	45,50	7	36	115	36	
20	-44,55 MLWS	45,75	8	36	123	31	
21	-44,80 MLWS	46,00	8	36	131	31	
22	-45,05 MLWS	46,25	10	36	141	25	
23	-45,30 MLWS	46,50	10	36	151	25	
24	-45,55 MLWS	46,75	10	36	161	25	
25	-45,80 MLWS	47,00	10	36	171	25	
26	-46,05 MLWS	47,25	13	36	184	19	
27	-46,30 MLWS	47,50	10	36	194	25	
28	-46,55 MLWS	47,75	13	36	207	19	
29	-46,80 MLWS	48,00	11	36	218	23	
30	-47,05 MLWS	48,25	14	36	232	18	
31	-47,30 MLWS	48,50	13	36	245	19	
32	-47,55 MLWS	48,75	13	36	258	19	
33	-47,80 MLWS	49,00	13	36	271	19	
34	-48,05 MLWS	49,25	16	36	287	16	
35	-48,30 MLWS	49,50	15	36	302	17	
36	-48,55 MLWS	49,75	16	36	318	16	
37	-48,80 MLWS	50,00	16	36	334	16	
38	-49,05 MLWS	50,25	16	36	350	16	
39	-49,30 MLWS	50,50	16	36	366	16	
40	-49,55 MLWS	50,75	16	36	382	16	
41	-49,80 MLWS	51,00	16	36	398	16	
42	-50,05 MLWS	51,25	16	36	414	16	
43	-50,30 MLWS	51,50	16	36	430	16	
44	-50,55 MLWS	51,75	16	36	446	16	
45	-50,80 MLWS	52,00	17	36	463	15	
46	-51,05 MLWS	52,25	20	36	483	13	
47	-51,30 MLWS	52,50	20	36	503	13	
48	-51,55 MLWS	52,75	20	36	523	13	
49	-51,80 MLWS	53,00	18	36	541	14	
50	-52,05 MLWS	53,25	20	36	561	13	
51	-52,30 MLWS	53,50	20	36	581	12,5	
52	-52,55 MLWS	53,75	20	36	601	12,5	
53	-52,80 MLWS	54,00	20	36	621	12,5	
54	-53,05 MLWS	54,25	20	36	641	12,5	
55	-53,30 MLWS	54,50	20	36	661	12,5	
56	-53,55 MLWS	54,75	24	36	685	10,4	
57	-53,80 MLWS	55,00	25	36	710	10,0	
58	-54,05 MLWS	55,25	25	36	735	10,0	
59	-54,30 MLWS	55,50	28	36	763	8,9	
60	-54,55 MLWS	55,75	25	36	788	10,0	
61	-54,80 MLWS	56,00	27	40	815	9,3	
62	-55,05 MLWS	56,25	29	40	844	8,6	
63	-55,30 MLWS	56,50	27	40	871	9,3	
64	-55,55 MLWS	56,75	27	41	898	9,3	
65	-55,80 MLWS	57,00	27	41	925	9,3	
