N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-42,36 MLWS	43,75					
2	-42,61 MLWS	44,00	8	36	8	31	
3	-42,86 MLWS	44,25	8	36	16	31	
4	-43,11 MLWS	44,50	8	36	24	31	
5	-43,36 MLWS	44,75	8	36	32	31	
6	-43,61 MLWS	45,00	8	36	40	31	
7	-43,86 MLWS	45,25	7	36	47	36	
8	-44,11 MLWS	45,50	7	36	54	36	
9	-44,36 MLWS	45,75	7	36	61	36	
10	-44,61 MLWS	46,00	7	36	68	36	
11	-44,86 MLWS	46,25	7	36	75	36	
12	-45,11 MLWS	46,50	7	36	82	36	
13	-45,36 MLWS	46,75	9	36	91	28	
14	-45,61 MLWS	47,00	9	36	100	28	
15	-45,86 MLWS	47,25	10	36	110	25	
16	-46,11 MLWS	47,50	10	36	120	25	
17	-46,36 MLWS	47,75	10	36	130	25	
18	-46,61 MLWS	48,00	10	36	140	25	
19	-46,86 MLWS	48,25	12	36	152	21	
20	-47,11 MLWS	48,50	14	36	166	18	
21	-47,36 MLWS	48,75	17	36	183	15	
22	-47,61 MLWS	49,00	22	36	205	11	
23	-47,86 MLWS	49,25	30	36	235	8	
24	-48,11 MLWS	49,50	28	42	263	9	
25	-48,36 MLWS	49,75	28	51	291	9	
26	-48,61 MLWS	50,00	28	57	319	9	
27	-48,86 MLWS	50,25	30	57	349	8	
28	-49,11 MLWS	50,50	29	60	378	9	
29	-49,36 MLWS	50,75	30	60	408	8	
30	-49,61 MLWS	51,00	30	72	438	8	
31	-49,86 MLWS	51,25	27	90	465	9	
32	-50,11 MLWS	51,50	25	100	490	10	
33	-50,36 MLWS	51,75	23	100	513	11	
34	-50,61 MLWS	52,00	23	100	536	11	
35	-50,86 MLWS	52,25	23	100	559	11	
36	-51,11 MLWS	52,50	23	100	582	11	
37	-51,36 MLWS	52,75	23	100	605	11	
38	-51,61 MLWS	53,00	23	100	628	11	
39	-51,86 MLWS	53,25	24	100	652	10	
40	-52,11 MLWS	53,50	24	100	676	10	
41	-52,36 MLWS	53,75	24	100	700	10	
42	-52,61 MLWS	54,00	27	100	727	9	
43	-52,86 MLWS	54,25	27	100	754	9	
44	-53,11 MLWS	54,50	27	100	781	9	
45	-53,36 MLWS	54,75	27	100	808	9	
46	-53,61 MLWS	55,00	22	100	830	11	
47	-53,86 MLWS	55,25	22	100	852	11	
48	-54,11 MLWS	55,50	23	90	875	11	
49	-54,36 MLWS	55,75	22	85	897	11	
50	-54,61 MLWS	56,00	22	80	919	11	
51	-54,86 MLWS	56,25	22	75	941	11,4	
52	-55,11 MLWS	56,50	22	75	963	11,4	
53	-55,36 MLWS	56,75	22	75	985	11,4	
54	-55,61 MLWS	57,00	22	75	1.007	11,4	
55	-55,86 MLWS	57,25	24	75	1.031	10,4	
56	-56,11 MLWS	57,50	24	75	1.055	10,4	
57	-56,36 MLWS	57,75	24	75	1.079	10,4	
58	-56,61 MLWS	58,00	23	75	1.102	10,9	
59	-56,86 MLWS	58,25	23	75	1.125	10,9	
60	-57,11 MLWS	58,50	23	75	1.148	10,9	
61	-57,36 MLWS	58,75	20	75	1.168	12,5	
62	-57,61 MLWS	59,00	20	75	1.188	12,5	
63	-57,86 MLWS	59,25	20	70	1.208	12,5	
64	-58,11 MLWS	59,50	20	70	1.228	12,5	
65	-58,36 MLWS	59,75	20	75	1.248	12,5	
66	-58,61 MLWS	60,00	22	75	1.270	11,4	
67	-58,86 MLWS	60,25	22	75	1.292	11,4	
68	-59,11 MLWS	60,50	22	75	1.314	11,4	
69	-59,36 MLWS	60,75	27	75	1.341	9,3	
70	-59,61 MLWS	61,00	29	90	1.370	8,6	
71	-59,86 MLWS	61,25	29	100	1.399	8,6	
72	-60,11 MLWS	61,50	29	110	1.428	8,6	
73	-60,36 MLWS	61,75	25	120	1.453	10,0	
74	-60,61 MLWS	62,00	20	120	1.473	12,5	
75	-60,86 MLWS	62,25	20	120	1.493	12,5	
76	-61,11 MLWS	62,50	20	120	1.513	12,5	
77	-61,36 MLWS	62,75	20	120	1.533	12,5	
78	-61,61 MLWS	63,00	18	100	1.551	13,9	
79	-61,86 MLWS	63,25	18	90	1.569	13,9	
80	-62,11 MLWS	63,50	18	85	1.587	13,9	
81	-62,36 MLWS	63,75	19	85	1.606	13,2	
82	-62,61 MLWS	64,00	19	85	1.625	13,2	
83	-62,86 MLWS	64,25	23	100	1.648	10,9	
84	-63,11 MLWS	64,50	23	100	1.671	10,9	
85	-63,36 MLWS	64,75	23	100	1.694	10,9	
86	-63,61 MLWS	65,00	23	105	1.717	10,9	
87	-63,86 MLWS	65,25	23	110	1.740	10,9	
