N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-36,76 MLWS	37,75					
2	-37,01 MLWS	38,00	4	36	4	63	
3	-37,26 MLWS	38,25	6	36	10	42	
4	-37,51 MLWS	38,50	7	36	17	36	
5	-37,76 MLWS	38,75	6	36	23	42	
6	-38,01 MLWS	39,00	6	36	29	42	
7	-38,26 MLWS	39,25	5	36	34	50	
8	-38,51 MLWS	39,50	5	36	39	50	
9	-38,76 MLWS	39,75	6	36	45	42	
10	-39,01 MLWS	40,00	6	36	51	42	
11	-39,26 MLWS	40,25	6	36	57	42	
12	-39,51 MLWS	40,50	6	36	63	42	
13	-39,76 MLWS	40,75	6	36	69	42	
14	-40,01 MLWS	41,00	6	36	75	42	
15	-40,26 MLWS	41,25	6	36	81	42	
16	-40,51 MLWS	41,50	6	36	87	42	
17	-40,76 MLWS	41,75	6	36	93	42	
18	-41,01 MLWS	42,00	7	36	100	36	
19	-41,26 MLWS	42,25	7	36	107	36	
20	-41,51 MLWS	42,50	7	36	114	36	
21	-41,76 MLWS	42,75	8	36	122	31	
22	-42,01 MLWS	43,00	8	36	130	31	
23	-42,26 MLWS	43,25	8	36	138	31	
24	-42,51 MLWS	43,50	8	36	146	31	
25	-42,76 MLWS	43,75	8	36	154	31	
26	-43,01 MLWS	44,00	10	36	164	25	
27	-43,26 MLWS	44,25	10	36	174	25	
28	-43,51 MLWS	44,50	10	36	184	25	
29	-43,76 MLWS	44,75	10	36	194	25	
30	-44,01 MLWS	45,00	11	36	205	23	
31	-44,26 MLWS	45,25	13	36	218	19	
32	-44,51 MLWS	45,50	13	36	231	19	
33	-44,76 MLWS	45,75	13	36	244	19	
34	-45,01 MLWS	46,00	13	36	257	19	
35	-45,26 MLWS	46,25	13	36	270	19	
36	-45,51 MLWS	46,50	15	36	285	17	
37	-45,76 MLWS	46,75	15	36	300	17	
38	-46,01 MLWS	47,00	15	36	315	17	
39	-46,26 MLWS	47,25	15	36	330	17	
40	-46,51 MLWS	47,50	16	36	346	16	
41	-46,76 MLWS	47,75	16	36	362	16	
42	-47,01 MLWS	48,00	16	36	378	16	
43	-47,26 MLWS	48,25	19	36	397	13	
44	-47,51 MLWS	48,50	17	41	414	15	
45	-47,76 MLWS	48,75	17	41	431	15	
46	-48,01 MLWS	49,00	19	41	450	13	
47	-48,26 MLWS	49,25	18	41	468	14	
48	-48,51 MLWS	49,50	18	41	486	14	
49	-48,76 MLWS	49,75	20	41	506	13	
50	-49,01 MLWS	50,00	20	41	526	13	
51	-49,26 MLWS	50,25	22	41	548	11,4	
52	-49,51 MLWS	50,50	22	41	570	11,4	
53	-49,76 MLWS	50,75	21	41	591	11,9	
54	-50,01 MLWS	51,00	20	41	611	12,5	
55	-50,26 MLWS	51,25	21	41	632	11,9	
56	-50,51 MLWS	51,50	24	41	656	10,4	
57	-50,76 MLWS	51,75	22	41	678	11,4	
58	-51,01 MLWS	52,00	19	46	697	13,2	
59	-51,26 MLWS	52,25	21	46	718	11,9	
60	-51,51 MLWS	52,50	22	46	740	11,4	
61	-51,76 MLWS	52,75	24	46	764	10,4	
62	-52,01 MLWS	53,00	24	46	788	10,4	
63	-52,26 MLWS	53,25	26	46	814	9,6	
64	-52,51 MLWS	53,50	26	46	840	9,6	
65	-52,76 MLWS	53,75	28	46	868	8,9	
66	-53,01 MLWS	54,00	30	46	898	8,3	
67	-53,26 MLWS	54,25	28	51	926	8,9	
68	-53,51 MLWS	54,50	27	51	953	9,3	
69	-53,76 MLWS	54,75	27	51	980	9,3	
70	-54,01 MLWS	55,00	24	56	1.004	10,4	
71	-54,26 MLWS	55,25	24	62	1.028	10,4	
72	-54,51 MLWS	55,50	26	62	1.054	9,6	
73	-54,76 MLWS	55,75	25	62	1.079	10,0	
74	-55,01 MLWS	56,00	26	62	1.105	9,6	
75	-55,26 MLWS	56,25	26	62	1.131	9,6	
76	-55,51 MLWS	56,50	28	62	1.159	8,9	
77	-55,76 MLWS	56,75	26	62	1.185	9,6	
78	-56,01 MLWS	57,00	32	62	1.217	7,8	
79	-56,26 MLWS	57,25	29	69	1.246	8,6	
80	-56,51 MLWS	57,50	28	69	1.274	8,9	
81	-56,76 MLWS	57,75	28	69	1.302	8,9	
82	-57,01 MLWS	58,00	28	69	1.330	8,9	
83	-57,26 MLWS	58,25	31	90	1.361	8,1	
84	-57,51 MLWS	58,50	25	100	1.386	10,0	
85	-57,76 MLWS	58,75	25	100	1.411	10,0	
86	-58,01 MLWS	59,00	25	100	1.436	10,0	
87	-58,26 MLWS	59,25	25	100	1.461	10,0	
88	-58,51 MLWS	59,50	26	100	1.487	9,6	
89	-58,76 MLWS	59,75	26	100	1.513	9,6	
90	-59,01 MLWS	60,00	26	100	1.539	9,6	
91	-59,26 MLWS	60,25	26	100	1.565	9,6	
92	-59,51 MLWS	60,50	26	100	1.591	9,6	
93	-59,76 MLWS	60,75	30	100	1.621	8,3	
94	-60,01 MLWS	61,00	29	110	1.650	8,6	
95	-60,26 MLWS	61,25	26	120	1.676	9,6	
96	-60,51 MLWS	61,50	25	120	1.701	10,0	
97	-60,76 MLWS	61,75	26	120	1.727	9,6	
98	-61,01 MLWS	62,00	27	120	1.754	9,3	
99	-61,26 MLWS	62,25	27	120	1.781	9,3	
100	-61,51 MLWS	62,5	27	120	1.808	9,3	
101	-61,76 MLWS	62,75	30	120	1.838	8,3	
102	-62,01 MLWS	63,00	27	140	1.865	9,3	
103	-62,26 MLWS	63,25	26	140	1.891	9,6	
104	-62,51 MLWS	63,50	27	140	1.918	9,3	
105	-62,76 MLWS	63,75	27	140	1.945	9,3	
106	-63,01 MLWS	64,00	27	150	1.972	9,3	
107	-63,26 MLWS	64,25	27	150	1.999	9,3	
108	-63,51 MLWS	64,50	27	150	2.026	9,3	
109	-63,76 MLWS	64,75	27	150	2.053	9,3	
110	-64,01 MLWS	65,00	27	150	2.080	9,3	
111	-64,26 MLWS	65,25	27	150	2.107	9,3	
112	-64,51 MLWS	65,50	25	160	2.132	10,0	
113	-64,76 MLWS	65,75	25	160	2.157	10,0	
114	-65,01 MLWS	66,00	26	160	2.183	9,6	
115	-65,26 MLWS	66,25	26	160	2.209	9,6	
116	-65,51 MLWS	66,50	26	160	2.235	9,6	
117	-65,76 MLWS	66,75	24	170	2.259	10,4	
118	-66,01 MLWS	67,00	27	170	2.286	9,3	
119	-66,26 MLWS	67,25	27	170	2.313	9,3	
120	-66,51 MLWS	67,50	32	170	2.345	7,8	
121	-66,76 MLWS	67,75	33	180	2.378	7,6	
122	-67,01 MLWS	68,00	28	200	2.406	8,9	
123	-67,26 MLWS	68,25	32	210	2.438	7,8	
124	-67,51 MLWS	68,50	29	220	2.467	8,6	
125	-67,76 MLWS	68,75	30	230	2.497	8,3	
126	-68,01 MLWS	69,00	29	240	2.526	8,6	
127	-68,26 MLWS	69,25	29	240	2.555	8,6	
128	-68,51 MLWS	69,50	33	250	2.588	7,6	
129	-68,76 MLWS	69,75	33	250	2.621	7,6	
130	-69,01 MLWS	70,00	30	250	2.651	8,3	
131	-69,26 MLWS	70,25	29	250	2.680	8,6	
