N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-36,22 MLWS	37,50					
2	-36,47 MLWS	37,75	6	36	6	42	
3	-36,72 MLWS	38,00	6	36	12	42	
4	-36,97 MLWS	38,25	6	36	18	42	
5	-37,22 MLWS	38,50	6	36	24	42	
6	-37,47 MLWS	38,75	6	36	30	42	
7	-37,72 MLWS	39,00	6	36	36	42	
8	-37,97 MLWS	39,25	6	36	42	42	
9	-38,22 MLWS	39,50	6	36	48	42	
10	-38,47 MLWS	39,75	6	36	54	42	
11	-38,72 MLWS	40,00	6	36	60	42	
12	-38,97 MLWS	40,25	6	36	66	42	
13	-39,22 MLWS	40,50	6	36	72	42	
14	-39,47 MLWS	40,75	6	36	78	42	
15	-39,72 MLWS	41,00	7	36	85	36	
16	-39,97 MLWS	41,25	7	36	92	36	
17	-40,22 MLWS	41,50	7	36	99	36	
18	-40,47 MLWS	41,75	7	36	106	36	
19	-40,72 MLWS	42,00	7	36	113	36	
20	-40,97 MLWS	42,25	7	36	120	36	
21	-41,22 MLWS	42,50	7	36	127	36	
22	-41,47 MLWS	42,75	7	36	134	36	
23	-41,72 MLWS	43,00	7	36	141	36	
24	-41,97 MLWS	43,25	7	36	148	36	
25	-42,22 MLWS	43,50	7	36	155	36	
26	-42,47 MLWS	43,75	8	36	163	31	
27	-42,72 MLWS	44,00	9	36	172	28	
28	-42,97 MLWS	44,25	9	36	181	28	
29	-43,22 MLWS	44,50	9	36	190	28	
30	-43,47 MLWS	44,75	9	36	199	28	
31	-43,72 MLWS	45,00	11	36	210	23	
32	-43,97 MLWS	45,25	11	36	221	23	
33	-44,22 MLWS	45,50	11	36	232	23	
34	-44,47 MLWS	45,75	11	36	243	23	
35	-44,72 MLWS	46,00	11	36	254	23	
36	-44,97 MLWS	46,25	11	36	265	23	
37	-45,22 MLWS	46,50	14	36	279	18	
38	-45,47 MLWS	46,75	14	36	293	18	
39	-45,72 MLWS	47,00	14	36	307	18	
40	-45,97 MLWS	47,25	14	36	321	18	
41	-46,22 MLWS	47,50	18	36	339	14	
42	-46,47 MLWS	47,75	18	36	357	14	
43	-46,72 MLWS	48,00	18	36	375	14	
44	-46,97 MLWS	48,25	18	36	393	14	
45	-47,22 MLWS	48,50	18	36	411	14	
46	-47,47 MLWS	48,75	18	36	429	14	
47	-47,72 MLWS	49,00	18	36	447	14	
48	-47,97 MLWS	49,25	18	36	465	14	
49	-48,22 MLWS	49,50	18	36	483	14	
50	-48,47 MLWS	49,75	18	36	501	14	
51	-48,72 MLWS	50,00	18	36	519	13,9	
52	-48,97 MLWS	50,25	20	36	539	12,5	
53	-49,22 MLWS	50,50	20	36	559	12,5	
54	-49,47 MLWS	50,75	20	36	579	12,5	
55	-49,72 MLWS	51,00	20	36	599	12,5	
56	-49,97 MLWS	51,25	22	36	621	11,4	
57	-50,22 MLWS	51,50	22	36	643	11,4	
58	-50,47 MLWS	51,75	22	36	665	11,4	
59	-50,72 MLWS	52,00	25	36	690	10,0	
60	-50,97 MLWS	52,25	25	40	715	10,0	
61	-51,22 MLWS	52,50	25	40	740	10,0	
62	-51,47 MLWS	52,75	26	40	766	9,6	
63	-51,72 MLWS	53,00	26	40	792	9,6	
64	-51,97 MLWS	53,25	28	40	820	8,9	
65	-52,22 MLWS	53,50	28	50	848	8,9	
66	-52,47 MLWS	53,75	28	50	876	8,9	
67	-52,72 MLWS	54,00	28	50	904	8,9	
68	-52,97 MLWS	54,25	28	50	932	8,9	
69	-53,22 MLWS	54,50	28	50	960	8,9	
70	-53,47 MLWS	54,75	28	50	988	8,9	
71	-53,72 MLWS	55,00	28	50	1.016	8,9	
72	-53,97 MLWS	55,25	28	50	1.044	8,9	
73	-54,22 MLWS	55,50	25	75	1.069	10,0	
74	-54,47 MLWS	55,75	25	75	1.094	10,0	
75	-54,72 MLWS	56,00	25	75	1.119	10,0	
76	-54,97 MLWS	56,25	25	80	1.144	10,0	
77	-55,22 MLWS	56,50	25	90	1.169	10,0	
78	-55,47 MLWS	56,75	25	90	1.194	10,0	
79	-55,72 MLWS	57,00	25	90	1.219	10,0	
80	-55,97 MLWS	57,25	27	90	1.246	9,3	
81	-56,22 MLWS	57,50	27	90	1.273	9,3	
82	-56,47 MLWS	57,75	27	90	1.300	9,3	
83	-56,72 MLWS	58,00	27	100	1.327	9,3	
84	-56,97 MLWS	58,25	27	100	1.354	9,3	
85	-57,22 MLWS	58,50	27	100	1.381	9,3	
86	-57,47 MLWS	58,75	27	100	1.408	9,3	
87	-57,72 MLWS	59,00	27	100	1.435	9,3	
88	-57,97 MLWS	59,25	30	100	1.465	8,3	
89	-58,22 MLWS	59,50	30	100	1.495	8,3	
90	-58,47 MLWS	59,75	30	110	1.525	8,3	
91	-58,72 MLWS	60,00	30	110	1.555	8,3	
92	-58,97 MLWS	60,25	27	120	1.582	9,3	
93	-59,22 MLWS	60,50	27	120	1.609	9,3	
94	-59,47 MLWS	60,75	27	120	1.636	9,3	
95	-59,72 MLWS	61,00	27	120	1.663	9,3	
96	-59,97 MLWS	61,25	27	120	1.690	9,3	
97	-60,22 MLWS	61,50	27	130	1.717	9,3	
98	-60,47 MLWS	61,75	27	130	1.744	9,3	
99	-60,72 MLWS	62,00	27	140	1.771	9,3	
100	-60,97 MLWS	62,25	27	140	1.798	9,3	
101	-61,22 MLWS	62,50	27	150	1.825	9,3	
102	-61,47 MLWS	62,75	28	150	1.853	8,9	
103	-61,72 MLWS	63,00	28	150	1.881	8,9	
104	-61,97 MLWS	63,25	28	150	1.909	8,9	
105	-62,22 MLWS	63,50	28	150	1.937	8,9	
106	-62,47 MLWS	63,75	30	150	1.967	8,3	
107	-62,72 MLWS	64,00	28	170	1.995	8,9	
108	-62,97 MLWS	64,25	28	170	2.023	8,9	
109	-63,22 MLWS	64,50	28	170	2.051	8,9	
110	-63,47 MLWS	64,75	28	170	2.079	8,9	
111	-63,72 MLWS	65,00	28	170	2.107	8,9	
112	-63,97 MLWS	65,25	28	170	2.135	8,9	
113	-64,22 MLWS	65,50	28	180	2.163	8,9	
114	-64,47 MLWS	65,75	28	180	2.191	8,9	
115	-64,72 MLWS	66,00	28	180	2.219	8,9	
116	-64,97 MLWS	66,25	28	190	2.247	8,9	
117	-65,22 MLWS	66,50	28	190	2.275	8,9	
118	-65,47 MLWS	66,75	28	190	2.303	8,9	
119	-65,72 MLWS	67,00	28	190	2.331	8,9	
120	-65,97 MLWS	67,25	28	200	2.359	8,9	
121	-66,22 MLWS	67,50	28	200	2.387	8,9	
122	-66,47 MLWS	67,75	28	200	2.415	8,9	
123	-66,72 MLWS	68,00	29	200	2.444	8,6	
124	-66,97 MLWS	68,25	24	190	2.468	10,4	
125	-67,22 MLWS	68,50	24	190	2.492	10,4	
126	-67,47 MLWS	68,75	24	190	2.516	10,4	
127	-67,72 MLWS	69,00	27	190	2.543	9,3	
128	-67,97 MLWS	69,25	27	190	2.570	9,3	
129	-68,22 MLWS	69,50	27	190	2.597	9,3	
130	-68,47 MLWS	69,75	27	200	2.624	9,3	
131	-68,72 MLWS	70,00	29	200	2.653	8,6	
132	-68,97 MLWS	70,25	29	205	2.682	8,6	
133	-69,22 MLWS	70,50	29	210	2.711	8,6	
134	-69,47 MLWS	70,75	29	210	2.740	8,6	
135	-69,57 MLWS	70,85	13	210	2.753	7,7	
