N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-35,68 MLWS	36,75					
2	-35,93 MLWS	37,00	4	36	4	63	
3	-36,18 MLWS	37,25	6	36	10	42	
4	-36,43 MLWS	37,50	6	36	16	42	
5	-36,68 MLWS	37,75	5	36	21	50	
6	-36,93 MLWS	38,00	7	36	28	36	
7	-37,18 MLWS	38,25	7	36	35	36	
8	-37,43 MLWS	38,50	6	36	41	42	
9	-37,68 MLWS	38,75	5	36	46	50	
10	-37,93 MLWS	39,00	5	36	51	50	
11	-38,18 MLWS	39,25	5	36	56	50	
12	-38,43 MLWS	39,50	6	36	62	42	
13	-38,68 MLWS	39,75	7	36	69	36	
14	-38,93 MLWS	40,00	7	36	76	36	
15	-39,18 MLWS	40,25	7	36	83	36	
16	-39,43 MLWS	40,50	7	36	90	36	
17	-39,68 MLWS	40,75	7	36	97	36	
18	-39,93 MLWS	41,00	8	36	105	31	
19	-40,18 MLWS	41,25	8	36	113	31	
20	-40,43 MLWS	41,50	7	36	120	36	
21	-40,68 MLWS	41,75	8	36	128	31	
22	-40,93 MLWS	42,00	7	36	135	36	
23	-41,18 MLWS	42,25	7	36	142	36	
24	-41,43 MLWS	42,50	8	36	150	31	
25	-41,68 MLWS	42,75	8	36	158	31	
26	-41,93 MLWS	43,00	8	36	166	31	
27	-42,18 MLWS	43,25	8	36	174	31	
28	-42,43 MLWS	43,50	8	36	182	31	
29	-42,68 MLWS	43,75	9	36	191	28	
30	-42,93 MLWS	44,00	10	36	201	25	
31	-43,18 MLWS	44,25	10	36	211	25	
32	-43,43 MLWS	44,50	8	36	219	31	
33	-43,68 MLWS	44,75	8	36	227	31	
34	-43,93 MLWS	45,00	10	36	237	25	
35	-44,18 MLWS	45,25	10	36	247	25	
36	-44,43 MLWS	45,50	12	36	259	21	
37	-44,68 MLWS	45,75	10	36	269	25	
38	-44,93 MLWS	46,00	10	36	279	25	
39	-45,18 MLWS	46,25	10	36	289	25	
40	-45,43 MLWS	46,50	10	36	299	25	
41	-45,68 MLWS	46,75	10	36	309	25	
42	-45,93 MLWS	47,00	14	36	323	18	
43	-46,18 MLWS	47,25	14	36	337	18	
44	-46,43 MLWS	47,50	12	36	349	21	
45	-46,68 MLWS	47,75	12	36	361	21	
46	-46,93 MLWS	48,00	12	36	373	21	
47	-47,18 MLWS	48,25	12	36	385	21	
48	-47,43 MLWS	48,50	12	36	397	21	
49	-47,68 MLWS	48,75	14	36	411	18	
50	-47,93 MLWS	49,00	16	36	427	16	
51	-48,18 MLWS	49,25	16	36	443	15,6	
52	-48,43 MLWS	49,50	16	36	459	15,6	
53	-48,68 MLWS	49,75	18	36	477	13,9	
54	-48,93 MLWS	50,00	18	36	495	13,9	
55	-49,18 MLWS	50,25	18	36	513	13,9	
56	-49,43 MLWS	50,50	18	36	531	13,9	
57	-49,68 MLWS	50,75	18	36	549	13,9	
58	-49,93 MLWS	51,00	20	36	569	12,5	
59	-50,18 MLWS	51,25	20	36	589	12,5	
60	-50,43 MLWS	51,50	20	36	609	12,5	
61	-50,68 MLWS	51,75	26	36	635	9,6	
62	-50,93 MLWS	52,00	22	36	657	11,4	
63	-51,18 MLWS	52,25	24	36	681	10,4	
64	-51,43 MLWS	52,50	26	36	707	9,6	
65	-51,68 MLWS	52,75	28	36	735	8,9	
66	-51,93 MLWS	53,00	30	36	765	8,3	
67	-52,18 MLWS	53,25	30	36	795	8,3	
68	-52,43 MLWS	53,50	28	36	823	8,9	
69	-52,68 MLWS	53,75	28	36	851	8,9	
70	-52,93 MLWS	54,00	28	50	879	8,9	
71	-53,18 MLWS	54,25	28	53	907	8,9	
72	-53,43 MLWS	54,50	30	53	937	8,3	
73	-53,68 MLWS	54,75	30	56	967	8,3	
74	-53,93 MLWS	55,00	28	56	995	8,9	
75	-54,18 MLWS	55,25	28	56	1.023	8,9	
76	-54,43 MLWS	55,50	28	58	1.051	8,9	
77	-54,68 MLWS	55,75	28	58	1.079	8,9	
78	-54,93 MLWS	56,00	28	58	1.107	8,9	
79	-55,18 MLWS	56,25	28	60	1.135	8,9	
80	-55,43 MLWS	56,50	28	60	1.163	8,9	
81	-55,68 MLWS	56,75	28	60	1.191	8,9	
82	-55,93 MLWS	57,00	28	64	1.219	8,9	
83	-56,18 MLWS	57,25	28	66	1.247	8,9	
84	-56,43 MLWS	57,50	28	68	1.275	8,9	
85	-56,68 MLWS	57,75	28	68	1.303	8,9	
86	-56,93 MLWS	58,00	28	68	1.331	8,9	
87	-57,18 MLWS	58,25	28	72	1.359	8,9	
88	-57,43 MLWS	58,50	28	72	1.387	8,9	
89	-57,68 MLWS	58,75	28	72	1.415	8,9	
90	-57,93 MLWS	59,00	28	75	1.443	8,9	
