N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,80 MLWS	39,00					
2	-38,05 MLWS	39,25	7	36	7	36	
3	-38,30 MLWS	39,50	7	36	14	36	
4	-38,55 MLWS	39,75	7	36	21	36	
5	-38,80 MLWS	40,00	7	36	28	36	
6	-39,05 MLWS	40,25	7	36	35	36	
7	-39,30 MLWS	40,50	7	36	42	36	
8	-39,55 MLWS	40,75	7	36	49	36	
9	-39,80 MLWS	41,00	7	36	56	36	
10	-40,05 MLWS	41,25	7	36	63	36	
11	-40,30 MLWS	41,50	7	36	70	36	
12	-40,55 MLWS	41,75	7	36	77	36	
13	-40,80 MLWS	42,00	7	36	84	36	
14	-41,05 MLWS	42,25	7	36	91	36	
15	-41,30 MLWS	42,50	7	36	98	36	
16	-41,55 MLWS	42,75	7	36	105	36	
17	-41,80 MLWS	43,00	7	36	112	36	
18	-42,05 MLWS	43,25	7	36	119	36	
19	-42,30 MLWS	43,50	8	36	127	31	
20	-42,55 MLWS	43,75	8	36	135	31	
21	-42,80 MLWS	44,00	8	36	143	31	
22	-43,05 MLWS	44,25	8	36	151	31	
23	-43,30 MLWS	44,50	8	36	159	31	
24	-43,55 MLWS	44,75	8	36	167	31	
25	-43,80 MLWS	45,00	8	36	175	31	
26	-44,05 MLWS	45,25	8	36	183	31	
27	-44,30 MLWS	45,50	8	36	191	31	
28	-44,55 MLWS	45,75	8	36	199	31	
29	-44,80 MLWS	46,00	8	36	207	31	
30	-45,05 MLWS	46,25	8	36	215	31	
31	-45,30 MLWS	46,50	8	36	223	31	
32	-45,55 MLWS	46,75	8	36	231	31	
33	-45,80 MLWS	47,00	9	36	240	28	
34	-46,05 MLWS	47,25	9	36	249	28	
35	-46,30 MLWS	47,50	9	36	258	28	
36	-46,55 MLWS	47,75	9	36	267	28	
37	-46,80 MLWS	48,00	13	36	280	19	
38	-47,05 MLWS	48,25	13	36	293	19	
39	-47,30 MLWS	48,50	13	36	306	19	
40	-47,55 MLWS	48,75	13	36	319	19	
41	-47,80 MLWS	49,00	15	36	334	17	
42	-48,05 MLWS	49,25	15	36	349	17	
43	-48,30 MLWS	49,50	15	36	364	17	
44	-48,55 MLWS	49,75	15	36	379	17	
45	-48,80 MLWS	50,00	15	36	394	17	
46	-49,05 MLWS	50,25	15	36	409	17	
47	-49,30 MLWS	50,50	15	36	424	17	
48	-49,55 MLWS	50,75	15	36	439	17	
49	-49,80 MLWS	51,00	15	36	454	17	
50	-50,05 MLWS	51,25	15	36	469	17	
51	-50,30 MLWS	51,50	15	36	484	16,7	
52	-50,55 MLWS	51,75	18	36	502	13,9	
53	-50,80 MLWS	52,00	18	36	520	13,9	
54	-51,05 MLWS	52,25	18	36	538	13,9	
55	-51,30 MLWS	52,50	18	36	556	13,9	
56	-51,55 MLWS	52,75	20	40	576	12,5	
57	-51,80 MLWS	53,00	20	40	596	12,5	
58	-52,05 MLWS	53,25	20	40	616	12,5	
59	-52,30 MLWS	53,50	20	40	636	12,5	
60	-52,55 MLWS	53,75	20	40	656	12,5	
61	-52,80 MLWS	54,00	20	40	676	12,5	
62	-53,05 MLWS	54,25	25	40	701	10,0	
63	-53,30 MLWS	54,50	25	60	726	10,0	
64	-53,55 MLWS	54,75	25	60	751	10,0	
65	-53,80 MLWS	55,00	25	60	776	10,0	
66	-54,05 MLWS	55,25	25	70	801	10,0	
67	-54,30 MLWS	55,50	25	70	826	10,0	
68	-54,55 MLWS	55,75	25	70	851	10,0	
69	-54,80 MLWS	56,00	25	70	876	10,0	
70	-55,05 MLWS	56,25	25	70	901	10,0	
71	-55,30 MLWS	56,50	25	75	926	10,0	
72	-55,55 MLWS	56,75	25	75	951	10,0	
73	-55,80 MLWS	57,00	22	75	973	11,4	
74	-56,05 MLWS	57,25	22	75	995	11,4	
75	-56,30 MLWS	57,50	22	80	1.017	11,4	
76	-56,55 MLWS	57,75	22	90	1.039	11,4	
77	-56,80 MLWS	58,00	22	90	1.061	11,4	
