N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,79 MLWS	38,75					
2	-38,04 MLWS	39,00	5	36	5	50	
3	-38,29 MLWS	39,25	5	36	10	50	
4	-38,54 MLWS	39,50	8	36	18	31	
5	-38,79 MLWS	39,75	8	36	26	31	
6	-39,04 MLWS	40,00	6	36	32	42	
7	-39,29 MLWS	40,25	6	36	38	42	
8	-39,54 MLWS	40,50	6	36	44	42	
9	-39,79 MLWS	40,75	6	36	50	42	
10	-40,04 MLWS	41,00	6	36	56	42	
11	-40,29 MLWS	41,25	6	36	62	42	
12	-40,54 MLWS	41,50	6	36	68	42	
13	-40,79 MLWS	41,75	6	36	74	42	
14	-41,04 MLWS	42,00	6	36	80	42	
15	-41,29 MLWS	42,25	6	36	86	42	
16	-41,54 MLWS	42,50	6	36	92	42	
17	-41,79 MLWS	42,75	8	36	100	31	
18	-42,04 MLWS	43,00	10	36	110	25	
19	-42,29 MLWS	43,25	10	36	120	25	
20	-42,54 MLWS	43,50	10	36	130	25	
21	-42,79 MLWS	43,75	10	36	140	25	
22	-43,04 MLWS	44,00	10	36	150	25	
23	-43,29 MLWS	44,25	10	36	160	25	
24	-43,54 MLWS	44,50	10	36	170	25	
25	-43,79 MLWS	44,75	10	36	180	25	
26	-44,04 MLWS	45,00	10	36	190	25	
27	-44,29 MLWS	45,25	10	36	200	25	
28	-44,54 MLWS	45,50	11	36	211	23	
29	-44,79 MLWS	45,75	11	36	222	23	
30	-45,04 MLWS	46,00	11	36	233	23	
31	-45,29 MLWS	46,25	12	36	245	21	
32	-45,54 MLWS	46,50	12	36	257	21	
33	-45,79 MLWS	46,75	13	36	270	19	
34	-46,04 MLWS	47,00	13	36	283	19	
35	-46,29 MLWS	47,25	13	36	296	19	
36	-46,54 MLWS	47,50	14	36	310	18	
37	-46,79 MLWS	47,75	14	36	324	18	
38	-47,04 MLWS	48,00	14	36	338	18	
39	-47,29 MLWS	48,25	16	36	354	16	
40	-47,54 MLWS	48,50	15	36	369	17	
41	-47,79 MLWS	48,75	15	36	384	17	
42	-48,04 MLWS	49,00	16	36	400	16	
43	-48,29 MLWS	49,25	16	36	416	16	
44	-48,54 MLWS	49,50	16	36	432	16	
45	-48,79 MLWS	49,75	18	36	450	14	
46	-49,04 MLWS	50,00	21	36	471	12	
47	-49,29 MLWS	50,25	19	36	490	13	
48	-49,54 MLWS	50,50	20	36	510	13	
49	-49,79 MLWS	50,75	19	36	529	13	
50	-50,04 MLWS	51,00	20	36	549	13	
51	-50,29 MLWS	51,25	20	36	569	12,5	
52	-50,54 MLWS	51,50	21	36	590	11,9	
53	-50,79 MLWS	51,75	21	36	611	11,9	
54	-51,04 MLWS	52,00	21	36	632	11,9	
55	-51,29 MLWS	52,25	26	36	658	9,6	
56	-51,54 MLWS	52,50	26	36	684	9,6	
57	-51,79 MLWS	52,75	26	36	710	9,6	
58	-52,04 MLWS	53,00	26	36	736	9,6	
59	-52,29 MLWS	53,25	21	41	757	11,9	
60	-52,54 MLWS	53,50	22	41	779	11,4	
61	-52,79 MLWS	53,75	24	41	803	10,4	
62	-53,04 MLWS	54,00	24	41	827	10,4	
63	-53,29 MLWS	54,25	25	41	852	10,0	
64	-53,54 MLWS	54,50	29	43	881	8,6	
65	-53,79 MLWS	54,75	28	43	909	8,9	
66	-54,04 MLWS	55,00	26	43	935	9,6	
67	-54,29 MLWS	55,25	28	43	963	8,9	
68	-54,54 MLWS	55,50	26	46	989	9,6	
69	-54,79 MLWS	55,75	27	46	1.016	9,3	
70	-55,04 MLWS	56,00	24	50	1.040	10,4	
71	-55,29 MLWS	56,25	26	50	1.066	9,6	
72	-55,54 MLWS	56,50	28	50	1.094	8,9	
73	-55,79 MLWS	56,75	28	50	1.122	8,9	
74	-56,04 MLWS	57,00	28	55	1.150	8,9	
75	-56,29 MLWS	57,25	29	55	1.179	8,6	
76	-56,54 MLWS	57,50	32	61	1.211	7,8	
77	-56,79 MLWS	57,75	32	61	1.243	7,8	
78	-57,04 MLWS	58,00	30	63	1.273	8,3	
79	-57,29 MLWS	58,25	35	63	1.308	7,1	
80	-57,54 MLWS	58,50	30	66	1.338	8,3	
81	-57,79 MLWS	58,75	32	66	1.370	7,8	
82	-58,04 MLWS	59,00	32	69	1.402	7,8	
83	-58,29 MLWS	59,25	34	72	1.436	7,4	
84	-58,54 MLWS	59,50	35	72	1.471	7,1	
85	-58,79 MLWS	59,75	31	72	1.502	8,1	
86	-59,04 MLWS	60,00	26	85	1.528	9,6	
87	-59,29 MLWS	60,25	29	90	1.557	8,6	
88	-59,54 MLWS	60,50	28	100	1.585	8,9	
89	-59,79 MLWS	60,75	29	110	1.614	8,6	
90	-60,04 MLWS	61,00	24	120	1.638	10,4	
91	-60,29 MLWS	61,25	25	110	1.663	10,0	
92	-60,54 MLWS	61,50	28	115	1.691	8,9	
93	-60,79 MLWS	61,75	28	120	1.719	8,9	
94	-61,04 MLWS	62,00	25	120	1.744	10,0	
95	-61,29 MLWS	62,25	27	120	1.771	9,3	
96	-61,54 MLWS	62,50	27	120	1.798	9,3	
97	-61,79 MLWS	62,75	31	120	1.829	8,1	
98	-62,04 MLWS	63,00	26	130	1.855	9,6	
99	-62,29 MLWS	63,25	28	130	1.883	8,9	
100	-62,54 MLWS	63,5	24	135	1.907	10,4	
101	-62,79 MLWS	63,75	28	135	1.935	8,9	
102	-63,04 MLWS	64,00	27	140	1.962	9,3	
103	-63,29 MLWS	64,25	29	140	1.991	8,6	
104	-63,54 MLWS	64,50	27	150	2.018	9,3	
105	-63,79 MLWS	64,75	37	150	2.055	6,8	
106	-64,04 MLWS	65,00	31	160	2.086	8,1	
107	-64,29 MLWS	65,25	30	170	2.116	8,3	
108	-64,54 MLWS	65,50	30	180	2.146	8,3	
109	-64,79 MLWS	65,75	31	190	2.177	8,1	
110	-65,04 MLWS	66,00	28	200	2.205	8,9	
111	-65,29 MLWS	66,25	28	200	2.233	8,9	
112	-65,54 MLWS	66,50	29	210	2.262	8,6	
113	-65,79 MLWS	66,75	31	210	2.293	8,1	
114	-66,04 MLWS	67,00	29	220	2.322	8,6	
115	-66,29 MLWS	67,25	30	230	2.352	8,3	
116	-66,54 MLWS	67,50	28	240	2.380	8,9	
117	-66,79 MLWS	67,75	26	240	2.406	9,6	
118	-67,04 MLWS	68,00	26	245	2.432	9,6	
