N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,93 MLWS	39,75					
2	-39,18 MLWS	40,00	8	36	8	31	
3	-39,43 MLWS	40,25	8	36	16	31	
4	-39,68 MLWS	40,50	8	36	24	31	
5	-39,93 MLWS	40,75	6	36	30	42	
6	-40,18 MLWS	41,00	6	36	36	42	
7	-40,43 MLWS	41,25	6	36	42	42	
8	-40,68 MLWS	41,50	6	36	48	42	
9	-40,93 MLWS	41,75	6	36	54	42	
10	-41,18 MLWS	42,00	6	36	60	42	
11	-41,43 MLWS	42,25	6	36	66	42	
12	-41,68 MLWS	42,50	6	36	72	42	
13	-41,93 MLWS	42,75	6	36	78	42	
14	-42,18 MLWS	43,00	6	36	84	42	
15	-42,43 MLWS	43,25	7	36	91	36	
16	-42,68 MLWS	43,50	6	36	97	42	
17	-42,93 MLWS	43,75	6	36	103	42	
18	-43,18 MLWS	44,00	8	36	111	31	
19	-43,43 MLWS	44,25	7	36	118	36	
20	-43,68 MLWS	44,50	7	36	125	36	
21	-43,93 MLWS	44,75	7	36	132	36	
22	-44,18 MLWS	45,00	8	36	140	31	
23	-44,43 MLWS	45,25	8	36	148	31	
24	-44,68 MLWS	45,50	8	36	156	31	
25	-44,93 MLWS	45,75	9	36	165	28	
26	-45,18 MLWS	46,00	9	36	174	28	
27	-45,43 MLWS	46,25	10	36	184	25	
28	-45,68 MLWS	46,50	12	36	196	21	
29	-45,93 MLWS	46,75	10	36	206	25	
30	-46,18 MLWS	47,00	11	36	217	23	
31	-46,43 MLWS	47,25	10	36	227	25	
32	-46,68 MLWS	47,50	11	36	238	23	
33	-46,93 MLWS	47,75	13	36	251	19	
34	-47,18 MLWS	48,00	13	36	264	19	
35	-47,43 MLWS	48,25	14	36	278	18	
36	-47,68 MLWS	48,50	30	36	308	8	
37	-47,93 MLWS	48,75	30	36	338	8	
38	-48,18 MLWS	49,00	28	40	366	9	
39	-48,43 MLWS	49,25	30	40	396	8	
40	-48,68 MLWS	49,50	32	50	428	8	
41	-48,93 MLWS	49,75	29	53	457	9	
42	-49,18 MLWS	50,00	31	60	488	8	
43	-49,43 MLWS	50,25	40	60	528	6	
44	-49,68 MLWS	50,50	30	72	558	8	
45	-49,93 MLWS	50,75	34	72	592	7	
46	-50,18 MLWS	51,00	22	80	614	11	
47	-50,43 MLWS	51,25	27	80	641	9	
48	-50,68 MLWS	51,50	23	90	664	11	
49	-50,93 MLWS	51,75	18	85	682	14	
50	-51,18 MLWS	52,00	17	85	699	15	
51	-51,43 MLWS	52,25	22	85	721	11,4	
52	-51,68 MLWS	52,50	22	65	743	11,4	
53	-51,93 MLWS	52,75	18	65	761	13,9	
54	-52,18 MLWS	53,00	18	65	779	13,9	
55	-52,43 MLWS	53,25	24	65	803	10,4	
56	-52,68 MLWS	53,50	23	65	826	10,9	
57	-52,93 MLWS	53,75	34	66	860	7,4	
58	-53,18 MLWS	54,00	32	66	892	7,8	
59	-53,43 MLWS	54,25	30	56	922	8,3	
60	-53,68 MLWS	54,50	24	60	946	10,4	
61	-53,93 MLWS	54,75	20	60	966	12,5	
62	-54,18 MLWS	55,00	22	60	988	11,4	
63	-54,43 MLWS	55,25	24	54	1.012	10,4	
64	-54,68 MLWS	55,50	23	50	1.035	10,9	
65	-54,93 MLWS	55,75	25	50	1.060	10,0	
66	-55,18 MLWS	56,00	27	54	1.087	9,3	
67	-55,43 MLWS	56,25	25	54	1.112	10,0	
68	-55,68 MLWS	56,50	24	54	1.136	10,4	
69	-55,93 MLWS	56,75	23	54	1.159	10,9	
70	-56,18 MLWS	57,00	24	53	1.183	10,4	
71	-56,43 MLWS	57,25	26	53	1.209	9,6	
72	-56,68 MLWS	57,50	26	53	1.235	9,6	
73	-56,93 MLWS	57,75	26	53	1.261	9,6	
74	-57,18 MLWS	58,00	26	58	1.287	9,6	
75	-57,43 MLWS	58,25	26	60	1.313	9,6	
76	-57,68 MLWS	58,50	18	55	1.331	13,9	
77	-57,93 MLWS	58,75	24	72	1.355	10,4	
78	-58,18 MLWS	59,00	25	72	1.380	10,0	
79	-58,43 MLWS	59,25	29	65	1.409	8,6	
80	-58,68 MLWS	59,50	24	66	1.433	10,4	
81	-58,93 MLWS	59,75	28	66	1.461	8,9	
82	-59,18 MLWS	60,00	24	66	1.485	10,4	
83	-59,43 MLWS	60,25	69	66	1.554	3,6	
84	-59,68 MLWS	60,50	40	72	1.594	6,3	
85	-59,93 MLWS	60,75	34	110	1.628	7,4	
86	-60,18 MLWS	61,00	32	140	1.660	7,8	
87	-60,43 MLWS	61,25	27	160	1.687	9,3	
88	-60,68 MLWS	61,50	26	160	1.713	9,6	
89	-60,93 MLWS	61,75	26	170	1.739	9,6	
90	-61,18 MLWS	62,00	27	175	1.766	9,3	
154	-0,18 MLWS	1,00	29	240	1.882	8,6	
155	-0,43 MLWS	1,25	29	240	1.911	8,6	
156	-0,68 MLWS	1,50	29	240	1.940	8,6	
157	-0,93 MLWS	1,75	39	240	1.979	6,4	
158	-1,18 MLWS	2,00	39	240	2.018	6,4	
159	-1,43 MLWS	2,25	39	240	2.057	6,4	
160	-1,68 MLWS	2,50	39	240	2.096	6,4	
161	-1,93 MLWS	2,75	40	240	2.136	6,3	
162	-2,18 MLWS	3,00	30	240	2.166	8,3	
163	-2,43 MLWS	3,25	30	240	2.196	8,3	
164	-2,68 MLWS	3,50	30	240	2.226	8,3	
165	-2,93 MLWS	3,75	35	240	2.261	7,1	
166	-3,18 MLWS	4,00	35	240	2.296	7,1	
167	-3,43 MLWS	4,25	35	240	2.331	7,1	
168	-3,68 MLWS	4,50	33	240	2.364	7,6	
169	-3,93 MLWS	4,75	30	240	2.394	8,3	
170	-4,18 MLWS	5,00	32	240	2.426	7,8	
171	-4,43 MLWS	5,25	32	240	2.458	7,8	
172	-4,68 MLWS	5,50	32	240	2.490	7,8	
173	-4,93 MLWS	5,75	32	240	2.522	7,8	
