N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-36,33 MLWS	37,25					
2	-36,58 MLWS	37,50	6	36	6	42	
3	-36,83 MLWS	37,75	6	36	12	42	
4	-37,08 MLWS	38,00	6	36	18	42	
5	-37,33 MLWS	38,25	5	36	23	50	
6	-37,58 MLWS	38,50	6	36	29	42	
7	-37,83 MLWS	38,75	6	36	35	42	
8	-38,08 MLWS	39,00	6	36	41	42	
9	-38,33 MLWS	39,25	6	36	47	42	
10	-38,58 MLWS	39,50	6	36	53	42	
11	-38,83 MLWS	39,75	6	36	59	42	
12	-39,08 MLWS	40,00	8	36	67	31	
13	-39,33 MLWS	40,25	6	36	73	42	
14	-39,58 MLWS	40,50	6	36	79	42	
15	-39,83 MLWS	40,75	6	36	85	42	
16	-40,08 MLWS	41,00	6	36	91	42	
17	-40,33 MLWS	41,25	6	36	97	42	
18	-40,58 MLWS	41,50	6	36	103	42	
19	-40,83 MLWS	41,75	6	36	109	42	
20	-41,08 MLWS	42,00	6	36	115	42	
21	-41,33 MLWS	42,25	6	36	121	42	
22	-41,58 MLWS	42,50	6	36	127	42	
23	-41,83 MLWS	42,75	6	36	133	42	
24	-42,08 MLWS	43,00	6	36	139	42	
25	-42,33 MLWS	43,25	6	36	145	42	
26	-42,58 MLWS	43,50	8	36	153	31	
27	-42,83 MLWS	43,75	8	36	161	31	
28	-43,08 MLWS	44,00	8	36	169	31	
29	-43,33 MLWS	44,25	8	36	177	31	
30	-43,58 MLWS	44,50	8	36	185	31	
31	-43,83 MLWS	44,75	9	36	194	28	
32	-44,08 MLWS	45,00	9	36	203	28	
33	-44,33 MLWS	45,25	9	36	212	28	
34	-44,58 MLWS	45,50	9	36	221	28	
35	-44,83 MLWS	45,75	10	36	231	25	
36	-45,08 MLWS	46,00	10	36	241	25	
37	-45,33 MLWS	46,25	12	36	253	21	
38	-45,58 MLWS	46,50	10	36	263	25	
39	-45,83 MLWS	46,75	10	36	273	25	
40	-46,08 MLWS	47,00	10	36	283	25	
41	-46,33 MLWS	47,25	12	36	295	21	
42	-46,58 MLWS	47,50	12	36	307	21	
43	-46,83 MLWS	47,75	12	36	319	21	
44	-47,08 MLWS	48,00	12	36	331	21	
45	-47,33 MLWS	48,25	14	36	345	18	
46	-47,58 MLWS	48,50	14	36	359	18	
47	-47,83 MLWS	48,75	14	36	373	18	
48	-48,08 MLWS	49,00	12	36	385	21	
49	-48,33 MLWS	49,25	14	36	399	18	
50	-48,58 MLWS	49,50	14	36	413	18	
51	-48,83 MLWS	49,75	16	36	429	15,6	
52	-49,08 MLWS	50,00	18	36	447	13,9	
53	-49,33 MLWS	50,25	16	36	463	15,6	
54	-49,58 MLWS	50,50	16	36	479	15,6	
55	-49,83 MLWS	50,75	16	36	495	15,6	
56	-50,08 MLWS	51,00	18	36	513	13,9	
57	-50,33 MLWS	51,25	20	36	533	12,5	
58	-50,58 MLWS	51,50	20	36	553	12,5	
59	-50,83 MLWS	51,75	22	36	575	11,4	
60	-51,08 MLWS	52,00	22	36	597	11,4	
61	-51,33 MLWS	52,25	24	36	621	10,4	
62	-51,58 MLWS	52,50	22	36	643	11,4	
63	-51,83 MLWS	52,75	22	36	665	11,4	
64	-52,08 MLWS	53,00	24	36	689	10,4	
65	-52,33 MLWS	53,25	24	36	713	10,4	
66	-52,58 MLWS	53,50	24	40	737	10,4	
67	-52,83 MLWS	53,75	26	40	763	9,6	
68	-53,08 MLWS	54,00	26	40	789	9,6	
69	-53,33 MLWS	54,25	26	50	815	9,6	
70	-53,58 MLWS	54,50	26	50	841	9,6	
71	-53,83 MLWS	54,75	26	60	867	9,6	
72	-54,08 MLWS	55,00	26	60	893	9,6	
73	-54,33 MLWS	55,25	26	60	919	9,6	
74	-54,58 MLWS	55,50	26	60	945	9,6	
75	-54,83 MLWS	55,75	24	60	969	10,4	
76	-55,08 MLWS	56,00	24	60	993	10,4	
77	-55,33 MLWS	56,25	26	60	1.019	9,6	
78	-55,58 MLWS	56,50	26	60	1.045	9,6	
79	-55,83 MLWS	56,75	26	60	1.071	9,6	
80	-56,08 MLWS	57,00	26	60	1.097	9,6	
81	-56,33 MLWS	57,25	28	70	1.125	8,9	
82	-56,58 MLWS	57,50	28	70	1.153	8,9	
83	-56,83 MLWS	57,75	22	75	1.175	11,4	
84	-57,08 MLWS	58,00	22	75	1.197	11,4	
85	-57,33 MLWS	58,25	22	75	1.219	11,4	
86	-57,58 MLWS	58,50	26	90	1.245	9,6	
87	-57,83 MLWS	58,75	26	90	1.271	9,6	
88	-58,08 MLWS	59,00	26	90	1.297	9,6	
89	-58,33 MLWS	59,25	28	110	1.325	8,9	
90	-58,58 MLWS	59,50	26	110	1.351	9,6	
91	-58,83 MLWS	59,75	26	110	1.377	9,6	
92	-59,08 MLWS	60,00	26	120	1.403	9,6	
93	-59,33 MLWS	60,25	26	120	1.429	9,6	
94	-59,58 MLWS	60,50	26	120	1.455	9,6	
95	-59,83 MLWS	60,75	24	120	1.479	10,4	
96	-60,08 MLWS	61,00	24	120	1.503	10,4	
97	-60,33 MLWS	61,25	24	120	1.527	10,4	
98	-60,58 MLWS	61,50	22	130	1.549	11,4	
99	-60,83 MLWS	61,75	22	130	1.571	11,4	
100	-61,08 MLWS	62	20	140	1.591	12,5	
101	-61,33 MLWS	62,25	20	140	1.611	12,5	
102	-61,58 MLWS	62,50	20	140	1.631	12,5	
103	-61,83 MLWS	62,75	20	140	1.651	12,5	
104	-62,08 MLWS	63,00	20	150	1.671	12,5	
105	-62,33 MLWS	63,25	20	150	1.691	12,5	
106	-62,58 MLWS	63,50	20	150	1.711	12,5	
107	-62,83 MLWS	63,75	22	150	1.733	11,4	
108	-63,08 MLWS	64,00	22	150	1.755	11,4	
109	-63,33 MLWS	64,25	22	160	1.777	11,4	
110	-63,58 MLWS	64,50	24	160	1.801	10,4	
111	-63,83 MLWS	64,75	24	170	1.825	10,4	
112	-64,08 MLWS	65,00	24	170	1.849	10,4	
113	-64,33 MLWS	65,25	24	170	1.873	10,4	
114	-64,58 MLWS	65,50	24	170	1.897	10,4	
115	-64,83 MLWS	65,75	26	190	1.923	9,6	
116	-65,08 MLWS	66,00	26	190	1.949	9,6	
117	-65,33 MLWS	66,25	24	200	1.973	10,4	
118	-65,58 MLWS	66,50	24	200	1.997	10,4	
119	-65,83 MLWS	66,75	24	200	2.021	10,4	
120	-66,08 MLWS	67,00	22	210	2.043	11,4	
121	-66,33 MLWS	67,25	22	210	2.065	11,4	
122	-66,58 MLWS	67,50	22	210	2.087	11,4	
123	-66,83 MLWS	67,75	24	220	2.111	10,4	
124	-67,08 MLWS	68,00	28	220	2.139	8,9	
125	-67,33 MLWS	68,25	28	230	2.167	8,9	
126	-67,58 MLWS	68,50	24	230	2.191	10,4	
127	-67,83 MLWS	68,75	26	230	2.217	9,6	
128	-68,08 MLWS	69,00	26	230	2.243	9,6	
129	-68,33 MLWS	69,25	26	230	2.269	9,6	
130	-68,58 MLWS	69,50	26	230	2.295	9,6	
131	-68,83 MLWS	69,75	26	230	2.321	9,6	
132	-69,08 MLWS	70,00	24	230	2.345	10,4	
133	-69,33 MLWS	70,25	24	230	2.369	10,4	
134	-69,58 MLWS	70,50	24	230	2.393	10,4	
135	-69,83 MLWS	70,75	24	230	2.417	10,4	
136	-70,08 MLWS	71,00	24	230	2.441	10,4	
137	-70,33 MLWS	71,25	24	230	2.465	10,4	
138	-70,58 MLWS	71,50	24	230	2.489	10,4	
139	-70,83 MLWS	71,75	24	230	2.513	10,4	
140	-71,08 MLWS	72,00	24	230	2.537	10,4	
141	-71,33 MLWS	72,25	26	230	2.563	9,6	
142	-71,58 MLWS	72,50	26	230	2.589	9,6	
143	-71,83 MLWS	72,75	24	230	2.613	10,4	
144	-72,08 MLWS	73,00	24	230	2.637	10,4	
