N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,78 MLWS	39,75					
2	-39,03 MLWS	40,00	6	36	6	42	
3	-39,28 MLWS	40,25	12	36	18	21	
4	-39,53 MLWS	40,50	8	36	26	31	
5	-39,78 MLWS	40,75	8	36	34	31	
6	-40,03 MLWS	41,00	6	36	40	42	
7	-40,28 MLWS	41,25	7	36	47	36	
8	-40,53 MLWS	41,50	8	36	55	31	
9	-40,78 MLWS	41,75	7	36	62	36	
10	-41,03 MLWS	42,00	8	36	70	31	
11	-41,28 MLWS	42,25	8	36	78	31	
12	-41,53 MLWS	42,50	8	36	86	31	
13	-41,78 MLWS	42,75	8	36	94	31	
14	-42,03 MLWS	43,00	8	36	102	31	
15	-42,28 MLWS	43,25	8	36	110	31	
16	-42,53 MLWS	43,50	8	36	118	31	
17	-42,78 MLWS	43,75	9	36	127	28	
18	-43,03 MLWS	44,00	9	36	136	28	
19	-43,28 MLWS	44,25	10	36	146	25	
20	-43,53 MLWS	44,50	10	36	156	25	
21	-43,78 MLWS	44,75	10	36	166	25	
22	-44,03 MLWS	45,00	10	36	176	25	
23	-44,28 MLWS	45,25	10	36	186	25	
24	-44,53 MLWS	45,50	14	36	200	18	
25	-44,78 MLWS	45,75	14	36	214	18	
26	-45,03 MLWS	46,00	13	36	227	19	
27	-45,28 MLWS	46,25	13	36	240	19	
28	-45,53 MLWS	46,50	13	36	253	19	
29	-45,78 MLWS	46,75	15	36	268	17	
30	-46,03 MLWS	47,00	15	36	283	17	
31	-46,28 MLWS	47,25	17	36	300	15	
32	-46,53 MLWS	47,50	16	36	316	16	
33	-46,78 MLWS	47,75	16	36	332	16	
34	-47,03 MLWS	48,00	16	36	348	16	
35	-47,28 MLWS	48,25	16	36	364	16	
36	-47,53 MLWS	48,50	16	36	380	16	
37	-47,78 MLWS	48,75	18	36	398	14	
38	-48,03 MLWS	49,00	18	36	416	14	
39	-48,28 MLWS	49,25	18	36	434	14	
40	-48,53 MLWS	49,50	17	36	451	15	
41	-48,78 MLWS	49,75	18	36	469	14	
42	-49,03 MLWS	50,00	18	36	487	14	
43	-49,28 MLWS	50,25	20	36	507	13	
44	-49,53 MLWS	50,50	20	36	527	13	
45	-49,78 MLWS	50,75	20	36	547	13	
46	-50,03 MLWS	51,00	20	36	567	13	
47	-50,28 MLWS	51,25	24	36	591	10	
48	-50,53 MLWS	51,50	23	36	614	11	
49	-50,78 MLWS	51,75	20	41	634	13	
50	-51,03 MLWS	52,00	20	41	654	13	
51	-51,28 MLWS	52,25	20	41	674	12,5	
52	-51,53 MLWS	52,50	24	41	698	10,4	
53	-51,78 MLWS	52,75	24	41	722	10,4	
54	-52,03 MLWS	53,00	26	41	748	9,6	
55	-52,28 MLWS	53,25	26	41	774	9,6	
56	-52,53 MLWS	53,50	29	41	803	8,6	
57	-52,78 MLWS	53,75	29	41	832	8,6	
58	-53,03 MLWS	54,00	32	45	864	7,8	
59	-53,28 MLWS	54,25	32	45	896	7,8	
60	-53,53 MLWS	54,50	22	46	918	11,4	
61	-53,78 MLWS	54,75	22	46	940	11,4	
62	-54,03 MLWS	55,00	28	46	968	8,9	
63	-54,28 MLWS	55,25	28	46	996	8,9	
64	-54,53 MLWS	55,50	28	56	1.024	8,9	
65	-54,78 MLWS	55,75	28	56	1.052	8,9	
66	-55,03 MLWS	56,00	28	56	1.080	8,9	
67	-55,28 MLWS	56,25	28	56	1.108	8,9	
68	-55,53 MLWS	56,50	27	60	1.135	9,3	
69	-55,78 MLWS	56,75	27	60	1.162	9,3	
