N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,12 MLWS	38,00					
2	-37,37 MLWS	38,25	7	36	7	36	
3	-37,62 MLWS	38,50	7	36	14	36	
4	-37,87 MLWS	38,75	7	36	21	36	
5	-38,12 MLWS	39,00	7	36	28	36	
6	-38,37 MLWS	39,25	7	36	35	36	
7	-38,62 MLWS	39,50	7	36	42	36	
8	-38,87 MLWS	39,75	7	36	49	36	
9	-39,12 MLWS	40,00	7	36	56	36	
10	-39,37 MLWS	40,25	7	36	63	36	
11	-39,62 MLWS	40,50	7	36	70	36	
12	-39,87 MLWS	40,75	6	36	76	42	
13	-40,12 MLWS	41,00	7	36	83	36	
14	-40,37 MLWS	41,25	7	36	90	36	
15	-40,62 MLWS	41,50	8	36	98	31	
16	-40,87 MLWS	41,75	7	36	105	36	
17	-41,12 MLWS	42,00	8	36	113	31	
18	-41,37 MLWS	42,25	7	36	120	36	
19	-41,62 MLWS	42,50	8	36	128	31	
20	-41,87 MLWS	42,75	8	36	136	31	
21	-42,12 MLWS	43,00	8	36	144	31	
22	-42,37 MLWS	43,25	10	36	154	25	
23	-42,62 MLWS	43,50	10	36	164	25	
24	-42,87 MLWS	43,75	10	36	174	25	
25	-43,12 MLWS	44,00	10	36	184	25	
26	-43,37 MLWS	44,25	12	36	196	21	
27	-43,62 MLWS	44,50	10	36	206	25	
28	-43,87 MLWS	44,75	12	36	218	21	
29	-44,12 MLWS	45,00	12	36	230	21	
30	-44,37 MLWS	45,25	12	36	242	21	
31	-44,62 MLWS	45,50	12	36	254	21	
32	-44,87 MLWS	45,75	12	36	266	21	
33	-45,12 MLWS	46,00	14	36	280	18	
34	-45,37 MLWS	46,25	14	36	294	18	
35	-45,62 MLWS	46,50	14	36	308	18	
36	-45,87 MLWS	46,75	14	36	322	18	
37	-46,12 MLWS	47,00	16	36	338	16	
38	-46,37 MLWS	47,25	16	36	354	16	
39	-46,62 MLWS	47,50	18	36	372	14	
40	-46,87 MLWS	47,75	20	36	392	13	
41	-47,12 MLWS	48,00	20	36	412	13	
42	-47,37 MLWS	48,25	24	36	436	10	
43	-47,62 MLWS	48,50	22	36	458	11	
44	-47,87 MLWS	48,75	22	36	480	11	
45	-48,12 MLWS	49,00	20	36	500	13	
46	-48,37 MLWS	49,25	20	36	520	13	
47	-48,62 MLWS	49,50	20	36	540	13	
48	-48,87 MLWS	49,75	20	36	560	13	
49	-49,12 MLWS	50,00	20	36	580	13	
50	-49,37 MLWS	50,25	20	36	600	13	
51	-49,62 MLWS	50,50	20	36	620	12,5	
52	-49,87 MLWS	50,75	20	36	640	12,5	
53	-50,12 MLWS	51,00	22	36	662	11,4	
54	-50,37 MLWS	51,25	22	36	684	11,4	
55	-50,62 MLWS	51,50	22	36	706	11,4	
56	-50,87 MLWS	51,75	22	36	728	11,4	
57	-51,12 MLWS	52,00	22	36	750	11,4	
58	-51,37 MLWS	52,25	24	36	774	10,4	
59	-51,62 MLWS	52,50	24	36	798	10,4	
60	-51,87 MLWS	52,75	24	36	822	10,4	
61	-52,12 MLWS	53,00	24	36	846	10,4	
62	-52,37 MLWS	53,25	24	36	870	10,4	
63	-52,62 MLWS	53,50	24	36	894	10,4	
64	-52,87 MLWS	53,75	24	36	918	10,4	
65	-53,12 MLWS	54,00	22	40	940	11,4	
66	-53,37 MLWS	54,25	26	40	966	9,6	
67	-53,62 MLWS	54,50	26	40	992	9,6	
68	-53,87 MLWS	54,75	26	40	1.018	9,6	
69	-54,12 MLWS	55,00	26	50	1.044	9,6	
70	-54,37 MLWS	55,25	26	50	1.070	9,6	
71	-54,62 MLWS	55,50	26	50	1.096	9,6	
72	-54,87 MLWS	55,75	24	50	1.120	10,4	
73	-55,12 MLWS	56,00	26	50	1.146	9,6	
74	-55,37 MLWS	56,25	26	50	1.172	9,6	
75	-55,62 MLWS	56,50	26	50	1.198	9,6	
76	-55,87 MLWS	56,75	24	60	1.222	10,4	
77	-56,12 MLWS	57,00	24	60	1.246	10,4	
78	-56,37 MLWS	57,25	24	60	1.270	10,4	
79	-56,62 MLWS	57,50	24	60	1.294	10,4	
80	-56,87 MLWS	57,75	30	60	1.324	8,3	
81	-57,12 MLWS	58,00	28	60	1.352	8,9	
82	-57,37 MLWS	58,25	30	60	1.382	8,3	
83	-57,62 MLWS	58,50	28	60	1.410	8,9	
84	-57,87 MLWS	58,75	28	60	1.438	8,9	
85	-58,12 MLWS	59,00	28	60	1.466	8,9	
86	-58,37 MLWS	59,25	28	60	1.494	8,9	
87	-58,62 MLWS	59,50	26	60	1.520	9,6	
88	-58,87 MLWS	59,75	26	60	1.546	9,6	
89	-59,12 MLWS	60,00	28	60	1.574	8,9	
90	-59,37 MLWS	60,25	28	60	1.602	8,9	
91	-59,62 MLWS	60,50	28	60	1.630	8,9	
92	-59,87 MLWS	60,75	28	60	1.658	8,9	
93	-60,12 MLWS	61,00	26	60	1.684	9,6	
94	-60,37 MLWS	61,25	28	60	1.712	8,9	
95	-60,62 MLWS	61,50	28	60	1.740	8,9	
96	-60,87 MLWS	61,75	28	70	1.768	8,9	
97	-61,12 MLWS	62,00	19	75	1.787	13,2	
