N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-40,07 MLWS	41,50					
2	-40,32 MLWS	41,75	7	36	7	36	
3	-40,57 MLWS	42,00	8	36	15	31	
4	-40,82 MLWS	42,25	8	36	23	31	
5	-41,07 MLWS	42,50	8	36	31	31	
6	-41,32 MLWS	42,75	8	36	39	31	
7	-41,57 MLWS	43,00	8	36	47	31	
8	-41,82 MLWS	43,25	8	36	55	31	
9	-42,07 MLWS	43,50	8	36	63	31	
10	-42,32 MLWS	43,75	8	36	71	31	
11	-42,57 MLWS	44,00	8	36	79	31	
12	-42,82 MLWS	44,25	8	36	87	31	
13	-43,07 MLWS	44,50	7	36	94	36	
14	-43,32 MLWS	44,75	7	36	101	36	
15	-43,57 MLWS	45,00	12	36	113	21	
16	-43,82 MLWS	45,25	12	36	125	21	
17	-44,07 MLWS	45,50	12	36	137	21	
18	-44,32 MLWS	45,75	12	36	149	21	
19	-44,57 MLWS	46,00	12	36	161	21	
20	-44,82 MLWS	46,25	12	36	173	21	
21	-45,07 MLWS	46,50	14	36	187	18	
22	-45,32 MLWS	46,75	14	36	201	18	
23	-45,57 MLWS	47,00	14	36	215	18	
24	-45,82 MLWS	47,25	14	36	229	18	
25	-46,07 MLWS	47,50	16	36	245	16	
26	-46,32 MLWS	47,75	16	36	261	16	
27	-46,57 MLWS	48,00	19	36	280	13	
28	-46,82 MLWS	48,25	19	36	299	13	
29	-47,07 MLWS	48,50	19	36	318	13	
30	-47,32 MLWS	48,75	19	36	337	13	
31	-47,57 MLWS	49,00	19	36	356	13	
32	-47,82 MLWS	49,25	20	36	376	13	
33	-48,07 MLWS	49,50	25	45	401	10	
34	-48,32 MLWS	49,75	25	49	426	10	
35	-48,57 MLWS	50,00	27	54	453	9	
36	-48,82 MLWS	50,25	27	55	480	9	
37	-49,07 MLWS	50,50	29	59	509	9	
38	-49,32 MLWS	50,75	29	66	538	9	
39	-49,57 MLWS	51,00	29	72	567	9	
40	-49,82 MLWS	51,25	29	80	596	9	
41	-50,07 MLWS	51,50	25	100	621	10	
42	-50,32 MLWS	51,75	25	110	646	10	
43	-50,57 MLWS	52,00	25	110	671	10	
44	-50,82 MLWS	52,25	22	110	693	11	
45	-51,07 MLWS	52,50	22	110	715	11	
46	-51,32 MLWS	52,75	24	110	739	10	
47	-51,57 MLWS	53,00	24	110	763	10	
48	-51,82 MLWS	53,25	24	110	787	10	
49	-52,07 MLWS	53,50	24	105	811	10	
50	-52,32 MLWS	53,75	24	105	835	10	
51	-52,57 MLWS	54,00	24	105	859	10,4	
52	-52,82 MLWS	54,25	24	105	883	10,4	
53	-53,07 MLWS	54,50	25	115	908	10,0	
54	-53,32 MLWS	54,75	25	120	933	10,0	
55	-53,57 MLWS	55,00	25	115	958	10,0	
56	-53,82 MLWS	55,25	22	115	980	11,4	
57	-54,07 MLWS	55,50	24	110	1.004	10,4	
58	-54,32 MLWS	55,75	24	100	1.028	10,4	
59	-54,57 MLWS	56,00	24	100	1.052	10,4	
60	-54,82 MLWS	56,25	22	95	1.074	11,4	
61	-55,07 MLWS	56,50	22	95	1.096	11,4	
62	-55,32 MLWS	56,75	22	90	1.118	11,4	
63	-55,57 MLWS	57,00	22	90	1.140	11,4	
64	-55,82 MLWS	57,25	22	90	1.162	11,4	
65	-56,07 MLWS	57,50	25	90	1.187	10,0	
66	-56,32 MLWS	57,75	22	90	1.209	11,4	
67	-56,57 MLWS	58,00	24	90	1.233	10,4	
68	-56,82 MLWS	58,25	24	90	1.257	10,4	
69	-57,07 MLWS	58,50	24	90	1.281	10,4	
70	-57,32 MLWS	58,75	24	90	1.305	10,4	
71	-57,57 MLWS	59,00	24	90	1.329	10,4	
72	-57,82 MLWS	59,25	24	90	1.353	10,4	
73	-58,07 MLWS	59,50	24	90	1.377	10,4	
74	-58,32 MLWS	59,75	24	90	1.401	10,4	
75	-58,57 MLWS	60,00	24	90	1.425	10,4	
76	-58,82 MLWS	60,25	24	90	1.449	10,4	
77	-59,07 MLWS	60,50	24	95	1.473	10,4	
78	-59,32 MLWS	60,75	24	95	1.497	10,4	
79	-59,57 MLWS	61,00	26	100	1.523	9,6	
80	-59,82 MLWS	61,25	22	105	1.545	11,4	
81	-60,07 MLWS	61,50	22	105	1.567	11,4	
82	-60,32 MLWS	61,75	22	105	1.589	11,4	
83	-60,57 MLWS	62,00	22	105	1.611	11,4	
84	-60,82 MLWS	62,25	22	105	1.633	11,4	
85	-61,07 MLWS	62,50	22	105	1.655	11,4	
86	-61,32 MLWS	62,75	22	105	1.677	11,4	
87	-61,57 MLWS	63,00	30	105	1.707	8,3	
88	-61,82 MLWS	63,25	30	110	1.737	8,3	
89	-62,07 MLWS	63,50	30	115	1.767	8,3	
90	-62,32 MLWS	63,75	28	120	1.795	8,9	
91	-62,57 MLWS	64,00	28	120	1.823	8,9	
92	-62,82 MLWS	64,25	26	120	1.849	9,6	
93	-63,07 MLWS	64,50	24	120	1.873	10,4	
94	-63,32 MLWS	64,75	24	120	1.897	10,4	
95	-63,57 MLWS	65,00	24	120	1.921	10,4	
96	-63,82 MLWS	65,25	26	120	1.947	9,6	
97	-64,07 MLWS	65,50	24	110	1.971	10,4	
98	-64,32 MLWS	65,75	24	110	1.995	10,4	
99	-64,57 MLWS	66,00	24	110	2.019	10,4	
100	-64,82 MLWS	66,25	22	110	2.041	11,4	
101	-65,07 MLWS	66,50	24	110	2.065	10,4	
102	-65,32 MLWS	66,75	22	110	2.087	11,4	
103	-65,57 MLWS	67,00	26	110	2.113	9,6	
104	-65,82 MLWS	67,25	22	110	2.135	11,4	
105	-66,07 MLWS	67,50	26	110	2.161	9,6	
106	-66,32 MLWS	67,75	26	115	2.187	9,6	
107	-66,57 MLWS	68,00	28	120	2.215	8,9	
108	-66,82 MLWS	68,25	28	125	2.243	8,9	
109	-67,07 MLWS	68,50	28	125	2.271	8,9	
110	-67,32 MLWS	68,75	28	130	2.299	8,9	
111	-67,57 MLWS	69,00	30	130	2.329	8,3	
