N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-36,32 MLWS	37,00					
2	-36,57 MLWS	37,25	1	36	1	250	
3	-36,82 MLWS	37,50	12	36	13	21	
4	-37,07 MLWS	37,75	12	36	25	21	
5	-37,32 MLWS	38,00	6	36	31	42	
6	-37,57 MLWS	38,25	6	36	37	42	
7	-37,82 MLWS	38,50	6	36	43	42	
8	-38,07 MLWS	38,75	6	36	49	42	
9	-38,32 MLWS	39,00	5	36	54	50	
10	-38,57 MLWS	39,25	6	36	60	42	
11	-38,82 MLWS	39,50	6	36	66	42	
12	-39,07 MLWS	39,75	6	36	72	42	
13	-39,32 MLWS	40,00	5	36	77	50	
14	-39,57 MLWS	40,25	6	36	83	42	
15	-39,82 MLWS	40,50	6	36	89	42	
16	-40,07 MLWS	40,75	6	36	95	42	
17	-40,32 MLWS	41,00	6	36	101	42	
18	-40,57 MLWS	41,25	6	36	107	42	
19	-40,82 MLWS	41,50	7	36	114	36	
20	-41,07 MLWS	41,75	7	36	121	36	
21	-41,32 MLWS	42,00	7	36	128	36	
22	-41,57 MLWS	42,25	7	36	135	36	
23	-41,82 MLWS	42,50	7	36	142	36	
24	-42,07 MLWS	42,75	7	36	149	36	
25	-42,32 MLWS	43,00	9	36	158	28	
26	-42,57 MLWS	43,25	7	36	165	36	
27	-42,82 MLWS	43,50	8	36	173	31	
28	-43,07 MLWS	43,75	9	36	182	28	
29	-43,32 MLWS	44,00	10	36	192	25	
30	-43,57 MLWS	44,25	10	36	202	25	
31	-43,82 MLWS	44,50	10	36	212	25	
32	-44,07 MLWS	44,75	10	36	222	25	
33	-44,32 MLWS	45,00	10	36	232	25	
34	-44,57 MLWS	45,25	10	36	242	25	
35	-44,82 MLWS	45,50	11	36	253	23	
36	-45,07 MLWS	45,75	13	36	266	19	
37	-45,32 MLWS	46,00	13	36	279	19	
38	-45,57 MLWS	46,25	14	36	293	18	
39	-45,82 MLWS	46,50	15	36	308	17	
40	-46,07 MLWS	46,75	16	36	324	16	
41	-46,32 MLWS	47,00	15	36	339	17	
42	-46,57 MLWS	47,25	15	36	354	17	
43	-46,82 MLWS	47,50	18	36	372	14	
44	-47,07 MLWS	47,75	15	36	387	17	
45	-47,32 MLWS	48,00	15	36	402	17	
46	-47,57 MLWS	48,25	18	36	420	14	
47	-47,82 MLWS	48,50	16	36	436	16	
48	-48,07 MLWS	48,75	16	36	452	16	
49	-48,32 MLWS	49,00	16	36	468	16	
50	-48,57 MLWS	49,25	18	36	486	14	
51	-48,82 MLWS	49,50	20	36	506	12,5	
52	-49,07 MLWS	49,75	19	36	525	13,2	
53	-49,32 MLWS	50,00	19	36	544	13,2	
54	-49,57 MLWS	50,25	22	36	566	11,4	
55	-49,82 MLWS	50,50	20	36	586	12,5	
56	-50,07 MLWS	50,75	20	36	606	12,5	
57	-50,32 MLWS	51,00	20	36	626	12,5	
58	-50,57 MLWS	51,25	19	36	645	13,2	
59	-50,82 MLWS	51,50	20	43	665	12,5	
60	-51,07 MLWS	51,75	20	43	685	12,5	
61	-51,32 MLWS	52,00	22	43	707	11,4	
62	-51,57 MLWS	52,25	22	43	729	11,4	
63	-51,82 MLWS	52,50	22	43	751	11,4	
64	-52,07 MLWS	52,75	22	43	773	11,4	
65	-52,32 MLWS	53,00	24	43	797	10,4	
66	-52,57 MLWS	53,25	26	43	823	9,6	
67	-52,82 MLWS	53,50	26	43	849	9,6	
68	-53,07 MLWS	53,75	30	43	879	8,3	
69	-53,32 MLWS	54,00	26	43	905	9,6	
70	-53,57 MLWS	54,25	27	55	932	9,3	
71	-53,82 MLWS	54,50	24	55	956	10,4	
72	-54,07 MLWS	54,75	24	55	980	10,4	
73	-54,32 MLWS	55,00	25	55	1.005	10,0	
74	-54,57 MLWS	55,25	24	56	1.029	10,4	
75	-54,82 MLWS	55,50	24	60	1.053	10,4	
76	-55,07 MLWS	55,75	26	60	1.079	9,6	
77	-55,32 MLWS	56,00	26	64	1.105	9,6	
78	-55,57 MLWS	56,25	26	67	1.131	9,6	
79	-55,82 MLWS	56,50	26	71	1.157	9,6	
80	-56,07 MLWS	56,75	26	90	1.183	9,6	
81	-56,32 MLWS	57,00	26	90	1.209	9,6	
82	-56,57 MLWS	57,25	23	90	1.232	10,9	
83	-56,82 MLWS	57,50	22	90	1.254	11,4	
84	-57,07 MLWS	57,75	22	90	1.276	11,4	
85	-57,32 MLWS	58,00	22	90	1.298	11,4	
86	-57,57 MLWS	58,25	25	90	1.323	10,0	
87	-57,82 MLWS	58,50	25	90	1.348	10,0	
88	-58,07 MLWS	58,75	25	90	1.373	10,0	
89	-58,32 MLWS	59,00	29	90	1.402	8,6	
90	-58,57 MLWS	59,25	29	90	1.431	8,6	
91	-58,82 MLWS	59,50	24	100	1.455	10,4	
92	-59,07 MLWS	59,75	22	120	1.477	11,4	
93	-59,32 MLWS	60,00	22	120	1.499	11,4	
