N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,58 MLWS	38,50					
2	-37,83 MLWS	38,75	5	36	5	50	
3	-38,08 MLWS	39,00	7	36	12	36	
4	-38,33 MLWS	39,25	6	36	18	42	
5	-38,58 MLWS	39,50	6	36	24	42	
6	-38,83 MLWS	39,75	6	36	30	42	
7	-39,08 MLWS	40,00	6	36	36	42	
8	-39,33 MLWS	40,25	6	36	42	42	
9	-39,58 MLWS	40,50	6	36	48	42	
10	-39,83 MLWS	40,75	7	36	55	36	
11	-40,08 MLWS	41,00	8	36	63	31	
12	-40,33 MLWS	41,25	7	36	70	36	
13	-40,58 MLWS	41,50	7	36	77	36	
14	-40,83 MLWS	41,75	7	36	84	36	
15	-41,08 MLWS	42,00	8	36	92	31	
16	-41,33 MLWS	42,25	7	36	99	36	
17	-41,58 MLWS	42,50	7	36	106	36	
18	-41,83 MLWS	42,75	8	36	114	31	
19	-42,08 MLWS	43,00	8	36	122	31	
20	-42,33 MLWS	43,25	8	36	130	31	
21	-42,58 MLWS	43,50	8	36	138	31	
22	-42,83 MLWS	43,75	9	36	147	28	
23	-43,08 MLWS	44,00	9	36	156	28	
24	-43,33 MLWS	44,25	9	36	165	28	
25	-43,58 MLWS	44,50	9	36	174	28	
26	-43,83 MLWS	44,75	10	36	184	25	
27	-44,08 MLWS	45,00	9	36	193	28	
28	-44,33 MLWS	45,25	10	36	203	25	
29	-44,58 MLWS	45,50	12	36	215	21	
30	-44,83 MLWS	45,75	12	36	227	21	
31	-45,08 MLWS	46,00	12	36	239	21	
32	-45,33 MLWS	46,25	12	36	251	21	
33	-45,58 MLWS	46,50	12	36	263	21	
34	-45,83 MLWS	46,75	14	36	277	18	
35	-46,08 MLWS	47,00	14	36	291	18	
36	-46,33 MLWS	47,25	12	36	303	21	
37	-46,58 MLWS	47,50	14	36	317	18	
38	-46,83 MLWS	47,75	16	36	333	16	
39	-47,08 MLWS	48,00	14	36	347	18	
40	-47,33 MLWS	48,25	14	36	361	18	
41	-47,58 MLWS	48,50	14	36	375	18	
42	-47,83 MLWS	48,75	16	36	391	16	
43	-48,08 MLWS	49,00	15	36	406	17	
44	-48,33 MLWS	49,25	15	36	421	17	
45	-48,58 MLWS	49,50	15	36	436	17	
46	-48,83 MLWS	49,75	16	36	452	16	
47	-49,08 MLWS	50,00	18	36	470	14	
48	-49,33 MLWS	50,25	18	36	488	14	
49	-49,58 MLWS	50,50	18	36	506	14	
50	-49,83 MLWS	50,75	18	36	524	14	
51	-50,08 MLWS	51,00	20	36	544	12,5	
52	-50,33 MLWS	51,25	23	36	567	10,9	
53	-50,58 MLWS	51,50	23	36	590	10,9	
54	-50,83 MLWS	51,75	23	36	613	10,9	
55	-51,08 MLWS	52,00	24	36	637	10,4	
56	-51,33 MLWS	52,25	26	36	663	9,6	
57	-51,58 MLWS	52,50	26	36	689	9,6	
58	-51,83 MLWS	52,75	26	36	715	9,6	
59	-52,08 MLWS	53,00	28	36	743	8,9	
60	-52,33 MLWS	53,25	28	43	771	8,9	
61	-52,58 MLWS	53,50	26	44	797	9,6	
62	-52,83 MLWS	53,75	28	44	825	8,9	
63	-53,08 MLWS	54,00	26	49	851	9,6	
64	-53,33 MLWS	54,25	28	49	879	8,9	
65	-53,58 MLWS	54,50	28	51	907	8,9	
66	-53,83 MLWS	54,75	28	51	935	8,9	
67	-54,08 MLWS	55,00	28	55	963	8,9	
68	-54,33 MLWS	55,25	28	55	991	8,9	
69	-54,58 MLWS	55,50	28	57	1.019	8,9	
70	-54,83 MLWS	55,75	28	61	1.047	8,9	
71	-55,08 MLWS	56,00	26	63	1.073	9,6	
72	-55,33 MLWS	56,25	26	63	1.099	9,6	
73	-55,58 MLWS	56,50	26	63	1.125	9,6	
