N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,91 MLWS	40,25					
2	-39,16 MLWS	40,50	8	36	8	31	
3	-39,41 MLWS	40,75	8	36	16	31	
4	-39,66 MLWS	41,00	11	36	27	23	
5	-39,91 MLWS	41,25	15	36	42	17	
6	-40,16 MLWS	41,50	16	36	58	16	
7	-40,41 MLWS	41,75	20	36	78	13	
8	-40,66 MLWS	42,00	18	36	96	14	
9	-40,91 MLWS	42,25	18	36	114	14	
10	-41,16 MLWS	42,50	14	36	128	18	
11	-41,41 MLWS	42,75	14	36	142	18	
12	-41,66 MLWS	43,00	14	36	156	18	
13	-41,91 MLWS	43,25	15	36	171	17	
14	-42,16 MLWS	43,50	14	36	185	18	
15	-42,41 MLWS	43,75	12	36	197	21	
16	-42,66 MLWS	44,00	12	36	209	21	
17	-42,91 MLWS	44,25	12	36	221	21	
18	-43,16 MLWS	44,50	12	36	233	21	
19	-43,41 MLWS	44,75	14	36	247	18	
20	-43,66 MLWS	45,00	12	36	259	21	
21	-43,91 MLWS	45,25	12	36	271	21	
22	-44,16 MLWS	45,50	12	36	283	21	
23	-44,41 MLWS	45,75	12	36	295	21	
24	-44,66 MLWS	46,00	14	36	309	18	
25	-44,91 MLWS	46,25	14	36	323	18	
26	-45,16 MLWS	46,50	14	36	337	18	
27	-45,41 MLWS	46,75	14	36	351	18	
28	-45,66 MLWS	47,00	14	36	365	18	
29	-45,91 MLWS	47,25	12	36	377	21	
30	-46,16 MLWS	47,50	14	36	391	18	
31	-46,41 MLWS	47,75	14	36	405	18	
32	-46,66 MLWS	48,00	14	36	419	18	
33	-46,91 MLWS	48,25	14	36	433	18	
34	-47,16 MLWS	48,50	20	36	453	13	
35	-47,41 MLWS	48,75	20	36	473	13	
36	-47,66 MLWS	49,00	26	36	499	10	
37	-47,91 MLWS	49,25	30	42	529	8	
38	-48,16 MLWS	49,50	30	53	559	8	
39	-48,41 MLWS	49,75	28	53	587	9	
40	-48,66 MLWS	50,00	26	59	613	10	
41	-48,91 MLWS	50,25	30	63	643	8	
42	-49,16 MLWS	50,50	28	64	671	9	
43	-49,41 MLWS	50,75	28	64	699	9	
44	-49,66 MLWS	51,00	30	64	729	8	
45	-49,91 MLWS	51,25	30	64	759	8	
46	-50,16 MLWS	51,50	30	72	789	8	
47	-50,41 MLWS	51,75	28	80	817	9	
48	-50,66 MLWS	52,00	28	80	845	9	
49	-50,91 MLWS	52,25	28	80	873	9	
50	-51,16 MLWS	52,50	18	80	891	14	
51	-51,41 MLWS	52,75	16	80	907	15,6	
52	-51,66 MLWS	53,00	16	80	923	15,6	
53	-51,91 MLWS	53,25	18	80	941	13,9	
54	-52,16 MLWS	53,50	18	80	959	13,9	
55	-52,41 MLWS	53,75	18	60	977	13,9	
56	-52,66 MLWS	54,00	18	60	995	13,9	
57	-52,91 MLWS	54,25	24	52	1.019	10,4	
58	-53,16 MLWS	54,50	24	48	1.043	10,4	
59	-53,41 MLWS	54,75	26	48	1.069	9,6	
60	-53,66 MLWS	55,00	26	48	1.095	9,6	
61	-53,91 MLWS	55,25	26	48	1.121	9,6	
62	-54,16 MLWS	55,50	26	48	1.147	9,6	
63	-54,41 MLWS	55,75	26	48	1.173	9,6	
64	-54,66 MLWS	56,00	26	48	1.199	9,6	
65	-54,91 MLWS	56,25	24	48	1.223	10,4	
66	-55,16 MLWS	56,50	24	48	1.247	10,4	
67	-55,41 MLWS	56,75	24	48	1.271	10,4	
68	-55,66 MLWS	57,00	24	48	1.295	10,4	
69	-55,91 MLWS	57,25	26	48	1.321	9,6	
70	-56,16 MLWS	57,50	24	51	1.345	10,4	
71	-56,41 MLWS	57,75	26	58	1.371	9,6	
72	-56,66 MLWS	58,00	26	61	1.397	9,6	
73	-56,91 MLWS	58,25	24	63	1.421	10,4	
74	-57,16 MLWS	58,50	24	63	1.445	10,4	
75	-57,41 MLWS	58,75	24	63	1.469	10,4	
76	-57,66 MLWS	59,00	24	66	1.493	10,4	
77	-57,91 MLWS	59,25	24	69	1.517	10,4	
78	-58,16 MLWS	59,50	24	69	1.541	10,4	
79	-58,41 MLWS	59,75	24	72	1.565	10,4	
80	-58,66 MLWS	60,00	24	75	1.589	10,4	
81	-58,91 MLWS	60,25	22	90	1.611	11,4	
82	-59,16 MLWS	60,50	22	90	1.633	11,4	
83	-59,41 MLWS	60,75	22	90	1.655	11,4	
84	-59,66 MLWS	61,00	22	90	1.677	11,4	
85	-59,91 MLWS	61,25	26	95	1.703	9,6	
86	-60,16 MLWS	61,50	24	110	1.727	10,4	
87	-60,41 MLWS	61,75	22	120	1.749	11,4	
88	-60,66 MLWS	62,00	22	115	1.771	11,4	
89	-60,91 MLWS	62,25	22	115	1.793	11,4	
90	-61,16 MLWS	62,50	22	115	1.815	11,4	
91	-61,41 MLWS	62,75	22	115	1.837	11,4	
92	-61,66 MLWS	63,00	22	115	1.859	11,4	
93	-61,91 MLWS	63,25	22	115	1.881	11,4	
94	-62,16 MLWS	63,50	20	115	1.901	12,5	
95	-62,41 MLWS	63,75	20	115	1.921	12,5	
96	-62,66 MLWS	64,00	20	115	1.941	12,5	
97	-62,91 MLWS	64,25	20	120	1.961	12,5	
98	-63,16 MLWS	64,50	24	130	1.985	10,4	
99	-63,41 MLWS	64,75	26	130	2.011	9,6	
100	-63,66 MLWS	65,00	26	130	2.037	9,6	
101	-63,91 MLWS	65,25	28	150	2.065	8,9	
102	-64,16 MLWS	65,50	28	150	2.093	8,9	
103	-64,41 MLWS	65,75	26	150	2.119	9,6	
104	-64,66 MLWS	66,00	26	150	2.145	9,6	
105	-64,91 MLWS	66,25	26	150	2.171	9,6	
106	-65,16 MLWS	66,50	28	150	2.199	8,9	
107	-65,41 MLWS	66,75	28	160	2.227	8,9	
108	-65,66 MLWS	67,00	26	170	2.253	9,6	
109	-65,91 MLWS	67,25	24	170	2.277	10,4	
110	-66,16 MLWS	67,50	26	170	2.303	9,6	
111	-66,41 MLWS	67,75	28	170	2.331	8,9	
112	-66,66 MLWS	68,00	26	180	2.357	9,6	
113	-66,91 MLWS	68,25	25	180	2.382	10,0	
114	-67,16 MLWS	68,50	24	190	2.406	10,4	
115	-67,41 MLWS	68,75	26	190	2.432	9,6	
116	-67,66 MLWS	69,00	26	200	2.458	9,6	
117	-67,91 MLWS	69,25	26	200	2.484	9,6	
118	-68,16 MLWS	69,50	20	200	2.504	12,5	
119	-68,41 MLWS	69,75	22	200	2.526	11,4	
120	-68,66 MLWS	70,00	24	200	2.550	10,4	
