N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-41,29 MLWS	42,50					
2	-41,54 MLWS	42,75	11	36	11	23	
3	-41,79 MLWS	43,00	26	36	37	10	
4	-42,04 MLWS	43,25	9	36	46	28	
5	-42,29 MLWS	43,50	7	36	53	36	
6	-42,54 MLWS	43,75	7	36	60	36	
7	-42,79 MLWS	44,00	8	36	68	31	
8	-43,04 MLWS	44,25	8	36	76	31	
9	-43,29 MLWS	44,50	8	36	84	31	
10	-43,54 MLWS	44,75	8	36	92	31	
11	-43,79 MLWS	45,00	7	36	99	36	
12	-44,04 MLWS	45,25	7	36	106	36	
13	-44,29 MLWS	45,50	7	36	113	36	
14	-44,54 MLWS	45,75	8	36	121	31	
15	-44,79 MLWS	46,00	8	36	129	31	
16	-45,04 MLWS	46,25	9	36	138	28	
17	-45,29 MLWS	46,50	9	36	147	28	
18	-45,54 MLWS	46,75	9	36	156	28	
19	-45,79 MLWS	47,00	10	36	166	25	
20	-46,04 MLWS	47,25	10	36	176	25	
21	-46,29 MLWS	47,50	10	36	186	25	
22	-46,54 MLWS	47,75	13	41	199	19	
23	-46,79 MLWS	48,00	13	41	212	19	
24	-47,04 MLWS	48,25	13	41	225	19	
25	-47,29 MLWS	48,50	13	41	238	19	
26	-47,54 MLWS	48,75	30	41	268	8	
27	-47,79 MLWS	49,00	30	41	298	8	
28	-48,04 MLWS	49,25	27	46	325	9	
29	-48,29 MLWS	49,50	27	46	352	9	
30	-48,54 MLWS	49,75	27	46	379	9	
31	-48,79 MLWS	50,00	27	51	406	9	
32	-49,04 MLWS	50,25	27	57	433	9	
33	-49,29 MLWS	50,50	27	57	460	9	
34	-49,54 MLWS	50,75	30	57	490	8	
35	-49,79 MLWS	51,00	35	64	525	7	
36	-50,04 MLWS	51,25	35	63	560	7	
37	-50,29 MLWS	51,50	35	63	595	7	
38	-50,54 MLWS	51,75	35	69	630	7	
39	-50,79 MLWS	52,00	30	80	660	8	
40	-51,04 MLWS	52,25	30	80	690	8	
41	-51,29 MLWS	52,50	30	100	720	8	
42	-51,54 MLWS	52,75	25	110	745	10	
43	-51,79 MLWS	53,00	25	110	770	10	
44	-52,04 MLWS	53,25	23	110	793	11	
45	-52,29 MLWS	53,50	20	100	813	13	
46	-52,54 MLWS	53,75	20	90	833	13	
47	-52,79 MLWS	54,00	22	80	855	11	
48	-53,04 MLWS	54,25	22	80	877	11	
49	-53,29 MLWS	54,50	22	80	899	11	
50	-53,54 MLWS	54,75	22	80	921	11	
51	-53,79 MLWS	55,00	24	80	945	10,4	
52	-54,04 MLWS	55,25	24	80	969	10,4	
53	-54,29 MLWS	55,50	22	80	991	11,4	
54	-54,54 MLWS	55,75	22	80	1.013	11,4	
55	-54,79 MLWS	56,00	22	80	1.035	11,4	
56	-55,04 MLWS	56,25	18	80	1.053	13,9	
57	-55,29 MLWS	56,50	18	80	1.071	13,9	
58	-55,54 MLWS	56,75	18	80	1.089	13,9	
59	-55,79 MLWS	57,00	18	65	1.107	13,9	
60	-56,04 MLWS	57,25	20	65	1.127	12,5	
61	-56,29 MLWS	57,50	20	65	1.147	12,5	
62	-56,54 MLWS	57,75	16	65	1.163	15,6	
63	-56,79 MLWS	58,00	16	65	1.179	15,6	
64	-57,04 MLWS	58,25	19	65	1.198	13,2	
65	-57,29 MLWS	58,50	19	65	1.217	13,2	
66	-57,54 MLWS	58,75	19	65	1.236	13,2	
67	-57,79 MLWS	59,00	21	65	1.257	11,9	
68	-58,04 MLWS	59,25	21	65	1.278	11,9	
69	-58,29 MLWS	59,50	21	65	1.299	11,9	
70	-58,54 MLWS	59,75	21	65	1.320	11,9	
71	-58,79 MLWS	60,00	21	65	1.341	11,9	
72	-59,04 MLWS	60,25	21	65	1.362	11,9	
73	-59,29 MLWS	60,50	21	65	1.383	11,9	
74	-59,54 MLWS	60,75	21	65	1.404	11,9	
75	-59,79 MLWS	61,00	24	65	1.428	10,4	
76	-60,04 MLWS	61,25	24	65	1.452	10,4	
77	-60,29 MLWS	61,50	24	65	1.476	10,4	
78	-60,54 MLWS	61,75	24	80	1.500	10,4	
79	-60,79 MLWS	62,00	24	80	1.524	10,4	
80	-61,04 MLWS	62,25	30	80	1.554	8,3	
81	-61,29 MLWS	62,50	30	80	1.584	8,3	
82	-61,54 MLWS	62,75	30	100	1.614	8,3	
83	-61,79 MLWS	63,00	30	115	1.644	8,3	
84	-62,04 MLWS	63,25	44	220	1.688	5,7	
85	-62,29 MLWS	63,50	30	230	1.718	8,3	
86	-62,54 MLWS	63,75	26	230	1.744	9,6	
87	-62,79 MLWS	64,00	30	230	1.774	8,3	
88	-63,04 MLWS	64,25	44	230	1.818	5,7	
89	-63,29 MLWS	64,50	40	235	1.858	6,3	
90	-63,54 MLWS	64,75	40	235	1.898	6,3	
91	-63,79 MLWS	65,00	26	235	1.924	9,6	
92	-64,04 MLWS	65,25	26	235	1.950	9,6	
93	-64,29 MLWS	65,50	26	235	1.976	9,6	
94	-64,54 MLWS	65,75	24	235	2.000	10,4	
95	-64,79 MLWS	66,00	26	235	2.026	9,6	
96	-65,04 MLWS	66,25	24	215	2.050	10,4	
97	-65,29 MLWS	66,50	24	200	2.074	10,4	
98	-65,39 MLWS	66,60	12	200	2.086	8,3	
