N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,55 MLWS	39,50					
2	-38,80 MLWS	39,75	2	36	2	125	
3	-39,05 MLWS	40,00	3	36	5	83	
4	-39,30 MLWS	40,25	8	36	13	31	
5	-39,55 MLWS	40,50	8	36	21	31	
6	-39,80 MLWS	40,75	6	36	27	42	
7	-40,05 MLWS	41,00	6	36	33	42	
8	-40,30 MLWS	41,25	6	36	39	42	
9	-40,55 MLWS	41,50	6	36	45	42	
10	-40,80 MLWS	41,75	7	36	52	36	
11	-41,05 MLWS	42,00	7	36	59	36	
12	-41,30 MLWS	42,25	6	36	65	42	
13	-41,55 MLWS	42,50	7	36	72	36	
14	-41,80 MLWS	42,75	6	36	78	42	
15	-42,05 MLWS	43,00	7	36	85	36	
16	-42,30 MLWS	43,25	7	36	92	36	
17	-42,55 MLWS	43,50	7	36	99	36	
18	-42,80 MLWS	43,75	7	36	106	36	
19	-43,05 MLWS	44,00	8	36	114	31	
20	-43,30 MLWS	44,25	8	36	122	31	
21	-43,55 MLWS	44,50	8	36	130	31	
22	-43,80 MLWS	44,75	8	36	138	31	
23	-44,05 MLWS	45,00	8	36	146	31	
24	-44,30 MLWS	45,25	8	36	154	31	
25	-44,55 MLWS	45,50	10	36	164	25	
26	-44,80 MLWS	45,75	9	36	173	28	
27	-45,05 MLWS	46,00	10	36	183	25	
28	-45,30 MLWS	46,25	10	36	193	25	
29	-45,55 MLWS	46,50	10	36	203	25	
30	-45,80 MLWS	46,75	14	36	217	18	
31	-46,05 MLWS	47,00	14	36	231	18	
32	-46,30 MLWS	47,25	14	36	245	18	
33	-46,55 MLWS	47,50	14	36	259	18	
34	-46,80 MLWS	47,75	14	36	273	18	
35	-47,05 MLWS	48,00	16	36	289	16	
36	-47,30 MLWS	48,25	16	36	305	16	
37	-47,55 MLWS	48,50	16	36	321	16	
38	-47,80 MLWS	48,75	16	36	337	16	
39	-48,05 MLWS	49,00	16	36	353	16	
40	-48,30 MLWS	49,25	19	36	372	13	
41	-48,55 MLWS	49,50	16	36	388	16	
42	-48,80 MLWS	49,75	18	36	406	14	
43	-49,05 MLWS	50,00	18	36	424	14	
44	-49,30 MLWS	50,25	18	36	442	14	
45	-49,55 MLWS	50,50	18	36	460	14	
46	-49,80 MLWS	50,75	21	36	481	12	
47	-50,05 MLWS	51,00	21	36	502	12	
48	-50,30 MLWS	51,25	21	36	523	12	
49	-50,55 MLWS	51,50	21	36	544	12	
50	-50,80 MLWS	51,75	22	36	566	11	
51	-51,05 MLWS	52,00	22	36	588	11,4	
52	-51,30 MLWS	52,25	28	36	616	8,9	
53	-51,55 MLWS	52,50	28	36	644	8,9	
54	-51,80 MLWS	52,75	28	41	672	8,9	
55	-52,05 MLWS	53,00	28	41	700	8,9	
56	-52,30 MLWS	53,25	28	41	728	8,9	
57	-52,55 MLWS	53,50	31	43	759	8,1	
58	-52,80 MLWS	53,75	29	50	788	8,6	
59	-53,05 MLWS	54,00	26	50	814	9,6	
60	-53,30 MLWS	54,25	29	50	843	8,6	
61	-53,55 MLWS	54,50	29	55	872	8,6	
62	-53,80 MLWS	54,75	28	55	900	8,9	
63	-54,05 MLWS	55,00	28	59	928	8,9	
64	-54,30 MLWS	55,25	29	59	957	8,6	
65	-54,55 MLWS	55,50	29	59	986	8,6	
66	-54,80 MLWS	55,75	27	63	1.013	9,3	
67	-55,05 MLWS	56,00	25	65	1.038	10,0	
68	-55,30 MLWS	56,25	26	65	1.064	9,6	
69	-55,55 MLWS	56,50	29	67	1.093	8,6	
70	-55,80 MLWS	56,75	27	70	1.120	9,3	
71	-56,05 MLWS	57,00	28	70	1.148	8,9	
72	-56,30 MLWS	57,25	28	70	1.176	8,9	
73	-56,55 MLWS	57,50	31	72	1.207	8,1	
74	-56,80 MLWS	57,75	32	72	1.239	7,8	
75	-57,05 MLWS	58,00	26	72	1.265	9,6	
76	-57,30 MLWS	58,25	30	72	1.295	8,3	
77	-57,55 MLWS	58,50	29	85	1.324	8,6	
78	-57,80 MLWS	58,75	29	95	1.353	8,6	
79	-58,05 MLWS	59,00	28	100	1.381	8,9	
80	-58,30 MLWS	59,25	28	100	1.409	8,9	
81	-58,55 MLWS	59,50	28	105	1.437	8,9	
82	-58,80 MLWS	59,75	25	105	1.462	10,0	
83	-59,05 MLWS	60,00	27	105	1.489	9,3	
84	-59,30 MLWS	60,25	27	105	1.516	9,3	
85	-59,55 MLWS	60,50	27	110	1.543	9,3	
86	-59,80 MLWS	60,75	25	115	1.568	10,0	
87	-60,05 MLWS	61,00	27	115	1.595	9,3	
88	-60,30 MLWS	61,25	31	115	1.626	8,1	
89	-60,55 MLWS	61,50	26	120	1.652	9,6	
90	-60,80 MLWS	61,75	26	130	1.678	9,6	
91	-61,05 MLWS	62,00	26	135	1.704	9,6	
92	-61,30 MLWS	62,25	26	135	1.730	9,6	
93	-61,55 MLWS	62,50	24	135	1.754	10,4	
94	-61,80 MLWS	62,75	24	135	1.778	10,4	
95	-62,05 MLWS	63,00	24	145	1.802	10,4	
96	-62,30 MLWS	63,25	28	145	1.830	8,9	
97	-62,55 MLWS	63,50	28	150	1.858	8,9	
98	-62,80 MLWS	63,75	28	150	1.886	8,9	
99	-63,05 MLWS	64,00	28	155	1.914	8,9	
100	-63,30 MLWS	64,25	26	155	1.940	9,6	
101	-63,55 MLWS	64,50	28	155	1.968	8,9	
102	-63,80 MLWS	64,75	28	165	8,9	1.996	
103	-64,05 MLWS	65,00	29	170	8,6	2.025	
104	-64,30 MLWS	65,25	29	175	8,6	2.054	
105	-64,55 MLWS	65,50	29	180	8,6	2.083	
106	-64,80 MLWS	65,75	28	195	8,9	2.111	
107	-65,05 MLWS	66,00	27	205	9,3	2.138	
108	-65,30 MLWS	66,25	27	210	9,3	2.165	
109	-65,55 MLWS	66,50	25	215	10,0	2.190	
110	-65,80 MLWS	66,75	29	215	8,6	2.219	
111	-66,05 MLWS	67,00	29	225	8,6	2.248	
112	-66,30 MLWS	67,25	28	225	8,9	2.276	
113	-66,55 MLWS	67,50	28	225	8,9	2.304	
114	-66,80 MLWS	67,75	28	230	2.332	8,9	
115	-67,05 MLWS	68,00	28	235	8,9	2.360	
116	-67,30 MLWS	68,25	26	245	9,6	2.386	
117	-67,55 MLWS	68,50	26	245	9,6	2.412	
118	-67,80 MLWS	68,75	26	245	9,6	2.438	
119	-68,05 MLWS	69,00	23	245	10,9	2.461	
120	-68,30 MLWS	69,25	23	245	10,9	2.484	
121	-68,55 MLWS	69,50	23	230	10,9	2.507	
122	-68,80 MLWS	69,75	23	240	10,9	2.530	
123	-69,05 MLWS	70,00	23	230	10,9	2.553	
124	-69,30 MLWS	70,25	23	220	10,9	2.576	
125	-69,55 MLWS	70,50	23	215	2.599	10,9	
126	-69,80 MLWS	70,75	23	200	2.622	10,9	
127	-70,05 MLWS	71,00	23	200	2.645	10,9	
128	-70,30 MLWS	71,25	23	190	2.668	10,9	
129	-70,55 MLWS	71,50	26	190	2.694	9,6	
