N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-42,99 MLWS	44,25					
2	-43,24 MLWS	44,50	8	36	8	31	
3	-43,49 MLWS	44,75	9	36	17	28	
4	-43,74 MLWS	45,00	7	36	24	36	
5	-43,99 MLWS	45,25	7	36	31	36	
6	-44,24 MLWS	45,50	7	36	38	36	
7	-44,49 MLWS	45,75	7	36	45	36	
8	-44,74 MLWS	46,00	7	36	52	36	
9	-44,99 MLWS	46,25	7	36	59	36	
10	-45,24 MLWS	46,50	7	36	66	36	
11	-45,49 MLWS	46,75	7	36	73	36	
12	-45,74 MLWS	47,00	7	36	80	36	
13	-45,99 MLWS	47,25	7	36	87	36	
14	-46,24 MLWS	47,50	7	36	94	36	
15	-46,49 MLWS	47,75	8	36	102	31	
16	-46,74 MLWS	48,00	9	36	111	28	
17	-46,99 MLWS	48,25	8	36	119	31	
18	-47,24 MLWS	48,50	8	36	127	31	
19	-47,49 MLWS	48,75	8	36	135	31	
20	-47,74 MLWS	49,00	8	36	143	31	
21	-47,99 MLWS	49,25	10	36	153	25	
22	-48,24 MLWS	49,50	10	36	163	25	
23	-48,49 MLWS	49,75	14	36	177	18	
24	-48,74 MLWS	50,00	22	36	199	11	
25	-48,99 MLWS	50,25	22	36	221	11	
26	-49,24 MLWS	50,50	28	36	249	9	
27	-49,49 MLWS	50,75	32	36	281	8	
28	-49,74 MLWS	51,00	32	36	313	8	
29	-49,99 MLWS	51,25	32	36	345	8	
30	-50,24 MLWS	51,50	32	50	377	8	
31	-50,49 MLWS	51,75	32	50	409	8	
32	-50,74 MLWS	52,00	30	50	439	8	
33	-50,99 MLWS	52,25	28	50	467	9	
34	-51,24 MLWS	52,50	28	60	495	9	
35	-51,49 MLWS	52,75	28	60	523	9	
36	-51,74 MLWS	53,00	28	60	551	9	
37	-51,99 MLWS	53,25	28	60	579	9	
38	-52,24 MLWS	53,50	24	60	603	10	
39	-52,49 MLWS	53,75	24	60	627	10	
40	-52,74 MLWS	54,00	22	60	649	11	
41	-52,99 MLWS	54,25	20	60	669	13	
42	-53,24 MLWS	54,50	24	60	693	10	
43	-53,49 MLWS	54,75	26	60	719	10	
44	-53,74 MLWS	55,00	28	60	747	9	
45	-53,99 MLWS	55,25	30	60	777	8	
46	-54,24 MLWS	55,50	30	60	807	8	
47	-54,49 MLWS	55,75	30	60	837	8	
48	-54,74 MLWS	56,00	30	60	867	8	
49	-54,99 MLWS	56,25	30	60	897	8	
50	-55,24 MLWS	56,50	28	60	925	9	
51	-55,49 MLWS	56,75	28	60	953	8,9	
52	-55,74 MLWS	57,00	26	60	979	9,6	
53	-55,99 MLWS	57,25	26	65	1.005	9,6	
54	-56,24 MLWS	57,50	26	65	1.031	9,6	
55	-56,49 MLWS	57,75	28	65	1.059	8,9	
56	-56,74 MLWS	58,00	30	65	1.089	8,3	
57	-56,99 MLWS	58,25	34	65	1.123	7,4	
58	-57,24 MLWS	58,50	32	72	1.155	7,8	
59	-57,49 MLWS	58,75	32	72	1.187	7,8	
60	-57,74 MLWS	59,00	32	72	1.219	7,8	
61	-57,99 MLWS	59,25	32	80	1.251	7,8	
62	-58,24 MLWS	59,50	32	80	1.283	7,8	
63	-58,49 MLWS	59,75	32	80	1.315	7,8	
64	-58,74 MLWS	60,00	30	80	1.345	8,3	
65	-58,99 MLWS	60,25	30	80	1.375	8,3	
66	-59,24 MLWS	60,50	32	100	1.407	7,8	
67	-59,49 MLWS	60,75	30	100	1.437	8,3	
68	-59,74 MLWS	61,00	30	100	1.467	8,3	
69	-59,99 MLWS	61,25	28	100	1.495	8,9	
70	-60,24 MLWS	61,50	28	100	1.523	8,9	
71	-60,49 MLWS	61,75	26	110	1.549	9,6	
72	-60,74 MLWS	62,00	26	110	1.575	9,6	
73	-60,99 MLWS	62,25	24	110	1.599	10,4	
74	-61,24 MLWS	62,50	24	110	1.623	10,4	
75	-61,49 MLWS	62,75	25	110	1.648	10,0	
76	-61,74 MLWS	63,00	26	110	1.674	9,6	
77	-61,99 MLWS	63,25	26	110	1.700	9,6	
78	-62,24 MLWS	63,50	26	110	1.726	9,6	
79	-62,49 MLWS	63,75	28	110	1.754	8,9	
80	-62,74 MLWS	64,00	26	110	1.780	9,6	
81	-62,99 MLWS	64,25	26	95	1.806	9,6	
82	-63,24 MLWS	64,50	30	95	1.836	8,3	
83	-63,49 MLWS	64,75	30	95	1.866	8,3	
84	-63,74 MLWS	65,00	28	95	1.894	8,9	
85	-63,99 MLWS	65,25	28	105	1.922	8,9	
86	-64,24 MLWS	65,50	28	105	1.950	8,9	
87	-64,49 MLWS	65,75	32	105	1.982	7,8	
88	-64,74 MLWS	66,00	30	110	2.012	8,3	
89	-64,99 MLWS	66,25	30	110	2.042	8,3	
90	-65,24 MLWS	66,50	32	115	2.074	7,8	
91	-65,49 MLWS	66,75	32	115	2.106	7,8	
