N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,32 MLWS	38,25					
2	-37,57 MLWS	38,50	4	36	4	63	
3	-37,82 MLWS	38,75	7	36	11	36	
4	-38,07 MLWS	39,00	8	36	19	31	
5	-38,32 MLWS	39,25	8	36	27	31	
6	-38,57 MLWS	39,50	7	36	34	36	
7	-38,82 MLWS	39,75	7	36	41	36	
8	-39,07 MLWS	40,00	7	36	48	36	
9	-39,32 MLWS	40,25	7	36	55	36	
10	-39,57 MLWS	40,50	7	36	62	36	
11	-39,82 MLWS	40,75	7	36	69	36	
12	-40,07 MLWS	41,00	7	36	76	36	
13	-40,32 MLWS	41,25	7	36	83	36	
14	-40,57 MLWS	41,50	7	36	90	36	
15	-40,82 MLWS	41,75	7	36	97	36	
16	-41,07 MLWS	42,00	8	36	105	31	
17	-41,32 MLWS	42,25	7	36	112	36	
18	-41,57 MLWS	42,50	7	36	119	36	
19	-41,82 MLWS	42,75	7	36	126	36	
20	-42,07 MLWS	43,00	8	36	134	31	
21	-42,32 MLWS	43,25	8	36	142	31	
22	-42,57 MLWS	43,50	8	36	150	31	
23	-42,82 MLWS	43,75	8	36	158	31	
24	-43,07 MLWS	44,00	8	36	166	31	
25	-43,32 MLWS	44,25	8	36	174	31	
26	-43,57 MLWS	44,50	10	36	184	25	
27	-43,82 MLWS	44,75	9	36	193	28	
28	-44,07 MLWS	45,00	9	36	202	28	
29	-44,32 MLWS	45,25	9	36	211	28	
30	-44,57 MLWS	45,50	10	36	221	25	
31	-44,82 MLWS	45,75	10	36	231	25	
32	-45,07 MLWS	46,00	10	36	241	25	
33	-45,32 MLWS	46,25	10	36	251	25	
34	-45,57 MLWS	46,50	10	36	261	25	
35	-45,82 MLWS	46,75	10	36	271	25	
36	-46,07 MLWS	47,00	11	36	282	23	
37	-46,32 MLWS	47,25	11	36	293	23	
38	-46,57 MLWS	47,50	12	36	305	21	
39	-46,82 MLWS	47,75	12	36	317	21	
40	-47,07 MLWS	48,00	12	36	329	21	
41	-47,32 MLWS	48,25	17	36	346	15	
42	-47,57 MLWS	48,50	17	36	363	15	
43	-47,82 MLWS	48,75	17	36	380	15	
44	-48,07 MLWS	49,00	17	36	397	15	
45	-48,32 MLWS	49,25	17	36	414	15	
46	-48,57 MLWS	49,50	17	36	431	15	
47	-48,82 MLWS	49,75	17	36	448	15	
48	-49,07 MLWS	50,00	20	36	468	13	
49	-49,32 MLWS	50,25	20	36	488	13	
50	-49,57 MLWS	50,50	20	36	508	13	
51	-49,82 MLWS	50,75	20	36	528	12,5	
52	-50,07 MLWS	51,00	20	36	548	12,5	
53	-50,32 MLWS	51,25	20	36	568	12,5	
54	-50,57 MLWS	51,50	20	36	588	12,5	
55	-50,82 MLWS	51,75	20	40	608	12,5	
56	-51,07 MLWS	52,00	20	40	628	12,5	
57	-51,32 MLWS	52,25	20	40	648	12,5	
58	-51,57 MLWS	52,50	20	40	668	12,5	
59	-51,82 MLWS	52,75	20	50	688	12,5	
60	-52,07 MLWS	53,00	20	50	708	12,5	
61	-52,32 MLWS	53,25	20	50	728	12,5	
62	-52,57 MLWS	53,50	22	50	750	11,4	
63	-52,82 MLWS	53,75	22	50	772	11,4	
64	-53,07 MLWS	54,00	22	50	794	11,4	
65	-53,32 MLWS	54,25	22	50	816	11,4	
66	-53,57 MLWS	54,50	22	50	838	11,4	
67	-53,82 MLWS	54,75	22	60	860	11,4	
68	-54,07 MLWS	55,00	22	60	882	11,4	
69	-54,32 MLWS	55,25	26	60	908	9,6	
70	-54,57 MLWS	55,50	26	60	934	9,6	
71	-54,82 MLWS	55,75	27	70	961	9,3	
72	-55,07 MLWS	56,00	24	70	985	10,4	
73	-55,32 MLWS	56,25	23	70	1.008	10,9	
74	-55,57 MLWS	56,50	23	70	1.031	10,9	
75	-55,82 MLWS	56,75	23	70	1.054	10,9	
76	-56,07 MLWS	57,00	25	70	1.079	10,0	
