N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-39,03 MLWS	40,00					
2	-39,28 MLWS	40,25	7	36	7	36	
3	-39,53 MLWS	40,50	8	36	15	31	
4	-39,78 MLWS	40,75	8	36	23	31	
5	-40,03 MLWS	41,00	8	36	31	31	
6	-40,28 MLWS	41,25	6	36	37	42	
7	-40,53 MLWS	41,50	7	36	44	36	
8	-40,78 MLWS	41,75	7	36	51	36	
9	-41,03 MLWS	42,00	7	36	58	36	
10	-41,28 MLWS	42,25	7	36	65	36	
11	-41,53 MLWS	42,50	7	36	72	36	
12	-41,78 MLWS	42,75	8	36	80	31	
13	-42,03 MLWS	43,00	8	36	88	31	
14	-42,28 MLWS	43,25	8	36	96	31	
15	-42,53 MLWS	43,50	8	36	104	31	
16	-42,78 MLWS	43,75	8	36	112	31	
17	-43,03 MLWS	44,00	9	36	121	28	
18	-43,28 MLWS	44,25	9	36	130	28	
19	-43,53 MLWS	44,50	9	36	139	28	
20	-43,78 MLWS	44,75	9	36	148	28	
21	-44,03 MLWS	45,00	10	36	158	25	
22	-44,28 MLWS	45,25	10	36	168	25	
23	-44,53 MLWS	45,50	10	36	178	25	
24	-44,78 MLWS	45,75	12	36	190	21	
25	-45,03 MLWS	46,00	11	36	201	23	
26	-45,28 MLWS	46,25	11	36	212	23	
27	-45,53 MLWS	46,50	12	36	224	21	
28	-45,78 MLWS	46,75	12	36	236	21	
29	-46,03 MLWS	47,00	12	36	248	21	
30	-46,28 MLWS	47,25	12	36	260	21	
31	-46,53 MLWS	47,50	15	36	275	17	
32	-46,78 MLWS	47,75	14	36	289	18	
33	-47,03 MLWS	48,00	14	36	303	18	
34	-47,28 MLWS	48,25	16	36	319	16	
35	-47,53 MLWS	48,50	16	36	335	16	
36	-47,78 MLWS	48,75	16	36	351	16	
37	-48,03 MLWS	49,00	17	36	368	15	
38	-48,28 MLWS	49,25	17	36	385	15	
39	-48,53 MLWS	49,50	16	36	401	16	
40	-48,78 MLWS	49,75	16	36	417	16	
41	-49,03 MLWS	50,00	40	36	457	6	
42	-49,28 MLWS	50,25	24	36	481	10	
43	-49,53 MLWS	50,50	20	36	501	13	
44	-49,78 MLWS	50,75	24	36	525	10	
45	-50,03 MLWS	51,00	24	36	549	10	
46	-50,28 MLWS	51,25	24	36	573	10	
47	-50,53 MLWS	51,50	29	36	602	9	
48	-50,78 MLWS	51,75	27	36	629	9	
49	-51,03 MLWS	52,00	27	36	656	9	
50	-51,28 MLWS	52,25	27	36	683	9	
51	-51,53 MLWS	52,50	27	36	710	9,3	
52	-51,78 MLWS	52,75	30	36	740	8,3	
53	-52,03 MLWS	53,00	28	42	768	8,9	
54	-52,28 MLWS	53,25	24	50	792	10,4	
55	-52,53 MLWS	53,50	28	50	820	8,9	
56	-52,78 MLWS	53,75	25	50	845	10,0	
57	-53,03 MLWS	54,00	25	50	870	10,0	
58	-53,28 MLWS	54,25	28	50	898	8,9	
59	-53,53 MLWS	54,50	28	50	926	8,9	
60	-53,78 MLWS	54,75	28	50	954	8,9	
61	-54,03 MLWS	55,00	28	50	982	8,9	
62	-54,28 MLWS	55,25	29	50	1.011	8,6	
63	-54,53 MLWS	55,50	27	55	1.038	9,3	
64	-54,78 MLWS	55,75	27	55	1.065	9,3	
65	-55,03 MLWS	56,00	29	55	1.094	8,6	
66	-55,28 MLWS	56,25	30	56	1.124	8,3	
67	-55,53 MLWS	56,50	30	56	1.154	8,3	
68	-55,78 MLWS	56,75	29	61	1.183	8,6	
69	-56,03 MLWS	57,00	28	64	1.211	8,9	
70	-56,28 MLWS	57,25	29	64	1.240	8,6	
71	-56,53 MLWS	57,50	32	64	1.272	7,8	
72	-56,78 MLWS	57,75	30	67	1.302	8,3	
73	-57,03 MLWS	58,00	31	70	1.333	8,1	
74	-57,28 MLWS	58,25	30	80	1.363	8,3	
75	-57,53 MLWS	58,50	28	90	1.391	8,9	
76	-57,78 MLWS	58,75	25	100	1.416	10,0	
77	-58,03 MLWS	59,00	26	100	1.442	9,6	
78	-58,28 MLWS	59,25	26	100	1.468	9,6	
79	-58,53 MLWS	59,50	28	100	1.496	8,9	
80	-58,78 MLWS	59,75	27	100	1.523	9,3	
81	-59,03 MLWS	60,00	28	100	1.551	8,9	
82	-59,28 MLWS	60,25	26	105	1.577	9,6	
83	-59,53 MLWS	60,50	28	110	1.605	8,9	
84	-59,78 MLWS	60,75	28	110	1.633	8,9	
85	-60,03 MLWS	61,00	28	115	1.661	8,9	
86	-60,28 MLWS	61,25	28	120	1.689	8,9	
87	-60,53 MLWS	61,50	28	120	1.717	8,9	
88	-60,78 MLWS	61,75	28	120	1.745	8,9	
89	-61,03 MLWS	62,00	32	120	1.777	7,8	
90	-61,28 MLWS	62,25	30	130	1.807	8,3	
91	-61,53 MLWS	62,50	26	140	1.833	9,6	
92	-61,78 MLWS	62,75	27	140	1.860	9,3	
93	-62,03 MLWS	63,00	30	140	1.890	8,3	
94	-62,28 MLWS	63,25	27	150	1.917	9,3	
95	-62,53 MLWS	63,50	29	150	1.946	8,6	
96	-62,78 MLWS	63,75	28	150	1.974	8,9	
97	-63,03 MLWS	64,00	24	160	1.998	10,4	
98	-63,28 MLWS	64,25	26	160	2.024	9,6	
99	-63,53 MLWS	64,50	29	160	2.053	8,6	
100	-63,78 MLWS	64,75	29	160	2.082	8,6	
101	-64,03 MLWS	65,00	30	160	2.112	8,3	
102	-64,28 MLWS	65,25	30	160	2.142	8,3	
103	-64,53 MLWS	65,50	29	170	2.171	8,6	
104	-64,78 MLWS	65,75	28	170	2.199	8,9	
105	-65,03 MLWS	66,00	28	170	2.227	8,9	
106	-65,28 MLWS	66,25	28	170	2.255	8,9	
107	-65,53 MLWS	66,50	28	170	2.283	8,9	
108	-65,78 MLWS	66,75	30	180	2.313	8,3	
109	-66,03 MLWS	67,00	30	180	2.343	8,3	
110	-66,28 MLWS	67,25	27	190	2.370	9,3	
111	-66,53 MLWS	67,50	28	190	2.398	8,9	
112	-66,78 MLWS	67,75	26	200	2.424	9,6	
113	-67,03 MLWS	68,00	26	200	2.450	9,6	
114	-67,28 MLWS	68,25	27	200	2.477	9,3	
115	-67,53 MLWS	68,50	27	200	2.504	9,3	
116	-67,78 MLWS	68,75	28	200	2.532	8,9	
117	-68,03 MLWS	69,00	26	210	2.558	9,6	
118	-68,28 MLWS	69,25	28	210	2.586	8,9	
119	-68,53 MLWS	69,50	28	210	2.614	8,9	
120	-68,78 MLWS	69,75	28	210	2.642	8,9	
121	-69,03 MLWS	70,00	28	210	2.670	8,9	
122	-69,28 MLWS	70,25	28	210	2.698	8,9	
123	-69,53 MLWS	70,50	29	210	2.727	8,6	
