N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,65 MLWS	39,50					
2	-38,90 MLWS	39,75	6	36	6	42	
3	-39,15 MLWS	40,00	6	36	12	42	
4	-39,40 MLWS	40,25	6	36	18	42	
5	-39,65 MLWS	40,50	6	36	24	42	
6	-39,90 MLWS	40,75	7	36	31	36	
7	-40,15 MLWS	41,00	7	36	38	36	
8	-40,40 MLWS	41,25	7	36	45	36	
9	-40,65 MLWS	41,50	6	36	51	42	
10	-40,90 MLWS	41,75	6	36	57	42	
11	-41,15 MLWS	42,00	6	36	63	42	
12	-41,40 MLWS	42,25	6	36	69	42	
13	-41,65 MLWS	42,50	7	36	76	36	
14	-41,90 MLWS	42,75	7	36	83	36	
15	-42,15 MLWS	43,00	6	36	89	42	
16	-42,40 MLWS	43,25	9	36	98	28	
17	-42,65 MLWS	43,50	9	36	107	28	
18	-42,90 MLWS	43,75	8	36	115	31	
19	-43,15 MLWS	44,00	8	36	123	31	
20	-43,40 MLWS	44,25	8	36	131	31	
21	-43,65 MLWS	44,50	8	36	139	31	
22	-43,90 MLWS	44,75	8	36	147	31	
23	-44,15 MLWS	45,00	10	36	157	25	
24	-44,40 MLWS	45,25	10	36	167	25	
25	-44,65 MLWS	45,50	10	36	177	25	
26	-44,90 MLWS	45,75	10	36	187	25	
27	-45,15 MLWS	46,00	10	36	197	25	
28	-45,40 MLWS	46,25	12	36	209	21	
29	-45,65 MLWS	46,50	12	36	221	21	
30	-45,90 MLWS	46,75	12	36	233	21	
31	-46,15 MLWS	47,00	13	36	246	19	
32	-46,40 MLWS	47,25	13	36	259	19	
33	-46,65 MLWS	47,50	17	36	276	15	
34	-46,90 MLWS	47,75	17	36	293	15	
35	-47,15 MLWS	48,00	17	36	310	15	
36	-47,40 MLWS	48,25	17	36	327	15	
37	-47,65 MLWS	48,50	17	36	344	15	
38	-47,90 MLWS	48,75	17	36	361	15	
39	-48,15 MLWS	49,00	17	36	378	15	
40	-48,40 MLWS	49,25	17	36	395	15	
41	-48,65 MLWS	49,50	17	36	412	15	
42	-48,90 MLWS	49,75	19	36	431	13	
43	-49,15 MLWS	50,00	19	36	450	13	
44	-49,40 MLWS	50,25	19	36	469	13	
45	-49,65 MLWS	50,50	20	36	489	13	
46	-49,90 MLWS	50,75	20	4041	509	13	
47	-50,15 MLWS	51,00	22	41	531	11	
48	-50,40 MLWS	51,25	22	41	553	11	
49	-50,65 MLWS	51,50	22	41	575	11	
50	-50,90 MLWS	51,75	22	41	597	11	
51	-51,15 MLWS	52,00	22	41	619	11,4	
52	-51,40 MLWS	52,25	25	41	644	10,0	
53	-51,65 MLWS	52,50	25	41	669	10,0	
54	-51,90 MLWS	52,75	25	41	694	10,0	
55	-52,15 MLWS	53,00	27	49	721	9,3	
56	-52,40 MLWS	53,25	26	49	747	9,6	
57	-52,65 MLWS	53,50	26	49	773	9,6	
58	-52,90 MLWS	53,75	26	50	799	9,6	
59	-53,15 MLWS	54,00	26	50	825	9,6	
60	-53,40 MLWS	54,25	26	55	851	9,6	
61	-53,65 MLWS	54,50	26	58	877	9,6	
62	-53,90 MLWS	54,75	26	60	903	9,6	
63	-54,15 MLWS	55,00	26	65	929	9,6	
64	-54,40 MLWS	55,25	24	65	953	10,4	
65	-54,65 MLWS	55,50	24	67	977	10,4	
66	-54,90 MLWS	55,75	24	69	1.001	10,4	
67	-55,15 MLWS	56,00	24	69	1.025	10,4	
68	-55,40 MLWS	56,25	25	69	1.050	10,0	
69	-55,65 MLWS	56,50	25	69	1.075	10,0	
70	-55,90 MLWS	56,75	25	69	1.100	10,0	
71	-56,15 MLWS	57,00	25	69	1.125	10,0	
72	-56,40 MLWS	57,25	25	69	1.150	10,0	
73	-56,65 MLWS	57,50	25	90	1.175	10,0	
74	-56,90 MLWS	57,75	20	90	1.195	12,5	
75	-57,15 MLWS	58,00	20	110	1.215	12,5	
76	-57,40 MLWS	58,25	20	110	1.235	12,5	
77	-57,65 MLWS	58,50	20	110	1.255	12,5	
78	-57,90 MLWS	58,75	20	110	1.275	12,5	
79	-58,15 MLWS	59,00	22	110	1.297	11,4	
80	-58,40 MLWS	59,25	22	110	1.319	11,4	
81	-58,65 MLWS	59,50	22	110	1.341	11,4	
82	-58,90 MLWS	59,75	22	110	1.363	11,4	
83	-59,15 MLWS	60,00	24	110	1.387	10,4	
84	-59,40 MLWS	60,25	24	110	1.411	10,4	
85	-59,65 MLWS	60,50	24	110	1.435	10,4	
86	-59,90 MLWS	60,75	24	110	1.459	10,4	
87	-60,15 MLWS	61,00	24	120	1.483	10,4	
88	-60,40 MLWS	61,25	24	120	1.507	10,4	
89	-60,65 MLWS	61,50	26	120	1.533	9,6	
90	-60,90 MLWS	61,75	26	120	1.559	9,6	
91	-61,15 MLWS	62,00	26	120	1.585	9,6	
92	-61,40 MLWS	62,25	26	120	1.611	9,6	
93	-61,65 MLWS	62,50	26	130	1.637	9,6	
94	-61,90 MLWS	62,75	26	140	1.663	9,6	
95	-62,15 MLWS	63,00	23	140	1.686	10,9	
96	-62,40 MLWS	63,25	23	140	1.709	10,9	
97	-62,65 MLWS	63,50	23	140	1.732	10,9	
98	-62,90 MLWS	63,75	23	150	1.755	10,9	
99	-63,15 MLWS	64,00	23	150	1.778	10,9	
100	-63,40 MLWS	64,25	23	150	1.801	10,9	
101	-63,65 MLWS	64,50	23	160	1.824	10,9	
102	-63,90 MLWS	64,75	23	160	1.847	10,9	
103	-64,15 MLWS	65,00	24	160	1.871	10,4	
104	-64,40 MLWS	65,25	24	160	1.895	10,4	
105	-64,65 MLWS	65,50	26	170	1.921	9,6	
106	-64,90 MLWS	65,75	26	170	1.947	9,6	
107	-65,15 MLWS	66,00	26	170	1.973	9,6	
108	-65,40 MLWS	66,25	26	170	1.999	9,6	
109	-65,65 MLWS	66,50	26	170	2.025	9,6	
110	-65,90 MLWS	66,75	26	170	2.051	9,6	
111	-66,15 MLWS	67,00	26	170	2.077	9,6	
112	-66,40 MLWS	67,25	28	180	2.105	8,9	
113	-66,65 MLWS	67,50	28	180	2.133	8,9	
114	-66,90 MLWS	67,75	28	190	2.161	8,9	
115	-67,15 MLWS	68,00	28	190	2.189	8,9	
116	-67,40 MLWS	68,25	28	190	2.217	8,9	
117	-67,65 MLWS	68,50	28	190	2.245	8,9	
118	-67,90 MLWS	68,75	28	190	2.273	8,9	
119	-68,15 MLWS	69,00	30	190	2.303	8,3	
120	-68,40 MLWS	69,25	30	190	2.333	8,3	
121	-68,65 MLWS	69,50	24	190	2.357	10,4	
122	-68,90 MLWS	69,75	24	190	2.381	10,4	
123	-69,15 MLWS	70,00	25	190	2.406	10,0	
124	-69,40 MLWS	70,25	25	190	2.431	10,0	
125	-69,65 MLWS	70,50	25	190	2.456	10,0	
126	-69,90 MLWS	70,75	25	190	2.481	10,0	
127	-70,15 MLWS	71,00	25	190	2.506	10,0	
128	-70,40 MLWS	71,25	27	190	2.533	9,3	
129	-70,65 MLWS	71,50	30	190	2.563	8,3	
130	-70,90 MLWS	71,75	30	190	2.593	8,3	
131	-71,15 MLWS	72,00	30	190	2.623	8,3	
132	-71,40 MLWS	72,25	26	200	2.649	9,6	
133	-71,65 MLWS	72,50	26	200	2.675	9,6	
134	-71,90 MLWS	72,75	26	200	2.701	9,6	
135	-72,15 MLWS	73,00	29	250	2.730	8,6	
136	-72,40 MLWS	73,25	29	260	2.759	8,6	
137	-72,65 MLWS	73,50	29	260	2.788	8,6	
138	-72,90 MLWS	73,75	29	260	2.817	8,6	
139	-73,15 MLWS	74,00	29	260	2.846	8,6	
140	-73,40 MLWS	74,25	29	260	2.875	8,6	
141	-73,65 MLWS	74,50	29	260	2.904	8,6	
142	-73,90 MLWS	74,75	29	260	2.933	8,6	
143	-74,15 MLWS	75,00	29	260	2.962	8,6	
144	-74,40 MLWS	75,25	29	260	2.991	8,6	
145	-74,65 MLWS	75,50	29	260	3.020	8,6	
146	-74,90 MLWS	75,75	29	260	3.049	8,6	
147	-75,15 MLWS	76,00	31	260	3.080	8,1	
