N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-35,69 MLWS	36,75					
2	-35,94 MLWS	37,00	7	36	7	36	
3	-36,19 MLWS	37,25	7	36	14	36	
4	-36,44 MLWS	37,50	5	36	19	50	
5	-36,69 MLWS	37,75	5	36	24	50	
6	-36,94 MLWS	38,00	4	36	28	63	
7	-37,19 MLWS	38,25	5	36	33	50	
8	-37,44 MLWS	38,50	5	36	38	50	
9	-37,69 MLWS	38,75	5	36	43	50	
10	-37,94 MLWS	39,00	5	36	48	50	
11	-38,19 MLWS	39,25	5	36	53	50	
12	-38,44 MLWS	39,50	5	36	58	50	
13	-38,69 MLWS	39,75	5	36	63	50	
14	-38,94 MLWS	40,00	5	36	68	50	
15	-39,19 MLWS	40,25	5	36	73	50	
16	-39,44 MLWS	40,50	5	36	78	50	
17	-39,69 MLWS	40,75	5	36	83	50	
18	-39,94 MLWS	41,00	6	36	89	42	
19	-40,19 MLWS	41,25	6	36	95	42	
20	-40,44 MLWS	41,50	6	36	101	42	
21	-40,69 MLWS	41,75	6	36	107	42	
22	-40,94 MLWS	42,00	6	36	113	42	
23	-41,19 MLWS	42,25	7	36	120	36	
24	-41,44 MLWS	42,50	7	36	127	36	
25	-41,69 MLWS	42,75	7	36	134	36	
26	-41,94 MLWS	43,00	8	36	142	31	
27	-42,19 MLWS	43,25	8	36	150	31	
28	-42,44 MLWS	43,50	8	36	158	31	
29	-42,69 MLWS	43,75	8	36	166	31	
30	-42,94 MLWS	44,00	10	36	176	25	
31	-43,19 MLWS	44,25	10	36	186	25	
32	-43,44 MLWS	44,50	8	36	194	31	
33	-43,69 MLWS	44,75	8	36	202	31	
34	-43,94 MLWS	45,00	8	36	210	31	
35	-44,19 MLWS	45,25	10	36	220	25	
36	-44,44 MLWS	45,50	10	36	230	25	
37	-44,69 MLWS	45,75	10	36	240	25	
38	-44,94 MLWS	46,00	12	36	252	21	
39	-45,19 MLWS	46,25	12	36	264	21	
40	-45,44 MLWS	46,50	14	36	278	18	
41	-45,69 MLWS	46,75	12	36	290	21	
42	-45,94 MLWS	47,00	14	36	304	18	
43	-46,19 MLWS	47,25	14	36	318	18	
44	-46,44 MLWS	47,50	14	36	332	18	
45	-46,69 MLWS	47,75	16	36	348	16	
46	-46,94 MLWS	48,00	16	36	364	16	
47	-47,19 MLWS	48,25	16	36	380	16	
48	-47,44 MLWS	48,50	16	36	396	16	
49	-47,69 MLWS	48,75	16	36	412	16	
50	-47,94 MLWS	49,00	16	36	428	16	
51	-48,19 MLWS	49,25	16	36	444	15,6	
52	-48,44 MLWS	49,50	16	36	460	15,6	
53	-48,69 MLWS	49,75	20	36	480	12,5	
54	-48,94 MLWS	50,00	18	36	498	13,9	
55	-49,19 MLWS	50,25	18	36	516	13,9	
56	-49,44 MLWS	50,50	18	36	534	13,9	
57	-49,69 MLWS	50,75	18	36	552	13,9	
58	-49,94 MLWS	51,00	20	36	572	12,5	
59	-50,19 MLWS	51,25	22	36	594	11,4	
60	-50,44 MLWS	51,50	20	36	614	12,5	
61	-50,69 MLWS	51,75	22	36	636	11,4	
62	-50,94 MLWS	52,00	22	36	658	11,4	
63	-51,19 MLWS	52,25	24	36	682	10,4	
64	-51,44 MLWS	52,50	24	40	706	10,4	
65	-51,69 MLWS	52,75	26	40	732	9,6	
66	-51,94 MLWS	53,00	28	40	760	8,9	
67	-52,19 MLWS	53,25	28	40	788	8,9	
68	-52,44 MLWS	53,50	28	42	816	8,9	
69	-52,69 MLWS	53,75	28	46	844	8,9	
70	-52,94 MLWS	54,00	26	52	870	9,6	
71	-53,19 MLWS	54,25	24	52	894	10,4	
72	-53,44 MLWS	54,50	26	52	920	9,6	
73	-53,69 MLWS	54,75	28	57	948	8,9	
74	-53,94 MLWS	55,00	28	57	976	8,9	
75	-54,19 MLWS	55,25	26	57	1.002	9,6	
76	-54,44 MLWS	55,50	28	57	1.030	8,9	
77	-54,69 MLWS	55,75	26	60	1.056	9,6	
78	-54,94 MLWS	56,00	26	60	1.082	9,6	
79	-55,19 MLWS	56,25	26	60	1.108	9,6	
80	-55,44 MLWS	56,50	28	60	1.136	8,9	
81	-55,69 MLWS	56,75	28	65	1.164	8,9	
82	-55,94 MLWS	57,00	26	68	1.190	9,6	
83	-56,19 MLWS	57,25	26	68	1.216	9,6	
84	-56,44 MLWS	57,50	28	68	1.244	8,9	
85	-56,69 MLWS	57,75	28	68	1.272	8,9	
86	-56,94 MLWS	58,00	28	68	1.300	8,9	
87	-57,19 MLWS	58,25	28	68	1.328	8,9	
88	-57,44 MLWS	58,50	30	72	1.358	8,3	
89	-57,69 MLWS	58,75	28	80	1.386	8,9	
90	-57,94 MLWS	59,00	28	80	1.414	8,9	
91	-58,19 MLWS	59,25	28	80	1.442	8,9	
92	-58,44 MLWS	59,50	28	90	1.470	8,9	
93	-58,69 MLWS	59,75	28	95	1.498	8,9	
94	-58,94 MLWS	60,00	28	90	1.526	8,9	
95	-59,19 MLWS	60,25	24	80	1.550	10,4	
96	-59,44 MLWS	60,50	28	85	1.578	8,9	
97	-59,69 MLWS	60,75	28	90	1.606	8,9	
98	-59,94 MLWS	61,00	28	100	1.634	8,9	
99	-60,19 MLWS	61,25	28	110	1.662	8,9	
100	-60,44 MLWS	61,5	28	110	1.690	8,9	
101	-60,69 MLWS	61,75	28	100	1.718	8,9	
102	-60,94 MLWS	62,00	26	100	1.744	9,6	
103	-61,19 MLWS	62,25	28	95	1.772	8,9	
104	-61,44 MLWS	62,50	26	95	1.798	9,6	
105	-61,69 MLWS	62,75	26	95	1.824	9,6	
106	-61,94 MLWS	63,00	28	95	1.852	8,9	
107	-62,19 MLWS	63,25	30	100	1.882	8,3	
108	-62,44 MLWS	63,50	30	110	1.912	8,3	
109	-62,69 MLWS	63,75	28	120	1.940	8,9	
110	-62,94 MLWS	64,00	28	120	1.968	8,9	
111	-63,19 MLWS	64,25	30	120	1.998	8,3	
112	-63,44 MLWS	64,50	30	125	2.028	8,3	
113	-63,69 MLWS	64,75	30	130	2.058	8,3	
114	-63,94 MLWS	65,00	14	140	2.072	17,9	
