N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,13 MLWS	39,25					
2	-38,38 MLWS	39,50	2	36	2	125	
3	-38,63 MLWS	39,75	7	36	9	36	
4	-38,88 MLWS	40,00	6	36	15	42	
5	-39,13 MLWS	40,25	6	36	21	42	
6	-39,38 MLWS	40,50	6	36	27	42	
7	-39,63 MLWS	40,75	5	36	32	50	
8	-39,88 MLWS	41,00	5	36	37	50	
9	-40,13 MLWS	41,25	6	36	43	42	
10	-40,38 MLWS	41,50	6	36	49	42	
11	-40,63 MLWS	41,75	5	36	54	50	
12	-40,88 MLWS	42,00	6	36	60	42	
13	-41,13 MLWS	42,25	6	36	66	42	
14	-41,38 MLWS	42,50	6	36	72	42	
15	-41,63 MLWS	42,75	6	36	78	42	
16	-41,88 MLWS	43,00	6	36	84	42	
17	-42,13 MLWS	43,25	6	36	90	42	
18	-42,38 MLWS	43,50	6	36	96	42	
19	-42,63 MLWS	43,75	6	36	102	42	
20	-42,88 MLWS	44,00	7	36	109	36	
21	-43,13 MLWS	44,25	7	36	116	36	
22	-43,38 MLWS	44,50	7	36	123	36	
23	-43,63 MLWS	44,75	7	36	130	36	
24	-43,88 MLWS	45,00	8	36	138	31	
25	-44,13 MLWS	45,25	8	36	146	31	
26	-44,38 MLWS	45,50	7	36	153	36	
27	-44,63 MLWS	45,75	8	36	161	31	
28	-44,88 MLWS	46,00	9	36	170	28	
29	-45,13 MLWS	46,25	10	36	180	25	
30	-45,38 MLWS	46,50	9	36	189	28	
31	-45,63 MLWS	46,75	10	36	199	25	
32	-45,88 MLWS	47,00	10	36	209	25	
33	-46,13 MLWS	47,25	12	36	221	21	
34	-46,38 MLWS	47,50	12	36	233	21	
35	-46,63 MLWS	47,75	12	36	245	21	
36	-46,88 MLWS	48,00	12	36	257	21	
37	-47,13 MLWS	48,25	14	36	271	18	
38	-47,38 MLWS	48,50	14	36	285	18	
39	-47,63 MLWS	48,75	12	36	297	21	
40	-47,88 MLWS	49,00	13	36	310	19	
41	-48,13 MLWS	49,25	15	36	325	17	
42	-48,38 MLWS	49,50	18	36	343	14	
43	-48,63 MLWS	49,75	16	40	359	16	
44	-48,88 MLWS	50,00	16	40	375	16	
45	-49,13 MLWS	50,25	16	40	391	16	
46	-49,38 MLWS	50,50	16	40	407	16	
47	-49,63 MLWS	50,75	16	40	423	16	
48	-49,88 MLWS	51,00	15	40	438	17	
49	-50,13 MLWS	51,25	16	40	454	16	
50	-50,38 MLWS	51,50	18	40	472	14	
51	-50,63 MLWS	51,75	22	40	494	11,4	
52	-50,88 MLWS	52,00	19	40	513	13,2	
53	-51,13 MLWS	52,25	20	40	533	12,5	
54	-51,38 MLWS	52,50	20	40	553	12,5	
55	-51,63 MLWS	52,75	22	4	575	11,4	
56	-51,88 MLWS	53,00	22	40	597	11,4	
57	-52,13 MLWS	53,25	24	40	621	10,4	
58	-52,38 MLWS	53,50	26	40	647	9,6	
59	-52,63 MLWS	53,75	28	40	675	8,9	
60	-52,88 MLWS	54,00	27	43	702	9,3	
61	-53,13 MLWS	54,25	28	43	730	8,9	
62	-53,38 MLWS	54,50	28	43	758	8,9	
63	-53,63 MLWS	54,75	26	51	784	9,6	
64	-53,88 MLWS	55,00	26	59	810	9,6	
65	-54,13 MLWS	55,25	26	59	836	9,6	
66	-54,38 MLWS	55,50	26	60	862	9,6	
67	-54,63 MLWS	55,75	26	60	888	9,6	
68	-54,88 MLWS	56,00	24	60	912	10,4	
69	-55,13 MLWS	56,25	26	65	938	9,6	
70	-55,38 MLWS	56,50	26	65	964	9,6	
71	-55,63 MLWS	56,75	26	65	990	9,6	
72	-55,88 MLWS	57,00	27	65	1.017	9,3	
73	-56,13 MLWS	57,25	26	68	1.043	9,6	
