N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-39,55 MLWS	40,50					
2	-39,80 MLWS	40,75	24	36	24	10	
3	-40,05 MLWS	41,00	7	36	31	36	
4	-40,30 MLWS	41,25	7	36	38	36	
5	-40,55 MLWS	41,50	7	36	45	36	
6	-40,80 MLWS	41,75	7	36	52	36	
7	-41,05 MLWS	42,00	6	36	58	42	
8	-41,30 MLWS	42,25	6	36	64	42	
9	-41,55 MLWS	42,50	6	36	70	42	
10	-41,80 MLWS	42,75	7	36	77	36	
11	-42,05 MLWS	43,00	7	36	84	36	
12	-42,30 MLWS	43,25	7	36	91	36	
13	-42,55 MLWS	43,50	7	36	98	36	
14	-42,80 MLWS	43,75	7	36	105	36	
15	-43,05 MLWS	44,00	7	36	112	36	
16	-43,30 MLWS	44,25	8	36	120	31	
17	-43,55 MLWS	44,50	9	36	129	28	
18	-43,80 MLWS	44,75	9	36	138	28	
19	-44,05 MLWS	45,00	8	36	146	31	
20	-44,30 MLWS	45,25	9	36	155	28	
21	-44,55 MLWS	45,50	9	36	164	28	
22	-44,80 MLWS	45,75	9	36	173	28	
23	-45,05 MLWS	46,00	9	36	182	28	
24	-45,30 MLWS	46,25	9	36	191	28	
25	-45,55 MLWS	46,50	11	36	202	23	
26	-45,80 MLWS	46,75	11	36	213	23	
27	-46,05 MLWS	47,00	10	36	223	25	
28	-46,30 MLWS	47,25	11	36	234	23	
29	-46,55 MLWS	47,50	11	36	245	23	
30	-46,80 MLWS	47,75	13	36	258	19	
31	-47,05 MLWS	48,00	13	36	271	19	
32	-47,30 MLWS	48,25	14	36	285	18	
33	-47,55 MLWS	48,50	14	36	299	18	
34	-47,80 MLWS	48,75	14	36	313	18	
35	-48,05 MLWS	49,00	13	36	326	19	
36	-48,30 MLWS	49,25	17	36	343	15	
37	-48,55 MLWS	49,50	17	36	360	15	
38	-48,80 MLWS	49,75	15	36	375	17	
39	-49,05 MLWS	50,00	16	36	391	16	
40	-49,30 MLWS	50,25	17	36	408	15	
41	-49,55 MLWS	50,50	17	36	425	15	
42	-49,80 MLWS	50,75	19	41	444	13	
43	-50,05 MLWS	51,00	18	41	462	14	
44	-50,30 MLWS	51,25	17	41	479	15	
45	-50,55 MLWS	51,50	17	41	496	15	
46	-50,80 MLWS	51,75	21	41	517	12	
47	-51,05 MLWS	52,00	21	41	538	12	
48	-51,30 MLWS	52,25	18	45	556	14	
49	-51,55 MLWS	52,50	18	45	574	14	
50	-51,80 MLWS	52,75	19	45	593	13	
51	-52,05 MLWS	53,00	22	45	615	11,4	
52	-52,30 MLWS	53,25	24	45	639	10,4	
53	-52,55 MLWS	53,50	26	45	665	9,6	
54	-52,80 MLWS	53,75	28	45	693	8,9	
55	-53,05 MLWS	54,00	26	45	719	9,6	
56	-53,30 MLWS	54,25	28	45	747	8,9	
57	-53,55 MLWS	54,50	28	45	775	8,9	
58	-53,80 MLWS	54,75	28	48	803	8,9	
59	-54,05 MLWS	55,00	22	55	825	11,4	
60	-54,30 MLWS	55,25	23	55	848	10,9	
61	-54,55 MLWS	55,50	24	60	872	10,4	
62	-54,80 MLWS	55,75	26	60	898	9,6	
63	-55,05 MLWS	56,00	24	60	922	10,4	
64	-55,30 MLWS	56,25	26	60	948	9,6	
65	-55,55 MLWS	56,50	25	60	973	10,0	
66	-55,80 MLWS	56,75	26	60	999	9,6	
67	-56,05 MLWS	57,00	24	63	1.023	10,4	
68	-56,30 MLWS	57,25	28	63	1.051	8,9	
69	-56,55 MLWS	57,50	26	63	1.077	9,6	
70	-56,80 MLWS	57,75	26	63	1.103	9,6	
71	-57,05 MLWS	58,00	23	65	1.126	10,9	
72	-57,30 MLWS	58,25	29	67	1.155	8,6	
73	-57,55 MLWS	58,50	28	67	1.183	8,9	
74	-57,80 MLWS	58,75	22	68	1.205	11,4	
75	-58,05 MLWS	59,00	23	68	1.228	10,9	
76	-58,30 MLWS	59,25	29	69	1.257	8,6	
77	-58,55 MLWS	59,50	25	90	1.282	10,0	
78	-58,80 MLWS	59,75	26	100	1.308	9,6	
79	-59,05 MLWS	60,00	25	100	1.333	10,0	
80	-59,30 MLWS	60,25	25	100	1.358	10,0	
81	-59,55 MLWS	60,50	25	100	1.383	10,0	
82	-59,80 MLWS	60,75	25	100	1.408	10,0	
83	-60,05 MLWS	61,00	22	100	1.430	11,4	
84	-60,30 MLWS	61,25	20	100	1.450	12,5	
85	-60,55 MLWS	61,50	20	100	1.470	12,5	
86	-60,80 MLWS	61,75	23	95	1.493	10,9	
87	-61,05 MLWS	62,00	20	90	1.513	12,5	
88	-61,30 MLWS	62,25	23	85	1.536	10,9	
89	-61,55 MLWS	62,50	24	85	1.560	10,4	
90	-61,80 MLWS	62,75	26	80	1.586	9,6	
91	-62,05 MLWS	63,00	26	80	1.612	9,6	
92	-62,30 MLWS	63,25	28	80	1.640	8,9	
93	-62,55 MLWS	63,50	29	90	1.669	8,6	
94	-62,80 MLWS	63,75	28	100	1.697	8,9	
95	-63,05 MLWS	64,00	24	100	1.721	10,4	
96	-63,30 MLWS	64,25	25	100	1.746	10,0	
97	-63,55 MLWS	64,50	26	100	1.772	9,6	
98	-63,80 MLWS	64,75	28	100	1.800	8,9	
99	-64,05 MLWS	65,00	28	100	1.828	8,9	
100	-64,30 MLWS	65,25	27	110	1.855	9,3	
101	-64,55 MLWS	65,50	26	110	1.881	9,6	
102	-64,80 MLWS	65,75	26	120	1.907	9,6	
103	-65,05 MLWS	66,00	24	120	1.931	10,4	
104	-65,30 MLWS	66,25	26	120	1.957	9,6	
105	-65,55 MLWS	66,50	29	120	1.986	8,6	
106	-65,80 MLWS	66,75	29	120	2.015	8,6	
107	-66,05 MLWS	67,00	26	120	2.041	9,6	
108	-66,30 MLWS	67,25	34	120	2.075	7,4	
109	-66,55 MLWS	67,50	32	130	2.107	7,8	
110	-66,80 MLWS	67,75	29	140	2.136	8,6	
111	-67,05 MLWS	68,00	25	150	2.161	10,0	
112	-67,30 MLWS	68,25	28	160	2.189	8,9	
113	-67,55 MLWS	68,50	28	160	2.217	8,9	
114	-67,80 MLWS	68,75	25	170	2.242	10,0	
115	-68,05 MLWS	69,00	25	170	2.267	10,0	
116	-68,30 MLWS	69,25	28	170	2.295	8,9	
117	-68,55 MLWS	69,50	27	170	2.322	9,3	
118	-68,80 MLWS	69,75	27	180	2.349	9,3	
