N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,59 MLWS	39,50					
2	-38,84 MLWS	39,75	6	36	6	42	
3	-39,09 MLWS	40,00	6	36	12	42	
4	-39,34 MLWS	40,25	6	36	18	42	
5	-39,59 MLWS	40,50	6	36	24	42	
6	-39,84 MLWS	40,75	7	36	31	36	
7	-40,09 MLWS	41,00	7	36	38	36	
8	-40,34 MLWS	41,25	6	36	44	42	
9	-40,59 MLWS	41,50	7	36	51	36	
10	-40,84 MLWS	41,75	7	36	58	36	
11	-41,09 MLWS	42,00	7	36	65	36	
12	-41,34 MLWS	42,25	7	36	72	36	
13	-41,59 MLWS	42,50	7	36	79	36	
14	-41,84 MLWS	42,75	7	36	86	36	
15	-42,09 MLWS	43,00	7	36	93	36	
16	-42,34 MLWS	43,25	7	36	100	36	
17	-42,59 MLWS	43,50	8	36	108	31	
18	-42,84 MLWS	43,75	8	36	116	31	
19	-43,09 MLWS	44,00	8	36	124	31	
20	-43,34 MLWS	44,25	9	36	133	28	
21	-43,59 MLWS	44,50	8	36	141	31	
22	-43,84 MLWS	44,75	9	36	150	28	
23	-44,09 MLWS	45,00	9	36	159	28	
24	-44,34 MLWS	45,25	12	36	171	21	
25	-44,59 MLWS	45,50	12	36	183	21	
26	-44,84 MLWS	45,75	12	36	195	21	
27	-45,09 MLWS	46,00	12	36	207	21	
28	-45,34 MLWS	46,25	12	36	219	21	
29	-45,59 MLWS	46,50	12	36	231	21	
30	-45,84 MLWS	46,75	12	36	243	21	
31	-46,09 MLWS	47,00	12	36	255	21	
32	-46,34 MLWS	47,25	12	36	267	21	
33	-46,59 MLWS	47,50	12	36	279	21	
34	-46,84 MLWS	47,75	12	36	291	21	
35	-47,09 MLWS	48,00	12	36	303	21	
36	-47,34 MLWS	48,25	12	36	315	21	
37	-47,59 MLWS	48,50	12	36	327	21	
38	-47,84 MLWS	48,75	12	36	339	21	
39	-48,09 MLWS	49,00	12	40	351	21	
40	-48,34 MLWS	49,25	14	40	365	18	
41	-48,59 MLWS	49,50	14	40	379	18	
42	-48,84 MLWS	49,75	14	40	393	18	
43	-49,09 MLWS	50,00	14	40	407	18	
44	-49,34 MLWS	50,25	14	40	421	18	
45	-49,59 MLWS	50,50	14	40	435	18	
46	-49,84 MLWS	50,75	14	40	449	18	
47	-50,09 MLWS	51,00	18	40	467	14	
48	-50,34 MLWS	51,25	18	40	485	14	
49	-50,59 MLWS	51,50	18	40	503	14	
50	-50,84 MLWS	51,75	18	40	521	14	
51	-51,09 MLWS	52,00	18	40	539	13,9	
52	-51,34 MLWS	52,25	18	40	557	13,9	
53	-51,59 MLWS	52,50	18	50	575	13,9	
54	-51,84 MLWS	52,75	18	50	593	13,9	
55	-52,09 MLWS	53,00	20	50	613	12,5	
56	-52,34 MLWS	53,25	20	50	633	12,5	
57	-52,59 MLWS	53,50	20	50	653	12,5	
58	-52,84 MLWS	53,75	20	50	673	12,5	
59	-53,09 MLWS	54,00	25	60	698	10,0	
60	-53,34 MLWS	54,25	25	60	723	10,0	
61	-53,59 MLWS	54,50	22	70	745	11,4	
62	-53,84 MLWS	54,75	22	70	767	11,4	
63	-54,09 MLWS	55,00	22	75	789	11,4	
64	-54,34 MLWS	55,25	22	75	811	11,4	
65	-54,59 MLWS	55,50	22	80	833	11,4	
66	-54,84 MLWS	55,75	22	80	855	11,4	
67	-55,09 MLWS	56,00	22	80	877	11,4	
68	-55,34 MLWS	56,25	22	80	899	11,4	
