N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-39,35 MLWS	40,75					
2	-39,60 MLWS	41,00	5	36	5	50	
3	-39,85 MLWS	41,25	3	36	8	83	
4	-40,10 MLWS	41,50	3	36	11	83	
5	-40,35 MLWS	41,75	3	36	14	83	
6	-40,60 MLWS	42,00	3	36	17	83	
7	-40,85 MLWS	42,25	4	36	21	63	
8	-41,10 MLWS	42,50	4	36	25	63	
9	-41,35 MLWS	42,75	3	36	28	83	
10	-41,60 MLWS	43,00	4	36	32	63	
11	-41,85 MLWS	43,25	6	36	38	42	
12	-42,10 MLWS	43,50	6	36	44	42	
13	-42,35 MLWS	43,75	6	36	50	42	
14	-42,60 MLWS	44,00	6	36	56	42	
15	-42,85 MLWS	44,25	6	36	62	42	
16	-43,10 MLWS	44,50	6	36	68	42	
17	-43,35 MLWS	44,75	6	36	74	42	
18	-43,60 MLWS	45,00	8	36	82	31	
19	-43,85 MLWS	45,25	8	36	90	31	
20	-44,10 MLWS	45,50	8	36	98	31	
21	-44,35 MLWS	45,75	10	36	108	25	
22	-44,60 MLWS	46,00	10	36	118	25	
23	-44,85 MLWS	46,25	10	36	128	25	
24	-45,10 MLWS	46,50	10	36	138	25	
25	-45,35 MLWS	46,75	10	36	148	25	
26	-45,60 MLWS	47,00	10	36	158	25	
27	-45,85 MLWS	47,25	10	36	168	25	
28	-46,10 MLWS	47,50	10	36	178	25	
29	-46,35 MLWS	47,75	10	36	188	25	
30	-46,60 MLWS	48,00	12	36	200	21	
31	-46,85 MLWS	48,25	12	36	212	21	
32	-47,10 MLWS	48,50	12	36	224	21	
33	-47,35 MLWS	48,75	14	36	238	18	
34	-47,60 MLWS	49,00	20	36	258	13	
35	-47,85 MLWS	49,25	22	36	280	11	
36	-48,10 MLWS	49,50	26	36	306	10	
37	-48,35 MLWS	49,75	24	42	330	10	
38	-48,60 MLWS	50,00	24	42	354	10	
39	-48,85 MLWS	50,25	24	42	378	10	
40	-49,10 MLWS	50,50	28	42	406	9	
41	-49,35 MLWS	50,75	32	47	438	8	
42	-49,60 MLWS	51,00	38	52	476	7	
43	-49,85 MLWS	51,25	34	56	510	7	
44	-50,10 MLWS	51,50	34	61	544	7	
45	-50,35 MLWS	51,75	34	65	578	7	
46	-50,60 MLWS	52,00	36	69	614	7	
47	-50,85 MLWS	52,25	36	72	650	7	
48	-51,10 MLWS	52,50	34	72	684	7	
49	-51,35 MLWS	52,75	30	85	714	8	
50	-51,60 MLWS	53,00	30	95	744	8	
51	-51,85 MLWS	53,25	26	100	770	9,6	
52	-52,10 MLWS	53,50	26	100	796	9,6	
53	-52,35 MLWS	53,75	28	100	824	8,9	
54	-52,60 MLWS	54,00	28	100	852	8,9	
55	-52,85 MLWS	54,25	26	105	878	9,6	
56	-53,10 MLWS	54,50	24	105	902	10,4	
57	-53,35 MLWS	54,75	22	105	924	11,4	
58	-53,60 MLWS	55,00	18	105	942	13,9	
59	-53,85 MLWS	55,25	18	105	960	13,9	
60	-54,10 MLWS	55,50	18	90	978	13,9	
61	-54,35 MLWS	55,75	18	90	996	13,9	
62	-54,60 MLWS	56,00	16	90	1.012	15,6	
63	-54,85 MLWS	56,25	16	90	1.028	15,6	
64	-55,10 MLWS	56,50	18	90	1.046	13,9	
65	-55,35 MLWS	56,75	18	90	1.064	13,9	
66	-55,60 MLWS	57,00	22	90	1.086	11,4	
67	-55,85 MLWS	57,25	20	90	1.106	12,5	
68	-56,10 MLWS	57,50	18	90	1.124	13,9	
69	-56,35 MLWS	57,75	18	90	1.142	13,9	
70	-56,60 MLWS	58,00	18	90	1.160	13,9	
71	-56,85 MLWS	58,25	16	90	1.176	15,6	
72	-57,10 MLWS	58,50	16	90	1.192	15,6	
73	-57,35 MLWS	58,75	16	90	1.208	15,6	
74	-57,60 MLWS	59,00	14	90	1.222	17,9	
75	-57,85 MLWS	59,25	16	90	1.238	15,6	
76	-58,10 MLWS	59,50	18	90	1.256	13,9	
77	-58,35 MLWS	59,75	22	90	1.278	11,4	
78	-58,60 MLWS	60,00	22	90	1.300	11,4	
79	-58,85 MLWS	60,25	22	90	1.322	11,4	
80	-59,10 MLWS	60,50	28	90	1.350	8,9	
81	-59,35 MLWS	60,75	28	90	1.378	8,9	
82	-59,60 MLWS	61,00	28	95	1.406	8,9	
83	-59,85 MLWS	61,25	28	95	1.434	8,9	
84	-60,10 MLWS	61,50	28	100	1.462	8,9	
85	-60,35 MLWS	61,75	28	100	1.490	8,9	
86	-60,60 MLWS	62,00	32	105	1.522	7,8	
87	-60,85 MLWS	62,25	28	110	1.550	8,9	
88	-61,10 MLWS	62,50	32	110	1.582	7,8	
89	-61,35 MLWS	62,75	30	115	1.612	8,3	
90	-61,60 MLWS	63,00	30	120	1.642	8,3	
91	-61,85 MLWS	63,25	28	125	1.670	8,9	
92	-62,10 MLWS	63,50	28	125	1.698	8,9	
93	-62,35 MLWS	63,75	30	130	1.728	8,3	
94	-62,60 MLWS	64,00	28	130	1.756	8,9	
95	-62,85 MLWS	64,25	26	130	1.782	9,6	
96	-63,10 MLWS	64,50	26	130	1.808	9,6	
97	-63,35 MLWS	64,75	26	120	1.834	9,6	
98	-63,60 MLWS	65,00	24	120	1.858	10,4	
99	-63,85 MLWS	65,25	24	120	1.882	10,4	
100	-64,10 MLWS	65,50	24	120	1.906	10,4	
101	-64,35 MLWS	65,75	26	115	1.932	9,6	
102	-64,60 MLWS	66,00	26	115	1.958	9,6	
103	-64,85 MLWS	66,25	24	115	1.982	10,4	
104	-65,10 MLWS	66,50	24	115	2.006	10,4	
105	-65,35 MLWS	66,75	26	115	2.032	9,6	
106	-65,60 MLWS	67,00	28	115	2.060	8,9	
107	-65,85 MLWS	67,25	30	115	2.090	8,3	
108	-66,10 MLWS	67,50	28	115	2.118	8,9	
109	-66,35 MLWS	67,75	26	120	2.144	9,6	
110	-66,60 MLWS	68,00	26	125	2.170	9,6	
111	-66,85 MLWS	68,25	26	125	2.196	9,6	
112	-67,10 MLWS	68,50	28	125	2.224	8,9	
113	-67,35 MLWS	68,75	28	130	2.252	8,9	
114	-67,60 MLWS	69,00	28	130	2.280	8,9	
115	-67,85 MLWS	69,25	23	130	2.303	10,9	
