N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-42,14 MLWS	43,50					
2	-42,39 MLWS	43,75	6	36	6	42	
3	-42,64 MLWS	44,00	6	36	12	42	
4	-42,89 MLWS	44,25	6	36	18	42	
5	-43,14 MLWS	44,50	6	36	24	42	
6	-43,39 MLWS	44,75	6	36	30	42	
7	-43,64 MLWS	45,00	6	36	36	42	
8	-43,89 MLWS	45,25	6	36	42	42	
9	-44,14 MLWS	45,50	6	36	48	42	
10	-44,39 MLWS	45,75	4	36	52	63	
11	-44,64 MLWS	46,00	5	36	57	50	
12	-44,89 MLWS	46,25	5	36	62	50	
13	-45,14 MLWS	46,50	6	36	68	42	
14	-45,39 MLWS	46,75	6	36	74	42	
15	-45,64 MLWS	47,00	6	36	80	42	
16	-45,89 MLWS	47,25	6	36	86	42	
17	-46,14 MLWS	47,50	6	36	92	42	
18	-46,39 MLWS	47,75	6	36	98	42	
19	-46,64 MLWS	48,00	6	36	104	42	
20	-46,89 MLWS	48,25	6	36	110	42	
21	-47,14 MLWS	48,50	6	36	116	42	
22	-47,39 MLWS	48,75	8	36	124	31	
23	-47,64 MLWS	49,00	11	36	135	23	
24	-47,89 MLWS	49,25	14	36	149	18	
25	-48,14 MLWS	49,50	14	36	163	18	
26	-48,39 MLWS	49,75	18	36	181	14	
27	-48,64 MLWS	50,00	28	36	209	9	
28	-48,89 MLWS	50,25	30	36	239	8	
29	-49,14 MLWS	50,50	32	36	271	8	
30	-49,39 MLWS	50,75	32	36	303	8	
31	-49,64 MLWS	51,00	32	36	335	8	
32	-49,89 MLWS	51,25	32	36	367	8	
33	-50,14 MLWS	51,50	38	50	405	7	
34	-50,39 MLWS	51,75	34	50	439	7	
35	-50,64 MLWS	52,00	34	60	473	7	
36	-50,89 MLWS	52,25	34	60	507	7	
37	-51,14 MLWS	52,50	30	60	537	8	
38	-51,39 MLWS	52,75	34	72	571	7	
39	-51,64 MLWS	53,00	28	80	599	9	
40	-51,89 MLWS	53,25	28	80	627	9	
41	-52,14 MLWS	53,50	28	80	655	9	
42	-52,39 MLWS	53,75	28	80	683	9	
43	-52,64 MLWS	54,00	26	80	709	10	
44	-52,89 MLWS	54,25	24	80	733	10	
45	-53,14 MLWS	54,50	22	85	755	11	
46	-53,39 MLWS	54,75	22	85	777	11	
47	-53,64 MLWS	55,00	22	85	799	11	
48	-53,89 MLWS	55,25	24	85	823	10	
49	-54,14 MLWS	55,50	28	85	851	9	
50	-54,39 MLWS	55,75	28	85	879	9	
51	-54,64 MLWS	56,00	28	85	907	8,9	
52	-54,89 MLWS	56,25	28	85	935	8,9	
53	-55,14 MLWS	56,50	28	95	963	8,9	
54	-55,39 MLWS	56,75	28	95	991	8,9	
55	-55,64 MLWS	57,00	26	100	1.017	9,6	
56	-55,89 MLWS	57,25	26	100	1.043	9,6	
57	-56,14 MLWS	57,50	26	100	1.069	9,6	
58	-56,39 MLWS	57,75	26	100	1.095	9,6	
59	-56,64 MLWS	58,00	28	100	1.123	8,9	
60	-56,89 MLWS	58,25	28	100	1.151	8,9	
61	-57,14 MLWS	58,50	26	100	1.177	9,6	
62	-57,39 MLWS	58,75	26	100	1.203	9,6	
63	-57,64 MLWS	59,00	26	100	1.229	9,6	
64	-57,89 MLWS	59,25	26	100	1.255	9,6	
65	-58,14 MLWS	59,50	26	100	1.281	9,6	
66	-58,39 MLWS	59,75	26	100	1.307	9,6	
67	-58,64 MLWS	60,00	26	100	1.333	9,6	
68	-58,89 MLWS	60,25	26	100	1.359	9,6	
69	-59,14 MLWS	60,50	28	100	1.387	8,9	
70	-59,39 MLWS	60,75	26	100	1.413	9,6	
71	-59,64 MLWS	61,00	26	100	1.439	9,6	
72	-59,89 MLWS	61,25	26	100	1.465	9,6	
73	-60,14 MLWS	61,50	26	100	1.491	9,6	
74	-60,39 MLWS	61,75	26	100	1.517	9,6	
