N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,46 MLWS	39,25					
2	-38,71 MLWS	39,50	6	36	6	42	
3	-38,96 MLWS	39,75	6	36	12	42	
4	-39,21 MLWS	40,00	6	36	18	42	
5	-39,46 MLWS	40,25	6	36	24	42	
6	-39,71 MLWS	40,50	6	36	30	42	
7	-39,96 MLWS	40,75	6	36	36	42	
8	-40,21 MLWS	41,00	6	36	42	42	
9	-40,46 MLWS	41,25	6	36	48	42	
10	-40,71 MLWS	41,50	6	36	54	42	
11	-40,96 MLWS	41,75	6	36	60	42	
12	-41,21 MLWS	42,00	6	36	66	42	
13	-41,46 MLWS	42,25	6	36	72	42	
14	-41,71 MLWS	42,50	6	36	78	42	
15	-41,96 MLWS	42,75	6	36	84	42	
16	-42,21 MLWS	43,00	6	36	90	42	
17	-42,46 MLWS	43,25	7	36	97	36	
18	-42,71 MLWS	43,50	7	36	104	36	
19	-42,96 MLWS	43,75	7	36	111	36	
20	-43,21 MLWS	44,00	7	36	118	36	
21	-43,46 MLWS	44,25	7	36	125	36	
22	-43,71 MLWS	44,50	7	36	132	36	
23	-43,96 MLWS	44,75	7	36	139	36	
24	-44,21 MLWS	45,00	8	36	147	31	
25	-44,46 MLWS	45,25	8	36	155	31	
26	-44,71 MLWS	45,50	8	36	163	31	
27	-44,96 MLWS	45,75	10	36	173	25	
28	-45,21 MLWS	46,00	10	36	183	25	
29	-45,46 MLWS	46,25	10	36	193	25	
30	-45,71 MLWS	46,50	10	36	203	25	
31	-45,96 MLWS	46,75	10	36	213	25	
32	-46,21 MLWS	47,00	11	36	224	23	
33	-46,46 MLWS	47,25	11	36	235	23	
34	-46,71 MLWS	47,50	11	36	246	23	
35	-46,96 MLWS	47,75	12	36	258	21	
36	-47,21 MLWS	48,00	12	36	270	21	
37	-47,46 MLWS	48,25	12	36	282	21	
38	-47,71 MLWS	48,50	12	42	294	21	
39	-47,96 MLWS	48,75	12	42	306	21	
40	-48,21 MLWS	49,00	12	42	318	21	
41	-48,46 MLWS	49,25	17	42	335	15	
42	-48,71 MLWS	49,50	17	42	352	15	
43	-48,96 MLWS	49,75	17	42	369	15	
44	-49,21 MLWS	50,00	17	42	386	15	
45	-49,46 MLWS	50,25	17	42	403	15	
