N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-32,58 MLWS	33,50					
2	-32,83 MLWS	33,75	7	36	7	36	
3	-33,08 MLWS	34,00	7	36	14	36	
4	-33,33 MLWS	34,25	3	36	17	83	
5	-33,58 MLWS	34,50	1	36	18	250	
6	-33,83 MLWS	34,75	1	36	19	250	
7	-34,08 MLWS	35,00					
8	-34,33 MLWS	35,25					
9	-34,58 MLWS	35,50					
10	-34,83 MLWS	35,75					
11	-35,08 MLWS	36,00					
12	-35,33 MLWS	36,25					
13	-35,58 MLWS	36,50					
14	-35,83 MLWS	36,75					
15	-36,08 MLWS	37,00					
16	-36,33 MLWS	37,25					
17	-36,58 MLWS	37,50					
18	-36,83 MLWS	37,75					
19	-37,08 MLWS	38,00					
20	-37,33 MLWS	38,25					
21	-37,58 MLWS	38,50					
22	-37,83 MLWS	38,75	14	36	33	18	
23	-38,08 MLWS	39,00	8	36	41	31	
24	-38,33 MLWS	39,25	8	36	49	31	
25	-38,58 MLWS	39,50	8	36	57	31	
26	-38,83 MLWS	39,75	8	36	65	31	
27	-39,08 MLWS	40,00	12	36	77	21	
28	-39,33 MLWS	40,25	10	36	87	25	
29	-39,58 MLWS	40,50	10	36	97	25	
30	-39,83 MLWS	40,75	10	36	107	25	
31	-40,08 MLWS	41,00	8	36	115	31	
32	-40,33 MLWS	41,25	10	36	125	25	
33	-40,58 MLWS	41,50	8	36	133	31	
34	-40,83 MLWS	41,75	8	36	141	31	
35	-41,08 MLWS	42,00	8	36	149	31	
36	-41,33 MLWS	42,25	10	36	159	25	
37	-41,58 MLWS	42,50	10	36	169	25	
38	-41,83 MLWS	42,75	10	36	179	25	
39	-42,08 MLWS	43,00	10	36	189	25	
40	-42,33 MLWS	43,25	12	36	201	21	
41	-42,58 MLWS	43,50	12	36	213	21	
42	-42,83 MLWS	43,75	12	36	225	21	
43	-43,08 MLWS	44,00	12	36	237	21	
44	-43,33 MLWS	44,25	14	36	251	18	
45	-43,58 MLWS	44,50	12	36	263	21	
46	-43,83 MLWS	44,75	12	36	275	21	
47	-44,08 MLWS	45,00	12	36	287	21	
48	-44,33 MLWS	45,25	10	36	297	25	
49	-44,58 MLWS	45,50	10	36	307	25	
50	-44,83 MLWS	45,75	12	36	319	21	
51	-45,08 MLWS	46,00	15	36	334	16,7	
52	-45,33 MLWS	46,25	15	36	349	16,7	
53	-45,58 MLWS	46,50	15	36	364	16,7	
54	-45,83 MLWS	46,75	16	36	380	15,6	
55	-46,08 MLWS	47,00	15	36	395	16,7	
56	-46,33 MLWS	47,25	16	36	411	15,6	
57	-46,58 MLWS	47,50	16	36	427	15,6	
58	-46,83 MLWS	47,75	18	36	445	13,9	
59	-47,08 MLWS	48,00	16	36	461	15,6	
60	-47,33 MLWS	48,25	17	36	478	14,7	
61	-47,58 MLWS	48,50	18	36	496	13,9	
62	-47,83 MLWS	48,75	18	36	514	13,9	
63	-48,08 MLWS	49,00	16	36	530	15,6	
64	-48,33 MLWS	49,25	18	36	548	13,9	
65	-48,58 MLWS	49,50	20	36	568	12,5	
66	-48,83 MLWS	49,75	20	36	588	12,5	
67	-49,08 MLWS	50,00	18	36	606	13,9	
68	-49,33 MLWS	50,25	18	36	624	13,9	
69	-49,58 MLWS	50,50	22	36	646	11,4	
70	-49,83 MLWS	50,75	22	36	668	11,4	
71	-50,08 MLWS	51,00	20	36	688	12,5	
72	-50,33 MLWS	51,25	20	36	708	12,5	
73	-50,58 MLWS	51,50	22	36	730	11,4	
74	-50,83 MLWS	51,75	22	36	752	11,4	
75	-51,08 MLWS	52,00	22	36	774	11,4	
76	-51,33 MLWS	52,25	22	36	796	11,4	
77	-51,58 MLWS	52,50	22	36	818	11,4	
78	-51,83 MLWS	52,75	22	36	840	11,4	
79	-52,08 MLWS	53,00	24	36	864	10,4	
80	-52,33 MLWS	53,25	26	36	890	9,6	
81	-52,58 MLWS	53,50	28	40	918	8,9	
82	-52,83 MLWS	53,75	28	40	946	8,9	
83	-53,08 MLWS	54,00	28	40	974	8,9	
84	-53,33 MLWS	54,25	28	40	1.002	8,9	
85	-53,58 MLWS	54,50	28	40	1.030	8,9	
86	-53,83 MLWS	54,75	30	40	1.060	8,3	
87	-54,08 MLWS	55,00	30	40	1.090	8,3	
88	-54,33 MLWS	55,25	28	50	1.118	8,9	
89	-54,58 MLWS	55,50	24	50	1.142	10,4	
90	-54,83 MLWS	55,75	26	50	1.168	9,6	
91	-55,08 MLWS	56,00	26	50	1.194	9,6	
92	-55,33 MLWS	56,25	26	50	1.220	9,6	
93	-55,58 MLWS	56,50	28	50	1.248	8,9	
94	-55,83 MLWS	56,75	28	50	1.276	8,9	
95	-56,08 MLWS	57,00	28	50	1.304	8,9	
96	-56,33 MLWS	57,25	28	50	1.332	8,9	
97	-56,58 MLWS	57,50	30	70	1.362	8,3	
98	-56,83 MLWS	57,75	30	70	1.392	8,3	
99	-57,08 MLWS	58,00	30	75	1.422	8,3	
100	-57,33 MLWS	58,25	30	80	1.452	8,3	
101	-57,58 MLWS	58,50	30	80	1.482	8,3	
102	-57,83 MLWS	58,75	30	80	1.512	8,3	
103	-58,08 MLWS	59,00	30	100	1.542	8,3	
104	-58,33 MLWS	59,25	28	100	1.570	8,9	
105	-58,58 MLWS	59,50	28	100	1.598	8,9	
106	-58,83 MLWS	59,75	28	100	1.626	8,9	
107	-59,08 MLWS	60,00	28	100	1.654	8,9	
108	-59,33 MLWS	60,25	28	100	1.682	8,9	
109	-59,58 MLWS	60,50	28	100	1.710	8,9	
110	-59,83 MLWS	60,75	28	100	1.738	8,9	
111	-60,08 MLWS	61,00	28	110	1.766	8,9	
112	-60,33 MLWS	61,25	28	110	1.794	8,9	
113	-60,58 MLWS	61,50	28	110	1.822	8,9	
114	-60,83 MLWS	61,75	28	110	1.850	8,9	
115	-61,08 MLWS	62,00	32	120	1.882	7,8	
116	-61,33 MLWS	62,25	32	120	1.914	7,8	
117	-61,58 MLWS	62,50	28	120	1.942	8,9	
118	-61,83 MLWS	62,75	28	120	1.970	8,9	
119	-62,08 MLWS	63,00	28	120	1.998	8,9	
120	-62,33 MLWS	63,25	26	140	2.024	9,6	
121	-62,58 MLWS	63,50	26	140	2.050	9,6	
122	-62,83 MLWS	63,75	28	140	2.078	8,9	
123	-63,08 MLWS	64,00	30	150	2.108	8,3	
124	-63,33 MLWS	64,25	30	150	2.138	8,3	
125	-63,58 MLWS	64,50	28	150	2.166	8,9	
126	-63,83 MLWS	64,75	28	150	2.194	8,9	
127	-64,08 MLWS	65,00	30	150	2.224	8,3	
128	-64,33 MLWS	65,25	30	150	2.254	8,3	
129	-64,58 MLWS	65,50	30	160	2.284	8,3	
130	-64,83 MLWS	65,75	30	160	2.314	8,3	
131	-65,08 MLWS	66,00	30	160	2.344	8,3	
132	-65,33 MLWS	66,25	30	170	2.374	8,3	
133	-65,58 MLWS	66,50	28	170	2.402	8,9	
134	-65,83 MLWS	66,75	28	180	2.430	8,9	
135	-66,08 MLWS	67,00	28	180	2.458	8,9	
136	-66,33 MLWS	67,25	26	180	2.484	9,6	
137	-66,58 MLWS	67,50	28	190	2.512	8,9	
138	-66,83 MLWS	67,75	28	190	2.540	8,9	
139	-67,08 MLWS	68,00	28	190	2.568	8,9	
140	-67,33 MLWS	68,25	28	200	2.596	8,9	
141	-67,58 MLWS	68,50	28	200	2.624	8,9	
142	-67,83 MLWS	68,75	30	200	2.654	8,3	
143	-68,08 MLWS	69,00	30	200	2.684	8,3	
144	-68,33 MLWS	69,25	28	200	2.712	8,9	
145	-68,58 MLWS	69,50	28	200	2.740	8,9	
146	-68,83 MLWS	69,75	28	200	2.768	8,9	
147	-69,08 MLWS	70,00	30	200	2.798	8,3	
148	-69,33 MLWS	70,25	28	210	2.826	8,9	
149	-69,58 MLWS	70,50	28	220	2.854	8,9	
150	-69,83 MLWS	70,75	28	220	2.882	8,9	
151	-70,08 MLWS	71,00	30	230	2.912	8,3	
152	-70,33 MLWS	71,25	32	230	2.944	7,8	
153	-70,58 MLWS	71,50	30	230	2.974	8,3	
154	-70,83 MLWS	71,75	30	230	3.004	8,3	
155	-71,08 MLWS	72,00	30	230	3.034	8,3	
156	-71,33 MLWS	72,25	30	230	3.064	8,3	
157	-71,58 MLWS	72,50	30	230	3.094	8,3	
158	-71,83 MLWS	72,75	30	230	3.124	8,3	
159	-72,08 MLWS	73,00	30	230	3.154	8,3	
160	-72,33 MLWS	73,25	28	230	3.182	8,9	
161	-72,58 MLWS	73,50	28	230	3.210	8,9	
162	-72,83 MLWS	73,75	28	230	3.238	8,9	
163	-73,08 MLWS	74,00	30	230	3.268	8,3	
164	-73,33 MLWS	74,25	28	230	3.296	8,9	
165	-73,58 MLWS	74,50	26	230	3.322	9,6	
166	-73,83 MLWS	74,75	26	230	3.348	9,6	
167	-74,08 MLWS	75,00	28	230	3.376	8,9	
168	-74,33 MLWS	75,25	30	230	3.406	8,3	
169	-74,58 MLWS	75,50	32	230	3.438	7,8	
170	-74,74 MLWS	75,66	21	240	3.459	7,6	
